"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2005;"LABREA (AM)";"AM";"LABREA";9;0;1;10
2005;"MANACAPURU (AM)";"AM";"MANACAPURU";128;8;51;187
2005;"MANAQUIRI (AM)";"AM";"MANAQUIRI";2;0;0;2
2005;"MANAUS (AM)";"AM";"MANAUS";10477;1516;4042;16035
2005;"MANICORE (AM)";"AM";"MANICORE";7;1;1;9
2005;"MARAA (AM)";"AM";"MARAA";1;0;0;1
2005;"MAUES (AM)";"AM";"MAUES";20;0;2;22
2005;"NHAMUNDA (AM)";"AM";"NHAMUNDA";3;0;0;3
2005;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";4;1;2;7
2005;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";8;0;2;10
2005;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";7;0;4;11
2005;"PARINTINS (AM)";"AM";"PARINTINS";85;2;7;94
2005;"PAUINI (AM)";"AM";"PAUINI";3;1;0;4
2005;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";127;15;30;172
2005;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";37;4;16;57
2005;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";5;2;3;10
2005;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";5;0;0;5
2005;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";58;7;8;73
2005;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";1;0;0;1
2005;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";1;0;0;1
2005;"SILVES (AM)";"AM";"SILVES";5;2;1;8
2005;"TABATINGA (AM)";"AM";"TABATINGA";26;2;1;29
2005;"TAPAUA (AM)";"AM";"TAPAUA";1;0;1;2
2005;"TEFE (AM)";"AM";"TEFE";28;2;1;31
2005;"TONANTINS (AM)";"AM";"TONANTINS";0;1;0;1
2005;"UARINI (AM)";"AM";"UARINI";1;0;0;1
2005;"URUCARA (AM)";"AM";"URUCARA";4;1;1;6
2005;"URUCURITUBA (AM)";"AM";"URUCURITUBA";2;0;0;2
2005;"AMAPA (AP)";"AP";"AMAPA";4;1;0;5
2005;"AMAPARI (AP)";"AP";"AMAPARI";1;0;0;1
2005;"CALCOENE (AP)";"AP";"CALCOENE";0;0;1;1
2005;"CUTIAS (AP)";"AP";"CUTIAS";1;0;0;1
2005;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";1;0;0;1
2005;"ITAUBAL (AP)";"AP";"ITAUBAL";1;0;2;3
2005;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";38;4;4;46
2005;"MACAPA (AP)";"AP";"MACAPA";1760;141;405;2306
2005;"MAZAGAO (AP)";"AP";"MAZAGAO";7;1;6;14
2005;"OIAPOQUE (AP)";"AP";"OIAPOQUE";42;3;3;48
2005;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";15;0;6;21
2005;"PRACUUBA (AP)";"AP";"PRACUUBA";2;0;0;2
2005;"SANTANA (AP)";"AP";"SANTANA";384;19;30;433
2005;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";0;1;0;1
2005;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";4;0;0;4
2005;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";0;0;1;1
2005;"ABAIRA (BA)";"BA";"ABAIRA";35;6;11;52
2005;"ABARE (BA)";"BA";"ABARE";20;3;12;35
2005;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";24;6;10;40
2005;"ADUSTINA (BA)";"BA";"ADUSTINA";11;5;2;18
2005;"AGUA FRIA (BA)";"BA";"AGUA FRIA";7;4;12;23
2005;"AIQUARA (BA)";"BA";"AIQUARA";6;1;1;8
2005;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";806;97;262;1165
2005;"ALCOBACA (BA)";"BA";"ALCOBACA";18;0;4;22
2005;"ALMADINA (BA)";"BA";"ALMADINA";8;0;2;10
2005;"AMARGOSA (BA)";"BA";"AMARGOSA";168;21;34;223
2005;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";113;28;19;160
2005;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";17;3;2;22
2005;"ANAGE (BA)";"BA";"ANAGE";37;17;19;73
2005;"ANDARAI (BA)";"BA";"ANDARAI";12;1;2;15
2005;"ANDORINHA (BA)";"BA";"ANDORINHA";38;4;19;61
2005;"ANGICAL (BA)";"BA";"ANGICAL";13;5;8;26
2005;"ANGUERA (BA)";"BA";"ANGUERA";10;4;6;20
2005;"ANTAS (BA)";"BA";"ANTAS";19;4;5;28
2005;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";0;18;7;25
2005;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";12;2;6;20
2005;"APORA (BA)";"BA";"APORA";20;9;8;37
2005;"APUAREMA (BA)";"BA";"APUAREMA";18;0;6;24
2005;"ARACAS (BA)";"BA";"ARACAS";34;14;17;65
2005;"ARACATU (BA)";"BA";"ARACATU";40;6;11;57
2005;"ARACI (BA)";"BA";"ARACI";97;3;29;129
2005;"ARAMARI (BA)";"BA";"ARAMARI";10;2;4;16
2005;"ARATACA (BA)";"BA";"ARATACA";11;0;1;12
2005;"ARATUIPE (BA)";"BA";"ARATUIPE";19;0;8;27
2005;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";33;2;4;39
2005;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";35;2;6;43
2005;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";38;9;19;66
2005;"BANZAE (BA)";"BA";"BANZAE";14;3;18;35
2005;"BARRA (BA)";"BA";"BARRA";24;4;8;36
2005;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";116;8;21;145
2005;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";69;33;13;115
2005;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";30;6;4;40
2005;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";5;2;0;7
2005;"BARREIRAS (BA)";"BA";"BARREIRAS";1584;64;198;1846
2005;"BARRO ALTO (BA)";"BA";"BARRO ALTO";27;3;9;39
2005;"BARRO PRETO (BA)";"BA";"BARRO PRETO";12;1;6;19
2005;"BARROCAS (BA)";"BA";"BARROCAS";51;2;5;58
2005;"BELMONTE (BA)";"BA";"BELMONTE";32;0;2;34
2005;"BELO CAMPO (BA)";"BA";"BELO CAMPO";44;5;11;60
2005;"BIRITINGA (BA)";"BA";"BIRITINGA";13;6;16;35
2005;"BOA NOVA (BA)";"BA";"BOA NOVA";15;9;14;38
2005;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";37;4;6;47
2005;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";287;20;58;365
2005;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";12;14;10;36
2005;"BONINAL (BA)";"BA";"BONINAL";49;6;14;69
2005;"BONITO (BA)";"BA";"BONITO";26;1;4;31
2005;"BOQUIRA (BA)";"BA";"BOQUIRA";53;5;31;89
2005;"BOTUPORA (BA)";"BA";"BOTUPORA";21;3;13;37
2005;"BREJOES (BA)";"BA";"BREJOES";59;2;18;79
2005;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";19;3;9;31
2005;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";12;4;8;24
2005;"BRUMADO (BA)";"BA";"BRUMADO";769;88;138;995
2005;"BUERAREMA (BA)";"BA";"BUERAREMA";91;2;15;108
2005;"BURITIRAMA (BA)";"BA";"BURITIRAMA";7;1;8;16
2005;"CAATIBA (BA)";"BA";"CAATIBA";4;1;0;5
2005;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";24;4;19;47
2005;"CACHOEIRA (BA)";"BA";"CACHOEIRA";61;46;47;154
2005;"CACULE (BA)";"BA";"CACULE";175;14;16;205
2005;"CAEM (BA)";"BA";"CAEM";11;3;7;21
2005;"CAETANOS (BA)";"BA";"CAETANOS";19;5;5;29
2005;"CAETITE (BA)";"BA";"CAETITE";327;22;37;386
2005;"CAFARNAUM (BA)";"BA";"CAFARNAUM";32;1;7;40
2005;"CAIRU (BA)";"BA";"CAIRU";5;2;2;9
2005;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";15;3;5;23
2005;"CAMACAN (BA)";"BA";"CAMACAN";168;9;30;207
2005;"CAMACARI (BA)";"BA";"CAMACARI";1058;205;479;1742
2005;"CAMAMU (BA)";"BA";"CAMAMU";77;13;15;105
2005;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";29;3;0;32
2005;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";130;12;55;197
2005;"CANAPOLIS (BA)";"BA";"CANAPOLIS";9;7;11;27
2005;"CANARANA (BA)";"BA";"CANARANA";81;5;4;90
2005;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";50;5;4;59
2005;"CANDEAL (BA)";"BA";"CANDEAL";16;8;2;26
2005;"CANDEIAS (BA)";"BA";"CANDEIAS";426;128;176;730
2005;"CANDIBA (BA)";"BA";"CANDIBA";39;2;13;54
2005;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";257;13;24;294
2005;"CANSANCAO (BA)";"BA";"CANSANCAO";94;10;21;125
2005;"CANUDOS (BA)";"BA";"CANUDOS";23;2;16;41
2005;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";38;7;17;62
2005;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";353;18;24;395
2005;"CARAIBAS (BA)";"BA";"CARAIBAS";19;6;9;34
2005;"CARAVELAS (BA)";"BA";"CARAVELAS";14;4;27;45
2005;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";14;4;2;20
2005;"CARINHANHA (BA)";"BA";"CARINHANHA";88;2;13;103
2005;"CASA NOVA (BA)";"BA";"CASA NOVA";178;95;83;356
2005;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";91;7;26;124
2005;"CATOLANDIA (BA)";"BA";"CATOLANDIA";3;2;2;7
2005;"CATU (BA)";"BA";"CATU";257;71;71;399
2005;"CATURAMA (BA)";"BA";"CATURAMA";9;1;8;18
2005;"CENTRAL (BA)";"BA";"CENTRAL";56;3;5;64
2005;"CHORROCHO (BA)";"BA";"CHORROCHO";5;1;3;9
2005;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";59;10;19;88
2005;"CIPO (BA)";"BA";"CIPO";31;2;1;34
2005;"COARACI (BA)";"BA";"COARACI";69;2;12;83
2005;"COCOS (BA)";"BA";"COCOS";48;3;16;67
2005;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";147;42;13;202
2005;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";69;14;10;93
2005;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";304;39;49;392
2005;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";119;78;8;205
2005;"CONDE (BA)";"BA";"CONDE";28;7;3;38
2005;"CONDEUBA (BA)";"BA";"CONDEUBA";80;14;29;123
2005;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";5;3;3;11
2005;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";80;16;31;127
2005;"CORDEIROS (BA)";"BA";"CORDEIROS";18;7;9;34
2005;"CORIBE (BA)";"BA";"CORIBE";24;9;10;43
2005;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";18;2;18;38
2005;"CORRENTINA (BA)";"BA";"CORRENTINA";79;8;31;118
2005;"COTEGIPE (BA)";"BA";"COTEGIPE";17;5;6;28
2005;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";11;2;1;14
2005;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";46;6;12;64
2005;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";37;2;11;50
2005;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";620;98;33;751
2005;"CURACA (BA)";"BA";"CURACA";29;16;19;64
2005;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";10;4;3;17
2005;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";416;38;241;695
2005;"DOM BASILIO (BA)";"BA";"DOM BASILIO";149;3;13;165
2005;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";12;2;4;18
2005;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";15;6;8;29
2005;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";49;12;13;74
2005;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";131;30;44;205
2005;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";19;1;8;28
2005;"ESPLANADA (BA)";"BA";"ESPLANADA";70;20;29;119
2005;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";174;11;89;274
2005;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";845;30;201;1076
2005;"FATIMA (BA)";"BA";"FATIMA";10;2;6;18
2005;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";6;2;6;14
2005;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";5273;543;775;6591
2005;"FILADELFIA (BA)";"BA";"FILADELFIA";51;5;8;64
2005;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";6;0;1;7
2005;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";13;1;0;14
2005;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";43;1;5;49
2005;"GANDU (BA)";"BA";"GANDU";196;10;15;221
2005;"GAVIAO (BA)";"BA";"GAVIAO";13;4;2;19
2005;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";8;2;1;11
2005;"GLORIA (BA)";"BA";"GLORIA";39;13;24;76
2005;"GONGOGI (BA)";"BA";"GONGOGI";6;1;1;8
2005;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";118;18;26;162
2005;"GUAJERU (BA)";"BA";"GUAJERU";7;11;4;22
2005;"GUANAMBI (BA)";"BA";"GUANAMBI";901;44;114;1059
2005;"GUARATINGA (BA)";"BA";"GUARATINGA";45;4;12;61
2005;"HELIOPOLIS (BA)";"BA";"HELIOPOLIS";12;2;2;16
2005;"IACU (BA)";"BA";"IACU";85;4;10;99
2005;"IBIASSUCE (BA)";"BA";"IBIASSUCE";41;7;4;52
2005;"IBICARAI (BA)";"BA";"IBICARAI";106;8;14;128
2005;"IBICOARA (BA)";"BA";"IBICOARA";99;8;31;138
2005;"IBICUI (BA)";"BA";"IBICUI";29;5;6;40
2005;"IBIPEBA (BA)";"BA";"IBIPEBA";25;6;3;34
2005;"IBIPITANGA (BA)";"BA";"IBIPITANGA";38;10;22;70
2005;"IBIQUERA (BA)";"BA";"IBIQUERA";5;1;0;6
2005;"IBIRAPITANGA (BA)";"BA";"IBIRAPITANGA";34;1;4;39
2005;"IBIRAPUA (BA)";"BA";"IBIRAPUA";18;3;2;23
2005;"IBIRATAIA (BA)";"BA";"IBIRATAIA";62;16;4;82
2005;"IBITIARA (BA)";"BA";"IBITIARA";52;8;14;74
2005;"IBITITA (BA)";"BA";"IBITITA";32;1;5;38
2005;"IBOTIRAMA (BA)";"BA";"IBOTIRAMA";136;21;11;168
2005;"ICHU (BA)";"BA";"ICHU";14;6;5;25
2005;"IGAPORA (BA)";"BA";"IGAPORA";80;9;9;98
2005;"IGRAPIUNA (BA)";"BA";"IGRAPIUNA";20;4;13;37
2005;"IGUAI (BA)";"BA";"IGUAI";41;10;21;72
2005;"ILHEUS (BA)";"BA";"ILHEUS";417;88;233;738
2005;"INHAMBUPE (BA)";"BA";"INHAMBUPE";98;34;41;173
2005;"IPECAETA (BA)";"BA";"IPECAETA";4;4;21;29
2005;"IPIAU (BA)";"BA";"IPIAU";286;16;13;315
2005;"IPIRA (BA)";"BA";"IPIRA";279;20;49;348
2005;"IPUPIARA (BA)";"BA";"IPUPIARA";22;7;0;29
2005;"IRAJUBA (BA)";"BA";"IRAJUBA";17;3;9;29
2005;"IRAMAIA (BA)";"BA";"IRAMAIA";17;1;5;23
2005;"IRAQUARA (BA)";"BA";"IRAQUARA";76;5;11;92
2005;"IRARA (BA)";"BA";"IRARA";81;21;35;137
2005;"IRECE (BA)";"BA";"IRECE";497;24;31;552
2005;"ITABELA (BA)";"BA";"ITABELA";172;3;32;207
2005;"ITABERABA (BA)";"BA";"ITABERABA";301;27;27;355
2005;"ITABUNA (BA)";"BA";"ITABUNA";1269;47;559;1875
2005;"ITACARE (BA)";"BA";"ITACARE";6;14;2;22
2005;"ITAETE (BA)";"BA";"ITAETE";46;1;10;57
2005;"ITAGI (BA)";"BA";"ITAGI";16;2;3;21
2005;"ITAGIBA (BA)";"BA";"ITAGIBA";15;8;6;29
2005;"ITAGIMIRIM (BA)";"BA";"ITAGIMIRIM";32;0;4;36
2005;"ITAGUACU DA BAHIA (BA)";"BA";"ITAGUACU DA BAHIA";14;0;6;20
2005;"ITAJU DO COLONIA (BA)";"BA";"ITAJU DO COLONIA";7;0;4;11
2005;"ITAJUIPE (BA)";"BA";"ITAJUIPE";61;3;9;73
2005;"ITAMARAJU (BA)";"BA";"ITAMARAJU";312;5;83;400
2005;"ITAMARI (BA)";"BA";"ITAMARI";29;0;0;29
2005;"ITAMBE (BA)";"BA";"ITAMBE";41;6;4;51
2005;"ITANAGRA (BA)";"BA";"ITANAGRA";8;0;0;8
2005;"ITANHEM (BA)";"BA";"ITANHEM";24;2;10;36
2005;"ITAPARICA (BA)";"BA";"ITAPARICA";16;23;20;59
2005;"ITAPE (BA)";"BA";"ITAPE";15;0;0;15
2005;"ITAPEBI (BA)";"BA";"ITAPEBI";38;1;2;41
2005;"ITAPETINGA (BA)";"BA";"ITAPETINGA";412;23;61;496
2005;"ITAPICURU (BA)";"BA";"ITAPICURU";14;9;19;42
2005;"ITAPITANGA (BA)";"BA";"ITAPITANGA";7;2;0;9
2005;"ITAQUARA (BA)";"BA";"ITAQUARA";14;1;0;15
2005;"ITARANTIM (BA)";"BA";"ITARANTIM";47;1;2;50
2005;"ITATIM (BA)";"BA";"ITATIM";79;4;15;98
2005;"ITIRUCU (BA)";"BA";"ITIRUCU";98;2;5;105
2005;"ITIUBA (BA)";"BA";"ITIUBA";49;9;34;92
2005;"ITORORO (BA)";"BA";"ITORORO";68;6;12;86
2005;"ITUACU (BA)";"BA";"ITUACU";87;4;6;97
2005;"ITUBERA (BA)";"BA";"ITUBERA";96;7;12;115
2005;"IUIU (BA)";"BA";"IUIU";16;4;0;20
2005;"JABORANDI (BA)";"BA";"JABORANDI";28;2;15;45
2005;"JACARACI (BA)";"BA";"JACARACI";26;7;15;48
2005;"JACOBINA (BA)";"BA";"JACOBINA";537;40;100;677
2005;"JAGUAQUARA (BA)";"BA";"JAGUAQUARA";372;7;37;416
2005;"JAGUARARI (BA)";"BA";"JAGUARARI";106;20;38;164
2005;"JAGUARIPE (BA)";"BA";"JAGUARIPE";26;2;8;36
2005;"JANDAIRA (BA)";"BA";"JANDAIRA";13;0;4;17
2005;"JEQUIE (BA)";"BA";"JEQUIE";1102;45;245;1392
2005;"JEREMOABO (BA)";"BA";"JEREMOABO";80;9;20;109
2005;"JIQUIRICA (BA)";"BA";"JIQUIRICA";24;7;9;40
2005;"JITAUNA (BA)";"BA";"JITAUNA";27;6;3;36
2005;"JOAO DOURADO (BA)";"BA";"JOAO DOURADO";56;5;9;70
2005;"JUAZEIRO (BA)";"BA";"JUAZEIRO";2023;368;510;2901
2005;"JUCURUCU (BA)";"BA";"JUCURUCU";11;0;3;14
2005;"JUSSARA (BA)";"BA";"JUSSARA";33;4;9;46
2005;"JUSSARI (BA)";"BA";"JUSSARI";11;0;0;11
2005;"JUSSIAPE (BA)";"BA";"JUSSIAPE";34;4;4;42
2005;"LAFAIETE COUTINHO (BA)";"BA";"LAFAIETE COUTINHO";4;0;3;7
2005;"LAGEDO DO TABOCAL (BA)";"BA";"LAGEDO DO TABOCAL";19;1;5;25
2005;"LAGOA REAL (BA)";"BA";"LAGOA REAL";15;2;11;28
2005;"LAJE (BA)";"BA";"LAJE";83;14;20;117
2005;"LAJEDAO (BA)";"BA";"LAJEDAO";6;0;4;10
2005;"LAJEDINHO (BA)";"BA";"LAJEDINHO";7;1;1;9
2005;"LAMARAO (BA)";"BA";"LAMARAO";2;1;1;4
2005;"LAPAO (BA)";"BA";"LAPAO";64;7;16;87
2005;"LAURO DE FREITAS (BA)";"BA";"LAURO DE FREITAS";1314;291;246;1851
2005;"LENCOIS (BA)";"BA";"LENCOIS";9;8;0;17
2005;"LICINIO DE ALMEIDA (BA)";"BA";"LICINIO DE ALMEIDA";83;7;9;99
2005;"LIVRAMENTO DO BRUMADO (BA)";"BA";"LIVRAMENTO DO BRUMADO";232;32;43;307
2005;"LUIZ EDUARDO MAGALHAES (BA)";"BA";"LUIZ EDUARDO MAGALHAES";541;17;32;590
2005;"MACAJUBA (BA)";"BA";"MACAJUBA";12;5;14;31
2005;"MACAUBAS (BA)";"BA";"MACAUBAS";131;11;204;346
2005;"MACURURE (BA)";"BA";"MACURURE";5;2;2;9
2005;"MADRE DE DEUS (BA)";"BA";"MADRE DE DEUS";55;6;17;78
2005;"MAETINGA (BA)";"BA";"MAETINGA";14;2;6;22
