"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2005;"CAPELA (AL)";"AL";"CAPELA";76;786526.17
2005;"CARNEIROS (AL)";"AL";"CARNEIROS";343;456479.82
2005;"CHA PRETA (AL)";"AL";"CHA PRETA";1818;1782473.14
2005;"COITE DO NOIA (AL)";"AL";"COITE DO NOIA";601;420977.86
2005;"COLONIA LEOPOLDINA (AL)";"AL";"COLONIA LEOPOLDINA";109;540639.58
2005;"COQUEIRO SECO (AL)";"AL";"COQUEIRO SECO";143;83949.72
2005;"CORURIPE (AL)";"AL";"CORURIPE";1040;35522775.44
2005;"CRAIBAS (AL)";"AL";"CRAIBAS";1667;1614921.53
2005;"DELMIRO GOUVEIA (AL)";"AL";"DELMIRO GOUVEIA";2704;1850645.58
2005;"DOIS RIACHOS (AL)";"AL";"DOIS RIACHOS";518;739492.28
2005;"ESTRELA DE ALAGOAS (AL)";"AL";"ESTRELA DE ALAGOAS";1243;723639.22
2005;"FEIRA GRANDE (AL)";"AL";"FEIRA GRANDE";1448;1200049.84
2005;"FELIZ DESERTO (AL)";"AL";"FELIZ DESERTO";41;883047.85
2005;"FLEXEIRAS (AL)";"AL";"FLEXEIRAS";25;194378.8
2005;"GIRAU DO PONCIANO (AL)";"AL";"GIRAU DO PONCIANO";1121;1730586.7
2005;"IBATEGUARA (AL)";"AL";"IBATEGUARA";93;310014.45
2005;"IGACI (AL)";"AL";"IGACI";919;1138480.37
2005;"IGREJA NOVA (AL)";"AL";"IGREJA NOVA";2400;2462862.15
2005;"INHAPI (AL)";"AL";"INHAPI";1252;877290.18
2005;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";267;217338.27
2005;"JACUIPE (AL)";"AL";"JACUIPE";9;140760
2005;"JAPARATINGA (AL)";"AL";"JAPARATINGA";7;1791.41
2005;"JARAMATAIA (AL)";"AL";"JARAMATAIA";497;838436.18
2005;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";310;351139.18
2005;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";318;1136181.78
2005;"JUNDIA (AL)";"AL";"JUNDIA";148;248102.21
2005;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";643;1595474.9
2005;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";576;598951.29
2005;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";1491;2268424.19
2005;"MACEIO (AL)";"AL";"MACEIO";386;46385328.62
2005;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";1664;2000135.11
2005;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";405;256626.13
2005;"MARAGOGI (AL)";"AL";"MARAGOGI";1;44601.6
2005;"MARAVILHA (AL)";"AL";"MARAVILHA";1179;1355107.88
2005;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";69;263207.36
2005;"MARIBONDO (AL)";"AL";"MARIBONDO";414;437515.85
2005;"MATA GRANDE (AL)";"AL";"MATA GRANDE";1226;1307787.49
2005;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";625;1223558.02
2005;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";590;835806.21
2005;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";152;313730.65
2005;"MURICI (AL)";"AL";"MURICI";388;1874296.63
2005;"NOVO LINO (AL)";"AL";"NOVO LINO";75;305320.16
2005;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";525;363401.41
2005;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";465;615228.93
2005;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";856;670248.41
2005;"OLIVENCA (AL)";"AL";"OLIVENCA";729;683603.15
2005;"OURO BRANCO (AL)";"AL";"OURO BRANCO";1099;1316579.49
2005;"PALESTINA (AL)";"AL";"PALESTINA";146;246989.4
2005;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";1969;2611261.35
2005;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";1949;1712935.11
2005;"PARICONHA (AL)";"AL";"PARICONHA";1875;883418.3
2005;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";69;133970.3
2005;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";32;465147.12
2005;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";403;715257.49
2005;"PENEDO (AL)";"AL";"PENEDO";836;4558404.6
2005;"PIACABUCU (AL)";"AL";"PIACABUCU";647;551372.99
2005;"PILAR (AL)";"AL";"PILAR";14;591958.55
2005;"PINDOBA (AL)";"AL";"PINDOBA";163;163845.4
2005;"PIRANHAS (AL)";"AL";"PIRANHAS";923;903463.95
2005;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";1042;841457.77
2005;"PORTO CALVO (AL)";"AL";"PORTO CALVO";62;149418.38
2005;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";220;778654.65
2005;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";2095;2786096.51
2005;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";651;1835162.01
2005;"RIO LARGO (AL)";"AL";"RIO LARGO";3;95263.4
2005;"ROTEIRO (AL)";"AL";"ROTEIRO";83;350994.67
2005;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";48;20970.52
2005;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";1913;2342073.26
2005;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";1113;2823018.98
2005;"SAO BRAS (AL)";"AL";"SAO BRAS";667;1174037.33
2005;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";154;1234890.42
2005;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";484;775525.43
2005;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";620;999097.45
2005;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";34;2049279.26
2005;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";380;780288.35
2005;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";3171;4476570.22
2005;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";715;815068
2005;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";283;151455.21
2005;"TAQUARANA (AL)";"AL";"TAQUARANA";1227;968846.98
2005;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";293;807052.02
2005;"TRAIPU (AL)";"AL";"TRAIPU";1079;1344428.34
2005;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";2707;10778592.19
2005;"VICOSA (AL)";"AL";"VICOSA";1163;3961924.52
2005;"APUI (AM)";"AM";"APUI";4;138750
2005;"AUTAZES (AM)";"AM";"AUTAZES";177;1081648.17
2005;"BARREIRINHA (AM)";"AM";"BARREIRINHA";367;2334621.08
2005;"BERURI (AM)";"AM";"BERURI";4;22568.53
2005;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";280;290252.1
2005;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";943;2975544.72
2005;"BORBA (AM)";"AM";"BORBA";548;3873279.31
2005;"CANUTAMA (AM)";"AM";"CANUTAMA";400;406268.5
2005;"CARAUARI (AM)";"AM";"CARAUARI";270;3362768.01
2005;"CAREIRO (AM)";"AM";"CAREIRO";168;1591971.24
2005;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";498;1092172.05
2005;"COARI (AM)";"AM";"COARI";528;550042.07
2005;"CODAJAS (AM)";"AM";"CODAJAS";5;97700
2005;"EIRUNEPE (AM)";"AM";"EIRUNEPE";49;53959.76
2005;"HUMAITA (AM)";"AM";"HUMAITA";316;2607702.6
2005;"IPIXUNA (AM)";"AM";"IPIXUNA";1;24480
2005;"IRANDUBA (AM)";"AM";"IRANDUBA";151;1252790.66
2005;"ITACOATIARA (AM)";"AM";"ITACOATIARA";423;7194448.38
2005;"ITAMARATI (AM)";"AM";"ITAMARATI";1;5000
2005;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";70;1798884.76
2005;"LABREA (AM)";"AM";"LABREA";505;2428421.42
2005;"MANACAPURU (AM)";"AM";"MANACAPURU";999;6774730.27
2005;"MANAQUIRI (AM)";"AM";"MANAQUIRI";44;171138.54
2005;"MANAUS (AM)";"AM";"MANAUS";174;4683334.6
2005;"MANICORE (AM)";"AM";"MANICORE";359;2043889.78
2005;"MAUES (AM)";"AM";"MAUES";503;912869.22
2005;"NHAMUNDA (AM)";"AM";"NHAMUNDA";591;1421077.52
2005;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";2;37952.97
2005;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";1;36603.4
2005;"PARINTINS (AM)";"AM";"PARINTINS";917;5874776.47
2005;"PAUINI (AM)";"AM";"PAUINI";106;263671.95
2005;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";199;1713197.58
2005;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";199;3790396.67
2005;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";284;394696.33
2005;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";112;18636199.44
2005;"SILVES (AM)";"AM";"SILVES";156;175108.5
2005;"TABATINGA (AM)";"AM";"TABATINGA";11;117974.68
2005;"TAPAUA (AM)";"AM";"TAPAUA";73;72999.1
2005;"TEFE (AM)";"AM";"TEFE";5;130454.71
2005;"TONANTINS (AM)";"AM";"TONANTINS";1;1e+05
2005;"URUCARA (AM)";"AM";"URUCARA";77;267652.11
2005;"URUCURITUBA (AM)";"AM";"URUCURITUBA";2;13600
2005;"AMAPA (AP)";"AP";"AMAPA";25;221512.2
2005;"CALCOENE (AP)";"AP";"CALCOENE";12;300223.77
2005;"CUTIAS (AP)";"AP";"CUTIAS";18;37899.91
2005;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";12;123515.38
2005;"ITAUBAL (AP)";"AP";"ITAUBAL";11;1244156.29
2005;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";13;30763.52
2005;"MACAPA (AP)";"AP";"MACAPA";396;6510022.82
2005;"MAZAGAO (AP)";"AP";"MAZAGAO";26;158551.3
2005;"OIAPOQUE (AP)";"AP";"OIAPOQUE";3;17809.2
2005;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";74;296324.77
2005;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";146;668421.33
2005;"PRACUUBA (AP)";"AP";"PRACUUBA";6;47695.2
2005;"SANTANA (AP)";"AP";"SANTANA";197;1811272.7
2005;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";43;232119.21
2005;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";120;594718.5
2005;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";9;21085.88
2005;"ABAIRA (BA)";"BA";"ABAIRA";142;195700.47
2005;"ABARE (BA)";"BA";"ABARE";1690;927228.82
2005;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";192;462643.01
2005;"ADUSTINA (BA)";"BA";"ADUSTINA";1914;4928591.41
2005;"AGUA FRIA (BA)";"BA";"AGUA FRIA";593;1785292.9
2005;"AIQUARA (BA)";"BA";"AIQUARA";26;179080.43
2005;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";274;1537246.26
2005;"ALCOBACA (BA)";"BA";"ALCOBACA";248;8007090.29
2005;"ALMADINA (BA)";"BA";"ALMADINA";132;213383.84
2005;"AMARGOSA (BA)";"BA";"AMARGOSA";277;413224.73
2005;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";628;284779.75
2005;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";308;1066566.62
2005;"ANAGE (BA)";"BA";"ANAGE";724;1768708.27
2005;"ANDARAI (BA)";"BA";"ANDARAI";904;1605623.12
2005;"ANDORINHA (BA)";"BA";"ANDORINHA";698;646263.18
2005;"ANGICAL (BA)";"BA";"ANGICAL";473;3224897.29
2005;"ANGUERA (BA)";"BA";"ANGUERA";17;150924.5
2005;"ANTAS (BA)";"BA";"ANTAS";411;668831.61
2005;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";728;276698
2005;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";363;382486
2005;"APORA (BA)";"BA";"APORA";803;1471342.76
2005;"APUAREMA (BA)";"BA";"APUAREMA";20;69845.25
2005;"ARACAS (BA)";"BA";"ARACAS";7;99301.16
2005;"ARACATU (BA)";"BA";"ARACATU";959;2101525.25
2005;"ARACI (BA)";"BA";"ARACI";2223;1141299.99
2005;"ARAMARI (BA)";"BA";"ARAMARI";178;423164.92
2005;"ARATACA (BA)";"BA";"ARATACA";18;143858.13
2005;"ARATUIPE (BA)";"BA";"ARATUIPE";145;305458.75
2005;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";331;481969.72
2005;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";1242;6276668.67
2005;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";775;920915.11
2005;"BANZAE (BA)";"BA";"BANZAE";685;1073974.14
2005;"BARRA (BA)";"BA";"BARRA";225;716308.25
2005;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";686;1293901.73
2005;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";599;2820891.44
2005;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";142;97099.53
2005;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";23;132000
2005;"BARREIRAS (BA)";"BA";"BARREIRAS";1627;145447900.65
2005;"BARRO ALTO (BA)";"BA";"BARRO ALTO";276;226341.49
2005;"BARRO PRETO (BA)";"BA";"BARRO PRETO";137;144369.17
2005;"BARROCAS (BA)";"BA";"BARROCAS";873;393662.5
2005;"BELMONTE (BA)";"BA";"BELMONTE";211;842323.6
2005;"BELO CAMPO (BA)";"BA";"BELO CAMPO";485;1423631.36
2005;"BIRITINGA (BA)";"BA";"BIRITINGA";661;856333.91
2005;"BOA NOVA (BA)";"BA";"BOA NOVA";471;940992.83
2005;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";898;2341120.42
2005;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";1025;9967918.49
2005;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";443;637807.41
2005;"BONINAL (BA)";"BA";"BONINAL";319;519812.33
2005;"BONITO (BA)";"BA";"BONITO";396;1312842.58
2005;"BOQUIRA (BA)";"BA";"BOQUIRA";667;708413.99
2005;"BOTUPORA (BA)";"BA";"BOTUPORA";731;1146355.42
2005;"BREJOES (BA)";"BA";"BREJOES";165;255918.2
2005;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";638;2103970.71
2005;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";235;185048.99
2005;"BRUMADO (BA)";"BA";"BRUMADO";2098;4766894.83
2005;"BUERAREMA (BA)";"BA";"BUERAREMA";152;398468.11
2005;"BURITIRAMA (BA)";"BA";"BURITIRAMA";290;301073.94
2005;"CAATIBA (BA)";"BA";"CAATIBA";551;982478.8
2005;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";765;708585.01
2005;"CACHOEIRA (BA)";"BA";"CACHOEIRA";137;503542.28
2005;"CACULE (BA)";"BA";"CACULE";589;687385.38
2005;"CAEM (BA)";"BA";"CAEM";29;89216.9
2005;"CAETANOS (BA)";"BA";"CAETANOS";1540;2511962.22
2005;"CAETITE (BA)";"BA";"CAETITE";976;1325943.46
2005;"CAFARNAUM (BA)";"BA";"CAFARNAUM";620;452142.42
2005;"CAIRU (BA)";"BA";"CAIRU";65;259099
2005;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";253;307699.28
2005;"CAMACAN (BA)";"BA";"CAMACAN";289;1180557.88
2005;"CAMACARI (BA)";"BA";"CAMACARI";172;5219830.12
2005;"CAMAMU (BA)";"BA";"CAMAMU";553;1181430.52
2005;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";387;283699.2
2005;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";501;1011129.65
2005;"CANAPOLIS (BA)";"BA";"CANAPOLIS";195;522181.65
2005;"CANARANA (BA)";"BA";"CANARANA";1502;1772298.87
2005;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";424;9298726.62
2005;"CANDEAL (BA)";"BA";"CANDEAL";1042;820417.83
2005;"CANDEIAS (BA)";"BA";"CANDEIAS";7;87990
2005;"CANDIBA (BA)";"BA";"CANDIBA";1438;3222203.79
2005;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";736;2619154.31
2005;"CANSANCAO (BA)";"BA";"CANSANCAO";1080;1742558.61
2005;"CANUDOS (BA)";"BA";"CANUDOS";82;105832.25
2005;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";1216;1606768.42
2005;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";174;240332.59
2005;"CARAIBAS (BA)";"BA";"CARAIBAS";374;874508.68
2005;"CARAVELAS (BA)";"BA";"CARAVELAS";188;1559733.6
2005;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";4;97611.19
2005;"CARINHANHA (BA)";"BA";"CARINHANHA";1233;3177832.44
2005;"CASA NOVA (BA)";"BA";"CASA NOVA";1528;13345678.31
2005;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";102;860058.54
2005;"CATOLANDIA (BA)";"BA";"CATOLANDIA";1217;2145739.41
2005;"CATU (BA)";"BA";"CATU";144;201661.64
2005;"CATURAMA (BA)";"BA";"CATURAMA";454;502218.73
2005;"CENTRAL (BA)";"BA";"CENTRAL";588;776169.08
2005;"CHORROCHO (BA)";"BA";"CHORROCHO";1209;722484.9
2005;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";1617;2154173.99
2005;"CIPO (BA)";"BA";"CIPO";170;141127.64
2005;"COARACI (BA)";"BA";"COARACI";274;481656.62
2005;"COCOS (BA)";"BA";"COCOS";1030;1994380.99
2005;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";734;1680082.12
2005;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";138;378801.63
2005;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";1683;4687299.69
2005;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";506;410693.83
2005;"CONDE (BA)";"BA";"CONDE";516;1845760.9
2005;"CONDEUBA (BA)";"BA";"CONDEUBA";1036;2146588.75
2005;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";235;303763.18
2005;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";2046;857465.54
2005;"CORDEIROS (BA)";"BA";"CORDEIROS";362;573322.6
2005;"CORIBE (BA)";"BA";"CORIBE";1907;4621050.95
2005;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";2276;2895819.29
2005;"CORRENTINA (BA)";"BA";"CORRENTINA";914;68755720
2005;"COTEGIPE (BA)";"BA";"COTEGIPE";1083;1870854
2005;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";114;281325.97
2005;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";858;1519544.19
2005;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";294;824448.14
2005;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";469;880014.32
2005;"CURACA (BA)";"BA";"CURACA";2006;4873760.92
2005;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";34;132371.52
2005;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";14;19789.78
2005;"DOM BASILIO (BA)";"BA";"DOM BASILIO";638;2902968.91
2005;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";16;61019.2
2005;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";216;324155.9
2005;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";799;2981651.59
2005;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";41;498315.27
2005;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";150;184884.74
2005;"ESPLANADA (BA)";"BA";"ESPLANADA";331;1795032.99
2005;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";1112;1972525.74
2005;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";242;7302120.06
2005;"FATIMA (BA)";"BA";"FATIMA";1114;2150980.52
2005;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";378;520980.57
2005;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";6575;6137653.51
2005;"FILADELFIA (BA)";"BA";"FILADELFIA";350;324690
2005;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";64;180000.8
2005;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";178;316742.48
2005;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";1697;119087440
2005;"GANDU (BA)";"BA";"GANDU";20;58493.38
2005;"GAVIAO (BA)";"BA";"GAVIAO";644;846103.28
2005;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";373;327823.5
2005;"GLORIA (BA)";"BA";"GLORIA";1277;908492.8
2005;"GONGOGI (BA)";"BA";"GONGOGI";2;48491.49
2005;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";357;492294.14
2005;"GUAJERU (BA)";"BA";"GUAJERU";552;963411.65
2005;"GUANAMBI (BA)";"BA";"GUANAMBI";1847;4467589.21
2005;"GUARATINGA (BA)";"BA";"GUARATINGA";303;2331451.54
2005;"HELIOPOLIS (BA)";"BA";"HELIOPOLIS";576;1305454.19
2005;"IACU (BA)";"BA";"IACU";266;800370.48
2005;"IBIASSUCE (BA)";"BA";"IBIASSUCE";823;1057665.49
2005;"IBICARAI (BA)";"BA";"IBICARAI";328;1022264.57
2005;"IBICOARA (BA)";"BA";"IBICOARA";329;2697615.98
2005;"IBICUI (BA)";"BA";"IBICUI";739;3957949.12
2005;"IBIPEBA (BA)";"BA";"IBIPEBA";32;379298.23
2005;"IBIPITANGA (BA)";"BA";"IBIPITANGA";660;715592.22
2005;"IBIQUERA (BA)";"BA";"IBIQUERA";83;348531.36
2005;"IBIRAPITANGA (BA)";"BA";"IBIRAPITANGA";24;24000
2005;"IBIRAPUA (BA)";"BA";"IBIRAPUA";678;2224461.18
2005;"IBIRATAIA (BA)";"BA";"IBIRATAIA";25;291208.3
2005;"IBITIARA (BA)";"BA";"IBITIARA";211;275641.28
2005;"IBITITA (BA)";"BA";"IBITITA";429;929427.05
2005;"IBOTIRAMA (BA)";"BA";"IBOTIRAMA";1468;9076663
2005;"ICHU (BA)";"BA";"ICHU";500;200739.71
2005;"IGAPORA (BA)";"BA";"IGAPORA";370;569227.63
2005;"IGRAPIUNA (BA)";"BA";"IGRAPIUNA";254;2485885.11
2005;"IGUAI (BA)";"BA";"IGUAI";957;2136092.01
2005;"ILHEUS (BA)";"BA";"ILHEUS";781;2622610.83
2005;"INHAMBUPE (BA)";"BA";"INHAMBUPE";302;2278392.13
2005;"IPECAETA (BA)";"BA";"IPECAETA";583;394662.72
2005;"IPIAU (BA)";"BA";"IPIAU";59;826937.99
2005;"IPIRA (BA)";"BA";"IPIRA";3002;4041013.95
2005;"IPUPIARA (BA)";"BA";"IPUPIARA";70;132952.13
2005;"IRAJUBA (BA)";"BA";"IRAJUBA";197;353280.22
2005;"IRAMAIA (BA)";"BA";"IRAMAIA";168;457794.08
2005;"IRAQUARA (BA)";"BA";"IRAQUARA";2847;1298257.95
2005;"IRARA (BA)";"BA";"IRARA";111;182565.45
2005;"IRECE (BA)";"BA";"IRECE";96;1555962.64
2005;"ITABELA (BA)";"BA";"ITABELA";51;834300.24
2005;"ITABERABA (BA)";"BA";"ITABERABA";552;2833935.25
