"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2011;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";59;13;7;79
2011;"PARICONHA (AL)";"AL";"PARICONHA";25;15;5;45
2011;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";45;4;10;59
2011;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";28;8;22;58
2011;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";14;9;5;28
2011;"PENEDO (AL)";"AL";"PENEDO";230;75;157;462
2011;"PIACABUCU (AL)";"AL";"PIACABUCU";18;18;9;45
2011;"PILAR (AL)";"AL";"PILAR";152;56;56;264
2011;"PINDOBA (AL)";"AL";"PINDOBA";11;2;2;15
2011;"PIRANHAS (AL)";"AL";"PIRANHAS";45;63;6;114
2011;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";44;46;17;107
2011;"PORTO CALVO (AL)";"AL";"PORTO CALVO";178;107;46;331
2011;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";6;7;5;18
2011;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";17;25;17;59
2011;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";25;8;4;37
2011;"RIO LARGO (AL)";"AL";"RIO LARGO";403;168;161;732
2011;"ROTEIRO (AL)";"AL";"ROTEIRO";10;19;6;35
2011;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";9;2;59;70
2011;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";308;89;31;428
2011;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";57;26;2;85
2011;"SAO BRAS (AL)";"AL";"SAO BRAS";2;2;3;7
2011;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";94;76;40;210
2011;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";76;23;13;112
2011;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";199;20;101;320
2011;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";463;151;162;776
2011;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";18;1;4;23
2011;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";136;35;81;252
2011;"SATUBA (AL)";"AL";"SATUBA";62;15;21;98
2011;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";22;13;9;44
2011;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";11;13;5;29
2011;"TAQUARANA (AL)";"AL";"TAQUARANA";73;30;20;123
2011;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";187;88;155;430
2011;"TRAIPU (AL)";"AL";"TRAIPU";70;14;12;96
2011;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";426;194;156;776
2011;"VICOSA (AL)";"AL";"VICOSA";117;13;35;165
2011;"ALVARAES (AM)";"AM";"ALVARAES";3;0;3;6
2011;"AMATURA (AM)";"AM";"AMATURA";2;0;1;3
2011;"ANAMA (AM)";"AM";"ANAMA";0;0;3;3
2011;"ANORI (AM)";"AM";"ANORI";1;0;2;3
2011;"APUI (AM)";"AM";"APUI";69;1;11;81
2011;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";1;0;1;2
2011;"AUTAZES (AM)";"AM";"AUTAZES";21;2;12;35
2011;"BARCELOS (AM)";"AM";"BARCELOS";7;1;0;8
2011;"BARREIRINHA (AM)";"AM";"BARREIRINHA";2;0;0;2
2011;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";9;4;2;15
2011;"BERURI (AM)";"AM";"BERURI";0;0;0;0
2011;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";2;0;1;3
2011;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";30;2;5;37
2011;"BORBA (AM)";"AM";"BORBA";9;0;5;14
2011;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";8;1;3;12
2011;"CANUTAMA (AM)";"AM";"CANUTAMA";2;0;0;2
2011;"CARAUARI (AM)";"AM";"CARAUARI";24;1;1;26
2011;"CAREIRO (AM)";"AM";"CAREIRO";54;20;42;116
2011;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";10;23;34;67
2011;"COARI (AM)";"AM";"COARI";98;3;13;114
2011;"CODAJAS (AM)";"AM";"CODAJAS";7;0;4;11
2011;"EIRUNEPE (AM)";"AM";"EIRUNEPE";22;0;1;23
2011;"ENVIRA (AM)";"AM";"ENVIRA";13;0;2;15
2011;"FONTE BOA (AM)";"AM";"FONTE BOA";12;0;0;12
2011;"GUAJARA (AM)";"AM";"GUAJARA";0;0;1;1
2011;"HUMAITA (AM)";"AM";"HUMAITA";114;3;12;129
2011;"IPIXUNA (AM)";"AM";"IPIXUNA";2;0;0;2
2011;"IRANDUBA (AM)";"AM";"IRANDUBA";163;11;46;220
2011;"ITACOATIARA (AM)";"AM";"ITACOATIARA";301;21;103;425
2011;"ITAMARATI (AM)";"AM";"ITAMARATI";2;0;0;2
2011;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";6;1;2;9
2011;"JAPURA (AM)";"AM";"JAPURA";4;0;0;4
2011;"JURUA (AM)";"AM";"JURUA";6;0;1;7
2011;"JUTAI (AM)";"AM";"JUTAI";2;0;0;2
2011;"LABREA (AM)";"AM";"LABREA";18;1;2;21
2011;"MANACAPURU (AM)";"AM";"MANACAPURU";244;39;57;340
2011;"MANAQUIRI (AM)";"AM";"MANAQUIRI";7;3;5;15
2011;"MANAUS (AM)";"AM";"MANAUS";15668;2596;6783;25047
2011;"MANICORE (AM)";"AM";"MANICORE";18;1;7;26
2011;"MARAA (AM)";"AM";"MARAA";3;0;0;3
2011;"MAUES (AM)";"AM";"MAUES";33;1;9;43
2011;"NHAMUNDA (AM)";"AM";"NHAMUNDA";7;0;0;7
2011;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";13;6;6;25
2011;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";17;7;16;40
2011;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";12;2;5;19
2011;"PARINTINS (AM)";"AM";"PARINTINS";123;5;13;141
2011;"PAUINI (AM)";"AM";"PAUINI";2;1;1;4
2011;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";224;37;54;315
2011;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";96;11;60;167
2011;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";7;2;3;12
2011;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";6;0;0;6
2011;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";68;9;21;98
2011;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";4;0;5;9
2011;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";4;0;0;4
2011;"SILVES (AM)";"AM";"SILVES";8;3;3;14
2011;"TABATINGA (AM)";"AM";"TABATINGA";50;7;2;59
2011;"TAPAUA (AM)";"AM";"TAPAUA";3;0;2;5
2011;"TEFE (AM)";"AM";"TEFE";52;12;8;72
2011;"TONANTINS (AM)";"AM";"TONANTINS";3;0;1;4
2011;"UARINI (AM)";"AM";"UARINI";8;0;2;10
2011;"URUCARA (AM)";"AM";"URUCARA";11;2;2;15
2011;"URUCURITUBA (AM)";"AM";"URUCURITUBA";3;0;2;5
2011;"AMAPA (AP)";"AP";"AMAPA";6;1;2;9
2011;"CALCOENE (AP)";"AP";"CALCOENE";9;2;2;13
2011;"CUTIAS (AP)";"AP";"CUTIAS";3;1;0;4
2011;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";3;1;1;5
2011;"ITAUBAL (AP)";"AP";"ITAUBAL";3;0;2;5
2011;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";65;7;8;80
2011;"MACAPA (AP)";"AP";"MACAPA";2501;283;570;3354
2011;"MAZAGAO (AP)";"AP";"MAZAGAO";49;8;15;72
2011;"OIAPOQUE (AP)";"AP";"OIAPOQUE";46;4;5;55
2011;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";23;3;3;29
2011;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";25;1;7;33
2011;"PRACUUBA (AP)";"AP";"PRACUUBA";3;0;1;4
2011;"SANTANA (AP)";"AP";"SANTANA";498;40;123;661
2011;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";2;3;0;5
2011;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";9;1;1;11
2011;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";0;0;1;1
2011;"ABAIRA (BA)";"BA";"ABAIRA";53;20;13;86
2011;"ABARE (BA)";"BA";"ABARE";48;24;19;91
2011;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";61;7;11;79
2011;"ADUSTINA (BA)";"BA";"ADUSTINA";11;7;11;29
2011;"AGUA FRIA (BA)";"BA";"AGUA FRIA";16;15;34;65
2011;"AIQUARA (BA)";"BA";"AIQUARA";5;4;4;13
2011;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1036;279;449;1764
2011;"ALCOBACA (BA)";"BA";"ALCOBACA";39;4;24;67
2011;"ALMADINA (BA)";"BA";"ALMADINA";14;0;4;18
2011;"AMARGOSA (BA)";"BA";"AMARGOSA";235;47;69;351
2011;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";169;80;30;279
2011;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";16;10;7;33
2011;"ANAGE (BA)";"BA";"ANAGE";66;55;33;154
2011;"ANDARAI (BA)";"BA";"ANDARAI";25;4;15;44
2011;"ANDORINHA (BA)";"BA";"ANDORINHA";60;10;33;103
2011;"ANGICAL (BA)";"BA";"ANGICAL";25;9;23;57
2011;"ANGUERA (BA)";"BA";"ANGUERA";15;7;12;34
2011;"ANTAS (BA)";"BA";"ANTAS";24;7;10;41
2011;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";2;23;12;37
2011;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";21;9;7;37
2011;"APORA (BA)";"BA";"APORA";30;20;27;77
2011;"APUAREMA (BA)";"BA";"APUAREMA";27;5;9;41
2011;"ARACAS (BA)";"BA";"ARACAS";55;12;26;93
2011;"ARACATU (BA)";"BA";"ARACATU";76;22;18;116
2011;"ARACI (BA)";"BA";"ARACI";222;17;51;290
2011;"ARAMARI (BA)";"BA";"ARAMARI";41;4;7;52
2011;"ARATACA (BA)";"BA";"ARATACA";23;0;3;26
2011;"ARATUIPE (BA)";"BA";"ARATUIPE";29;2;12;43
2011;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";47;3;11;61
2011;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";37;5;29;71
2011;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";79;40;41;160
2011;"BANZAE (BA)";"BA";"BANZAE";20;4;19;43
2011;"BARRA (BA)";"BA";"BARRA";45;22;27;94
2011;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";179;48;51;278
2011;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";105;155;26;286
2011;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";53;20;7;80
2011;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";7;4;2;13
2011;"BARREIRAS (BA)";"BA";"BARREIRAS";2345;113;378;2836
2011;"BARRO ALTO (BA)";"BA";"BARRO ALTO";43;11;16;70
2011;"BARRO PRETO (BA)";"BA";"BARRO PRETO";9;2;10;21
2011;"BARROCAS (BA)";"BA";"BARROCAS";81;2;16;99
2011;"BELMONTE (BA)";"BA";"BELMONTE";46;2;10;58
2011;"BELO CAMPO (BA)";"BA";"BELO CAMPO";80;14;24;118
2011;"BIRITINGA (BA)";"BA";"BIRITINGA";17;11;27;55
2011;"BOA NOVA (BA)";"BA";"BOA NOVA";21;31;22;74
2011;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";39;10;17;66
2011;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";415;50;97;562
2011;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";28;39;18;85
2011;"BONINAL (BA)";"BA";"BONINAL";62;18;28;108
2011;"BONITO (BA)";"BA";"BONITO";65;12;13;90
2011;"BOQUIRA (BA)";"BA";"BOQUIRA";116;8;53;177
2011;"BOTUPORA (BA)";"BA";"BOTUPORA";44;2;36;82
2011;"BREJOES (BA)";"BA";"BREJOES";76;8;34;118
2011;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";27;8;17;52
2011;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";24;34;14;72
2011;"BRUMADO (BA)";"BA";"BRUMADO";1119;203;252;1574
2011;"BUERAREMA (BA)";"BA";"BUERAREMA";132;8;35;175
2011;"BURITIRAMA (BA)";"BA";"BURITIRAMA";15;3;18;36
2011;"CAATIBA (BA)";"BA";"CAATIBA";17;5;2;24
2011;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";45;17;38;100
2011;"CACHOEIRA (BA)";"BA";"CACHOEIRA";94;104;67;265
2011;"CACULE (BA)";"BA";"CACULE";316;21;43;380
2011;"CAEM (BA)";"BA";"CAEM";17;9;12;38
2011;"CAETANOS (BA)";"BA";"CAETANOS";39;12;9;60
2011;"CAETITE (BA)";"BA";"CAETITE";471;70;90;631
2011;"CAFARNAUM (BA)";"BA";"CAFARNAUM";54;5;21;80
2011;"CAIRU (BA)";"BA";"CAIRU";8;6;4;18
2011;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";28;6;14;48
2011;"CAMACAN (BA)";"BA";"CAMACAN";187;25;33;245
2011;"CAMACARI (BA)";"BA";"CAMACARI";2043;415;1207;3665
2011;"CAMAMU (BA)";"BA";"CAMAMU";129;41;29;199
2011;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";58;4;10;72
2011;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";203;25;74;302
2011;"CANAPOLIS (BA)";"BA";"CANAPOLIS";15;17;12;44
2011;"CANARANA (BA)";"BA";"CANARANA";147;13;16;176
2011;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";89;9;14;112
2011;"CANDEAL (BA)";"BA";"CANDEAL";19;20;10;49
2011;"CANDEIAS (BA)";"BA";"CANDEIAS";868;334;313;1515
2011;"CANDIBA (BA)";"BA";"CANDIBA";50;1;25;76
2011;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";290;27;42;359
2011;"CANSANCAO (BA)";"BA";"CANSANCAO";133;48;49;230
2011;"CANUDOS (BA)";"BA";"CANUDOS";41;4;34;79
2011;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";63;23;18;104
2011;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";432;47;51;530
2011;"CARAIBAS (BA)";"BA";"CARAIBAS";39;20;17;76
2011;"CARAVELAS (BA)";"BA";"CARAVELAS";31;17;42;90
2011;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";22;6;6;34
2011;"CARINHANHA (BA)";"BA";"CARINHANHA";120;25;36;181
2011;"CASA NOVA (BA)";"BA";"CASA NOVA";366;180;168;714
2011;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";129;22;52;203
2011;"CATOLANDIA (BA)";"BA";"CATOLANDIA";6;3;7;16
2011;"CATU (BA)";"BA";"CATU";363;114;95;572
2011;"CATURAMA (BA)";"BA";"CATURAMA";28;5;9;42
2011;"CENTRAL (BA)";"BA";"CENTRAL";78;17;9;104
2011;"CHORROCHO (BA)";"BA";"CHORROCHO";20;6;7;33
2011;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";121;26;36;183
2011;"CIPO (BA)";"BA";"CIPO";39;6;10;55
2011;"COARACI (BA)";"BA";"COARACI";93;4;19;116
2011;"COCOS (BA)";"BA";"COCOS";71;5;38;114
2011;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";225;99;12;336
2011;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";110;30;24;164
2011;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";399;85;101;585
2011;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";260;128;22;410
2011;"CONDE (BA)";"BA";"CONDE";53;16;16;85
2011;"CONDEUBA (BA)";"BA";"CONDEUBA";117;37;63;217
2011;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";18;7;5;30
2011;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";98;41;47;186
2011;"CORDEIROS (BA)";"BA";"CORDEIROS";35;18;18;71
2011;"CORIBE (BA)";"BA";"CORIBE";46;16;19;81
2011;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";17;0;23;40
2011;"CORRENTINA (BA)";"BA";"CORRENTINA";133;26;68;227
2011;"COTEGIPE (BA)";"BA";"COTEGIPE";39;8;18;65
2011;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";17;1;6;24
2011;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";53;22;31;106
2011;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";49;10;27;86
2011;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";939;222;86;1247
2011;"CURACA (BA)";"BA";"CURACA";65;29;28;122
2011;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";16;11;5;32
2011;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";601;78;401;1080
2011;"DOM BASILIO (BA)";"BA";"DOM BASILIO";265;9;22;296
2011;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";13;26;7;46
2011;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";28;6;12;46
2011;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";78;34;13;125
2011;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";195;74;93;362
2011;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";29;6;16;51
2011;"ESPLANADA (BA)";"BA";"ESPLANADA";138;35;67;240
2011;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";246;34;124;404
2011;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1193;102;321;1616
2011;"FATIMA (BA)";"BA";"FATIMA";20;7;21;48
2011;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";15;8;9;32
2011;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";7883;1027;1180;10090
2011;"FILADELFIA (BA)";"BA";"FILADELFIA";92;7;23;122
2011;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";12;2;2;16
2011;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";53;1;2;56
2011;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";123;3;17;143
2011;"GANDU (BA)";"BA";"GANDU";261;42;20;323
2011;"GAVIAO (BA)";"BA";"GAVIAO";14;11;6;31
2011;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";17;4;3;24
2011;"GLORIA (BA)";"BA";"GLORIA";43;19;39;101
2011;"GONGOGI (BA)";"BA";"GONGOGI";7;1;2;10
2011;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";152;36;34;222
2011;"GUAJERU (BA)";"BA";"GUAJERU";16;21;7;44
