"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2014;"BARRA DE SANTO ANTONIO (AL)";"AL";"BARRA DE SANTO ANTONIO";31;5;20;56
2014;"BARRA DE SAO MIGUEL (AL)";"AL";"BARRA DE SAO MIGUEL";27;2;7;36
2014;"BATALHA (AL)";"AL";"BATALHA";99;28;4;131
2014;"BELEM (AL)";"AL";"BELEM";14;23;5;42
2014;"BELO MONTE (AL)";"AL";"BELO MONTE";35;8;6;49
2014;"BOCA DA MATA (AL)";"AL";"BOCA DA MATA";224;70;95;389
2014;"BRANQUINHA (AL)";"AL";"BRANQUINHA";32;20;16;68
2014;"CACIMBINHAS (AL)";"AL";"CACIMBINHAS";55;35;9;99
2014;"CAJUEIRO (AL)";"AL";"CAJUEIRO";89;11;46;146
2014;"CAMPESTRE (AL)";"AL";"CAMPESTRE";22;46;8;76
2014;"CAMPO ALEGRE (AL)";"AL";"CAMPO ALEGRE";130;117;118;365
2014;"CAMPO GRANDE (AL)";"AL";"CAMPO GRANDE";45;21;15;81
2014;"CANAPI (AL)";"AL";"CANAPI";40;38;19;97
2014;"CAPELA (AL)";"AL";"CAPELA";66;8;49;123
2014;"CARNEIROS (AL)";"AL";"CARNEIROS";33;10;5;48
2014;"CHA PRETA (AL)";"AL";"CHA PRETA";27;7;6;40
2014;"COITE DO NOIA (AL)";"AL";"COITE DO NOIA";59;7;26;92
2014;"COLONIA LEOPOLDINA (AL)";"AL";"COLONIA LEOPOLDINA";64;24;31;119
2014;"COQUEIRO SECO (AL)";"AL";"COQUEIRO SECO";10;2;9;21
2014;"CORURIPE (AL)";"AL";"CORURIPE";358;71;209;638
2014;"CRAIBAS (AL)";"AL";"CRAIBAS";131;31;28;190
2014;"DELMIRO GOUVEIA (AL)";"AL";"DELMIRO GOUVEIA";477;346;53;876
2014;"DOIS RIACHOS (AL)";"AL";"DOIS RIACHOS";69;13;10;92
2014;"ESTRELA DE ALAGOAS (AL)";"AL";"ESTRELA DE ALAGOAS";48;94;23;165
2014;"FEIRA GRANDE (AL)";"AL";"FEIRA GRANDE";69;2;49;120
2014;"FELIZ DESERTO (AL)";"AL";"FELIZ DESERTO";7;5;9;21
2014;"FLEXEIRAS (AL)";"AL";"FLEXEIRAS";25;19;35;79
2014;"GIRAU DO PONCIANO (AL)";"AL";"GIRAU DO PONCIANO";177;53;58;288
2014;"IBATEGUARA (AL)";"AL";"IBATEGUARA";41;57;15;113
2014;"IGACI (AL)";"AL";"IGACI";105;106;28;239
2014;"IGREJA NOVA (AL)";"AL";"IGREJA NOVA";82;25;82;189
2014;"INHAPI (AL)";"AL";"INHAPI";60;23;8;91
2014;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";37;7;9;53
2014;"JACUIPE (AL)";"AL";"JACUIPE";9;10;17;36
2014;"JAPARATINGA (AL)";"AL";"JAPARATINGA";12;24;9;45
2014;"JARAMATAIA (AL)";"AL";"JARAMATAIA";24;10;6;40
2014;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";33;10;37;80
2014;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";95;26;72;193
2014;"JUNDIA (AL)";"AL";"JUNDIA";16;4;14;34
2014;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";202;33;105;340
2014;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";96;20;29;145
2014;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";127;26;49;202
2014;"MACEIO (AL)";"AL";"MACEIO";7149;1143;1948;10240
2014;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";82;30;24;136
2014;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";10;2;9;21
2014;"MARAGOGI (AL)";"AL";"MARAGOGI";70;101;39;210
2014;"MARAVILHA (AL)";"AL";"MARAVILHA";40;44;8;92
2014;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";279;75;130;484
2014;"MARIBONDO (AL)";"AL";"MARIBONDO";66;18;13;97
2014;"MATA GRANDE (AL)";"AL";"MATA GRANDE";57;32;12;101
2014;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";129;28;123;280
2014;"MESSIAS (AL)";"AL";"MESSIAS";66;40;83;189
2014;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";50;14;8;72
2014;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";13;2;4;19
2014;"MURICI (AL)";"AL";"MURICI";108;22;103;233
2014;"NOVO LINO (AL)";"AL";"NOVO LINO";49;31;53;133
2014;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";106;94;25;225
2014;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";33;20;7;60
2014;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";13;1;13;27
2014;"OLIVENCA (AL)";"AL";"OLIVENCA";51;22;9;82
2014;"OURO BRANCO (AL)";"AL";"OURO BRANCO";60;34;22;116
2014;"PALESTINA (AL)";"AL";"PALESTINA";11;8;5;24
2014;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";606;214;69;889
2014;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";74;31;12;117
2014;"PARICONHA (AL)";"AL";"PARICONHA";45;24;11;80
2014;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";55;5;14;74
2014;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";35;8;30;73
2014;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";11;12;10;33
2014;"PENEDO (AL)";"AL";"PENEDO";244;72;213;529
2014;"PIACABUCU (AL)";"AL";"PIACABUCU";31;10;15;56
2014;"PILAR (AL)";"AL";"PILAR";161;51;64;276
2014;"PINDOBA (AL)";"AL";"PINDOBA";9;1;2;12
2014;"PIRANHAS (AL)";"AL";"PIRANHAS";77;79;16;172
2014;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";62;54;21;137
2014;"PORTO CALVO (AL)";"AL";"PORTO CALVO";187;121;64;372
2014;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";12;11;10;33
2014;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";25;31;18;74
2014;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";42;6;10;58
2014;"RIO LARGO (AL)";"AL";"RIO LARGO";449;184;190;823
2014;"ROTEIRO (AL)";"AL";"ROTEIRO";11;26;7;44
2014;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";20;6;71;97
2014;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";408;174;43;625
2014;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";67;36;11;114
2014;"SAO BRAS (AL)";"AL";"SAO BRAS";3;5;6;14
2014;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";103;74;50;227
2014;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";125;51;22;198
2014;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";213;27;146;386
2014;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";451;155;153;759
2014;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";29;2;8;39
2014;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";163;42;123;328
2014;"SATUBA (AL)";"AL";"SATUBA";61;16;22;99
2014;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";36;19;15;70
2014;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";15;20;7;42
2014;"TAQUARANA (AL)";"AL";"TAQUARANA";94;55;27;176
2014;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";193;90;178;461
2014;"TRAIPU (AL)";"AL";"TRAIPU";97;18;20;135
2014;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";494;223;183;900
2014;"VICOSA (AL)";"AL";"VICOSA";135;18;50;203
2014;"ALVARAES (AM)";"AM";"ALVARAES";8;0;3;11
2014;"AMATURA (AM)";"AM";"AMATURA";3;0;1;4
2014;"ANAMA (AM)";"AM";"ANAMA";1;0;6;7
2014;"ANORI (AM)";"AM";"ANORI";6;0;3;9
2014;"APUI (AM)";"AM";"APUI";113;2;26;141
2014;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";2;0;1;3
2014;"AUTAZES (AM)";"AM";"AUTAZES";29;4;18;51
2014;"BARCELOS (AM)";"AM";"BARCELOS";11;1;0;12
2014;"BARREIRINHA (AM)";"AM";"BARREIRINHA";7;0;6;13
2014;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";12;6;3;21
2014;"BERURI (AM)";"AM";"BERURI";2;0;0;2
2014;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";2;0;1;3
2014;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";52;3;7;62
2014;"BORBA (AM)";"AM";"BORBA";17;0;5;22
2014;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";9;1;8;18
2014;"CANUTAMA (AM)";"AM";"CANUTAMA";5;0;1;6
2014;"CARAUARI (AM)";"AM";"CARAUARI";40;1;1;42
2014;"CAREIRO (AM)";"AM";"CAREIRO";66;41;59;166
2014;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";18;24;40;82
2014;"COARI (AM)";"AM";"COARI";133;5;12;150
2014;"CODAJAS (AM)";"AM";"CODAJAS";9;0;4;13
2014;"EIRUNEPE (AM)";"AM";"EIRUNEPE";32;1;5;38
2014;"ENVIRA (AM)";"AM";"ENVIRA";16;0;4;20
2014;"FONTE BOA (AM)";"AM";"FONTE BOA";13;0;0;13
2014;"GUAJARA (AM)";"AM";"GUAJARA";1;0;6;7
2014;"HUMAITA (AM)";"AM";"HUMAITA";157;5;21;183
2014;"IPIXUNA (AM)";"AM";"IPIXUNA";3;0;3;6
2014;"IRANDUBA (AM)";"AM";"IRANDUBA";270;33;87;390
2014;"ITACOATIARA (AM)";"AM";"ITACOATIARA";403;40;137;580
2014;"ITAMARATI (AM)";"AM";"ITAMARATI";8;0;0;8
2014;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";17;1;7;25
2014;"JAPURA (AM)";"AM";"JAPURA";4;0;1;5
2014;"JURUA (AM)";"AM";"JURUA";9;0;4;13
2014;"JUTAI (AM)";"AM";"JUTAI";4;0;0;4
2014;"LABREA (AM)";"AM";"LABREA";34;1;4;39
2014;"MANACAPURU (AM)";"AM";"MANACAPURU";354;79;99;532
2014;"MANAQUIRI (AM)";"AM";"MANAQUIRI";11;5;8;24
2014;"MANAUS (AM)";"AM";"MANAUS";16714;3003;7934;27651
2014;"MANICORE (AM)";"AM";"MANICORE";44;1;13;58
2014;"MARAA (AM)";"AM";"MARAA";5;1;0;6
2014;"MAUES (AM)";"AM";"MAUES";40;4;17;61
2014;"NHAMUNDA (AM)";"AM";"NHAMUNDA";8;0;1;9
2014;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";18;6;9;33
2014;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";28;8;10;46
2014;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";27;2;7;36
2014;"PARINTINS (AM)";"AM";"PARINTINS";152;7;25;184
2014;"PAUINI (AM)";"AM";"PAUINI";3;1;1;5
2014;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";272;50;82;404
2014;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";165;19;72;256
2014;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";8;2;3;13
2014;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";7;0;0;7
2014;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";77;11;26;114
2014;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";5;0;5;10
2014;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";6;0;0;6
2014;"SILVES (AM)";"AM";"SILVES";11;5;3;19
2014;"TABATINGA (AM)";"AM";"TABATINGA";63;9;4;76
2014;"TAPAUA (AM)";"AM";"TAPAUA";4;0;2;6
2014;"TEFE (AM)";"AM";"TEFE";75;18;11;104
2014;"TONANTINS (AM)";"AM";"TONANTINS";5;0;1;6
2014;"UARINI (AM)";"AM";"UARINI";10;0;2;12
2014;"URUCARA (AM)";"AM";"URUCARA";17;4;1;22
2014;"URUCURITUBA (AM)";"AM";"URUCURITUBA";7;0;2;9
2014;"AMAPA (AP)";"AP";"AMAPA";10;1;2;13
2014;"CALCOENE (AP)";"AP";"CALCOENE";20;2;3;25
2014;"CUTIAS (AP)";"AP";"CUTIAS";5;2;0;7
2014;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";5;3;5;13
2014;"ITAUBAL (AP)";"AP";"ITAUBAL";7;0;5;12
2014;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";102;10;14;126
2014;"MACAPA (AP)";"AP";"MACAPA";2872;343;774;3989
2014;"MAZAGAO (AP)";"AP";"MAZAGAO";52;17;23;92
2014;"OIAPOQUE (AP)";"AP";"OIAPOQUE";67;6;19;92
2014;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";36;7;16;59
2014;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";45;5;15;65
2014;"PRACUUBA (AP)";"AP";"PRACUUBA";5;1;2;8
2014;"SANTANA (AP)";"AP";"SANTANA";658;45;163;866
2014;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";10;3;3;16
2014;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";20;5;4;29
2014;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";3;0;4;7
2014;"ABAIRA (BA)";"BA";"ABAIRA";58;23;16;97
2014;"ABARE (BA)";"BA";"ABARE";56;36;24;116
2014;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";72;17;18;107
2014;"ADUSTINA (BA)";"BA";"ADUSTINA";13;9;10;32
2014;"AGUA FRIA (BA)";"BA";"AGUA FRIA";26;21;40;87
2014;"AIQUARA (BA)";"BA";"AIQUARA";5;5;6;16
2014;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1356;332;560;2248
2014;"ALCOBACA (BA)";"BA";"ALCOBACA";48;8;32;88
2014;"ALMADINA (BA)";"BA";"ALMADINA";17;2;6;25
2014;"AMARGOSA (BA)";"BA";"AMARGOSA";285;73;85;443
2014;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";206;120;38;364
2014;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";33;18;10;61
2014;"ANAGE (BA)";"BA";"ANAGE";103;73;47;223
2014;"ANDARAI (BA)";"BA";"ANDARAI";36;9;23;68
2014;"ANDORINHA (BA)";"BA";"ANDORINHA";77;17;53;147
2014;"ANGICAL (BA)";"BA";"ANGICAL";38;12;25;75
2014;"ANGUERA (BA)";"BA";"ANGUERA";20;6;15;41
2014;"ANTAS (BA)";"BA";"ANTAS";31;9;10;50
2014;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";4;39;22;65
2014;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";27;13;11;51
2014;"APORA (BA)";"BA";"APORA";42;29;32;103
2014;"APUAREMA (BA)";"BA";"APUAREMA";27;7;10;44
2014;"ARACAS (BA)";"BA";"ARACAS";69;19;32;120
2014;"ARACATU (BA)";"BA";"ARACATU";116;34;33;183
2014;"ARACI (BA)";"BA";"ARACI";288;26;64;378
2014;"ARAMARI (BA)";"BA";"ARAMARI";49;6;9;64
2014;"ARATACA (BA)";"BA";"ARATACA";29;0;4;33
2014;"ARATUIPE (BA)";"BA";"ARATUIPE";42;4;14;60
2014;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";55;5;12;72
2014;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";51;5;40;96
2014;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";100;63;47;210
2014;"BANZAE (BA)";"BA";"BANZAE";23;6;23;52
2014;"BARRA (BA)";"BA";"BARRA";78;36;36;150
2014;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";245;62;64;371
2014;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";134;197;34;365
2014;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";75;30;22;127
2014;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";11;5;4;20
2014;"BARREIRAS (BA)";"BA";"BARREIRAS";2675;167;431;3273
2014;"BARRO ALTO (BA)";"BA";"BARRO ALTO";53;19;22;94
2014;"BARRO PRETO (BA)";"BA";"BARRO PRETO";18;1;12;31
2014;"BARROCAS (BA)";"BA";"BARROCAS";103;5;19;127
2014;"BELMONTE (BA)";"BA";"BELMONTE";56;9;12;77
2014;"BELO CAMPO (BA)";"BA";"BELO CAMPO";120;22;33;175
2014;"BIRITINGA (BA)";"BA";"BIRITINGA";32;13;33;78
2014;"BOA NOVA (BA)";"BA";"BOA NOVA";37;49;23;109
2014;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";66;13;24;103
2014;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";468;74;138;680
2014;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";35;54;20;109
2014;"BONINAL (BA)";"BA";"BONINAL";82;29;40;151
2014;"BONITO (BA)";"BA";"BONITO";88;14;15;117
2014;"BOQUIRA (BA)";"BA";"BOQUIRA";147;11;72;230
2014;"BOTUPORA (BA)";"BA";"BOTUPORA";70;6;49;125
2014;"BREJOES (BA)";"BA";"BREJOES";95;11;38;144
2014;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";34;8;19;61
2014;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";34;55;22;111
2014;"BRUMADO (BA)";"BA";"BRUMADO";1513;278;361;2152
2014;"BUERAREMA (BA)";"BA";"BUERAREMA";160;9;41;210
2014;"BURITIRAMA (BA)";"BA";"BURITIRAMA";38;9;24;71
2014;"CAATIBA (BA)";"BA";"CAATIBA";21;5;2;28
2014;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";82;25;51;158
2014;"CACHOEIRA (BA)";"BA";"CACHOEIRA";124;118;79;321
2014;"CACULE (BA)";"BA";"CACULE";390;35;50;475
2014;"CAEM (BA)";"BA";"CAEM";27;14;19;60
2014;"CAETANOS (BA)";"BA";"CAETANOS";70;14;18;102
2014;"CAETITE (BA)";"BA";"CAETITE";593;113;122;828
2014;"CAFARNAUM (BA)";"BA";"CAFARNAUM";80;6;34;120
2014;"CAIRU (BA)";"BA";"CAIRU";12;13;9;34
2014;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";29;7;18;54
2014;"CAMACAN (BA)";"BA";"CAMACAN";185;22;45;252
2014;"CAMACARI (BA)";"BA";"CAMACARI";2373;581;1273;4227
2014;"CAMAMU (BA)";"BA";"CAMAMU";166;46;38;250
2014;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";108;10;11;129
2014;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";281;32;106;419
2014;"CANAPOLIS (BA)";"BA";"CANAPOLIS";21;28;12;61
2014;"CANARANA (BA)";"BA";"CANARANA";193;27;33;253
2014;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";97;9;18;124
2014;"CANDEAL (BA)";"BA";"CANDEAL";21;20;25;66
2014;"CANDEIAS (BA)";"BA";"CANDEIAS";870;375;357;1602
2014;"CANDIBA (BA)";"BA";"CANDIBA";69;0;27;96
2014;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";332;48;52;432
2014;"CANSANCAO (BA)";"BA";"CANSANCAO";203;69;73;345
2014;"CANUDOS (BA)";"BA";"CANUDOS";64;10;47;121
2014;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";97;26;26;149
2014;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";559;77;70;706
2014;"CARAIBAS (BA)";"BA";"CARAIBAS";57;29;25;111
2014;"CARAVELAS (BA)";"BA";"CARAVELAS";50;17;42;109
2014;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";29;11;10;50
2014;"CARINHANHA (BA)";"BA";"CARINHANHA";124;42;48;214
2014;"CASA NOVA (BA)";"BA";"CASA NOVA";490;221;228;939
2014;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";162;24;59;245
2014;"CATOLANDIA (BA)";"BA";"CATOLANDIA";10;3;10;23
2014;"CATU (BA)";"BA";"CATU";424;140;114;678
2014;"CATURAMA (BA)";"BA";"CATURAMA";42;12;16;70
2014;"CENTRAL (BA)";"BA";"CENTRAL";90;30;12;132
2014;"CHORROCHO (BA)";"BA";"CHORROCHO";31;6;15;52
2014;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";152;35;50;237
2014;"CIPO (BA)";"BA";"CIPO";54;11;16;81
2014;"COARACI (BA)";"BA";"COARACI";121;6;22;149
2014;"COCOS (BA)";"BA";"COCOS";87;7;43;137
2014;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";248;127;21;396
2014;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";130;42;35;207
2014;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";537;125;127;789
2014;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";351;163;29;543
2014;"CONDE (BA)";"BA";"CONDE";59;22;25;106
2014;"CONDEUBA (BA)";"BA";"CONDEUBA";135;46;81;262
2014;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";28;11;10;49
2014;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";105;46;60;211
2014;"CORDEIROS (BA)";"BA";"CORDEIROS";39;16;25;80
2014;"CORIBE (BA)";"BA";"CORIBE";52;21;28;101
2014;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";10;2;25;37
2014;"CORRENTINA (BA)";"BA";"CORRENTINA";170;37;93;300
2014;"COTEGIPE (BA)";"BA";"COTEGIPE";55;25;23;103
2014;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";18;1;7;26
2014;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";72;33;39;144
2014;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";62;12;35;109
2014;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1069;331;100;1500
2014;"CURACA (BA)";"BA";"CURACA";93;36;41;170
2014;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";21;19;5;45
2014;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";673;113;409;1195
2014;"DOM BASILIO (BA)";"BA";"DOM BASILIO";328;16;32;376
2014;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";15;27;8;50
2014;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";34;20;16;70
2014;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";87;34;16;137
2014;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";221;93;104;418
2014;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";37;10;23;70
2014;"ESPLANADA (BA)";"BA";"ESPLANADA";147;42;90;279
2014;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";291;60;170;521
2014;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1361;122;397;1880
2014;"FATIMA (BA)";"BA";"FATIMA";21;9;21;51
2014;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";17;10;12;39
2014;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";8801;1280;1334;11415
2014;"FILADELFIA (BA)";"BA";"FILADELFIA";128;15;25;168
2014;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";16;4;4;24
2014;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";41;3;2;46
2014;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";158;11;26;195
2014;"GANDU (BA)";"BA";"GANDU";317;131;32;480
2014;"GAVIAO (BA)";"BA";"GAVIAO";22;17;8;47
2014;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";24;13;8;45
2014;"GLORIA (BA)";"BA";"GLORIA";54;25;47;126
2014;"GONGOGI (BA)";"BA";"GONGOGI";11;2;3;16
2014;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";212;48;42;302
2014;"GUAJERU (BA)";"BA";"GUAJERU";30;35;15;80
