"ano";"cod_mun";"amc";"regiao";"polos";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2014;"1100015";"1001";"Norte";0;11;"RO";0;"ALTA FLORESTA D OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632;692;16211896.060016;93655.4762923697;16824.9259536413;66962.121714833;96513.7360122062;273956.25997305;14340.53963975;288296.7996128;11238.7669187726;"25652"
2014;"1100023";"1002";"Norte";0;11;"RO";0;"ARIQUEMES (RO)";0;0;0;5055;0;0;0;1685;0;0;0;3430.11525774165;0;0;0;0;2331;667;16530570.9371139;84598.0406166665;265192.870260108;595169.439149766;372088.051938687;1317048.40120213;149264.149248272;1466312.5504504;14255.4216539448;"102860"
2014;"1100031";"1001";"Norte";0;11;"RO";0;"CABIXI (RO)";0;0;0;52091;0;0;0;15785;0;0;0;38160.1276293407;0;0;0;0;109;277;3929237.85336403;37960.802448915;3554.49680758611;15423.0924091462;26336.6019871472;83274.9944158902;3319.12680086462;86594.1204536591;13479.7806411353;"6424"
2014;"1100049";"1003";"Norte";0;11;"RO";0;"CACOAL (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2110;886;22776100.3793468;114051.233880562;142280.812315891;556381.934664183;318113.983429982;1130827.96505371;136406.644168496;1267234.60922221;14640.63237299;"86556"
2014;"1100056";"1001";"Norte";0;11;"RO";0;"CEREJEIRAS (RO)";0;0;0;73600;0;0;0;26000;0;0;0;56163.8449320991;0;0;0;552.481300690757;426;187;4255865.71404727;38480.9178077722;18120.9715385856;129891.429068145;66887.5214773253;253380.839128733;46070.7677963366;299451.606925069;16624.1928616136;"18013"
2014;"1100064";"1001";"Norte";0;11;"RO";0;"COLORADO DO OESTE (RO)";0;0;0;11200;0;0;0;3500;0;0;0;8546.67205488464;0;0;0;0;447;538;12268875.171772;49446.2782137005;21621.102354754;56898.6488774964;68225.9722913848;196192.002500431;12711.9995142334;208904.001251569;10994.3702527889;"19001"
2014;"1100072";"1001";"Norte";0;11;"RO";0;"CORUMBIARA (RO)";0;0;0;124018;0;0;0;37030;0;0;0;94622.3429876416;0;0;0;0;103;624;12057365.641998;74335.9812755604;7342.67260177999;19595.612808744;35902.214389181;137176.481075265;5421.67070021522;142598.151012385;15954.1490344251;"8938"
2014;"1100080";"1001";"Norte";0;11;"RO";0;"COSTA MARQUES (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;601;18704619.9577351;37135.8364550087;4821.56841116865;24933.8588325549;57903.522318158;124794.78601689;3866.58693172313;128661.372948613;7913.7299415629;"16258"
2014;"1100098";"1004";"Norte";0;11;"RO";0;"ESPIGAO D OESTE (RO)";0;0;0;960;0;0;0;320;0;0;0;732.571890418683;0;0;0;0;727;262;8356324.69559513;74946.2617353094;38669.7687363564;102026.183052984;109533.089878543;325175.302640098;27672.0782540933;352847.381657287;11010.3113223627;"32047"
2014;"1100106";"1001";"Norte";0;11;"RO";0;"GUAJARA MIRIM (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;929;184;1441444.3170866;27819.2809445158;24002.3173643156;208637.161177388;167021.633113651;427480.39259987;65596.6779158987;493077.070515769;10671.9699423899;"46203"
