"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2018;"NOVO LINO (AL)";"AL";"NOVO LINO";76;49;66;191
2018;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";133;96;35;264
2018;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";38;17;12;67
2018;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";15;2;14;31
2018;"OLIVENCA (AL)";"AL";"OLIVENCA";61;29;14;104
2018;"OURO BRANCO (AL)";"AL";"OURO BRANCO";94;62;33;189
2018;"PALESTINA (AL)";"AL";"PALESTINA";10;20;4;34
2018;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";655;313;82;1050
2018;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";70;66;17;153
2018;"PARICONHA (AL)";"AL";"PARICONHA";51;43;13;107
2018;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";65;6;19;90
2018;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";42;12;30;84
2018;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";15;8;8;31
2018;"PENEDO (AL)";"AL";"PENEDO";277;70;282;629
2018;"PIACABUCU (AL)";"AL";"PIACABUCU";32;14;22;68
2018;"PILAR (AL)";"AL";"PILAR";159;60;78;297
2018;"PINDOBA (AL)";"AL";"PINDOBA";8;1;4;13
2018;"PIRANHAS (AL)";"AL";"PIRANHAS";88;94;19;201
2018;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";78;64;25;167
2018;"PORTO CALVO (AL)";"AL";"PORTO CALVO";205;122;73;400
2018;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";20;9;10;39
2018;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";39;32;24;95
2018;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";38;13;14;65
2018;"RIO LARGO (AL)";"AL";"RIO LARGO";456;200;211;867
2018;"ROTEIRO (AL)";"AL";"ROTEIRO";15;24;12;51
2018;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";21;4;49;74
2018;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";446;250;50;746
2018;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";80;34;11;125
2018;"SAO BRAS (AL)";"AL";"SAO BRAS";8;4;7;19
2018;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";115;75;59;249
2018;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";137;92;41;270
2018;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";243;35;219;497
2018;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";421;160;177;758
2018;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";28;3;7;38
2018;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";170;39;171;380
2018;"SATUBA (AL)";"AL";"SATUBA";73;24;27;124
2018;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";41;22;16;79
2018;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";17;17;11;45
2018;"TAQUARANA (AL)";"AL";"TAQUARANA";122;71;43;236
2018;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";190;75;213;478
2018;"TRAIPU (AL)";"AL";"TRAIPU";106;13;24;143
2018;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";527;295;220;1042
2018;"VICOSA (AL)";"AL";"VICOSA";145;31;48;224
2018;"ALVARAES (AM)";"AM";"ALVARAES";9;0;3;12
2018;"AMATURA (AM)";"AM";"AMATURA";4;0;1;5
2018;"ANAMA (AM)";"AM";"ANAMA";1;0;6;7
2018;"ANORI (AM)";"AM";"ANORI";10;2;4;16
2018;"APUI (AM)";"AM";"APUI";182;4;33;219
2018;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";2;1;1;4
2018;"AUTAZES (AM)";"AM";"AUTAZES";41;4;25;70
2018;"BARCELOS (AM)";"AM";"BARCELOS";13;1;0;14
2018;"BARREIRINHA (AM)";"AM";"BARREIRINHA";9;0;6;15
2018;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";13;6;4;23
2018;"BERURI (AM)";"AM";"BERURI";10;0;0;10
2018;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";3;0;1;4
2018;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";64;4;8;76
2018;"BORBA (AM)";"AM";"BORBA";22;0;6;28
2018;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";13;2;8;23
2018;"CANUTAMA (AM)";"AM";"CANUTAMA";6;0;1;7
2018;"CARAUARI (AM)";"AM";"CARAUARI";47;1;1;49
2018;"CAREIRO (AM)";"AM";"CAREIRO";83;51;87;221
2018;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";32;25;46;103
2018;"COARI (AM)";"AM";"COARI";139;7;16;162
2018;"CODAJAS (AM)";"AM";"CODAJAS";9;2;4;15
2018;"EIRUNEPE (AM)";"AM";"EIRUNEPE";40;5;7;52
2018;"ENVIRA (AM)";"AM";"ENVIRA";17;0;5;22
2018;"FONTE BOA (AM)";"AM";"FONTE BOA";17;0;0;17
2018;"GUAJARA (AM)";"AM";"GUAJARA";7;0;9;16
2018;"HUMAITA (AM)";"AM";"HUMAITA";281;7;40;328
2018;"IPIXUNA (AM)";"AM";"IPIXUNA";4;0;3;7
2018;"IRANDUBA (AM)";"AM";"IRANDUBA";353;51;141;545
2018;"ITACOATIARA (AM)";"AM";"ITACOATIARA";392;43;173;608
2018;"ITAMARATI (AM)";"AM";"ITAMARATI";12;0;0;12
2018;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";25;4;7;36
2018;"JAPURA (AM)";"AM";"JAPURA";4;0;4;8
2018;"JURUA (AM)";"AM";"JURUA";10;0;4;14
2018;"JUTAI (AM)";"AM";"JUTAI";4;0;0;4
2018;"LABREA (AM)";"AM";"LABREA";51;4;7;62
2018;"MANACAPURU (AM)";"AM";"MANACAPURU";392;88;116;596
2018;"MANAQUIRI (AM)";"AM";"MANAQUIRI";13;8;9;30
2018;"MANAUS (AM)";"AM";"MANAUS";16421;2998;7831;27250
2018;"MANICORE (AM)";"AM";"MANICORE";54;1;19;74
2018;"MARAA (AM)";"AM";"MARAA";6;1;0;7
2018;"MAUES (AM)";"AM";"MAUES";55;4;24;83
2018;"NHAMUNDA (AM)";"AM";"NHAMUNDA";9;0;8;17
2018;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";21;6;10;37
2018;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";31;10;11;52
2018;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";29;2;8;39
2018;"PARINTINS (AM)";"AM";"PARINTINS";167;8;29;204
2018;"PAUINI (AM)";"AM";"PAUINI";3;1;1;5
2018;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";337;53;87;477
2018;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";169;22;78;269
2018;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";10;4;3;17
2018;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";11;0;0;11
2018;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";103;15;37;155
2018;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";9;0;5;14
2018;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";6;0;1;7
2018;"SILVES (AM)";"AM";"SILVES";12;8;4;24
2018;"TABATINGA (AM)";"AM";"TABATINGA";79;11;7;97
2018;"TAPAUA (AM)";"AM";"TAPAUA";6;0;2;8
2018;"TEFE (AM)";"AM";"TEFE";76;17;21;114
2018;"TONANTINS (AM)";"AM";"TONANTINS";6;0;1;7
2018;"UARINI (AM)";"AM";"UARINI";11;0;4;15
2018;"URUCARA (AM)";"AM";"URUCARA";21;3;2;26
2018;"URUCURITUBA (AM)";"AM";"URUCURITUBA";8;0;2;10
2018;"AMAPA (AP)";"AP";"AMAPA";11;2;2;15
2018;"CALCOENE (AP)";"AP";"CALCOENE";19;2;4;25
2018;"CUTIAS (AP)";"AP";"CUTIAS";4;1;0;5
2018;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";10;4;5;19
2018;"ITAUBAL (AP)";"AP";"ITAUBAL";9;0;5;14
2018;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";103;10;23;136
2018;"MACAPA (AP)";"AP";"MACAPA";3041;346;900;4287
2018;"MAZAGAO (AP)";"AP";"MAZAGAO";39;16;21;76
2018;"OIAPOQUE (AP)";"AP";"OIAPOQUE";77;7;21;105
2018;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";29;7;22;58
2018;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";68;5;19;92
2018;"PRACUUBA (AP)";"AP";"PRACUUBA";6;1;2;9
2018;"SANTANA (AP)";"AP";"SANTANA";664;47;180;891
2018;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";19;4;4;27
2018;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";26;5;5;36
2018;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";5;1;4;10
2018;"ABAIRA (BA)";"BA";"ABAIRA";64;28;15;107
2018;"ABARE (BA)";"BA";"ABARE";53;47;23;123
2018;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";79;15;23;117
2018;"ADUSTINA (BA)";"BA";"ADUSTINA";15;8;12;35
2018;"AGUA FRIA (BA)";"BA";"AGUA FRIA";36;22;50;108
2018;"AIQUARA (BA)";"BA";"AIQUARA";7;7;5;19
2018;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1378;383;676;2437
2018;"ALCOBACA (BA)";"BA";"ALCOBACA";58;11;35;104
2018;"ALMADINA (BA)";"BA";"ALMADINA";19;4;6;29
2018;"AMARGOSA (BA)";"BA";"AMARGOSA";355;90;96;541
2018;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";257;132;41;430
2018;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";46;20;15;81
2018;"ANAGE (BA)";"BA";"ANAGE";133;94;54;281
2018;"ANDARAI (BA)";"BA";"ANDARAI";53;21;25;99
2018;"ANDORINHA (BA)";"BA";"ANDORINHA";91;20;58;169
2018;"ANGICAL (BA)";"BA";"ANGICAL";40;16;27;83
2018;"ANGUERA (BA)";"BA";"ANGUERA";25;9;15;49
2018;"ANTAS (BA)";"BA";"ANTAS";34;10;12;56
2018;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";12;31;23;66
2018;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";28;16;13;57
2018;"APORA (BA)";"BA";"APORA";56;38;45;139
2018;"APUAREMA (BA)";"BA";"APUAREMA";32;6;10;48
2018;"ARACAS (BA)";"BA";"ARACAS";94;27;37;158
2018;"ARACATU (BA)";"BA";"ARACATU";141;41;37;219
2018;"ARACI (BA)";"BA";"ARACI";312;29;78;419
2018;"ARAMARI (BA)";"BA";"ARAMARI";44;7;16;67
2018;"ARATACA (BA)";"BA";"ARATACA";34;2;5;41
2018;"ARATUIPE (BA)";"BA";"ARATUIPE";47;13;20;80
2018;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";58;7;15;80
2018;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";65;7;43;115
2018;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";119;82;59;260
2018;"BANZAE (BA)";"BA";"BANZAE";27;7;28;62
2018;"BARRA (BA)";"BA";"BARRA";106;42;41;189
2018;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";302;100;78;480
2018;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";153;233;38;424
2018;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";81;32;31;144
2018;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";15;7;6;28
2018;"BARREIRAS (BA)";"BA";"BARREIRAS";2470;235;480;3185
2018;"BARRO ALTO (BA)";"BA";"BARRO ALTO";61;21;26;108
2018;"BARRO PRETO (BA)";"BA";"BARRO PRETO";18;1;11;30
2018;"BARROCAS (BA)";"BA";"BARROCAS";118;13;34;165
2018;"BELMONTE (BA)";"BA";"BELMONTE";64;10;40;114
2018;"BELO CAMPO (BA)";"BA";"BELO CAMPO";142;30;47;219
2018;"BIRITINGA (BA)";"BA";"BIRITINGA";36;19;40;95
2018;"BOA NOVA (BA)";"BA";"BOA NOVA";46;68;28;142
2018;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";76;19;26;121
2018;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";510;89;166;765
2018;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";48;68;26;142
2018;"BONINAL (BA)";"BA";"BONINAL";107;37;41;185
2018;"BONITO (BA)";"BA";"BONITO";124;20;27;171
2018;"BOQUIRA (BA)";"BA";"BOQUIRA";150;17;77;244
2018;"BOTUPORA (BA)";"BA";"BOTUPORA";70;7;53;130
2018;"BREJOES (BA)";"BA";"BREJOES";102;12;43;157
2018;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";35;8;21;64
2018;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";34;67;27;128
2018;"BRUMADO (BA)";"BA";"BRUMADO";1772;289;371;2432
2018;"BUERAREMA (BA)";"BA";"BUERAREMA";153;13;54;220
2018;"BURITIRAMA (BA)";"BA";"BURITIRAMA";52;18;27;97
2018;"CAATIBA (BA)";"BA";"CAATIBA";19;5;3;27
2018;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";108;31;73;212
2018;"CACHOEIRA (BA)";"BA";"CACHOEIRA";126;131;91;348
2018;"CACULE (BA)";"BA";"CACULE";423;41;49;513
2018;"CAEM (BA)";"BA";"CAEM";34;28;20;82
2018;"CAETANOS (BA)";"BA";"CAETANOS";106;14;21;141
2018;"CAETITE (BA)";"BA";"CAETITE";622;163;162;947
2018;"CAFARNAUM (BA)";"BA";"CAFARNAUM";93;10;53;156
2018;"CAIRU (BA)";"BA";"CAIRU";20;17;12;49
2018;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";36;13;22;71
2018;"CAMACAN (BA)";"BA";"CAMACAN";195;29;50;274
2018;"CAMACARI (BA)";"BA";"CAMACARI";2465;525;1151;4141
2018;"CAMAMU (BA)";"BA";"CAMAMU";192;54;38;284
2018;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";63;10;19;92
2018;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";338;39;125;502
2018;"CANAPOLIS (BA)";"BA";"CANAPOLIS";23;33;12;68
2018;"CANARANA (BA)";"BA";"CANARANA";204;40;41;285
2018;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";104;15;20;139
2018;"CANDEAL (BA)";"BA";"CANDEAL";31;26;23;80
2018;"CANDEIAS (BA)";"BA";"CANDEIAS";872;392;399;1663
2018;"CANDIBA (BA)";"BA";"CANDIBA";75;2;25;102
2018;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";329;68;58;455
2018;"CANSANCAO (BA)";"BA";"CANSANCAO";229;71;88;388
2018;"CANUDOS (BA)";"BA";"CANUDOS";68;13;53;134
2018;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";90;33;28;151
2018;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";685;99;82;866
2018;"CARAIBAS (BA)";"BA";"CARAIBAS";74;42;26;142
2018;"CARAVELAS (BA)";"BA";"CARAVELAS";49;20;38;107
2018;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";29;13;26;68
2018;"CARINHANHA (BA)";"BA";"CARINHANHA";125;57;55;237
2018;"CASA NOVA (BA)";"BA";"CASA NOVA";395;238;243;876
2018;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";177;34;85;296
2018;"CATOLANDIA (BA)";"BA";"CATOLANDIA";11;3;9;23
2018;"CATU (BA)";"BA";"CATU";435;142;143;720
2018;"CATURAMA (BA)";"BA";"CATURAMA";51;11;19;81
2018;"CENTRAL (BA)";"BA";"CENTRAL";103;32;16;151
2018;"CHORROCHO (BA)";"BA";"CHORROCHO";49;5;16;70
2018;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";147;38;68;253
2018;"CIPO (BA)";"BA";"CIPO";54;16;24;94
2018;"COARACI (BA)";"BA";"COARACI";130;11;36;177
2018;"COCOS (BA)";"BA";"COCOS";110;7;42;159
2018;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";261;135;18;414
2018;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";136;49;39;224
2018;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";640;156;152;948
2018;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";407;168;37;612
2018;"CONDE (BA)";"BA";"CONDE";63;23;28;114
2018;"CONDEUBA (BA)";"BA";"CONDEUBA";131;59;75;265
2018;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";34;10;12;56
2018;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";131;55;77;263
2018;"CORDEIROS (BA)";"BA";"CORDEIROS";43;19;20;82
2018;"CORIBE (BA)";"BA";"CORIBE";52;24;30;106
2018;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";11;2;24;37
2018;"CORRENTINA (BA)";"BA";"CORRENTINA";155;39;90;284
2018;"COTEGIPE (BA)";"BA";"COTEGIPE";62;24;28;114
2018;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";23;9;8;40
2018;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";72;37;45;154
2018;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";67;13;38;118
2018;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1203;391;116;1710
2018;"CURACA (BA)";"BA";"CURACA";109;54;49;212
2018;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";21;24;5;50
2018;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";715;176;443;1334
2018;"DOM BASILIO (BA)";"BA";"DOM BASILIO";373;35;42;450
2018;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";14;28;10;52
2018;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";45;30;18;93
2018;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";76;36;20;132
2018;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";274;108;153;535
2018;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";44;15;28;87
2018;"ESPLANADA (BA)";"BA";"ESPLANADA";150;47;112;309
2018;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";329;98;284;711
2018;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1468;121;530;2119
2018;"FATIMA (BA)";"BA";"FATIMA";24;11;26;61
2018;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";21;12;13;46
2018;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";9141;1494;1448;12083
2018;"FILADELFIA (BA)";"BA";"FILADELFIA";151;16;33;200
2018;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";20;2;4;26
2018;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";43;8;3;54
2018;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";167;9;36;212
2018;"GANDU (BA)";"BA";"GANDU";338;213;34;585
2018;"GAVIAO (BA)";"BA";"GAVIAO";27;17;9;53
2018;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";29;18;9;56
2018;"GLORIA (BA)";"BA";"GLORIA";68;25;50;143
2018;"GONGOGI (BA)";"BA";"GONGOGI";17;7;5;29
2018;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";267;48;49;364
2018;"GUAJERU (BA)";"BA";"GUAJERU";38;37;19;94
