"ano";"cod_mun";"amc";"regiao";"polos";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2018;"1100015";"1001";"Norte";0;11;"RO";0;"ALTA FLORESTA D OESTE (RO)";0;0;0;1350;0;0;0;450;0;0;0;1164.84021427564;0;0;0;0;634;634;23952434.5234206;159043.516061146;24984.0144574108;118403.727953934;148860.909536668;451292.168009159;27088.1770268972;478380.345036057;20649.2135565058;"23167"
2018;"1100023";"1002";"Norte";0;11;"RO";0;"ARIQUEMES (RO)";0;0;0;16800;0;0;0;5600;0;0;0;17717.0758516987;0;0;0;0;2387;422;18594595.1118853;156386.491564477;326922.732468927;991396.599306499;646693.40738004;2121399.23071994;241552.586394675;2362951.81711462;22256.721813693;"106168"
2018;"1100031";"1001";"Norte";0;11;"RO";0;"CABIXI (RO)";0;0;0;86234;0;0;0;24780;0;0;0;78539.9506451764;0;0;0;0;145;251;7832717.73843868;59763.8902725511;4964.98904399041;24132.8479765894;40423.2121943837;129284.939487515;5417.76866693482;134702.70815445;24770.638739345;"5438"
2018;"1100049";"1003";"Norte";0;11;"RO";0;"CACOAL (RO)";0;0;0;1710;0;0;0;570;0;0;0;1475.46427141582;0;0;0;0;2277;508;19014453.1866107;203720.016226773;210159.607656292;930629.512210197;525947.395714051;1870456.53180731;215556.479185655;2086013.01099297;24595.442936253;"84813"
2018;"1100056";"1001";"Norte";0;11;"RO";0;"CEREJEIRAS (RO)";0;0;0;112620;0;0;0;32600;0;0;0;102632.489398055;0;0;0;0;439;118;5631907.61898802;59414.7871809746;20744.4553025196;199872.409026452;105263.235482975;385294.886992921;65922.2787284658;451217.166680103;27439.6280145106;"16444"
2018;"1100064";"1001";"Norte";0;11;"RO";0;"COLORADO DO OESTE (RO)";0;0;0;9750;0;0;0;3250;0;0;0;8880.5883990414;0;0;0;0;512;491;20827672.9446761;70445.6408953658;24970.8627882261;99152.9860861877;101541.968865598;296111.458635378;20487.1425785442;316598.600255206;19510.6038181664;"16227"
2018;"1100072";"1001";"Norte";0;11;"RO";0;"CORUMBIARA (RO)";0;0;0;121680;0;0;0;39000;0;0;0;110823.760830788;0;0;0;0;178;301;11711542.4551723;203770.643154506;9407.6551074536;29295.3689942991;54764.1822791617;297237.84953542;9950.55501433391;307188.404549754;40595.7935783281;"7567"
2018;"1100080";"1001";"Norte";0;11;"RO";0;"COSTA MARQUES (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;414;19497612.4175732;60902.5632861614;6908.84179722193;41105.4231560265;104366.917302787;213283.745542196;7365.34315655467;220649.088698751;12357.8329754805;"17855"
2018;"1100098";"1004";"Norte";0;11;"RO";0;"ESPIGAO D OESTE (RO)";0;0;0;2700;0;0;0;900;0;0;0;2329.68042855129;0;0;0;0;863;196;8891862.61424125;115070.929316363;56937.4011783882;175451.995076667;186720.554809501;534180.88038092;46870.4484270871;581051.328808007;18131.2220868944;"32047"
2018;"1100106";"1001";"Norte";0;11;"RO";0;"GUAJARA MIRIM (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829;37;2336692.26810879;44993.1468780978;27842.9992380452;347059.487276152;273072.776230335;692968.408663914;109916.887184954;802885.295848868;17536.7605039613;"45783"
