"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2015;"CODAJAS (AM)";"AM";"CODAJAS";9;2;4;15
2015;"EIRUNEPE (AM)";"AM";"EIRUNEPE";34;1;5;40
2015;"ENVIRA (AM)";"AM";"ENVIRA";16;0;4;20
2015;"FONTE BOA (AM)";"AM";"FONTE BOA";15;0;0;15
2015;"GUAJARA (AM)";"AM";"GUAJARA";2;0;6;8
2015;"HUMAITA (AM)";"AM";"HUMAITA";172;5;24;201
2015;"IPIXUNA (AM)";"AM";"IPIXUNA";4;0;3;7
2015;"IRANDUBA (AM)";"AM";"IRANDUBA";378;41;111;530
2015;"ITACOATIARA (AM)";"AM";"ITACOATIARA";397;38;151;586
2015;"ITAMARATI (AM)";"AM";"ITAMARATI";9;0;0;9
2015;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";20;1;6;27
2015;"JAPURA (AM)";"AM";"JAPURA";4;0;4;8
2015;"JURUA (AM)";"AM";"JURUA";10;0;4;14
2015;"JUTAI (AM)";"AM";"JUTAI";4;0;0;4
2015;"LABREA (AM)";"AM";"LABREA";36;1;6;43
2015;"MANACAPURU (AM)";"AM";"MANACAPURU";374;86;103;563
2015;"MANAQUIRI (AM)";"AM";"MANAQUIRI";11;7;8;26
2015;"MANAUS (AM)";"AM";"MANAUS";16634;3042;7816;27492
2015;"MANICORE (AM)";"AM";"MANICORE";49;1;14;64
2015;"MARAA (AM)";"AM";"MARAA";5;1;0;6
2015;"MAUES (AM)";"AM";"MAUES";45;4;20;69
2015;"NHAMUNDA (AM)";"AM";"NHAMUNDA";8;0;1;9
2015;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";21;6;10;37
2015;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";29;7;10;46
2015;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";29;2;7;38
2015;"PARINTINS (AM)";"AM";"PARINTINS";163;7;25;195
2015;"PAUINI (AM)";"AM";"PAUINI";3;1;1;5
2015;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";321;51;91;463
2015;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";179;18;75;272
2015;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";9;3;3;15
2015;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";6;0;0;6
2015;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";87;12;26;125
2015;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";7;0;5;12
2015;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";6;0;1;7
2015;"SILVES (AM)";"AM";"SILVES";11;6;4;21
2015;"TABATINGA (AM)";"AM";"TABATINGA";70;9;5;84
2015;"TAPAUA (AM)";"AM";"TAPAUA";4;0;2;6
2015;"TEFE (AM)";"AM";"TEFE";74;18;11;103
2015;"TONANTINS (AM)";"AM";"TONANTINS";5;0;1;6
2015;"UARINI (AM)";"AM";"UARINI";10;0;4;14
2015;"URUCARA (AM)";"AM";"URUCARA";18;4;1;23
2015;"URUCURITUBA (AM)";"AM";"URUCURITUBA";7;0;2;9
2015;"AMAPA (AP)";"AP";"AMAPA";10;1;2;13
2015;"CALCOENE (AP)";"AP";"CALCOENE";19;2;3;24
2015;"CUTIAS (AP)";"AP";"CUTIAS";5;2;0;7
2015;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";6;4;5;15
2015;"ITAUBAL (AP)";"AP";"ITAUBAL";8;0;5;13
2015;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";100;9;15;124
2015;"MACAPA (AP)";"AP";"MACAPA";2961;345;827;4133
2015;"MAZAGAO (AP)";"AP";"MAZAGAO";55;16;22;93
2015;"OIAPOQUE (AP)";"AP";"OIAPOQUE";69;7;19;95
2015;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";37;7;17;61
2015;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";51;5;16;72
2015;"PRACUUBA (AP)";"AP";"PRACUUBA";5;1;2;8
2015;"SANTANA (AP)";"AP";"SANTANA";655;46;178;879
2015;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";12;3;3;18
2015;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";22;5;5;32
2015;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";3;1;4;8
2015;"ABAIRA (BA)";"BA";"ABAIRA";56;25;16;97
2015;"ABARE (BA)";"BA";"ABARE";51;42;25;118
2015;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";73;17;18;108
2015;"ADUSTINA (BA)";"BA";"ADUSTINA";14;9;10;33
2015;"AGUA FRIA (BA)";"BA";"AGUA FRIA";27;18;40;85
2015;"AIQUARA (BA)";"BA";"AIQUARA";6;6;6;18
2015;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1362;353;578;2293
2015;"ALCOBACA (BA)";"BA";"ALCOBACA";53;8;35;96
2015;"ALMADINA (BA)";"BA";"ALMADINA";14;2;6;22
2015;"AMARGOSA (BA)";"BA";"AMARGOSA";321;80;84;485
2015;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";212;117;38;367
2015;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";36;18;11;65
2015;"ANAGE (BA)";"BA";"ANAGE";115;75;49;239
2015;"ANDARAI (BA)";"BA";"ANDARAI";38;11;23;72
2015;"ANDORINHA (BA)";"BA";"ANDORINHA";86;17;55;158
2015;"ANGICAL (BA)";"BA";"ANGICAL";40;13;26;79
2015;"ANGUERA (BA)";"BA";"ANGUERA";20;7;17;44
2015;"ANTAS (BA)";"BA";"ANTAS";30;9;10;49
2015;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";6;34;25;65
2015;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";27;12;13;52
2015;"APORA (BA)";"BA";"APORA";49;34;41;124
2015;"APUAREMA (BA)";"BA";"APUAREMA";24;6;10;40
2015;"ARACAS (BA)";"BA";"ARACAS";78;23;36;137
2015;"ARACATU (BA)";"BA";"ARACATU";129;35;33;197
2015;"ARACI (BA)";"BA";"ARACI";288;28;65;381
2015;"ARAMARI (BA)";"BA";"ARAMARI";48;5;12;65
2015;"ARATACA (BA)";"BA";"ARATACA";31;0;4;35
2015;"ARATUIPE (BA)";"BA";"ARATUIPE";42;6;15;63
2015;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";52;5;12;69
2015;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";57;6;43;106
2015;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";107;68;48;223
2015;"BANZAE (BA)";"BA";"BANZAE";23;5;23;51
2015;"BARRA (BA)";"BA";"BARRA";89;38;36;163
2015;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";271;66;65;402
2015;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";149;199;35;383
2015;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";77;31;23;131
2015;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";12;5;6;23
2015;"BARREIRAS (BA)";"BA";"BARREIRAS";2682;178;485;3345
2015;"BARRO ALTO (BA)";"BA";"BARRO ALTO";56;21;24;101
2015;"BARRO PRETO (BA)";"BA";"BARRO PRETO";20;1;11;32
2015;"BARROCAS (BA)";"BA";"BARROCAS";108;9;23;140
2015;"BELMONTE (BA)";"BA";"BELMONTE";60;9;12;81
2015;"BELO CAMPO (BA)";"BA";"BELO CAMPO";126;23;38;187
2015;"BIRITINGA (BA)";"BA";"BIRITINGA";35;18;35;88
2015;"BOA NOVA (BA)";"BA";"BOA NOVA";41;51;23;115
2015;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";68;15;24;107
2015;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";484;79;166;729
2015;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";38;53;22;113
2015;"BONINAL (BA)";"BA";"BONINAL";88;29;40;157
2015;"BONITO (BA)";"BA";"BONITO";102;15;16;133
2015;"BOQUIRA (BA)";"BA";"BOQUIRA";150;12;72;234
2015;"BOTUPORA (BA)";"BA";"BOTUPORA";65;5;51;121
2015;"BREJOES (BA)";"BA";"BREJOES";101;11;41;153
2015;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";33;7;19;59
2015;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";35;57;25;117
2015;"BRUMADO (BA)";"BA";"BRUMADO";1539;286;357;2182
2015;"BUERAREMA (BA)";"BA";"BUERAREMA";156;10;41;207
2015;"BURITIRAMA (BA)";"BA";"BURITIRAMA";42;11;26;79
2015;"CAATIBA (BA)";"BA";"CAATIBA";22;5;3;30
2015;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";97;30;57;184
2015;"CACHOEIRA (BA)";"BA";"CACHOEIRA";120;121;82;323
2015;"CACULE (BA)";"BA";"CACULE";406;38;50;494
2015;"CAEM (BA)";"BA";"CAEM";29;19;19;67
2015;"CAETANOS (BA)";"BA";"CAETANOS";85;15;18;118
2015;"CAETITE (BA)";"BA";"CAETITE";636;124;129;889
2015;"CAFARNAUM (BA)";"BA";"CAFARNAUM";81;7;39;127
2015;"CAIRU (BA)";"BA";"CAIRU";16;14;10;40
2015;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";27;7;19;53
2015;"CAMACAN (BA)";"BA";"CAMACAN";191;23;45;259
2015;"CAMACARI (BA)";"BA";"CAMACARI";2620;595;1280;4495
2015;"CAMAMU (BA)";"BA";"CAMAMU";178;49;38;265
2015;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";85;10;17;112
2015;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";310;32;114;456
2015;"CANAPOLIS (BA)";"BA";"CANAPOLIS";21;29;13;63
2015;"CANARANA (BA)";"BA";"CANARANA";198;36;36;270
2015;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";95;10;18;123
2015;"CANDEAL (BA)";"BA";"CANDEAL";24;23;28;75
2015;"CANDEIAS (BA)";"BA";"CANDEIAS";887;383;365;1635
2015;"CANDIBA (BA)";"BA";"CANDIBA";75;0;26;101
2015;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";338;46;56;440
2015;"CANSANCAO (BA)";"BA";"CANSANCAO";211;69;82;362
2015;"CANUDOS (BA)";"BA";"CANUDOS";68;10;47;125
2015;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";94;25;24;143
2015;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";576;87;73;736
2015;"CARAIBAS (BA)";"BA";"CARAIBAS";64;31;25;120
2015;"CARAVELAS (BA)";"BA";"CARAVELAS";52;17;44;113
2015;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";30;13;19;62
2015;"CARINHANHA (BA)";"BA";"CARINHANHA";120;54;49;223
2015;"CASA NOVA (BA)";"BA";"CASA NOVA";444;227;236;907
2015;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";158;24;62;244
2015;"CATOLANDIA (BA)";"BA";"CATOLANDIA";10;3;9;22
2015;"CATU (BA)";"BA";"CATU";436;152;115;703
2015;"CATURAMA (BA)";"BA";"CATURAMA";44;11;18;73
2015;"CENTRAL (BA)";"BA";"CENTRAL";91;30;13;134
2015;"CHORROCHO (BA)";"BA";"CHORROCHO";37;6;15;58
2015;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";148;36;58;242
2015;"CIPO (BA)";"BA";"CIPO";57;11;19;87
2015;"COARACI (BA)";"BA";"COARACI";125;7;25;157
2015;"COCOS (BA)";"BA";"COCOS";88;7;43;138
2015;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";246;127;21;394
2015;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";129;47;35;211
2015;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";589;129;134;852
2015;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";362;164;32;558
2015;"CONDE (BA)";"BA";"CONDE";63;24;25;112
2015;"CONDEUBA (BA)";"BA";"CONDEUBA";138;52;77;267
2015;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";30;11;10;51
2015;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";114;51;65;230
2015;"CORDEIROS (BA)";"BA";"CORDEIROS";41;17;24;82
2015;"CORIBE (BA)";"BA";"CORIBE";52;23;30;105
2015;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";12;2;24;38
2015;"CORRENTINA (BA)";"BA";"CORRENTINA";160;40;91;291
2015;"COTEGIPE (BA)";"BA";"COTEGIPE";57;29;24;110
2015;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";20;2;8;30
2015;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";71;34;38;143
2015;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";60;11;36;107
2015;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1110;337;103;1550
2015;"CURACA (BA)";"BA";"CURACA";97;37;48;182
2015;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";21;20;5;46
2015;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";689;117;390;1196
2015;"DOM BASILIO (BA)";"BA";"DOM BASILIO";348;17;36;401
2015;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";13;28;8;49
2015;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";40;22;15;77
2015;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";84;34;20;138
2015;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";230;100;109;439
2015;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";39;9;26;74
2015;"ESPLANADA (BA)";"BA";"ESPLANADA";150;39;97;286
2015;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";294;78;185;557
2015;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1390;134;446;1970
2015;"FATIMA (BA)";"BA";"FATIMA";19;9;22;50
2015;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";24;12;12;48
2015;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";8967;1354;1440;11761
2015;"FILADELFIA (BA)";"BA";"FILADELFIA";140;16;27;183
2015;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";16;3;4;23
2015;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";42;3;3;48
2015;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";167;12;27;206
2015;"GANDU (BA)";"BA";"GANDU";323;151;29;503
2015;"GAVIAO (BA)";"BA";"GAVIAO";24;14;9;47
2015;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";26;13;8;47
2015;"GLORIA (BA)";"BA";"GLORIA";57;25;47;129
2015;"GONGOGI (BA)";"BA";"GONGOGI";12;4;3;19
2015;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";226;46;44;316
2015;"GUAJERU (BA)";"BA";"GUAJERU";30;34;18;82
