"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2015;" COQUEIRO SECO (AL)";"AL";" COQUEIRO SECO";13;53948
2015;" CORURIPE (AL)";"AL";" CORURIPE";975;5129836.47
2015;" CRAIBAS (AL)";"AL";" CRAIBAS";1145;4819162.87
2015;" DELMIRO GOUVEIA (AL)";"AL";" DELMIRO GOUVEIA";125;662962.33
2015;" DOIS RIACHOS (AL)";"AL";" DOIS RIACHOS";408;1490701.77
2015;" ESTRELA DE ALAGOAS (AL)";"AL";" ESTRELA DE ALAGOAS";3.208;2884742.21
2015;" FEIRA GRANDE (AL)";"AL";" FEIRA GRANDE";635;2383396.97
2015;" FELIZ DESERTO (AL)";"AL";" FELIZ DESERTO";120;337505.56
2015;" FLEXEIRAS (AL)";"AL";" FLEXEIRAS";2;4000
2015;" GIRAU DO PONCIANO (AL)";"AL";" GIRAU DO PONCIANO";291.748;6998793.44
2015;" IBATEGUARA (AL)";"AL";" IBATEGUARA";265;841574.11
2015;" IGACI (AL)";"AL";" IGACI";709;2976612.07
2015;" IGREJA NOVA (AL)";"AL";" IGREJA NOVA";164.027;7110447.38
2015;" INHAPI (AL)";"AL";" INHAPI";576;1861341.5
2015;" JACARE DOS HOMENS (AL)";"AL";" JACARE DOS HOMENS";178;659063.99
2015;" JACUIPE (AL)";"AL";" JACUIPE";8;116106.75
2015;" JAPARATINGA (AL)";"AL";" JAPARATINGA";57;160730.85
2015;" JARAMATAIA (AL)";"AL";" JARAMATAIA";76;247641
2015;" JEQUIA DA PRAIA (AL)";"AL";" JEQUIA DA PRAIA";152;695409.6
2015;" JOAQUIM GOMES (AL)";"AL";" JOAQUIM GOMES";52;163626.66
2015;" JUNDIA (AL)";"AL";" JUNDIA";37;225140.54
2015;" JUNQUEIRO (AL)";"AL";" JUNQUEIRO";848;3337823.72
2015;" LAGOA DA CANOA (AL)";"AL";" LAGOA DA CANOA";606;1752828.65
2015;" LIMOEIRO DE ANADIA (AL)";"AL";" LIMOEIRO DE ANADIA";193;1631122.04
2015;" MACEIO (AL)";"AL";" MACEIO";102;411638.68
2015;" MAJOR ISIDORO (AL)";"AL";" MAJOR ISIDORO";603;2838229.96
2015;" MAR VERMELHO (AL)";"AL";" MAR VERMELHO";179;934454.61
2015;" MARAGOGI (AL)";"AL";" MARAGOGI";281;1065550.75
2015;" MARAVILHA (AL)";"AL";" MARAVILHA";305;1531509.48
2015;" MARECHAL DEODORO (AL)";"AL";" MARECHAL DEODORO";25;106492
2015;" MARIBONDO (AL)";"AL";" MARIBONDO";49;479698.91
2015;" MATA GRANDE (AL)";"AL";" MATA GRANDE";599;2457513.86
2015;" MATRIZ DE CAMARAGIBE (AL)";"AL";" MATRIZ DE CAMARAGIBE";19;127179.25
2015;" MINADOR DO NEGRAO (AL)";"AL";" MINADOR DO NEGRAO";170;1181429.51
2015;" MONTEIROPOLIS (AL)";"AL";" MONTEIROPOLIS";411;1264762.74
2015;" MURICI (AL)";"AL";" MURICI";4;56698.13
2015;" NOVO LINO (AL)";"AL";" NOVO LINO";83;496067.54
2015;" OLHO D AGUA DAS FLORES (AL)";"AL";" OLHO D AGUA DAS FLORES";317;801852.19
2015;" OLHO D AGUA DO CASADO (AL)";"AL";" OLHO D AGUA DO CASADO";231;1096727.85
2015;" OLHO D AGUA GRANDE (AL)";"AL";" OLHO D AGUA GRANDE";459;1676573.79
2015;" OLIVENCA (AL)";"AL";" OLIVENCA";367;821919.09
2015;" OURO BRANCO (AL)";"AL";" OURO BRANCO";29.073;2100183.09
2015;" PALESTINA (AL)";"AL";" PALESTINA";92;233789.98
2015;" PALMEIRA DOS INDIOS (AL)";"AL";" PALMEIRA DOS INDIOS";26.056;4538825.59
2015;" PAO DE ACUCAR (AL)";"AL";" PAO DE ACUCAR";706;3083743.47
2015;" PARICONHA (AL)";"AL";" PARICONHA";92;398575.98
2015;" PARIPUEIRA (AL)";"AL";" PARIPUEIRA";26;1e+05
2015;" PASSO DE CAMARAGIBE (AL)";"AL";" PASSO DE CAMARAGIBE";35;124006.2
2015;" PAULO JACINTO (AL)";"AL";" PAULO JACINTO";111;818018.85
2015;" PENEDO (AL)";"AL";" PENEDO";416;1490458.51
2015;" PIACABUCU (AL)";"AL";" PIACABUCU";191;552016.76
2015;" PILAR (AL)";"AL";" PILAR";33;164842.9
2015;" PINDOBA (AL)";"AL";" PINDOBA";33;265868.84
2015;" PIRANHAS (AL)";"AL";" PIRANHAS";534;2361945.82
2015;" POCO DAS TRINCHEIRAS (AL)";"AL";" POCO DAS TRINCHEIRAS";613;1369721.88
2015;" PORTO CALVO (AL)";"AL";" PORTO CALVO";92;425889
2015;" PORTO DE PEDRAS (AL)";"AL";" PORTO DE PEDRAS";76;465472.99
2015;" PORTO REAL DO COLEGIO (AL)";"AL";" PORTO REAL DO COLEGIO";825;6237832.25
2015;" QUEBRANGULO (AL)";"AL";" QUEBRANGULO";381;1397918.99
2015;" RIO LARGO (AL)";"AL";" RIO LARGO";2;8000
2015;" ROTEIRO (AL)";"AL";" ROTEIRO";2;15784.1
2015;" SANTA LUZIA DO NORTE (AL)";"AL";" SANTA LUZIA DO NORTE";5;16000
2015;" SANTANA DO IPANEMA (AL)";"AL";" SANTANA DO IPANEMA";311.151;3364050.87
2015;" SANTANA DO MUNDAU (AL)";"AL";" SANTANA DO MUNDAU";316;1185725.1
2015;" SAO BRAS (AL)";"AL";" SAO BRAS";179;405034.18
2015;" SAO JOSE DA LAJE (AL)";"AL";" SAO JOSE DA LAJE";220;1033938.68
2015;" SAO JOSE DA TAPERA (AL)";"AL";" SAO JOSE DA TAPERA";2.578;5214278.54
2015;" SAO LUIS DO QUITUNDE (AL)";"AL";" SAO LUIS DO QUITUNDE";250;895001.28
2015;" SAO MIGUEL DOS CAMPOS (AL)";"AL";" SAO MIGUEL DOS CAMPOS";4;19180.66
2015;" SAO MIGUEL DOS MILAGRES (AL)";"AL";" SAO MIGUEL DOS MILAGRES";52;172230.89
2015;" SAO SEBASTIAO (AL)";"AL";" SAO SEBASTIAO";297.583;8695195.71
2015;" SATUBA (AL)";"AL";" SATUBA";2;4000
2015;" SENADOR RUI PALMEIRA (AL)";"AL";" SENADOR RUI PALMEIRA";386;1212843.38
2015;" TANQUE D ARCA (AL)";"AL";" TANQUE D ARCA";314;1501422.3
2015;" TAQUARANA (AL)";"AL";" TAQUARANA";302;2269011.08
2015;" TEOTONIO VILELA (AL)";"AL";" TEOTONIO VILELA";208;1147912.36
2015;" TRAIPU (AL)";"AL";" TRAIPU";519;2726426.97
2015;" UNIAO DOS PALMARES (AL)";"AL";" UNIAO DOS PALMARES";930;3846830.51
2015;" VICOSA (AL)";"AL";" VICOSA";502;2496602.85
2015;" ALVARAES (AM)";"AM";" ALVARAES";3;43520.34
2015;" AMATURA (AM)";"AM";" AMATURA";10;187349.52
2015;" ANAMA (AM)";"AM";" ANAMA";118;1030415.74
2015;" APUI (AM)";"AM";" APUI";62;2073879.3
2015;" AUTAZES (AM)";"AM";" AUTAZES";117;2479058.03
2015;" BARREIRINHA (AM)";"AM";" BARREIRINHA";134;1073848.26
2015;" BENJAMIN CONSTANT (AM)";"AM";" BENJAMIN CONSTANT";8;31422.12
2015;" BERURI (AM)";"AM";" BERURI";17;208080
2015;" BOA VISTA DO RAMOS (AM)";"AM";" BOA VISTA DO RAMOS";189;2215632.78
2015;" BOCA DO ACRE (AM)";"AM";" BOCA DO ACRE";337;9966299.04
2015;" CAAPIRANGA (AM)";"AM";" CAAPIRANGA";9;78709.2
2015;" CANUTAMA (AM)";"AM";" CANUTAMA";58;1197854.99
2015;" CAREIRO (AM)";"AM";" CAREIRO";2;25510.03
2015;" CAREIRO DA VARZEA (AM)";"AM";" CAREIRO DA VARZEA";5;204779.34
2015;" COARI (AM)";"AM";" COARI";218;1872072.69
2015;" CODAJAS (AM)";"AM";" CODAJAS";2;160081.95
2015;" FONTE BOA (AM)";"AM";" FONTE BOA";4;39168
2015;" HUMAITA (AM)";"AM";" HUMAITA";20;214240.92
2015;" IRANDUBA (AM)";"AM";" IRANDUBA";104;878347.94
2015;" ITACOATIARA (AM)";"AM";" ITACOATIARA";31;528020.69
2015;" JURUA (AM)";"AM";" JURUA";5;38250
2015;" LABREA (AM)";"AM";" LABREA";68;2098820.04
2015;" MANACAPURU (AM)";"AM";" MANACAPURU";179;1812729.14
2015;" MANAUS (AM)";"AM";" MANAUS";43;1084676.56
2015;" MANICORE (AM)";"AM";" MANICORE";233;5394546.19
2015;" NHAMUNDA (AM)";"AM";" NHAMUNDA";36;172595.17
2015;" NOVO AIRAO (AM)";"AM";" NOVO AIRAO";1;2500
2015;" NOVO ARIPUANA (AM)";"AM";" NOVO ARIPUANA";2;1e+05
2015;" PARINTINS (AM)";"AM";" PARINTINS";215;1807413.53
2015;" PAUINI (AM)";"AM";" PAUINI";9;161627.16
2015;" PRESIDENTE FIGUEIREDO (AM)";"AM";" PRESIDENTE FIGUEIREDO";4;141386.8
2015;" RIO PRETO DA EVA (AM)";"AM";" RIO PRETO DA EVA";54;1237504.46
2015;" SILVES (AM)";"AM";" SILVES";8;49937.35
2015;" TABATINGA (AM)";"AM";" TABATINGA";5;70774.85
2015;" TEFE (AM)";"AM";" TEFE";79;996238.08
2015;" TONANTINS (AM)";"AM";" TONANTINS";5;17552.16
2015;" URUCARA (AM)";"AM";" URUCARA";2;58657.53
2015;" AMAPA (AP)";"AP";" AMAPA";1;13989.96
2015;" CALCOENE (AP)";"AP";" CALCOENE";6;125073.66
2015;" CUTIAS (AP)";"AP";" CUTIAS";4;15040
2015;" FERREIRA GOMES (AP)";"AP";" FERREIRA GOMES";26;133903.64
2015;" ITAUBAL (AP)";"AP";" ITAUBAL";40;162491.93
2015;" LARANJAL DO JARI (AP)";"AP";" LARANJAL DO JARI";2;21792.3
2015;" MACAPA (AP)";"AP";" MACAPA";118;646202.7
2015;" MAZAGAO (AP)";"AP";" MAZAGAO";260;4172751.02
2015;" OIAPOQUE (AP)";"AP";" OIAPOQUE";2;42500
2015;" PEDRA BRANCA DO AMAPARI (AP)";"AP";" PEDRA BRANCA DO AMAPARI";36;511953.57
2015;" PORTO GRANDE (AP)";"AP";" PORTO GRANDE";47;1389474.45
2015;" PRACUUBA (AP)";"AP";" PRACUUBA";2;5000
2015;" SANTANA (AP)";"AP";" SANTANA";28;354440.52
2015;" SERRA DO NAVIO (AP)";"AP";" SERRA DO NAVIO";19;244912.66
2015;" TARTARUGALZINHO (AP)";"AP";" TARTARUGALZINHO";17;225259.58
2015;" VITORIA DO JARI (AP)";"AP";" VITORIA DO JARI";50;1299622.8
2015;" ABAIRA (BA)";"BA";" ABAIRA";117;498852.5
2015;" ABARE (BA)";"BA";" ABARE";563;1958451.59
2015;" ACAJUTIBA (BA)";"BA";" ACAJUTIBA";226;379676.4
2015;" ADUSTINA (BA)";"BA";" ADUSTINA";983;12872648.88
2015;" AGUA FRIA (BA)";"BA";" AGUA FRIA";683;1051346.02
2015;" AIQUARA (BA)";"BA";" AIQUARA";89;263835.17
2015;" ALAGOINHAS (BA)";"BA";" ALAGOINHAS";314;767003.4
2015;" ALCOBACA (BA)";"BA";" ALCOBACA";425;1889144.26
2015;" ALMADINA (BA)";"BA";" ALMADINA";16;86755.28
2015;" AMARGOSA (BA)";"BA";" AMARGOSA";493;649795.56
2015;" AMELIA RODRIGUES (BA)";"BA";" AMELIA RODRIGUES";253;587301.86
2015;" AMERICA DOURADA (BA)";"BA";" AMERICA DOURADA";660;1865232.5
2015;" ANAGE (BA)";"BA";" ANAGE";835;1786676.21
2015;" ANDARAI (BA)";"BA";" ANDARAI";130;435334.9
2015;" ANDORINHA (BA)";"BA";" ANDORINHA";547;1793103.12
2015;" ANGICAL (BA)";"BA";" ANGICAL";380;7707562.81
2015;" ANGUERA (BA)";"BA";" ANGUERA";71;167774.67
2015;" ANTAS (BA)";"BA";" ANTAS";524;3123551.05
2015;" ANTONIO CARDOSO (BA)";"BA";" ANTONIO CARDOSO";319;764272.88
2015;" ANTONIO GONCALVES (BA)";"BA";" ANTONIO GONCALVES";133;488059.73
2015;" APORA (BA)";"BA";" APORA";664;1726565.21
2015;" APUAREMA (BA)";"BA";" APUAREMA";196;364743
2015;" ARACAS (BA)";"BA";" ARACAS";130;255631.9
2015;" ARACATU (BA)";"BA";" ARACATU";526;2360371.75
2015;" ARACI (BA)";"BA";" ARACI";115.949;3942383.76
2015;" ARAMARI (BA)";"BA";" ARAMARI";149;217099.99
2015;" ARATACA (BA)";"BA";" ARATACA";219;315000
2015;" ARATUIPE (BA)";"BA";" ARATUIPE";242;512811.34
2015;" AURELINO LEAL (BA)";"BA";" AURELINO LEAL";122;476663.98
2015;" BAIANOPOLIS (BA)";"BA";" BAIANOPOLIS";513;2152352.35
2015;" BAIXA GRANDE (BA)";"BA";" BAIXA GRANDE";57.413;2973011.24
2015;" BANZAE (BA)";"BA";" BANZAE";468;1406592.1
2015;" BARRA (BA)";"BA";" BARRA";293;1098183.67
2015;" BARRA DA ESTIVA (BA)";"BA";" BARRA DA ESTIVA";607;3369390.36
2015;" BARRA DO CHOCA (BA)";"BA";" BARRA DO CHOCA";93;1436734.18
2015;" BARRA DO MENDES (BA)";"BA";" BARRA DO MENDES";305;1151524.22
2015;" BARRA DO ROCHA (BA)";"BA";" BARRA DO ROCHA";42;58999
2015;" BARREIRAS (BA)";"BA";" BARREIRAS";348;1443044.67
2015;" BARRO ALTO (BA)";"BA";" BARRO ALTO";516;1357637.71
2015;" BARRO PRETO (BA)";"BA";" BARRO PRETO";36;89890
2015;" BARROCAS (BA)";"BA";" BARROCAS";344;686978.44
2015;" BELMONTE (BA)";"BA";" BELMONTE";189;1256545.35
2015;" BELO CAMPO (BA)";"BA";" BELO CAMPO";501;1268081.65
2015;" BIRITINGA (BA)";"BA";" BIRITINGA";498;1799156.18
2015;" BOA NOVA (BA)";"BA";" BOA NOVA";400;1234642.53
2015;" BOA VISTA DO TUPIM (BA)";"BA";" BOA VISTA DO TUPIM";11.034;1839111.66
2015;" BOM JESUS DA LAPA (BA)";"BA";" BOM JESUS DA LAPA";649;3903284.98
2015;" BOM JESUS DA SERRA (BA)";"BA";" BOM JESUS DA SERRA";392;1465538.34
2015;" BONINAL (BA)";"BA";" BONINAL";588;1532100
2015;" BONITO (BA)";"BA";" BONITO";353;1305192.25
2015;" BOQUIRA (BA)";"BA";" BOQUIRA";354;1190080.48
2015;" BOTUPORA (BA)";"BA";" BOTUPORA";723;2647067.09
2015;" BREJOES (BA)";"BA";" BREJOES";293;788937.42
2015;" BREJOLANDIA (BA)";"BA";" BREJOLANDIA";157;1030714.68
2015;" BROTAS DE MACAUBAS (BA)";"BA";" BROTAS DE MACAUBAS";193;518311.2
2015;" BRUMADO (BA)";"BA";" BRUMADO";904;4543021.81
2015;" BUERAREMA (BA)";"BA";" BUERAREMA";189;404089.73
2015;" BURITIRAMA (BA)";"BA";" BURITIRAMA";171;691774.76
2015;" CAATIBA (BA)";"BA";" CAATIBA";413;1315477.65
2015;" CABACEIRAS DO PARAGUACU (BA)";"BA";" CABACEIRAS DO PARAGUACU";557;978267.59
2015;" CACHOEIRA (BA)";"BA";" CACHOEIRA";387;710018.43
2015;" CACULE (BA)";"BA";" CACULE";709;1897275.1
2015;" CAEM (BA)";"BA";" CAEM";102;322562.81
2015;" CAETANOS (BA)";"BA";" CAETANOS";665;1780532.76
2015;" CAETITE (BA)";"BA";" CAETITE";624;1894358.54
2015;" CAFARNAUM (BA)";"BA";" CAFARNAUM";249;1316457.69
2015;" CAIRU (BA)";"BA";" CAIRU";117;380500
2015;" CALDEIRAO GRANDE (BA)";"BA";" CALDEIRAO GRANDE";370;1342941.02
2015;" CAMACAN (BA)";"BA";" CAMACAN";168;471574.86
2015;" CAMACARI (BA)";"BA";" CAMACARI";284;419960
2015;" CAMAMU (BA)";"BA";" CAMAMU";656;1793875.6
2015;" CAMPO ALEGRE DE LOURDES (BA)";"BA";" CAMPO ALEGRE DE LOURDES";600;1891083.46
2015;" CAMPO FORMOSO (BA)";"BA";" CAMPO FORMOSO";57.624;5821522.19
2015;" CANAPOLIS (BA)";"BA";" CANAPOLIS";462;1641822.46
2015;" CANARANA (BA)";"BA";" CANARANA";915;3373782.05
2015;" CANAVIEIRAS (BA)";"BA";" CANAVIEIRAS";542;2607208.92
2015;" CANDEAL (BA)";"BA";" CANDEAL";114;325118.94
2015;" CANDIBA (BA)";"BA";" CANDIBA";372;1450115.82
2015;" CANDIDO SALES (BA)";"BA";" CANDIDO SALES";589;901125.54
2015;" CANSANCAO (BA)";"BA";" CANSANCAO";250;632608.08
2015;" CANUDOS (BA)";"BA";" CANUDOS";261;829975.01
2015;" CAPELA DO ALTO ALEGRE (BA)";"BA";" CAPELA DO ALTO ALEGRE";586;2087210.68
2015;" CAPIM GROSSO (BA)";"BA";" CAPIM GROSSO";364;711573.87
2015;" CARAIBAS (BA)";"BA";" CARAIBAS";113;214900
2015;" CARAVELAS (BA)";"BA";" CARAVELAS";338;1401682.04
2015;" CARDEAL DA SILVA (BA)";"BA";" CARDEAL DA SILVA";22;39903
2015;" CARINHANHA (BA)";"BA";" CARINHANHA";603;2245563.91
2015;" CASA NOVA (BA)";"BA";" CASA NOVA";40.901;7996277.99
2015;" CASTRO ALVES (BA)";"BA";" CASTRO ALVES";370;917630.9
2015;" CATOLANDIA (BA)";"BA";" CATOLANDIA";148;572947.25
2015;" CATU (BA)";"BA";" CATU";117;238183.99
2015;" CATURAMA (BA)";"BA";" CATURAMA";543;1890325.35
2015;" CENTRAL (BA)";"BA";" CENTRAL";781;2088750.34
2015;" CHORROCHO (BA)";"BA";" CHORROCHO";179;802451.89
2015;" CICERO DANTAS (BA)";"BA";" CICERO DANTAS";721;2875675.95
2015;" CIPO (BA)";"BA";" CIPO";179;475857.16
2015;" COARACI (BA)";"BA";" COARACI";96;349746.01
2015;" COCOS (BA)";"BA";" COCOS";585;1697901.29
2015;" CONCEICAO DA FEIRA (BA)";"BA";" CONCEICAO DA FEIRA";152;218635.44
2015;" CONCEICAO DO ALMEIDA (BA)";"BA";" CONCEICAO DO ALMEIDA";255;489002.8
2015;" CONCEICAO DO COITE (BA)";"BA";" CONCEICAO DO COITE";48.282;3199970.87
2015;" CONCEICAO DO JACUIPE (BA)";"BA";" CONCEICAO DO JACUIPE";185;356090.39
2015;" CONDE (BA)";"BA";" CONDE";353;591119.85
2015;" CONDEUBA (BA)";"BA";" CONDEUBA";659;1714042.47
2015;" CONTENDAS DO SINCORA (BA)";"BA";" CONTENDAS DO SINCORA";196;925053.75
2015;" CORACAO DE MARIA (BA)";"BA";" CORACAO DE MARIA";540;852212.87
2015;" CORDEIROS (BA)";"BA";" CORDEIROS";446;1134971.2
2015;" CORIBE (BA)";"BA";" CORIBE";717;2872752.37
2015;" CORONEL JOAO SA (BA)";"BA";" CORONEL JOAO SA";879;3578922.08
2015;" CORRENTINA (BA)";"BA";" CORRENTINA";1168;3919888.7
2015;" COTEGIPE (BA)";"BA";" COTEGIPE";181;1090085.19
2015;" CRAVOLANDIA (BA)";"BA";" CRAVOLANDIA";93;261928.33
2015;" CRISOPOLIS (BA)";"BA";" CRISOPOLIS";1151;2642810.69
2015;" CRISTOPOLIS (BA)";"BA";" CRISTOPOLIS";365;1300988.57
2015;" CRUZ DAS ALMAS (BA)";"BA";" CRUZ DAS ALMAS";237;367730.75
2015;" CURACA (BA)";"BA";" CURACA";349;981914.17
2015;" DARIO MEIRA (BA)";"BA";" DARIO MEIRA";327;783972.52
2015;" DOM BASILIO (BA)";"BA";" DOM BASILIO";437;1740784.49
2015;" DOM MACEDO COSTA (BA)";"BA";" DOM MACEDO COSTA";141;244600
2015;" ELISIO MEDRADO (BA)";"BA";" ELISIO MEDRADO";501;584670
2015;" ENCRUZILHADA (BA)";"BA";" ENCRUZILHADA";375;1923764
2015;" ENTRE RIOS (BA)";"BA";" ENTRE RIOS";163;570497.75
2015;" ERICO CARDOSO (BA)";"BA";" ERICO CARDOSO";181;395673.86
2015;" ESPLANADA (BA)";"BA";" ESPLANADA";476;1335094.13
2015;" EUCLIDES DA CUNHA (BA)";"BA";" EUCLIDES DA CUNHA";20.602;5858752.29
2015;" EUNAPOLIS (BA)";"BA";" EUNAPOLIS";274;2625007.77
2015;" FATIMA (BA)";"BA";" FATIMA";814;6717626.37
2015;" FEIRA DA MATA (BA)";"BA";" FEIRA DA MATA";195;718464.58
2015;" FEIRA DE SANTANA (BA)";"BA";" FEIRA DE SANTANA";905;1610103.68
2015;" FILADELFIA (BA)";"BA";" FILADELFIA";760;2271365.36
2015;" FIRMINO ALVES (BA)";"BA";" FIRMINO ALVES";23;179385
2015;" FLORESTA AZUL (BA)";"BA";" FLORESTA AZUL";114;430702.36
2015;" FORMOSA DO RIO PRETO (BA)";"BA";" FORMOSA DO RIO PRETO";182;1374130.97
2015;" GANDU (BA)";"BA";" GANDU";434;884387.43
2015;" GAVIAO (BA)";"BA";" GAVIAO";329;1235581.73
2015;" GENTIO DO OURO (BA)";"BA";" GENTIO DO OURO";205;490916.49
2015;" GLORIA (BA)";"BA";" GLORIA";445;2362704.68
2015;" GONGOGI (BA)";"BA";" GONGOGI";27;87999.96
2015;" GOVERNADOR MANGABEIRA (BA)";"BA";" GOVERNADOR MANGABEIRA";919;1070261.49
2015;" GUAJERU (BA)";"BA";" GUAJERU";205;864455.19
2015;" GUANAMBI (BA)";"BA";" GUANAMBI";671;2254372.56
2015;" GUARATINGA (BA)";"BA";" GUARATINGA";657;3846713.22
2015;" HELIOPOLIS (BA)";"BA";" HELIOPOLIS";668;3298522.26
2015;" IACU (BA)";"BA";" IACU";432;1244320.07
2015;" IBIASSUCE (BA)";"BA";" IBIASSUCE";439;1813322.25
2015;" IBICARAI (BA)";"BA";" IBICARAI";115;287923.22
2015;" IBICOARA (BA)";"BA";" IBICOARA";270;1965840.3
2015;" IBICUI (BA)";"BA";" IBICUI";138;1349690.16
2015;" IBIPEBA (BA)";"BA";" IBIPEBA";312;1758041.2
2015;" IBIPITANGA (BA)";"BA";" IBIPITANGA";292;1121335.06
2015;" IBIQUERA (BA)";"BA";" IBIQUERA";80;197487.46
2015;" IBIRAPITANGA (BA)";"BA";" IBIRAPITANGA";371;1059608.46
2015;" IBIRAPUA (BA)";"BA";" IBIRAPUA";200;1586206.33
2015;" IBIRATAIA (BA)";"BA";" IBIRATAIA";406;856946.69
2015;" IBITIARA (BA)";"BA";" IBITIARA";169;372698.52
2015;" IBITITA (BA)";"BA";" IBITITA";615;4047900.29
2015;" IBOTIRAMA (BA)";"BA";" IBOTIRAMA";206;511832.05
2015;" ICHU (BA)";"BA";" ICHU";60;150985
2015;" IGAPORA (BA)";"BA";" IGAPORA";532;1169123.17
2015;" IGRAPIUNA (BA)";"BA";" IGRAPIUNA";279;801837.1
2015;" IGUAI (BA)";"BA";" IGUAI";294;1760060.01
2015;" ILHEUS (BA)";"BA";" ILHEUS";334;1467056.01
2015;" INHAMBUPE (BA)";"BA";" INHAMBUPE";933;2048664.05
2015;" IPECAETA (BA)";"BA";" IPECAETA";568;1355935.99
2015;" IPIAU (BA)";"BA";" IPIAU";143;229047.7
2015;" IPIRA (BA)";"BA";" IPIRA";7.449;5426370.38
2015;" IPUPIARA (BA)";"BA";" IPUPIARA";440;1268645.05
2015;" IRAJUBA (BA)";"BA";" IRAJUBA";60;240745
2015;" IRAMAIA (BA)";"BA";" IRAMAIA";319;928392.35
2015;" IRAQUARA (BA)";"BA";" IRAQUARA";355;1462024.96
2015;" IRARA (BA)";"BA";" IRARA";642;1252216.82
2015;" IRECE (BA)";"BA";" IRECE";356;1074966.65
2015;" ITABELA (BA)";"BA";" ITABELA";136;1422837.6
2015;" ITABERABA (BA)";"BA";" ITABERABA";482;2635726.04
2015;" ITABUNA (BA)";"BA";" ITABUNA";86;143283
2015;" ITACARE (BA)";"BA";" ITACARE";54;164859.79
2015;" ITAETE (BA)";"BA";" ITAETE";63;300884.74
2015;" ITAGI (BA)";"BA";" ITAGI";289;1977114.94
2015;" ITAGIBA (BA)";"BA";" ITAGIBA";357;1012467.81
2015;" ITAGIMIRIM (BA)";"BA";" ITAGIMIRIM";163;333864
2015;" ITAGUACU DA BAHIA (BA)";"BA";" ITAGUACU DA BAHIA";249;737475.28
