"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"PI-HUGO NAPOLEAO";0;0;0;0;0;0;0;0;0;"PI";"HUGO NAPOLEAO";"HUGO NAPOLEAO (PI)";2006
"PI-ILHA GRANDE";0;0;0;0;0;0;0;0;0;"PI";"ILHA GRANDE";"ILHA GRANDE (PI)";2006
"PI-INHUMA";0;0;0;0;0;0;0;0;0;"PI";"INHUMA";"INHUMA (PI)";2006
"PI-IPIRANGA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"IPIRANGA DO PIAUI";"IPIRANGA DO PIAUI (PI)";2006
"PI-ISAIAS COELHO";0;0;0;0;0;0;0;0;0;"PI";"ISAIAS COELHO";"ISAIAS COELHO (PI)";2006
"PI-ITAINOPOLIS";0;0;0;0;0;0;0;0;0;"PI";"ITAINOPOLIS";"ITAINOPOLIS (PI)";2006
"PI-ITAUEIRA";0;0;0;0;0;0;0;0;0;"PI";"ITAUEIRA";"ITAUEIRA (PI)";2006
"PI-JACOBINA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JACOBINA DO PIAUI";"JACOBINA DO PIAUI (PI)";2006
"PI-JAICOS";0;0;0;0;0;0;0;0;0;"PI";"JAICOS";"JAICOS (PI)";2006
"PI-JARDIM DO MULATO";0;0;0;0;0;0;0;0;0;"PI";"JARDIM DO MULATO";"JARDIM DO MULATO (PI)";2006
"PI-JATOBA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JATOBA DO PIAUI";"JATOBA DO PIAUI (PI)";2006
"PI-JERUMENHA";0;0;0;0;0;0;0;0;0;"PI";"JERUMENHA";"JERUMENHA (PI)";2006
"PI-JOAO COSTA";0;0;0;0;0;0;0;0;0;"PI";"JOAO COSTA";"JOAO COSTA (PI)";2006
"PI-JOAQUIM PIRES";0;0;0;0;0;0;0;0;0;"PI";"JOAQUIM PIRES";"JOAQUIM PIRES (PI)";2006
"PI-JOCA MARQUES";0;0;0;0;0;0;0;0;0;"PI";"JOCA MARQUES";"JOCA MARQUES (PI)";2006
"PI-JOSE DE FREITAS";0;0;0;0;0;0;0;0;0;"PI";"JOSE DE FREITAS";"JOSE DE FREITAS (PI)";2006
"PI-JUAZEIRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JUAZEIRO DO PIAUI";"JUAZEIRO DO PIAUI (PI)";2006
"PI-JULIO BORGES";0;0;0;0;0;0;0;0;0;"PI";"JULIO BORGES";"JULIO BORGES (PI)";2006
"PI-JUREMA";0;0;0;0;0;0;0;0;0;"PI";"JUREMA";"JUREMA (PI)";2006
"PI-LAGOINHA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOINHA DO PIAUI";"LAGOINHA DO PIAUI (PI)";2006
"PI-LAGOA ALEGRE";0;0;0;0;0;0;0;0;0;"PI";"LAGOA ALEGRE";"LAGOA ALEGRE (PI)";2006
"PI-LAGOA DO BARRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO BARRO DO PIAUI";"LAGOA DO BARRO DO PIAUI (PI)";2006
"PI-LAGOA DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DE SAO FRANCISCO";"LAGOA DE SAO FRANCISCO (PI)";2006
"PI-LAGOA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO PIAUI";"LAGOA DO PIAUI (PI)";2006
"PI-LAGOA DO SITIO";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO SITIO";"LAGOA DO SITIO (PI)";2006
"PI-LANDRI SALES";0;0;0;0;0;0;0;0;0;"PI";"LANDRI SALES";"LANDRI SALES (PI)";2006
"PI-LUIS CORREIA";0;0;0;0;0;0;0;0;0;"PI";"LUIS CORREIA";"LUIS CORREIA (PI)";2006
"PI-LUZILANDIA";0;0;0;0;0;0;0;0;0;"PI";"LUZILANDIA";"LUZILANDIA (PI)";2006
"PI-MADEIRO";0;0;0;0;0;0;0;0;0;"PI";"MADEIRO";"MADEIRO (PI)";2006
"PI-MANOEL EMIDIO";0;0;0;0;0;0;0;0;0;"PI";"MANOEL EMIDIO";"MANOEL EMIDIO (PI)";2006
"PI-MARCOLANDIA";0;0;0;0;0;0;0;0;0;"PI";"MARCOLANDIA";"MARCOLANDIA (PI)";2006
"PI-MARCOS PARENTE";0;0;0;0;0;0;0;0;0;"PI";"MARCOS PARENTE";"MARCOS PARENTE (PI)";2006
"PI-MASSAPE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MASSAPE DO PIAUI";"MASSAPE DO PIAUI (PI)";2006
"PI-MATIAS OLIMPIO";0;0;0;0;0;0;0;0;0;"PI";"MATIAS OLIMPIO";"MATIAS OLIMPIO (PI)";2006
"PI-MIGUEL ALVES";0;0;0;0;0;0;0;0;0;"PI";"MIGUEL ALVES";"MIGUEL ALVES (PI)";2006
"PI-MIGUEL LEAO";0;0;0;0;0;0;0;0;0;"PI";"MIGUEL LEAO";"MIGUEL LEAO (PI)";2006
"PI-MILTON BRANDAO";0;0;0;0;0;0;0;0;0;"PI";"MILTON BRANDAO";"MILTON BRANDAO (PI)";2006
"PI-MONSENHOR GIL";0;0;0;0;0;0;0;0;0;"PI";"MONSENHOR GIL";"MONSENHOR GIL (PI)";2006
"PI-MONSENHOR HIPOLITO";0;0;0;0;0;0;0;0;0;"PI";"MONSENHOR HIPOLITO";"MONSENHOR HIPOLITO (PI)";2006
"PI-MONTE ALEGRE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MONTE ALEGRE DO PIAUI";"MONTE ALEGRE DO PIAUI (PI)";2006
"PI-MORRO CABECA NO TEMPO";0;0;0;0;0;0;0;0;0;"PI";"MORRO CABECA NO TEMPO";"MORRO CABECA NO TEMPO (PI)";2006
"PI-MORRO DO CHAPEU DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MORRO DO CHAPEU DO PIAUI";"MORRO DO CHAPEU DO PIAUI (PI)";2006
"PI-MURICI DOS PORTELAS";0;0;0;0;0;0;0;0;0;"PI";"MURICI DOS PORTELAS";"MURICI DOS PORTELAS (PI)";2006
"PI-NAZARE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"NAZARE DO PIAUI";"NAZARE DO PIAUI (PI)";2006
"PI-NAZARIA";0;0;0;0;0;0;0;0;0;"PI";"NAZARIA";"NAZARIA (PI)";2006
"PI-NOSSA SENHORA DE NAZARE";0;0;0;0;0;0;0;0;0;"PI";"NOSSA SENHORA DE NAZARE";"NOSSA SENHORA DE NAZARE (PI)";2006
"PI-NOSSA SENHORA DOS REMEDIOS";0;0;0;0;0;0;0;0;0;"PI";"NOSSA SENHORA DOS REMEDIOS";"NOSSA SENHORA DOS REMEDIOS (PI)";2006
"PI-NOVO ORIENTE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"NOVO ORIENTE DO PIAUI";"NOVO ORIENTE DO PIAUI (PI)";2006
"PI-NOVO SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"PI";"NOVO SANTO ANTONIO";"NOVO SANTO ANTONIO (PI)";2006
"PI-OEIRAS";0;0;0;0;0;0;0;0;0;"PI";"OEIRAS";"OEIRAS (PI)";2006
"PI-OLHO D AGUA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"OLHO D AGUA DO PIAUI";"OLHO D AGUA DO PIAUI (PI)";2006
"PI-PADRE MARCOS";0;0;0;0;0;0;0;0;0;"PI";"PADRE MARCOS";"PADRE MARCOS (PI)";2006
"PI-PAES LANDIM";0;0;0;0;0;0;0;0;0;"PI";"PAES LANDIM";"PAES LANDIM (PI)";2006
"PI-PAJEU DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PAJEU DO PIAUI";"PAJEU DO PIAUI (PI)";2006
"PI-PALMEIRA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PALMEIRA DO PIAUI";"PALMEIRA DO PIAUI (PI)";2006
"PI-PALMEIRAIS";0;0;0;0;0;0;0;0;0;"PI";"PALMEIRAIS";"PALMEIRAIS (PI)";2006
"PI-PAQUETA";0;0;0;0;0;0;0;0;0;"PI";"PAQUETA";"PAQUETA (PI)";2006
"PI-PARNAGUA";0;0;0;0;0;0;0;0;0;"PI";"PARNAGUA";"PARNAGUA (PI)";2006
"PI-PARNAIBA";0;0;0;0;0;0;0;0;0;"PI";"PARNAIBA";"PARNAIBA (PI)";2006
"PI-PASSAGEM FRANCA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PASSAGEM FRANCA DO PIAUI";"PASSAGEM FRANCA DO PIAUI (PI)";2006
"PI-PATOS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PATOS DO PIAUI";"PATOS DO PIAUI (PI)";2006
"PI-PAU D ARCO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PAU D ARCO DO PIAUI";"PAU D ARCO DO PIAUI (PI)";2006
"PI-PAULISTANA";0;0;0;0;0;0;0;0;0;"PI";"PAULISTANA";"PAULISTANA (PI)";2006
"PI-PAVUSSU";0;0;0;0;0;0;0;0;0;"PI";"PAVUSSU";"PAVUSSU (PI)";2006
"PI-PEDRO II";0;0;0;0;0;0;0;0;0;"PI";"PEDRO II";"PEDRO II (PI)";2006
"PI-PEDRO LAURENTINO";0;0;0;0;0;0;0;0;0;"PI";"PEDRO LAURENTINO";"PEDRO LAURENTINO (PI)";2006
"PI-NOVA SANTA RITA";0;0;0;0;0;0;0;0;0;"PI";"NOVA SANTA RITA";"NOVA SANTA RITA (PI)";2006
"PI-PICOS";0;0;0;0;0;0;0;0;0;"PI";"PICOS";"PICOS (PI)";2006
"PI-PIMENTEIRAS";0;0;0;0;0;0;0;0;0;"PI";"PIMENTEIRAS";"PIMENTEIRAS (PI)";2006
"PI-PIO IX";0;0;0;0;0;0;0;0;0;"PI";"PIO IX";"PIO IX (PI)";2006
"PI-PIRACURUCA";0;0;0;0;0;0;0;0;0;"PI";"PIRACURUCA";"PIRACURUCA (PI)";2006
"PI-PIRIPIRI";0;0;0;0;0;0;0;0;0;"PI";"PIRIPIRI";"PIRIPIRI (PI)";2006
"PI-PORTO";0;0;0;0;0;0;0;0;0;"PI";"PORTO";"PORTO (PI)";2006
"PI-PORTO ALEGRE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PORTO ALEGRE DO PIAUI";"PORTO ALEGRE DO PIAUI (PI)";2006
"PI-PRATA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PRATA DO PIAUI";"PRATA DO PIAUI (PI)";2006
"PI-QUEIMADA NOVA";0;0;0;0;0;0;0;0;0;"PI";"QUEIMADA NOVA";"QUEIMADA NOVA (PI)";2006
"PI-REDENCAO DO GURGUEIA";0;0;0;0;0;0;0;0;0;"PI";"REDENCAO DO GURGUEIA";"REDENCAO DO GURGUEIA (PI)";2006
"PI-REGENERACAO";0;0;0;0;0;0;0;0;0;"PI";"REGENERACAO";"REGENERACAO (PI)";2006
"PI-RIACHO FRIO";0;0;0;0;0;0;0;0;0;"PI";"RIACHO FRIO";"RIACHO FRIO (PI)";2006
"PI-RIBEIRA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"RIBEIRA DO PIAUI";"RIBEIRA DO PIAUI (PI)";2006
"PI-RIBEIRO GONCALVES";0;0;0;0;0;0;16956.5800000005;0;16956.5800000005;"PI";"RIBEIRO GONCALVES";"RIBEIRO GONCALVES (PI)";2006
"PI-RIO GRANDE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"RIO GRANDE DO PIAUI";"RIO GRANDE DO PIAUI (PI)";2006
"PI-SANTA CRUZ DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SANTA CRUZ DO PIAUI";"SANTA CRUZ DO PIAUI (PI)";2006
"PI-SANTA CRUZ DOS MILAGRES";0;0;0;0;0;0;0;0;0;"PI";"SANTA CRUZ DOS MILAGRES";"SANTA CRUZ DOS MILAGRES (PI)";2006
"PI-SANTA FILOMENA";0;0;0;0;0;0;0;0;0;"PI";"SANTA FILOMENA";"SANTA FILOMENA (PI)";2006
"PI-SANTA LUZ";0;0;0;0;0;0;0;0;0;"PI";"SANTA LUZ";"SANTA LUZ (PI)";2006
"PI-SANTANA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SANTANA DO PIAUI";"SANTANA DO PIAUI (PI)";2006
"PI-SANTA ROSA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SANTA ROSA DO PIAUI";"SANTA ROSA DO PIAUI (PI)";2006
"PI-SANTO ANTONIO DE LISBOA";0;0;0;0;0;0;0;0;0;"PI";"SANTO ANTONIO DE LISBOA";"SANTO ANTONIO DE LISBOA (PI)";2006
"PI-SANTO ANTONIO DOS MILAGRES";0;0;0;0;0;0;0;0;0;"PI";"SANTO ANTONIO DOS MILAGRES";"SANTO ANTONIO DOS MILAGRES (PI)";2006
"PI-SANTO INACIO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SANTO INACIO DO PIAUI";"SANTO INACIO DO PIAUI (PI)";2006
"PI-SAO BRAZ DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO BRAZ DO PIAUI";"SAO BRAZ DO PIAUI (PI)";2006
"PI-SAO FELIX DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO FELIX DO PIAUI";"SAO FELIX DO PIAUI (PI)";2006
"PI-SAO FRANCISCO DE ASSIS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO FRANCISCO DE ASSIS DO PIAUI";"SAO FRANCISCO DE ASSIS DO PIAUI (PI)";2006
"PI-SAO FRANCISCO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO FRANCISCO DO PIAUI";"SAO FRANCISCO DO PIAUI (PI)";2006
"PI-SAO GONCALO DO GURGUEIA";0;0;0;0;0;0;0;0;0;"PI";"SAO GONCALO DO GURGUEIA";"SAO GONCALO DO GURGUEIA (PI)";2006
"PI-SAO GONCALO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO GONCALO DO PIAUI";"SAO GONCALO DO PIAUI (PI)";2006
"PI-SAO JOAO DA CANABRAVA";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DA CANABRAVA";"SAO JOAO DA CANABRAVA (PI)";2006
"PI-SAO JOAO DA FRONTEIRA";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DA FRONTEIRA";"SAO JOAO DA FRONTEIRA (PI)";2006
"PI-SAO JOAO DA SERRA";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DA SERRA";"SAO JOAO DA SERRA (PI)";2006
"PI-SAO JOAO DA VARJOTA";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DA VARJOTA";"SAO JOAO DA VARJOTA (PI)";2006
"PI-SAO JOAO DO ARRAIAL";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DO ARRAIAL";"SAO JOAO DO ARRAIAL (PI)";2006
"PI-SAO JOAO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO JOAO DO PIAUI";"SAO JOAO DO PIAUI (PI)";2006
"PI-SAO JOSE DO DIVINO";0;0;0;0;0;0;0;0;0;"PI";"SAO JOSE DO DIVINO";"SAO JOSE DO DIVINO (PI)";2006
"PI-SAO JOSE DO PEIXE";0;0;0;0;0;0;0;0;0;"PI";"SAO JOSE DO PEIXE";"SAO JOSE DO PEIXE (PI)";2006
"PI-SAO JOSE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO JOSE DO PIAUI";"SAO JOSE DO PIAUI (PI)";2006
"PI-SAO JULIAO";0;0;0;0;0;0;0;0;0;"PI";"SAO JULIAO";"SAO JULIAO (PI)";2006
"PI-SAO LOURENCO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO LOURENCO DO PIAUI";"SAO LOURENCO DO PIAUI (PI)";2006
"PI-SAO LUIS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO LUIS DO PIAUI";"SAO LUIS DO PIAUI (PI)";2006
"PI-SAO MIGUEL DA BAIXA GRANDE";0;0;0;0;0;0;0;0;0;"PI";"SAO MIGUEL DA BAIXA GRANDE";"SAO MIGUEL DA BAIXA GRANDE (PI)";2006
"PI-SAO MIGUEL DO FIDALGO";0;0;0;0;0;0;0;0;0;"PI";"SAO MIGUEL DO FIDALGO";"SAO MIGUEL DO FIDALGO (PI)";2006
"PI-SAO MIGUEL DO TAPUIO";0;0;0;0;0;0;0;0;0;"PI";"SAO MIGUEL DO TAPUIO";"SAO MIGUEL DO TAPUIO (PI)";2006
"PI-SAO PEDRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SAO PEDRO DO PIAUI";"SAO PEDRO DO PIAUI (PI)";2006
"PI-SAO RAIMUNDO NONATO";0;0;0;0;0;0;0;0;0;"PI";"SAO RAIMUNDO NONATO";"SAO RAIMUNDO NONATO (PI)";2006
"PI-SEBASTIAO BARROS";0;0;0;0;0;0;0;0;0;"PI";"SEBASTIAO BARROS";"SEBASTIAO BARROS (PI)";2006
"PI-SEBASTIAO LEAL";0;0;0;0;0;0;0;0;0;"PI";"SEBASTIAO LEAL";"SEBASTIAO LEAL (PI)";2006
"PI-SIGEFREDO PACHECO";0;0;0;0;0;0;0;0;0;"PI";"SIGEFREDO PACHECO";"SIGEFREDO PACHECO (PI)";2006
"PI-SIMOES";0;0;0;0;0;0;0;0;0;"PI";"SIMOES";"SIMOES (PI)";2006
"PI-SIMPLICIO MENDES";0;0;0;0;0;0;0;0;0;"PI";"SIMPLICIO MENDES";"SIMPLICIO MENDES (PI)";2006
"PI-SOCORRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"SOCORRO DO PIAUI";"SOCORRO DO PIAUI (PI)";2006
"PI-SUSSUAPARA";0;0;0;0;0;0;0;0;0;"PI";"SUSSUAPARA";"SUSSUAPARA (PI)";2006
"PI-TAMBORIL DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"TAMBORIL DO PIAUI";"TAMBORIL DO PIAUI (PI)";2006
"PI-TANQUE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"TANQUE DO PIAUI";"TANQUE DO PIAUI (PI)";2006
"PI-TERESINA";0;0;0;0;0;0;0;0;0;"PI";"TERESINA";"TERESINA (PI)";2006
"PI-UNIAO";0;0;0;0;0;0;0;0;0;"PI";"UNIAO";"UNIAO (PI)";2006
"PI-URUCUI";0;0;0;0;0;0;0;0;0;"PI";"URUCUI";"URUCUI (PI)";2006
"PI-VALENCA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"VALENCA DO PIAUI";"VALENCA DO PIAUI (PI)";2006
"PI-VARZEA BRANCA";0;0;0;0;0;0;0;0;0;"PI";"VARZEA BRANCA";"VARZEA BRANCA (PI)";2006
"PI-VARZEA GRANDE";0;0;0;0;0;0;0;0;0;"PI";"VARZEA GRANDE";"VARZEA GRANDE (PI)";2006
"PI-VERA MENDES";0;0;0;0;0;0;0;0;0;"PI";"VERA MENDES";"VERA MENDES (PI)";2006
"PI-VILA NOVA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"VILA NOVA DO PIAUI";"VILA NOVA DO PIAUI (PI)";2006
"PI-WALL FERRAZ";0;0;0;0;0;0;0;0;0;"PI";"WALL FERRAZ";"WALL FERRAZ (PI)";2006
"CE-ABAIARA";0;0;0;0;0;0;0;0;0;"CE";"ABAIARA";"ABAIARA (CE)";2006
"CE-ACARAPE";0;0;0;0;0;0;0;0;0;"CE";"ACARAPE";"ACARAPE (CE)";2006
"CE-ACARAU";0;0;0;0;0;0;0;0;0;"CE";"ACARAU";"ACARAU (CE)";2006
"CE-ACOPIARA";0;0;0;0;0;0;0;0;0;"CE";"ACOPIARA";"ACOPIARA (CE)";2006
"CE-AIUABA";0;0;0;0;0;0;0;0;0;"CE";"AIUABA";"AIUABA (CE)";2006
"CE-ALCANTARAS";0;0;0;0;0;0;0;0;0;"CE";"ALCANTARAS";"ALCANTARAS (CE)";2006
"CE-ALTANEIRA";0;0;0;0;0;0;0;0;0;"CE";"ALTANEIRA";"ALTANEIRA (CE)";2006
"CE-ALTO SANTO";0;0;0;0;0;0;0;0;0;"CE";"ALTO SANTO";"ALTO SANTO (CE)";2006
"CE-AMONTADA";0;0;0;0;0;0;0;0;0;"CE";"AMONTADA";"AMONTADA (CE)";2006
"CE-ANTONINA DO NORTE";0;0;0;0;0;0;0;0;0;"CE";"ANTONINA DO NORTE";"ANTONINA DO NORTE (CE)";2006
"CE-APUIARES";0;0;0;0;0;0;0;0;0;"CE";"APUIARES";"APUIARES (CE)";2006
"CE-AQUIRAZ";0;0;0;0;0;0;0;0;0;"CE";"AQUIRAZ";"AQUIRAZ (CE)";2006
"CE-ARACATI";0;0;0;0;0;0;0;0;0;"CE";"ARACATI";"ARACATI (CE)";2006
"CE-ARACOIABA";0;0;0;0;0;0;0;0;0;"CE";"ARACOIABA";"ARACOIABA (CE)";2006
"CE-ARARENDA";0;0;0;0;0;0;0;0;0;"CE";"ARARENDA";"ARARENDA (CE)";2006
"CE-ARARIPE";0;0;0;0;0;0;0;0;0;"CE";"ARARIPE";"ARARIPE (CE)";2006
"CE-ARATUBA";0;0;0;0;0;0;0;0;0;"CE";"ARATUBA";"ARATUBA (CE)";2006
"CE-ARNEIROZ";0;0;0;0;0;0;0;0;0;"CE";"ARNEIROZ";"ARNEIROZ (CE)";2006
"CE-ASSARE";0;0;0;0;0;0;0;0;0;"CE";"ASSARE";"ASSARE (CE)";2006
"CE-AURORA";0;0;0;0;0;0;0;0;0;"CE";"AURORA";"AURORA (CE)";2006
"CE-BAIXIO";0;0;0;0;0;0;0;0;0;"CE";"BAIXIO";"BAIXIO (CE)";2006
"CE-BANABUIU";0;0;0;0;0;0;0;0;0;"CE";"BANABUIU";"BANABUIU (CE)";2006
"CE-BARBALHA";0;0;0;0;0;0;0;0;0;"CE";"BARBALHA";"BARBALHA (CE)";2006
"CE-BARREIRA";0;0;0;0;0;0;0;0;0;"CE";"BARREIRA";"BARREIRA (CE)";2006
"CE-BARRO";0;0;0;0;0;0;0;0;0;"CE";"BARRO";"BARRO (CE)";2006
"CE-BARROQUINHA";0;0;0;0;0;0;0;0;0;"CE";"BARROQUINHA";"BARROQUINHA (CE)";2006
"CE-BATURITE";0;0;0;0;0;0;0;0;0;"CE";"BATURITE";"BATURITE (CE)";2006
"CE-BEBERIBE";0;0;0;0;0;0;0;0;0;"CE";"BEBERIBE";"BEBERIBE (CE)";2006
"CE-BELA CRUZ";0;0;0;0;0;0;0;0;0;"CE";"BELA CRUZ";"BELA CRUZ (CE)";2006
"CE-BOA VIAGEM";0;0;0;0;0;0;0;0;0;"CE";"BOA VIAGEM";"BOA VIAGEM (CE)";2006
"CE-BREJO SANTO";0;0;0;0;0;0;0;0;0;"CE";"BREJO SANTO";"BREJO SANTO (CE)";2006
"CE-CAMOCIM";0;0;0;0;0;0;0;0;0;"CE";"CAMOCIM";"CAMOCIM (CE)";2006
"CE-CAMPOS SALES";0;0;0;0;0;0;0;0;0;"CE";"CAMPOS SALES";"CAMPOS SALES (CE)";2006
"CE-CANINDE";0;0;0;0;0;0;0;0;0;"CE";"CANINDE";"CANINDE (CE)";2006
"CE-CAPISTRANO";0;0;0;0;0;0;0;0;0;"CE";"CAPISTRANO";"CAPISTRANO (CE)";2006
"CE-CARIDADE";0;0;0;0;0;0;0;0;0;"CE";"CARIDADE";"CARIDADE (CE)";2006
"CE-CARIRE";0;0;0;0;0;0;0;0;0;"CE";"CARIRE";"CARIRE (CE)";2006
"CE-CARIRIACU";0;0;0;0;0;0;0;0;0;"CE";"CARIRIACU";"CARIRIACU (CE)";2006
"CE-CARIUS";0;0;0;0;0;0;0;0;0;"CE";"CARIUS";"CARIUS (CE)";2006
"CE-CARNAUBAL";0;0;0;0;0;0;0;0;0;"CE";"CARNAUBAL";"CARNAUBAL (CE)";2006
"CE-CASCAVEL";0;0;0;0;0;0;0;0;0;"CE";"CASCAVEL";"CASCAVEL (CE)";2006
"CE-CATARINA";0;0;0;0;0;0;0;0;0;"CE";"CATARINA";"CATARINA (CE)";2006
"CE-CATUNDA";0;0;0;0;0;0;0;0;0;"CE";"CATUNDA";"CATUNDA (CE)";2006
"CE-CAUCAIA";0;0;0;0;0;0;0;0;0;"CE";"CAUCAIA";"CAUCAIA (CE)";2006
"CE-CEDRO";0;0;0;0;0;0;0;0;0;"CE";"CEDRO";"CEDRO (CE)";2006
"CE-CHAVAL";0;0;0;0;0;0;0;0;0;"CE";"CHAVAL";"CHAVAL (CE)";2006
"CE-CHORO";0;0;0;0;0;0;0;0;0;"CE";"CHORO";"CHORO (CE)";2006
"CE-CHOROZINHO";0;0;0;0;0;0;0;0;0;"CE";"CHOROZINHO";"CHOROZINHO (CE)";2006
"CE-COREAU";0;0;0;0;0;0;0;0;0;"CE";"COREAU";"COREAU (CE)";2006
"CE-CRATEUS";0;0;0;0;0;0;0;0;0;"CE";"CRATEUS";"CRATEUS (CE)";2006
"CE-CRATO";0;0;0;0;0;0;0;0;0;"CE";"CRATO";"CRATO (CE)";2006
"CE-CROATA";0;0;0;0;0;0;0;0;0;"CE";"CROATA";"CROATA (CE)";2006
"CE-CRUZ";0;0;0;0;0;0;0;0;0;"CE";"CRUZ";"CRUZ (CE)";2006
"CE-DEPUTADO IRAPUAN PINHEIRO";0;0;0;0;0;0;0;0;0;"CE";"DEPUTADO IRAPUAN PINHEIRO";"DEPUTADO IRAPUAN PINHEIRO (CE)";2006
"CE-ERERE";0;0;0;0;0;0;0;0;0;"CE";"ERERE";"ERERE (CE)";2006
"CE-EUSEBIO";0;0;0;0;0;0;0;0;0;"CE";"EUSEBIO";"EUSEBIO (CE)";2006
"CE-FARIAS BRITO";0;0;0;0;0;0;0;0;0;"CE";"FARIAS BRITO";"FARIAS BRITO (CE)";2006
"CE-FORQUILHA";0;0;0;0;0;0;0;0;0;"CE";"FORQUILHA";"FORQUILHA (CE)";2006
"CE-FORTALEZA";0;0;0;0;0;0;0;0;0;"CE";"FORTALEZA";"FORTALEZA (CE)";2006
"CE-FORTIM";0;0;0;0;0;0;0;0;0;"CE";"FORTIM";"FORTIM (CE)";2006
"CE-FRECHEIRINHA";0;0;0;0;0;0;0;0;0;"CE";"FRECHEIRINHA";"FRECHEIRINHA (CE)";2006
"CE-GENERAL SAMPAIO";0;0;0;0;0;0;0;0;0;"CE";"GENERAL SAMPAIO";"GENERAL SAMPAIO (CE)";2006
"CE-GRACA";0;0;0;0;0;0;0;0;0;"CE";"GRACA";"GRACA (CE)";2006
"CE-GRANJA";0;0;0;0;0;0;0;0;0;"CE";"GRANJA";"GRANJA (CE)";2006
"CE-GRANJEIRO";0;0;0;0;0;0;0;0;0;"CE";"GRANJEIRO";"GRANJEIRO (CE)";2006
"CE-GROAIRAS";0;0;0;0;0;0;0;0;0;"CE";"GROAIRAS";"GROAIRAS (CE)";2006
"CE-GUAIUBA";0;0;0;0;0;0;0;0;0;"CE";"GUAIUBA";"GUAIUBA (CE)";2006
"CE-GUARACIABA DO NORTE";0;0;0;0;0;0;0;0;0;"CE";"GUARACIABA DO NORTE";"GUARACIABA DO NORTE (CE)";2006
"CE-GUARAMIRANGA";0;0;0;0;0;0;0;0;0;"CE";"GUARAMIRANGA";"GUARAMIRANGA (CE)";2006
