"ano";"cod_mun";"amc";"regiao";"polos";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2019;"1100015";"1001";"Norte";0;11;"RO";0;"ALTA FLORESTA D OESTE (RO)";0;0;0;1350;0;0;0;450;0;0;0;1364;0;0;0;0;628;637;31761849.61;162668.419;14441.332;130220.135;158947.896;466277.782;29350.985;495628.767;21600.73;"22945"
2019;"1100023";"1002";"Norte";0;11;"RO";0;"ARIQUEMES (RO)";0;0;0;24592;0;0;0;7893;0;0;0;26232;0;0;0;0;2447;373;17041194;170830.702;283899.123;1136039.091;703663.183;2294432.099;284397.627;2578829.725;23908.38;"107863"
2019;"1100031";"1001";"Norte";0;11;"RO";0;"CABIXI (RO)";0;0;0;84204;0;0;0;24630;0;0;0;84457;0;0;0;0;161;250;9149689.51;61501.091;3267.252;25546.597;43646.475;133961.416;5997.974;139959.39;26347.78;"5312"
2019;"1100049";"1003";"Norte";0;11;"RO";0;"CACOAL (RO)";0;0;0;3000;0;0;0;1000;0;0;0;2700;0;0;0;0;2298;458;19413830.23;193076.506;178514.263;1070826.694;564237.818;2006655.281;253988.284;2260643.565;26483.95;"85359"
2019;"1100056";"1001";"Norte";0;11;"RO";0;"CEREJEIRAS (RO)";0;0;0;129956;0;0;0;35190;0;0;0;130384;0;0;0;0;432;109;5275647.73;70991.738;16167.25;230622.76;112401.334;430183.082;76671.376;506854.457;31051.55;"16323"
2019;"1100064";"1001";"Norte";0;11;"RO";0;"COLORADO DO OESTE (RO)";0;0;0;11700;0;0;0;3250;0;0;0;11735;0;0;0;0;507;427;18726725.41;72324.265;20610.236;110968.122;108878.487;312781.109;22070.165;334851.274;21083.7;"15882"
2019;"1100072";"1001";"Norte";0;11;"RO";0;"CORUMBIARA (RO)";0;0;0;147600;0;0;0;40500;0;0;0;148514;0;0;0;0;186;341;15201921.17;238295.879;8457.167;33355.291;58591.504;338699.841;10547.528;349247.369;47253.06;"7391"
2019;"1100080";"1001";"Norte";0;11;"RO";0;"COSTA MARQUES (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;538;24808337.09;67535.273;4286.653;45147.016;113579.211;230548.153;8220.391;238768.544;13025.4;"18331"
2019;"1100098";"1004";"Norte";0;11;"RO";0;"ESPIGAO D OESTE (RO)";0;0;0;2700;0;0;0;900;0;0;0;2811;0;0;0;0;889;225;10488600.24;128213.151;47841.739;193941.384;201262.55;571258.824;53501.338;624760.162;19298.21;"32374"
2019;"1100106";"1001";"Norte";0;11;"RO";0;"GUAJARA MIRIM (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;805;81;5571734.26;49489.453;24140.924;394561.804;297713.46;765905.64;126977.543;892883.182;19337.36;"46174"
2019;"1100114";"1002";"Norte";0;11;"RO";0;"JARU (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1357;957;43076638.62;169611.724;168855.239;647003.057;338744.846;1324214.866;176674.824;1500889.69;28988.7;"51775"
2019;"1100122";"1005";"Norte";0;11;"RO";0;"JI PARANA (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4023;425;17525481.88;140588.805;519085.374;1800964.185;800573.332;3261211.696;521759.987;3782971.683;29332.41;"128969"
2019;"1100130";"1002";"Norte";0;11;"RO";0;"MACHADINHO D OESTE (RO)";0;0;0;32304;0;0;0;9300;0;0;0;35534;0;0;0;0;502;747;30850637.16;175136.33;35326.503;138281.233;251108.749;599852.815;33153.987;633006.802;15828.73;"39991"
2019;"1100148";"1005";"Norte";0;11;"RO";0;"NOVA BRASILANDIA D OESTE (RO)";0;0;0;900;0;0;0;300;0;0;0;937;0;0;0;0;387;804;26670203.12;102520.417;13757.568;86327.66;133128.155;335733.799;23790.238;359524.037;17560.03;"20474"
2019;"1100155";"1005";"Norte";0;11;"RO";0;"OURO PRETO DO OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;969;346;16527548.51;136451.613;77449.886;314694.844;240092.244;768688.587;65479.68;834168.267;23148.83;"36035"
2019;"1100189";"1004";"Norte";0;11;"RO";0;"PIMENTA BUENO (RO)";0;0;0;1840;0;0;0;568;0;0;0;1930;0;0;0;0;1307;331;13470274.58;117084.333;148394.846;448038.023;249787.871;963305.073;200571.903;1163876.976;31747.87;"36660"
2019;"1100205";"1006";"Norte";0;11;"RO";0;"PORTO VELHO (RO)";0;0;0;34080;0;0;0;10650;0;0;0;42600;0;0;0;0;10224;39.159;85993762.26;647446.936;4311751.773;7194917.288;3532876.592;15686992.589;2225077.548;17912070.137;33825.46;"529.544(1)"
2019;"1100254";"1005";"Norte";0;11;"RO";0;"PRESIDENTE MEDICI (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;425;19611766.15;107464.193;33043.258;126290.144;125737.833;392535.428;35216.303;427751.732;22529.85;"18986"
2019;"1100262";"1002";"Norte";0;11;"RO";0;"RIO CRESPO (RO)";0;0;0;66120;0;0;0;21850;0;0;0;77140;0;0;0;0;80;80;2950953.86;61266.928;2878.319;11443.023;31867.833;107456.103;3567.193;111023.296;29496.09;"3764"
2019;"1100288";"1003";"Norte";0;11;"RO";0;"ROLIM DE MOURA (RO)";0;0;0;7447;0;0;0;2533;0;0;0;7812;0;0;0;0;1514;427;16302434.31;95723.816;176672.505;527988.561;360164.822;1160549.704;122883.95;1283433.654;23310.58;"55058"
2019;"1100296";"1003";"Norte";0;11;"RO";0;"SANTA LUZIA D OESTE (RO)";0;0;0;960;0;0;0;400;0;0;0;864;0;0;0;0;290;285;9394251.87;51374.984;9397.237;27147.183;49160.924;137080.328;5531.219;142611.547;21957.13;"6495"
2019;"1100304";"1001";"Norte";0;11;"RO";0;"VILHENA (RO)";0;0;0;142649;0;0;0;41652;0;0;0;142950;0;0;0;0;1878;157;6452147.43;120729.419;316934.441;1307159.648;675243.101;2420066.608;411108.763;2831175.371;28353.15;"99854"
2019;"1100320";"1001";"Norte";0;11;"RO";0;"SAO MIGUEL DO GUAPORE (RO)";0;0;0;33759;0;0;0;11253;0;0;0;22794;0;0;0;0;429;751;22251118.69;203024.479;72792.425;147738.978;154599.137;578155.019;37648.823;615803.842;26768.26;"23005"
