"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2019;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";116;30;86;232
2019;"JUNDIA (AL)";"AL";"JUNDIA";16;6;13;35
2019;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";187;24;116;327
2019;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";100;29;42;171
2019;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";157;26;68;251
2019;"MACEIO (AL)";"AL";"MACEIO";7648;1242;2287;11177
2019;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";109;33;31;173
2019;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";14;2;9;25
2019;"MARAGOGI (AL)";"AL";"MARAGOGI";93;169;49;311
2019;"MARAVILHA (AL)";"AL";"MARAVILHA";68;53;11;132
2019;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";300;77;190;567
2019;"MARIBONDO (AL)";"AL";"MARIBONDO";72;16;19;107
2019;"MATA GRANDE (AL)";"AL";"MATA GRANDE";71;54;20;145
2019;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";143;29;139;311
2019;"MESSIAS (AL)";"AL";"MESSIAS";70;43;93;206
2019;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";58;16;9;83
2019;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";24;14;6;44
2019;"MURICI (AL)";"AL";"MURICI";144;28;103;275
2019;"NOVO LINO (AL)";"AL";"NOVO LINO";85;51;67;203
2019;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";145;97;35;277
2019;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";36;16;12;64
2019;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";16;3;14;33
2019;"OLIVENCA (AL)";"AL";"OLIVENCA";64;35;14;113
2019;"OURO BRANCO (AL)";"AL";"OURO BRANCO";107;55;33;195
2019;"PALESTINA (AL)";"AL";"PALESTINA";11;23;4;38
2019;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";658;326;92;1076
2019;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";72;92;17;181
2019;"PARICONHA (AL)";"AL";"PARICONHA";54;47;13;114
2019;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";64;4;18;86
2019;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";39;11;31;81
2019;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";15;8;9;32
2019;"PENEDO (AL)";"AL";"PENEDO";293;70;299;662
2019;"PIACABUCU (AL)";"AL";"PIACABUCU";35;15;20;70
2019;"PILAR (AL)";"AL";"PILAR";157;58;91;306
2019;"PINDOBA (AL)";"AL";"PINDOBA";9;2;4;15
2019;"PIRANHAS (AL)";"AL";"PIRANHAS";90;96;20;206
2019;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";78;68;25;171
2019;"PORTO CALVO (AL)";"AL";"PORTO CALVO";209;128;77;414
2019;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";23;10;10;43
2019;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";37;37;28;102
2019;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";36;13;17;66
2019;"RIO LARGO (AL)";"AL";"RIO LARGO";466;207;220;893
2019;"ROTEIRO (AL)";"AL";"ROTEIRO";15;22;11;48
2019;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";23;4;47;74
2019;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";472;263;61;796
2019;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";74;33;16;123
2019;"SAO BRAS (AL)";"AL";"SAO BRAS";8;3;8;19
2019;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";139;73;74;286
2019;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";151;116;46;313
2019;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";242;35;241;518
2019;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";407;167;221;795
2019;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";29;3;7;39
2019;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";177;39;202;418
2019;"SATUBA (AL)";"AL";"SATUBA";80;29;26;135
2019;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";45;31;15;91
2019;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";17;16;9;42
2019;"TAQUARANA (AL)";"AL";"TAQUARANA";122;72;47;241
2019;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";193;77;228;498
2019;"TRAIPU (AL)";"AL";"TRAIPU";104;17;28;149
2019;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";539;308;254;1101
2019;"VICOSA (AL)";"AL";"VICOSA";139;31;54;224
2019;"ALVARAES (AM)";"AM";"ALVARAES";11;0;3;14
2019;"AMATURA (AM)";"AM";"AMATURA";6;1;1;8
2019;"ANAMA (AM)";"AM";"ANAMA";1;0;6;7
2019;"ANORI (AM)";"AM";"ANORI";15;3;3;21
2019;"APUI (AM)";"AM";"APUI";187;3;37;227
2019;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";3;1;1;5
2019;"AUTAZES (AM)";"AM";"AUTAZES";48;5;24;77
2019;"BARCELOS (AM)";"AM";"BARCELOS";14;2;0;16
2019;"BARREIRINHA (AM)";"AM";"BARREIRINHA";9;0;6;15
2019;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";21;6;5;32
2019;"BERURI (AM)";"AM";"BERURI";9;0;0;9
2019;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";3;0;1;4
2019;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";71;5;8;84
2019;"BORBA (AM)";"AM";"BORBA";23;0;6;29
2019;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";12;2;8;22
2019;"CANUTAMA (AM)";"AM";"CANUTAMA";6;0;1;7
2019;"CARAUARI (AM)";"AM";"CARAUARI";50;2;1;53
2019;"CAREIRO (AM)";"AM";"CAREIRO";99;54;91;244
2019;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";31;25;47;103
2019;"COARI (AM)";"AM";"COARI";137;8;17;162
2019;"CODAJAS (AM)";"AM";"CODAJAS";9;2;4;15
2019;"EIRUNEPE (AM)";"AM";"EIRUNEPE";41;5;8;54
2019;"ENVIRA (AM)";"AM";"ENVIRA";17;0;5;22
2019;"FONTE BOA (AM)";"AM";"FONTE BOA";21;0;0;21
2019;"GUAJARA (AM)";"AM";"GUAJARA";10;0;10;20
2019;"HUMAITA (AM)";"AM";"HUMAITA";323;12;44;379
2019;"IPIXUNA (AM)";"AM";"IPIXUNA";4;0;3;7
2019;"IRANDUBA (AM)";"AM";"IRANDUBA";351;53;147;551
2019;"ITACOATIARA (AM)";"AM";"ITACOATIARA";393;47;172;612
2019;"ITAMARATI (AM)";"AM";"ITAMARATI";12;0;0;12
2019;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";28;4;8;40
2019;"JAPURA (AM)";"AM";"JAPURA";6;0;4;10
2019;"JURUA (AM)";"AM";"JURUA";10;0;4;14
2019;"JUTAI (AM)";"AM";"JUTAI";6;0;0;6
2019;"LABREA (AM)";"AM";"LABREA";50;4;9;63
2019;"MANACAPURU (AM)";"AM";"MANACAPURU";385;91;125;601
2019;"MANAQUIRI (AM)";"AM";"MANAQUIRI";14;10;9;33
2019;"MANAUS (AM)";"AM";"MANAUS";16721;3046;8108;27875
2019;"MANICORE (AM)";"AM";"MANICORE";50;1;19;70
2019;"MARAA (AM)";"AM";"MARAA";6;1;0;7
2019;"MAUES (AM)";"AM";"MAUES";59;4;26;89
2019;"NHAMUNDA (AM)";"AM";"NHAMUNDA";9;0;8;17
2019;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";26;6;9;41
2019;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";32;10;12;54
2019;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";26;2;8;36
2019;"PARINTINS (AM)";"AM";"PARINTINS";169;9;29;207
2019;"PAUINI (AM)";"AM";"PAUINI";4;1;1;6
2019;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";344;55;85;484
2019;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";188;23;78;289
2019;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";11;4;3;18
2019;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";14;0;1;15
2019;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";110;15;38;163
2019;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";10;0;6;16
2019;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";6;0;1;7
2019;"SILVES (AM)";"AM";"SILVES";12;10;4;26
2019;"TABATINGA (AM)";"AM";"TABATINGA";85;11;7;103
2019;"TAPAUA (AM)";"AM";"TAPAUA";6;0;2;8
2019;"TEFE (AM)";"AM";"TEFE";79;17;22;118
2019;"TONANTINS (AM)";"AM";"TONANTINS";6;0;1;7
2019;"UARINI (AM)";"AM";"UARINI";11;0;2;13
2019;"URUCARA (AM)";"AM";"URUCARA";23;3;2;28
2019;"URUCURITUBA (AM)";"AM";"URUCURITUBA";9;0;2;11
2019;"AMAPA (AP)";"AP";"AMAPA";11;3;2;16
2019;"CALCOENE (AP)";"AP";"CALCOENE";16;2;4;22
2019;"CUTIAS (AP)";"AP";"CUTIAS";4;1;0;5
2019;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";12;4;5;21
2019;"ITAUBAL (AP)";"AP";"ITAUBAL";9;0;5;14
2019;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";106;10;23;139
2019;"MACAPA (AP)";"AP";"MACAPA";3128;352;894;4374
2019;"MAZAGAO (AP)";"AP";"MAZAGAO";43;14;22;79
2019;"OIAPOQUE (AP)";"AP";"OIAPOQUE";75;8;22;105
2019;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";32;9;27;68
2019;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";71;7;24;102
2019;"PRACUUBA (AP)";"AP";"PRACUUBA";6;1;2;9
2019;"SANTANA (AP)";"AP";"SANTANA";660;49;199;908
2019;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";16;4;5;25
2019;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";24;6;7;37
2019;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";14;1;4;19
2019;"ABAIRA (BA)";"BA";"ABAIRA";64;30;18;112
2019;"ABARE (BA)";"BA";"ABARE";52;43;25;120
2019;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";79;18;23;120
2019;"ADUSTINA (BA)";"BA";"ADUSTINA";17;5;11;33
2019;"AGUA FRIA (BA)";"BA";"AGUA FRIA";42;22;48;112
2019;"AIQUARA (BA)";"BA";"AIQUARA";8;6;6;20
2019;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1513;398;684;2595
2019;"ALCOBACA (BA)";"BA";"ALCOBACA";65;12;37;114
2019;"ALMADINA (BA)";"BA";"ALMADINA";17;3;6;26
2019;"AMARGOSA (BA)";"BA";"AMARGOSA";353;91;102;546
2019;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";294;139;46;479
2019;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";47;21;17;85
2019;"ANAGE (BA)";"BA";"ANAGE";151;96;54;301
2019;"ANDARAI (BA)";"BA";"ANDARAI";53;23;28;104
2019;"ANDORINHA (BA)";"BA";"ANDORINHA";96;19;57;172
2019;"ANGICAL (BA)";"BA";"ANGICAL";52;24;41;117
2019;"ANGUERA (BA)";"BA";"ANGUERA";24;8;15;47
2019;"ANTAS (BA)";"BA";"ANTAS";36;10;13;59
2019;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";13;32;23;68
2019;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";27;19;14;60
2019;"APORA (BA)";"BA";"APORA";57;40;46;143
2019;"APUAREMA (BA)";"BA";"APUAREMA";32;7;12;51
2019;"ARACAS (BA)";"BA";"ARACAS";96;31;38;165
2019;"ARACATU (BA)";"BA";"ARACATU";144;41;38;223
2019;"ARACI (BA)";"BA";"ARACI";316;31;82;429
2019;"ARAMARI (BA)";"BA";"ARAMARI";42;7;20;69
2019;"ARATACA (BA)";"BA";"ARATACA";38;2;5;45
2019;"ARATUIPE (BA)";"BA";"ARATUIPE";47;12;20;79
2019;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";53;10;16;79
2019;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";73;10;46;129
2019;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";123;87;61;271
2019;"BANZAE (BA)";"BA";"BANZAE";28;7;30;65
2019;"BARRA (BA)";"BA";"BARRA";107;42;47;196
2019;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";322;104;81;507
2019;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";164;248;46;458
2019;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";80;33;31;144
2019;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";15;7;9;31
2019;"BARREIRAS (BA)";"BA";"BARREIRAS";2567;249;509;3325
2019;"BARRO ALTO (BA)";"BA";"BARRO ALTO";62;21;30;113
2019;"BARRO PRETO (BA)";"BA";"BARRO PRETO";20;2;13;35
2019;"BARROCAS (BA)";"BA";"BARROCAS";125;15;33;173
2019;"BELMONTE (BA)";"BA";"BELMONTE";63;10;42;115
2019;"BELO CAMPO (BA)";"BA";"BELO CAMPO";152;34;49;235
2019;"BIRITINGA (BA)";"BA";"BIRITINGA";39;19;39;97
2019;"BOA NOVA (BA)";"BA";"BOA NOVA";43;66;28;137
2019;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";81;23;27;131
2019;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";544;90;161;795
2019;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";47;71;25;143
2019;"BONINAL (BA)";"BA";"BONINAL";112;37;44;193
2019;"BONITO (BA)";"BA";"BONITO";124;21;28;173
2019;"BOQUIRA (BA)";"BA";"BOQUIRA";151;18;77;246
2019;"BOTUPORA (BA)";"BA";"BOTUPORA";73;8;54;135
2019;"BREJOES (BA)";"BA";"BREJOES";109;13;43;165
2019;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";37;8;21;66
2019;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";40;68;27;135
2019;"BRUMADO (BA)";"BA";"BRUMADO";1889;293;373;2555
2019;"BUERAREMA (BA)";"BA";"BUERAREMA";157;13;56;226
2019;"BURITIRAMA (BA)";"BA";"BURITIRAMA";47;18;27;92
2019;"CAATIBA (BA)";"BA";"CAATIBA";20;8;3;31
2019;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";108;29;73;210
2019;"CACHOEIRA (BA)";"BA";"CACHOEIRA";135;127;92;354
2019;"CACULE (BA)";"BA";"CACULE";437;40;56;533
2019;"CAEM (BA)";"BA";"CAEM";34;29;22;85
2019;"CAETANOS (BA)";"BA";"CAETANOS";101;15;20;136
2019;"CAETITE (BA)";"BA";"CAETITE";652;176;177;1005
2019;"CAFARNAUM (BA)";"BA";"CAFARNAUM";89;12;55;156
2019;"CAIRU (BA)";"BA";"CAIRU";23;19;13;55
2019;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";38;14;22;74
2019;"CAMACAN (BA)";"BA";"CAMACAN";200;30;52;282
2019;"CAMACARI (BA)";"BA";"CAMACARI";2552;552;1165;4269
2019;"CAMAMU (BA)";"BA";"CAMAMU";200;54;41;295
2019;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";60;9;18;87
2019;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";366;44;131;541
2019;"CANAPOLIS (BA)";"BA";"CANAPOLIS";25;35;14;74
2019;"CANARANA (BA)";"BA";"CANARANA";210;39;51;300
2019;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";115;19;21;155
2019;"CANDEAL (BA)";"BA";"CANDEAL";34;30;25;89
2019;"CANDEIAS (BA)";"BA";"CANDEIAS";882;397;412;1691
2019;"CANDIBA (BA)";"BA";"CANDIBA";86;1;25;112
2019;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";335;67;55;457
2019;"CANSANCAO (BA)";"BA";"CANSANCAO";227;69;92;388
2019;"CANUDOS (BA)";"BA";"CANUDOS";68;12;51;131
2019;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";89;32;30;151
2019;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";703;103;127;933
2019;"CARAIBAS (BA)";"BA";"CARAIBAS";79;46;27;152
2019;"CARAVELAS (BA)";"BA";"CARAVELAS";47;20;39;106
2019;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";33;13;26;72
2019;"CARINHANHA (BA)";"BA";"CARINHANHA";126;59;55;240
2019;"CASA NOVA (BA)";"BA";"CASA NOVA";389;233;233;855
2019;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";179;34;88;301
2019;"CATOLANDIA (BA)";"BA";"CATOLANDIA";11;3;12;26
2019;"CATU (BA)";"BA";"CATU";443;146;141;730
2019;"CATURAMA (BA)";"BA";"CATURAMA";55;11;21;87
2019;"CENTRAL (BA)";"BA";"CENTRAL";110;34;17;161
2019;"CHORROCHO (BA)";"BA";"CHORROCHO";51;7;16;74
2019;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";145;35;71;251
2019;"CIPO (BA)";"BA";"CIPO";55;13;25;93
2019;"COARACI (BA)";"BA";"COARACI";131;10;36;177
2019;"COCOS (BA)";"BA";"COCOS";113;5;47;165
2019;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";264;135;21;420
2019;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";139;46;43;228
2019;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";667;169;165;1001
2019;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";417;168;37;622
2019;"CONDE (BA)";"BA";"CONDE";62;27;29;118
2019;"CONDEUBA (BA)";"BA";"CONDEUBA";129;58;81;268
2019;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";39;11;12;62
2019;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";137;61;76;274
2019;"CORDEIROS (BA)";"BA";"CORDEIROS";43;18;23;84
2019;"CORIBE (BA)";"BA";"CORIBE";55;24;32;111
2019;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";12;2;26;40
2019;"CORRENTINA (BA)";"BA";"CORRENTINA";172;43;101;316
2019;"COTEGIPE (BA)";"BA";"COTEGIPE";66;24;29;119
2019;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";26;10;11;47
2019;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";76;40;52;168
2019;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";74;16;39;129
2019;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1208;403;119;1730
2019;"CURACA (BA)";"BA";"CURACA";110;58;53;221
2019;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";22;25;5;52
2019;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";743;167;446;1356
2019;"DOM BASILIO (BA)";"BA";"DOM BASILIO";375;38;42;455
2019;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";15;27;10;52
2019;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";45;32;19;96
2019;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";81;40;20;141
2019;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";288;111;154;553
2019;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";47;21;30;98
2019;"ESPLANADA (BA)";"BA";"ESPLANADA";150;47;117;314
2019;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";339;106;292;737
2019;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1520;116;535;2171
2019;"FATIMA (BA)";"BA";"FATIMA";22;11;26;59
2019;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";21;11;14;46
2019;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";9389;1560;1467;12416
2019;"FILADELFIA (BA)";"BA";"FILADELFIA";169;18;35;222
2019;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";21;2;4;27
2019;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";48;7;3;58
2019;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";171;8;37;216
2019;"GANDU (BA)";"BA";"GANDU";343;227;39;609
2019;"GAVIAO (BA)";"BA";"GAVIAO";27;18;10;55
2019;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";31;20;11;62
2019;"GLORIA (BA)";"BA";"GLORIA";71;26;52;149
2019;"GONGOGI (BA)";"BA";"GONGOGI";18;8;5;31
2019;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";289;54;55;398
2019;"GUAJERU (BA)";"BA";"GUAJERU";35;34;18;87
