"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2007;"BOCA DA MATA (AL)";"AL";"BOCA DA MATA";189;55;71;315
2007;"BRANQUINHA (AL)";"AL";"BRANQUINHA";9;19;7;35
2007;"CACIMBINHAS (AL)";"AL";"CACIMBINHAS";28;14;5;47
2007;"CAJUEIRO (AL)";"AL";"CAJUEIRO";94;10;35;139
2007;"CAMPESTRE (AL)";"AL";"CAMPESTRE";3;20;6;29
2007;"CAMPO ALEGRE (AL)";"AL";"CAMPO ALEGRE";115;90;101;306
2007;"CAMPO GRANDE (AL)";"AL";"CAMPO GRANDE";32;9;3;44
2007;"CANAPI (AL)";"AL";"CANAPI";16;15;6;37
2007;"CAPELA (AL)";"AL";"CAPELA";53;5;13;71
2007;"CARNEIROS (AL)";"AL";"CARNEIROS";20;1;0;21
2007;"CHA PRETA (AL)";"AL";"CHA PRETA";17;4;1;22
2007;"COITE DO NOIA (AL)";"AL";"COITE DO NOIA";18;3;14;35
2007;"COLONIA LEOPOLDINA (AL)";"AL";"COLONIA LEOPOLDINA";33;14;10;57
2007;"COQUEIRO SECO (AL)";"AL";"COQUEIRO SECO";5;1;3;9
2007;"CORURIPE (AL)";"AL";"CORURIPE";267;32;118;417
2007;"CRAIBAS (AL)";"AL";"CRAIBAS";50;22;14;86
2007;"DELMIRO GOUVEIA (AL)";"AL";"DELMIRO GOUVEIA";332;230;24;586
2007;"DOIS RIACHOS (AL)";"AL";"DOIS RIACHOS";38;4;2;44
2007;"ESTRELA DE ALAGOAS (AL)";"AL";"ESTRELA DE ALAGOAS";21;25;10;56
2007;"FEIRA GRANDE (AL)";"AL";"FEIRA GRANDE";24;0;14;38
2007;"FELIZ DESERTO (AL)";"AL";"FELIZ DESERTO";3;6;2;11
2007;"FLEXEIRAS (AL)";"AL";"FLEXEIRAS";20;12;17;49
2007;"GIRAU DO PONCIANO (AL)";"AL";"GIRAU DO PONCIANO";61;18;25;104
2007;"IBATEGUARA (AL)";"AL";"IBATEGUARA";22;50;5;77
2007;"IGACI (AL)";"AL";"IGACI";46;32;15;93
2007;"IGREJA NOVA (AL)";"AL";"IGREJA NOVA";55;12;42;109
2007;"INHAPI (AL)";"AL";"INHAPI";30;3;1;34
2007;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";26;2;3;31
2007;"JACUIPE (AL)";"AL";"JACUIPE";3;5;6;14
2007;"JAPARATINGA (AL)";"AL";"JAPARATINGA";13;10;3;26
2007;"JARAMATAIA (AL)";"AL";"JARAMATAIA";11;5;2;18
2007;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";5;10;10;25
2007;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";62;25;34;121
2007;"JUNDIA (AL)";"AL";"JUNDIA";5;4;7;16
2007;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";109;20;60;189
2007;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";37;10;13;60
2007;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";41;9;19;69
2007;"MACEIO (AL)";"AL";"MACEIO";4241;652;1283;6176
2007;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";39;18;5;62
2007;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";5;1;4;10
2007;"MARAGOGI (AL)";"AL";"MARAGOGI";20;59;12;91
2007;"MARAVILHA (AL)";"AL";"MARAVILHA";25;9;4;38
2007;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";160;67;50;277
2007;"MARIBONDO (AL)";"AL";"MARIBONDO";29;18;6;53
2007;"MATA GRANDE (AL)";"AL";"MATA GRANDE";41;15;1;57
2007;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";88;32;65;185
2007;"MESSIAS (AL)";"AL";"MESSIAS";46;22;51;119
2007;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";20;6;2;28
2007;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";6;2;1;9
2007;"MURICI (AL)";"AL";"MURICI";94;23;39;156
2007;"NOVO LINO (AL)";"AL";"NOVO LINO";45;20;16;81
2007;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";139;21;5;165
2007;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";14;11;2;27
2007;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";6;0;6;12
2007;"OLIVENCA (AL)";"AL";"OLIVENCA";11;5;4;20
2007;"OURO BRANCO (AL)";"AL";"OURO BRANCO";22;23;12;57
2007;"PALESTINA (AL)";"AL";"PALESTINA";3;4;2;9
2007;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";407;79;23;509
2007;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";43;11;4;58
2007;"PARICONHA (AL)";"AL";"PARICONHA";10;6;3;19
2007;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";34;3;7;44
2007;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";23;4;7;34
2007;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";8;4;3;15
2007;"PENEDO (AL)";"AL";"PENEDO";215;60;118;393
2007;"PIACABUCU (AL)";"AL";"PIACABUCU";15;17;7;39
2007;"PILAR (AL)";"AL";"PILAR";125;41;53;219
2007;"PINDOBA (AL)";"AL";"PINDOBA";10;1;1;12
2007;"PIRANHAS (AL)";"AL";"PIRANHAS";30;25;4;59
2007;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";33;11;10;54
2007;"PORTO CALVO (AL)";"AL";"PORTO CALVO";133;51;26;210
2007;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";5;7;2;14
2007;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";9;17;10;36
2007;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";12;4;3;19
2007;"RIO LARGO (AL)";"AL";"RIO LARGO";285;99;102;486
2007;"ROTEIRO (AL)";"AL";"ROTEIRO";14;12;5;31
2007;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";4;3;62;69
2007;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";247;53;12;312
2007;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";34;19;0;53
2007;"SAO BRAS (AL)";"AL";"SAO BRAS";1;1;2;4
2007;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";70;51;17;138
2007;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";56;6;6;68
2007;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";200;11;64;275
2007;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";429;117;134;680
2007;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";16;1;2;19
2007;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";89;24;65;178
2007;"SATUBA (AL)";"AL";"SATUBA";36;16;7;59
2007;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";18;4;5;27
2007;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";6;7;2;15
2007;"TAQUARANA (AL)";"AL";"TAQUARANA";29;18;15;62
2007;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";142;58;121;321
2007;"TRAIPU (AL)";"AL";"TRAIPU";37;6;5;48
2007;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";383;157;86;626
2007;"VICOSA (AL)";"AL";"VICOSA";98;12;19;129
2007;"ALVARAES (AM)";"AM";"ALVARAES";1;0;1;2
2007;"AMATURA (AM)";"AM";"AMATURA";1;0;0;1
2007;"ANAMA (AM)";"AM";"ANAMA";0;0;0;0
2007;"ANORI (AM)";"AM";"ANORI";1;0;0;1
2007;"APUI (AM)";"AM";"APUI";28;1;3;32
2007;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";1;0;0;1
2007;"AUTAZES (AM)";"AM";"AUTAZES";6;2;3;11
2007;"BARCELOS (AM)";"AM";"BARCELOS";5;1;0;6
2007;"BARREIRINHA (AM)";"AM";"BARREIRINHA";0;0;0;0
2007;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";3;1;1;5
2007;"BERURI (AM)";"AM";"BERURI";0;0;0;0
2007;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";1;0;0;1
2007;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";17;2;0;19
2007;"BORBA (AM)";"AM";"BORBA";3;0;0;3
2007;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";4;1;1;6
2007;"CANUTAMA (AM)";"AM";"CANUTAMA";0;0;0;0
2007;"CARAUARI (AM)";"AM";"CARAUARI";10;1;0;11
2007;"CAREIRO (AM)";"AM";"CAREIRO";30;8;27;65
2007;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";11;16;11;38
2007;"COARI (AM)";"AM";"COARI";64;3;2;69
2007;"CODAJAS (AM)";"AM";"CODAJAS";3;0;0;3
2007;"EIRUNEPE (AM)";"AM";"EIRUNEPE";15;0;0;15
2007;"ENVIRA (AM)";"AM";"ENVIRA";6;0;1;7
2007;"FONTE BOA (AM)";"AM";"FONTE BOA";12;0;0;12
2007;"GUAJARA (AM)";"AM";"GUAJARA";0;0;0;0
2007;"HUMAITA (AM)";"AM";"HUMAITA";72;1;7;80
2007;"IPIXUNA (AM)";"AM";"IPIXUNA";0;0;0;0
2007;"IRANDUBA (AM)";"AM";"IRANDUBA";92;5;30;127
2007;"ITACOATIARA (AM)";"AM";"ITACOATIARA";219;20;72;311
2007;"ITAMARATI (AM)";"AM";"ITAMARATI";2;0;0;2
2007;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";1;0;0;1
2007;"JAPURA (AM)";"AM";"JAPURA";3;0;0;3
2007;"JURUA (AM)";"AM";"JURUA";4;0;0;4
2007;"JUTAI (AM)";"AM";"JUTAI";1;0;0;1
2007;"LABREA (AM)";"AM";"LABREA";14;1;1;16
2007;"MANACAPURU (AM)";"AM";"MANACAPURU";151;17;62;230
2007;"MANAQUIRI (AM)";"AM";"MANAQUIRI";6;0;0;6
2007;"MANAUS (AM)";"AM";"MANAUS";11957;1928;4841;18726
2007;"MANICORE (AM)";"AM";"MANICORE";7;1;3;11
2007;"MARAA (AM)";"AM";"MARAA";0;0;0;0
2007;"MAUES (AM)";"AM";"MAUES";22;0;2;24
2007;"NHAMUNDA (AM)";"AM";"NHAMUNDA";3;0;0;3
2007;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";7;2;3;12
2007;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";9;0;2;11
2007;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";7;0;4;11
2007;"PARINTINS (AM)";"AM";"PARINTINS";89;2;8;99
2007;"PAUINI (AM)";"AM";"PAUINI";2;1;0;3
2007;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";144;16;35;195
2007;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";47;7;18;72
2007;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";5;2;3;10
2007;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";5;0;0;5
2007;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";55;7;9;71
2007;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";3;0;0;3
2007;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";1;0;0;1
2007;"SILVES (AM)";"AM";"SILVES";5;1;1;7
2007;"TABATINGA (AM)";"AM";"TABATINGA";30;2;0;32
2007;"TAPAUA (AM)";"AM";"TAPAUA";1;0;1;2
2007;"TEFE (AM)";"AM";"TEFE";28;6;2;36
2007;"TONANTINS (AM)";"AM";"TONANTINS";0;1;0;1
2007;"UARINI (AM)";"AM";"UARINI";1;0;0;1
2007;"URUCARA (AM)";"AM";"URUCARA";11;1;1;13
2007;"URUCURITUBA (AM)";"AM";"URUCURITUBA";2;0;0;2
2007;"AMAPA (AP)";"AP";"AMAPA";8;1;0;9
2007;"AMAPARI (AP)";"AP";"AMAPARI";10;0;1;11
2007;"CALCOENE (AP)";"AP";"CALCOENE";1;0;1;2
2007;"CUTIAS (AP)";"AP";"CUTIAS";1;0;0;1
2007;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";1;0;0;1
2007;"ITAUBAL (AP)";"AP";"ITAUBAL";1;0;2;3
2007;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";44;4;6;54
2007;"MACAPA (AP)";"AP";"MACAPA";2051;165;421;2637
2007;"MAZAGAO (AP)";"AP";"MAZAGAO";32;2;6;40
2007;"OIAPOQUE (AP)";"AP";"OIAPOQUE";41;3;2;46
2007;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";14;0;5;19
2007;"PRACUUBA (AP)";"AP";"PRACUUBA";2;0;0;2
2007;"SANTANA (AP)";"AP";"SANTANA";411;23;37;471
2007;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";0;2;1;3
2007;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";6;0;0;6
2007;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";4;0;1;5
2007;"ABAIRA (BA)";"BA";"ABAIRA";40;7;13;60
2007;"ABARE (BA)";"BA";"ABARE";27;4;10;41
2007;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";34;8;10;52
2007;"ADUSTINA (BA)";"BA";"ADUSTINA";9;5;1;15
2007;"AGUA FRIA (BA)";"BA";"AGUA FRIA";9;8;19;36
2007;"AIQUARA (BA)";"BA";"AIQUARA";6;3;1;10
2007;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";879;123;287;1289
2007;"ALCOBACA (BA)";"BA";"ALCOBACA";23;3;6;32
2007;"ALMADINA (BA)";"BA";"ALMADINA";12;1;2;15
2007;"AMARGOSA (BA)";"BA";"AMARGOSA";198;27;42;267
2007;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";119;36;22;177
2007;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";17;4;2;23
2007;"ANAGE (BA)";"BA";"ANAGE";40;25;27;92
2007;"ANDARAI (BA)";"BA";"ANDARAI";14;2;2;18
2007;"ANDORINHA (BA)";"BA";"ANDORINHA";44;6;23;73
2007;"ANGICAL (BA)";"BA";"ANGICAL";16;6;11;33
2007;"ANGUERA (BA)";"BA";"ANGUERA";11;4;7;22
2007;"ANTAS (BA)";"BA";"ANTAS";19;5;6;30
2007;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";0;17;6;23
2007;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";13;3;5;21
2007;"APORA (BA)";"BA";"APORA";21;11;14;46
2007;"APUAREMA (BA)";"BA";"APUAREMA";19;2;8;29
2007;"ARACAS (BA)";"BA";"ARACAS";42;13;21;76
2007;"ARACATU (BA)";"BA";"ARACATU";45;10;12;67
2007;"ARACI (BA)";"BA";"ARACI";120;7;38;165
2007;"ARAMARI (BA)";"BA";"ARAMARI";19;3;4;26
2007;"ARATACA (BA)";"BA";"ARATACA";14;0;1;15
2007;"ARATUIPE (BA)";"BA";"ARATUIPE";18;0;9;27
2007;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";37;3;7;47
2007;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";33;5;15;53
2007;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";47;17;25;89
2007;"BANZAE (BA)";"BA";"BANZAE";13;1;19;33
2007;"BARRA (BA)";"BA";"BARRA";29;7;12;48
2007;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";133;19;32;184
2007;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";80;68;17;165
2007;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";45;7;4;56
2007;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";7;2;0;9
2007;"BARREIRAS (BA)";"BA";"BARREIRAS";1747;76;231;2054
2007;"BARRO ALTO (BA)";"BA";"BARRO ALTO";30;5;7;42
2007;"BARRO PRETO (BA)";"BA";"BARRO PRETO";16;1;6;23
2007;"BARROCAS (BA)";"BA";"BARROCAS";52;1;12;65
2007;"BELMONTE (BA)";"BA";"BELMONTE";35;1;5;41
2007;"BELO CAMPO (BA)";"BA";"BELO CAMPO";47;6;14;67
2007;"BIRITINGA (BA)";"BA";"BIRITINGA";22;8;20;50
2007;"BOA NOVA (BA)";"BA";"BOA NOVA";18;7;15;40
2007;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";41;5;6;52
2007;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";317;27;70;414
2007;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";11;15;11;37
2007;"BONINAL (BA)";"BA";"BONINAL";50;10;16;76
2007;"BONITO (BA)";"BA";"BONITO";35;2;5;42
2007;"BOQUIRA (BA)";"BA";"BOQUIRA";66;6;31;103
2007;"BOTUPORA (BA)";"BA";"BOTUPORA";22;3;18;43
2007;"BREJOES (BA)";"BA";"BREJOES";56;3;19;78
2007;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";18;4;12;34
2007;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";16;7;8;31
2007;"BRUMADO (BA)";"BA";"BRUMADO";844;121;165;1130
2007;"BUERAREMA (BA)";"BA";"BUERAREMA";97;4;17;118
2007;"BURITIRAMA (BA)";"BA";"BURITIRAMA";10;1;11;22
2007;"CAATIBA (BA)";"BA";"CAATIBA";7;3;0;10
2007;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";30;6;20;56
2007;"CACHOEIRA (BA)";"BA";"CACHOEIRA";68;68;56;192
2007;"CACULE (BA)";"BA";"CACULE";204;15;21;240
2007;"CAEM (BA)";"BA";"CAEM";14;4;10;28
2007;"CAETANOS (BA)";"BA";"CAETANOS";23;6;7;36
2007;"CAETITE (BA)";"BA";"CAETITE";356;34;49;439
2007;"CAFARNAUM (BA)";"BA";"CAFARNAUM";33;1;8;42
2007;"CAIRU (BA)";"BA";"CAIRU";8;3;2;13
2007;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";19;0;7;26
2007;"CAMACAN (BA)";"BA";"CAMACAN";174;15;31;220
2007;"CAMACARI (BA)";"BA";"CAMACARI";1293;263;854;2410
2007;"CAMAMU (BA)";"BA";"CAMAMU";89;20;17;126
2007;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";37;5;3;45
2007;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";151;14;56;221
2007;"CANAPOLIS (BA)";"BA";"CANAPOLIS";8;10;12;30
2007;"CANARANA (BA)";"BA";"CANARANA";80;4;4;88
2007;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";54;8;12;74
2007;"CANDEAL (BA)";"BA";"CANDEAL";17;12;2;31
2007;"CANDEIAS (BA)";"BA";"CANDEIAS";533;172;203;908
2007;"CANDIBA (BA)";"BA";"CANDIBA";35;0;12;47
2007;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";269;15;28;312
2007;"CANSANCAO (BA)";"BA";"CANSANCAO";97;16;23;136
2007;"CANUDOS (BA)";"BA";"CANUDOS";30;2;20;52
2007;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";37;10;16;63
2007;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";380;16;35;431
2007;"CARAIBAS (BA)";"BA";"CARAIBAS";23;11;11;45
2007;"CARAVELAS (BA)";"BA";"CARAVELAS";19;6;28;53
2007;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";15;5;3;23
2007;"CARINHANHA (BA)";"BA";"CARINHANHA";99;5;22;126
2007;"CASA NOVA (BA)";"BA";"CASA NOVA";226;118;107;451
2007;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";122;9;45;176
2007;"CATOLANDIA (BA)";"BA";"CATOLANDIA";3;3;2;8
2007;"CATU (BA)";"BA";"CATU";274;78;67;419
2007;"CATURAMA (BA)";"BA";"CATURAMA";11;2;9;22
2007;"CENTRAL (BA)";"BA";"CENTRAL";65;7;6;78
2007;"CHORROCHO (BA)";"BA";"CHORROCHO";10;1;3;14
2007;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";74;11;22;107
2007;"CIPO (BA)";"BA";"CIPO";36;2;4;42
2007;"COARACI (BA)";"BA";"COARACI";73;2;12;87
2007;"COCOS (BA)";"BA";"COCOS";52;2;22;76
2007;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";180;67;11;258
2007;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";77;25;11;113
2007;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";314;43;61;418
2007;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";150;99;6;255
2007;"CONDE (BA)";"BA";"CONDE";40;7;5;52
2007;"CONDEUBA (BA)";"BA";"CONDEUBA";82;20;31;133
2007;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";7;5;3;15
2007;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";82;13;29;124
2007;"CORDEIROS (BA)";"BA";"CORDEIROS";20;5;10;35
2007;"CORIBE (BA)";"BA";"CORIBE";29;11;11;51
2007;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";14;1;23;38
2007;"CORRENTINA (BA)";"BA";"CORRENTINA";88;12;45;145
2007;"COTEGIPE (BA)";"BA";"COTEGIPE";19;6;7;32
2007;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";15;1;3;19
2007;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";44;8;15;67
2007;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";44;4;14;62
2007;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";728;135;43;906
2007;"CURACA (BA)";"BA";"CURACA";41;18;20;79
2007;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";9;6;7;22
2007;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";491;40;297;828
2007;"DOM BASILIO (BA)";"BA";"DOM BASILIO";173;4;13;190
2007;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";10;5;4;19
2007;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";14;8;8;30
2007;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";52;19;13;84
2007;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";158;53;54;265
2007;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";23;2;10;35
2007;"ESPLANADA (BA)";"BA";"ESPLANADA";92;25;41;158
2007;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";196;13;88;297
2007;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";938;52;216;1206
2007;"FATIMA (BA)";"BA";"FATIMA";10;3;10;23
2007;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";18;5;4;27
2007;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";6079;655;864;7598
2007;"FILADELFIA (BA)";"BA";"FILADELFIA";64;4;12;80
2007;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";8;0;1;9
2007;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";24;1;0;25
2007;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";64;2;9;75
2007;"GANDU (BA)";"BA";"GANDU";198;8;15;221
2007;"GAVIAO (BA)";"BA";"GAVIAO";12;4;3;19
2007;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";8;0;1;9
2007;"GLORIA (BA)";"BA";"GLORIA";38;17;28;83
2007;"GONGOGI (BA)";"BA";"GONGOGI";7;1;1;9
2007;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";123;21;27;171
2007;"GUAJERU (BA)";"BA";"GUAJERU";10;17;7;34
2007;"GUANAMBI (BA)";"BA";"GUANAMBI";910;52;113;1075
