"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2007;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";1374;2123741.67
2007;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";69;245924.76
2007;"MARAGOGI (AL)";"AL";"MARAGOGI";21;190756.42
2007;"MARAVILHA (AL)";"AL";"MARAVILHA";627;1337515.45
2007;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";124;1525174.14
2007;"MARIBONDO (AL)";"AL";"MARIBONDO";51;594509.2
2007;"MATA GRANDE (AL)";"AL";"MATA GRANDE";911;1327565.44
2007;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";228;588066.54
2007;"MESSIAS (AL)";"AL";"MESSIAS";5;89812.8
2007;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";342;2531815.14
2007;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";294;451542.69
2007;"MURICI (AL)";"AL";"MURICI";41;672922.43
2007;"NOVO LINO (AL)";"AL";"NOVO LINO";100;784818.37
2007;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";539;503598.76
2007;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";1003;1168225.69
2007;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";1224;1658106.81
2007;"OLIVENCA (AL)";"AL";"OLIVENCA";696;804662.54
2007;"OURO BRANCO (AL)";"AL";"OURO BRANCO";1114;1313084.56
2007;"PALESTINA (AL)";"AL";"PALESTINA";132;132677.3
2007;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";1386;3636093.21
2007;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";1471;3024482.39
2007;"PARICONHA (AL)";"AL";"PARICONHA";268;167739.59
2007;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";6;325040.8
2007;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";133;420556.57
2007;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";480;1417553.29
2007;"PENEDO (AL)";"AL";"PENEDO";1307;4563814.79
2007;"PIACABUCU (AL)";"AL";"PIACABUCU";110;247271.6
2007;"PILAR (AL)";"AL";"PILAR";21;1082713.32
2007;"PINDOBA (AL)";"AL";"PINDOBA";50;142563.77
2007;"PIRANHAS (AL)";"AL";"PIRANHAS";680;1037375.46
2007;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";393;489023.07
2007;"PORTO CALVO (AL)";"AL";"PORTO CALVO";668;2457925.15
2007;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";323;917775.17
2007;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";1132;2797750.49
2007;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";463;1569998.16
2007;"RIO LARGO (AL)";"AL";"RIO LARGO";4;10000
2007;"ROTEIRO (AL)";"AL";"ROTEIRO";6;6000
2007;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";15;20970
2007;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";1765;2423384.46
2007;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";1464;4556132.2
2007;"SAO BRAS (AL)";"AL";"SAO BRAS";297;1181264.41
2007;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";101;8029336.19
2007;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";910;1105329.76
2007;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";120;1282935.84
2007;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";58;9642529.28
2007;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";208;156860.76
2007;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";2768;8288463.39
2007;"SATUBA (AL)";"AL";"SATUBA";2;3400
2007;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";746;1003560.02
2007;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";81;215378.11
2007;"TAQUARANA (AL)";"AL";"TAQUARANA";380;1124164.55
2007;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";306;1963740.74
2007;"TRAIPU (AL)";"AL";"TRAIPU";313;2157718.9
2007;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";1962;5503088.38
2007;"VICOSA (AL)";"AL";"VICOSA";1780;3941358.25
2007;"ALVARAES (AM)";"AM";"ALVARAES";8;12030.66
2007;"ANAMA (AM)";"AM";"ANAMA";32;103528.98
2007;"ANORI (AM)";"AM";"ANORI";67;93000
2007;"APUI (AM)";"AM";"APUI";38;250347.5
2007;"AUTAZES (AM)";"AM";"AUTAZES";308;2259177.24
2007;"BARREIRINHA (AM)";"AM";"BARREIRINHA";357;1437024.96
2007;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";9;448481.19
2007;"BERURI (AM)";"AM";"BERURI";12;93374.52
2007;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";231;375543.96
2007;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";549;2315903.35
2007;"BORBA (AM)";"AM";"BORBA";1375;5267371.78
2007;"CANUTAMA (AM)";"AM";"CANUTAMA";6;302346.72
2007;"CARAUARI (AM)";"AM";"CARAUARI";118;1772219.18
2007;"CAREIRO (AM)";"AM";"CAREIRO";313;1556536.98
2007;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";206;1010552.58
2007;"COARI (AM)";"AM";"COARI";104;216437.46
2007;"CODAJAS (AM)";"AM";"CODAJAS";69;92460
2007;"EIRUNEPE (AM)";"AM";"EIRUNEPE";104;261327.42
2007;"GUAJARA (AM)";"AM";"GUAJARA";3;68785.29
2007;"HUMAITA (AM)";"AM";"HUMAITA";388;1031299.5
2007;"IPIXUNA (AM)";"AM";"IPIXUNA";3;267800
2007;"IRANDUBA (AM)";"AM";"IRANDUBA";101;1984150.3
2007;"ITACOATIARA (AM)";"AM";"ITACOATIARA";925;8070492.21
2007;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";36;230971.86
2007;"LABREA (AM)";"AM";"LABREA";188;2290207.76
2007;"MANACAPURU (AM)";"AM";"MANACAPURU";298;1442432.33
2007;"MANAQUIRI (AM)";"AM";"MANAQUIRI";120;442002.87
2007;"MANAUS (AM)";"AM";"MANAUS";64;4745970.46
2007;"MANICORE (AM)";"AM";"MANICORE";324;1343215.35
2007;"MARAA (AM)";"AM";"MARAA";1;2295
2007;"MAUES (AM)";"AM";"MAUES";849;2207048.03
2007;"NHAMUNDA (AM)";"AM";"NHAMUNDA";630;1856077.82
2007;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";680;2800014.04
2007;"PARINTINS (AM)";"AM";"PARINTINS";540;2535236.2
2007;"PAUINI (AM)";"AM";"PAUINI";1;60058.8
2007;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";164;802659.15
2007;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";199;3766510.91
2007;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";1;6047.27
2007;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";259;53978548.51
2007;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";74;213870
2007;"SILVES (AM)";"AM";"SILVES";342;1339199.89
2007;"TABATINGA (AM)";"AM";"TABATINGA";9;119900.07
2007;"TAPAUA (AM)";"AM";"TAPAUA";496;758127.37
2007;"TEFE (AM)";"AM";"TEFE";3;17167.65
2007;"URUCARA (AM)";"AM";"URUCARA";343;756800.24
2007;"URUCURITUBA (AM)";"AM";"URUCURITUBA";161;361985.2
2007;"AMAPA (AP)";"AP";"AMAPA";11;444649.41
2007;"CALCOENE (AP)";"AP";"CALCOENE";2;82366
2007;"CUTIAS (AP)";"AP";"CUTIAS";17;1652956.63
2007;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";3;16002.27
2007;"ITAUBAL (AP)";"AP";"ITAUBAL";10;221998.3
2007;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";74;416457
2007;"MACAPA (AP)";"AP";"MACAPA";236;916378.78
2007;"MAZAGAO (AP)";"AP";"MAZAGAO";78;428487.61
2007;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";2;15504
2007;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";12;152969.96
2007;"PRACUUBA (AP)";"AP";"PRACUUBA";10;12545
2007;"SANTANA (AP)";"AP";"SANTANA";43;465260.58
2007;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";89;598281.37
2007;"ABAIRA (BA)";"BA";"ABAIRA";101;57499.83
2007;"ABARE (BA)";"BA";"ABARE";1001;1179366.84
2007;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";119;425249.95
2007;"ADUSTINA (BA)";"BA";"ADUSTINA";3083;7116313.42
2007;"AGUA FRIA (BA)";"BA";"AGUA FRIA";521;477299.39
2007;"AIQUARA (BA)";"BA";"AIQUARA";290;698423.18
2007;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";487;1238473.6
2007;"ALCOBACA (BA)";"BA";"ALCOBACA";656;7544370.07
2007;"ALMADINA (BA)";"BA";"ALMADINA";215;914935.15
2007;"AMARGOSA (BA)";"BA";"AMARGOSA";1206;1338419.49
2007;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";418;270602.58
2007;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";586;783774.29
2007;"ANAGE (BA)";"BA";"ANAGE";848;1828843.34
2007;"ANDARAI (BA)";"BA";"ANDARAI";250;646499.76
2007;"ANDORINHA (BA)";"BA";"ANDORINHA";866;1197252.45
2007;"ANGICAL (BA)";"BA";"ANGICAL";290;919321.09
2007;"ANGUERA (BA)";"BA";"ANGUERA";92;278606.64
2007;"ANTAS (BA)";"BA";"ANTAS";237;673662.45
2007;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";942;508009.26
2007;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";254;227610
2007;"APORA (BA)";"BA";"APORA";464;1343811.93
2007;"APUAREMA (BA)";"BA";"APUAREMA";30;64828.39
2007;"ARACAS (BA)";"BA";"ARACAS";6;135499.99
2007;"ARACATU (BA)";"BA";"ARACATU";1050;1873611.89
2007;"ARACI (BA)";"BA";"ARACI";926;1838080.65
2007;"ARAMARI (BA)";"BA";"ARAMARI";222;315195.21
2007;"ARATACA (BA)";"BA";"ARATACA";370;563001.83
2007;"ARATUIPE (BA)";"BA";"ARATUIPE";184;319849.62
2007;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";851;1407214.72
2007;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";278;3977297.36
2007;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";812;1360356.47
2007;"BANZAE (BA)";"BA";"BANZAE";563;675563.66
2007;"BARRA (BA)";"BA";"BARRA";85;529518.04
2007;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";1293;3167126.11
2007;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";580;5202730.21
2007;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";51;220958.36
2007;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";25;118441.5
2007;"BARREIRAS (BA)";"BA";"BARREIRAS";1956;125446918.49
2007;"BARRO ALTO (BA)";"BA";"BARRO ALTO";267;183560
2007;"BARRO PRETO (BA)";"BA";"BARRO PRETO";234;269416.56
2007;"BARROCAS (BA)";"BA";"BARROCAS";1985;704349.57
2007;"BELMONTE (BA)";"BA";"BELMONTE";195;5747516.24
2007;"BELO CAMPO (BA)";"BA";"BELO CAMPO";507;1671235.6
2007;"BIRITINGA (BA)";"BA";"BIRITINGA";54;687650.49
2007;"BOA NOVA (BA)";"BA";"BOA NOVA";330;1066542.55
2007;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";805;1723473.71
2007;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";659;4292052.3
2007;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";634;1073362.45
2007;"BONINAL (BA)";"BA";"BONINAL";46;83028.46
2007;"BONITO (BA)";"BA";"BONITO";756;2615196.92
2007;"BOQUIRA (BA)";"BA";"BOQUIRA";862;1139043.22
2007;"BOTUPORA (BA)";"BA";"BOTUPORA";644;838150.4
2007;"BREJOES (BA)";"BA";"BREJOES";89;592580.53
2007;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";882;2339607.91
2007;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";187;190147.04
2007;"BRUMADO (BA)";"BA";"BRUMADO";1150;2624383.2
2007;"BUERAREMA (BA)";"BA";"BUERAREMA";362;435727.02
2007;"BURITIRAMA (BA)";"BA";"BURITIRAMA";1271;1139374.66
2007;"CAATIBA (BA)";"BA";"CAATIBA";223;1473950.63
2007;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";584;849087.1
2007;"CACHOEIRA (BA)";"BA";"CACHOEIRA";266;827249.75
2007;"CACULE (BA)";"BA";"CACULE";681;1022758.02
2007;"CAEM (BA)";"BA";"CAEM";124;304398.08
2007;"CAETANOS (BA)";"BA";"CAETANOS";974;1352353.82
2007;"CAETITE (BA)";"BA";"CAETITE";842;1096962.53
2007;"CAFARNAUM (BA)";"BA";"CAFARNAUM";302;579852.86
2007;"CAIRU (BA)";"BA";"CAIRU";259;416500
2007;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";12;8991.9
2007;"CAMACAN (BA)";"BA";"CAMACAN";334;903325.94
2007;"CAMACARI (BA)";"BA";"CAMACARI";290;477814.33
2007;"CAMAMU (BA)";"BA";"CAMAMU";364;729939.02
2007;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";176;173226.5
2007;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";1383;1889637.26
2007;"CANAPOLIS (BA)";"BA";"CANAPOLIS";830;1150444.39
2007;"CANARANA (BA)";"BA";"CANARANA";708;867331.44
2007;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";251;2265492.35
2007;"CANDEAL (BA)";"BA";"CANDEAL";536;797747.4
2007;"CANDEIAS (BA)";"BA";"CANDEIAS";88;280017.38
2007;"CANDIBA (BA)";"BA";"CANDIBA";1495;2273718.93
2007;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";377;576747.82
2007;"CANSANCAO (BA)";"BA";"CANSANCAO";1043;1564263.14
2007;"CANUDOS (BA)";"BA";"CANUDOS";479;740674.42
2007;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";257;762071.42
2007;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";551;678184.44
2007;"CARAIBAS (BA)";"BA";"CARAIBAS";509;1446348.59
2007;"CARAVELAS (BA)";"BA";"CARAVELAS";370;5482076.56
2007;"CARINHANHA (BA)";"BA";"CARINHANHA";592;1674194.79
2007;"CASA NOVA (BA)";"BA";"CASA NOVA";4526;12289651.74
2007;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";144;1411572.88
2007;"CATOLANDIA (BA)";"BA";"CATOLANDIA";1331;2568376.88
2007;"CATU (BA)";"BA";"CATU";71;230269.99
2007;"CATURAMA (BA)";"BA";"CATURAMA";235;350771.18
2007;"CENTRAL (BA)";"BA";"CENTRAL";257;428649.01
2007;"CHORROCHO (BA)";"BA";"CHORROCHO";9;16984.52
2007;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";1903;3491892.48
2007;"CIPO (BA)";"BA";"CIPO";73;110795.89
2007;"COARACI (BA)";"BA";"COARACI";282;950881.42
2007;"COCOS (BA)";"BA";"COCOS";532;1929656.31
2007;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";457;2184675.45
2007;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";96;254736.46
2007;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";2335;7495734.2
2007;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";292;361962.14
2007;"CONDE (BA)";"BA";"CONDE";188;1283477.92
2007;"CONDEUBA (BA)";"BA";"CONDEUBA";936;1746853.5
2007;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";101;206148.31
2007;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";319;311834.51
2007;"CORDEIROS (BA)";"BA";"CORDEIROS";259;535395.64
2007;"CORIBE (BA)";"BA";"CORIBE";1159;5458201.65
2007;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";2543;3586429.31
2007;"CORRENTINA (BA)";"BA";"CORRENTINA";1511;98282533.03
2007;"COTEGIPE (BA)";"BA";"COTEGIPE";742;1912638.99
2007;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";147;1247489
2007;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";349;1786829.85
2007;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";1075;1249479.43
2007;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";626;678724.67
2007;"CURACA (BA)";"BA";"CURACA";3394;15111919.09
2007;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";82;229659.05
2007;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";13;18981.37
2007;"DOM BASILIO (BA)";"BA";"DOM BASILIO";1064;5825747.73
2007;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";120;130436.05
2007;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";450;789510.66
2007;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";356;4514883.49
2007;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";31;1533828.1
2007;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";302;284945.01
2007;"ESPLANADA (BA)";"BA";"ESPLANADA";352;1505385.11
2007;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";583;1504164.37
2007;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";414;12012394.36
2007;"FATIMA (BA)";"BA";"FATIMA";1073;2563087.39
2007;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";375;1026105.13
2007;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";643;1485848.75
2007;"FILADELFIA (BA)";"BA";"FILADELFIA";840;751379.02
2007;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";35;210991.39
2007;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";409;765642.45
2007;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";2769;132069325.78
2007;"GANDU (BA)";"BA";"GANDU";61;162035.06
2007;"GAVIAO (BA)";"BA";"GAVIAO";118;198887.74
2007;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";39;36256
2007;"GLORIA (BA)";"BA";"GLORIA";1966;1610254.95
2007;"GONGOGI (BA)";"BA";"GONGOGI";55;174543.32
2007;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";960;747344.92
2007;"GUAJERU (BA)";"BA";"GUAJERU";501;828070.95
2007;"GUANAMBI (BA)";"BA";"GUANAMBI";1776;2849212.55
2007;"GUARATINGA (BA)";"BA";"GUARATINGA";237;3844054.85
2007;"HELIOPOLIS (BA)";"BA";"HELIOPOLIS";807;1095896.1
2007;"IACU (BA)";"BA";"IACU";760;1719978.43
2007;"IBIASSUCE (BA)";"BA";"IBIASSUCE";652;895343.39
2007;"IBICARAI (BA)";"BA";"IBICARAI";337;1165064.89
2007;"IBICOARA (BA)";"BA";"IBICOARA";797;8672494.53
2007;"IBICUI (BA)";"BA";"IBICUI";377;5058223.89
2007;"IBIPEBA (BA)";"BA";"IBIPEBA";544;1005494.94
2007;"IBIPITANGA (BA)";"BA";"IBIPITANGA";75;107429.76
2007;"IBIQUERA (BA)";"BA";"IBIQUERA";44;259066.81
2007;"IBIRAPITANGA (BA)";"BA";"IBIRAPITANGA";476;1044281.53
2007;"IBIRAPUA (BA)";"BA";"IBIRAPUA";572;5231164.97
2007;"IBIRATAIA (BA)";"BA";"IBIRATAIA";27;287623.46
2007;"IBITIARA (BA)";"BA";"IBITIARA";335;357566
2007;"IBITITA (BA)";"BA";"IBITITA";470;916617.56
2007;"IBOTIRAMA (BA)";"BA";"IBOTIRAMA";679;1103137.6
2007;"ICHU (BA)";"BA";"ICHU";274;232429.4
2007;"IGAPORA (BA)";"BA";"IGAPORA";218;643120.53
2007;"IGRAPIUNA (BA)";"BA";"IGRAPIUNA";287;4666240.23
2007;"IGUAI (BA)";"BA";"IGUAI";658;3908227.54
2007;"ILHEUS (BA)";"BA";"ILHEUS";1170;2386989.2
2007;"INHAMBUPE (BA)";"BA";"INHAMBUPE";621;4203094.73
2007;"IPECAETA (BA)";"BA";"IPECAETA";44;225077.49
2007;"IPIAU (BA)";"BA";"IPIAU";44;394792.2
2007;"IPIRA (BA)";"BA";"IPIRA";1237;3055858.95
2007;"IPUPIARA (BA)";"BA";"IPUPIARA";92;151139.7
2007;"IRAJUBA (BA)";"BA";"IRAJUBA";116;492670.44
2007;"IRAMAIA (BA)";"BA";"IRAMAIA";333;982646.58
2007;"IRAQUARA (BA)";"BA";"IRAQUARA";1578;969477.14
2007;"IRARA (BA)";"BA";"IRARA";710;1240884.51
2007;"IRECE (BA)";"BA";"IRECE";79;523091.67
2007;"ITABELA (BA)";"BA";"ITABELA";77;2534171.74
