"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2013;"VICOSA (AL)";"AL";"VICOSA";1078;3536775.75
2013;"ALVARAES (AM)";"AM";"ALVARAES";88;636512.18
2013;"AMATURA (AM)";"AM";"AMATURA";40;140493.95
2013;"ANAMA (AM)";"AM";"ANAMA";354;3108584.52
2013;"ANORI (AM)";"AM";"ANORI";182;1066961.49
2013;"APUI (AM)";"AM";"APUI";66;1113224.07
2013;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";7;16170
2013;"AUTAZES (AM)";"AM";"AUTAZES";311;4323487.88
2013;"BARREIRINHA (AM)";"AM";"BARREIRINHA";1234;6065439.53
2013;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";9;64362
2013;"BERURI (AM)";"AM";"BERURI";259;1359561.38
2013;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";217;1269687.59
2013;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";1096;12867807.27
2013;"BORBA (AM)";"AM";"BORBA";408;4094934.81
2013;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";252;1390860.54
2013;"CANUTAMA (AM)";"AM";"CANUTAMA";2;34859.2
2013;"CARAUARI (AM)";"AM";"CARAUARI";55;411037.85
2013;"CAREIRO (AM)";"AM";"CAREIRO";309;1079580.19
2013;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";14;172598.03
2013;"COARI (AM)";"AM";"COARI";288;2533886.12
2013;"CODAJAS (AM)";"AM";"CODAJAS";53;341263.14
2013;"EIRUNEPE (AM)";"AM";"EIRUNEPE";5;34132.32
2013;"ENVIRA (AM)";"AM";"ENVIRA";1;11209.8
2013;"FONTE BOA (AM)";"AM";"FONTE BOA";100;732755.65
2013;"GUAJARA (AM)";"AM";"GUAJARA";14;32000
2013;"HUMAITA (AM)";"AM";"HUMAITA";150;1088245.44
2013;"IPIXUNA (AM)";"AM";"IPIXUNA";24;53000
2013;"IRANDUBA (AM)";"AM";"IRANDUBA";774;5831688.17
2013;"ITACOATIARA (AM)";"AM";"ITACOATIARA";393.265;22915583.34
2013;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";11;53067.5
2013;"JAPURA (AM)";"AM";"JAPURA";45;148821.6
2013;"JURUA (AM)";"AM";"JURUA";40;1e+05
2013;"JUTAI (AM)";"AM";"JUTAI";199;469667.91
2013;"LABREA (AM)";"AM";"LABREA";50;402071.2
2013;"MANACAPURU (AM)";"AM";"MANACAPURU";851;7910297.57
2013;"MANAQUIRI (AM)";"AM";"MANAQUIRI";45;212745.96
2013;"MANAUS (AM)";"AM";"MANAUS";672;13104324.54
2013;"MANICORE (AM)";"AM";"MANICORE";333;4286723.2
2013;"MARAA (AM)";"AM";"MARAA";124;516994.5
2013;"MAUES (AM)";"AM";"MAUES";436;2555746.09
2013;"NHAMUNDA (AM)";"AM";"NHAMUNDA";250;1350289.9
2013;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";33;233864.63
2013;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";16;61280.56
2013;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";248;1165525.58
2013;"PARINTINS (AM)";"AM";"PARINTINS";965;5293197.88
2013;"PAUINI (AM)";"AM";"PAUINI";69;858456.99
2013;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";149;2180824.87
2013;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";395;7728048.52
2013;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";24;60000
2013;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";111;590172.87
2013;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";86;268100.53
2013;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";224;1133406.93
2013;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";24;842359.24
2013;"SILVES (AM)";"AM";"SILVES";12;30000
2013;"TABATINGA (AM)";"AM";"TABATINGA";68;474106.31
2013;"TAPAUA (AM)";"AM";"TAPAUA";21;86624.53
2013;"TEFE (AM)";"AM";"TEFE";188;1481193.88
2013;"TONANTINS (AM)";"AM";"TONANTINS";15;39871.39
2013;"UARINI (AM)";"AM";"UARINI";56;204369.24
2013;"URUCARA (AM)";"AM";"URUCARA";54;1075909.65
2013;"URUCURITUBA (AM)";"AM";"URUCURITUBA";120;1237281.24
2013;"AMAPA (AP)";"AP";"AMAPA";42;213500
2013;"CALCOENE (AP)";"AP";"CALCOENE";34;361022.38
2013;"CUTIAS (AP)";"AP";"CUTIAS";15;119607.78
2013;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";13;139847.19
2013;"ITAUBAL (AP)";"AP";"ITAUBAL";136;673666.08
2013;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";23;344074.56
2013;"MACAPA (AP)";"AP";"MACAPA";244;983314.76
2013;"MAZAGAO (AP)";"AP";"MAZAGAO";291;2945950.49
2013;"OIAPOQUE (AP)";"AP";"OIAPOQUE";1;2500
2013;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";20;120069.69
2013;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";91;1376171.99
2013;"PRACUUBA (AP)";"AP";"PRACUUBA";13;32500
2013;"SANTANA (AP)";"AP";"SANTANA";46;457079.85
2013;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";18;323648
2013;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";70;352253.82
2013;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";56;1075222.8
2013;"ABAIRA (BA)";"BA";"ABAIRA";452;1218518.98
2013;"ABARE (BA)";"BA";"ABARE";980;3243304.99
2013;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";119;314487.14
2013;"ADUSTINA (BA)";"BA";"ADUSTINA";1041;7580009.69
2013;"AGUA FRIA (BA)";"BA";"AGUA FRIA";977;1418933.82
2013;"AIQUARA (BA)";"BA";"AIQUARA";107;290435.88
2013;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";255;731839.03
2013;"ALCOBACA (BA)";"BA";"ALCOBACA";399;1486876.69
2013;"ALMADINA (BA)";"BA";"ALMADINA";9;13500
2013;"AMARGOSA (BA)";"BA";"AMARGOSA";558;783596.81
2013;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";224;204624.56
2013;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";1347;2381352.79
2013;"ANAGE (BA)";"BA";"ANAGE";663;1825562.57
2013;"ANDARAI (BA)";"BA";"ANDARAI";165;447013.41
2013;"ANDORINHA (BA)";"BA";"ANDORINHA";777;1876065.63
2013;"ANGICAL (BA)";"BA";"ANGICAL";491;2250797.56
2013;"ANGUERA (BA)";"BA";"ANGUERA";135;137745
2013;"ANTAS (BA)";"BA";"ANTAS";943;4745865.69
2013;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";705;971912.77
2013;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";196;545732.35
2013;"APORA (BA)";"BA";"APORA";942;2936738.1
2013;"APUAREMA (BA)";"BA";"APUAREMA";121;244729.07
2013;"ARACAS (BA)";"BA";"ARACAS";3;5000
2013;"ARACATU (BA)";"BA";"ARACATU";1067;3540595.94
2013;"ARACI (BA)";"BA";"ARACI";132.58;6147878.6
2013;"ARAMARI (BA)";"BA";"ARAMARI";129;290017.31
2013;"ARATACA (BA)";"BA";"ARATACA";84;346316.01
2013;"ARATUIPE (BA)";"BA";"ARATUIPE";152;177204.96
2013;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";103;191070
2013;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";1185;3950131.94
2013;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";1213;3213946.67
2013;"BANZAE (BA)";"BA";"BANZAE";541;1247560.85
2013;"BARRA (BA)";"BA";"BARRA";246;726402.76
2013;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";106.268;6064665.3
2013;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";207;2779487.73
2013;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";527;1204833.14
2013;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";13;58500
2013;"BARREIRAS (BA)";"BA";"BARREIRAS";657;1377837.38
2013;"BARRO ALTO (BA)";"BA";"BARRO ALTO";309;835750.81
2013;"BARRO PRETO (BA)";"BA";"BARRO PRETO";48;64751.61
2013;"BARROCAS (BA)";"BA";"BARROCAS";601;1306587.81
2013;"BELMONTE (BA)";"BA";"BELMONTE";180;532882.21
2013;"BELO CAMPO (BA)";"BA";"BELO CAMPO";516;1653014.85
2013;"BIRITINGA (BA)";"BA";"BIRITINGA";467;2289135.31
2013;"BOA NOVA (BA)";"BA";"BOA NOVA";317;1330745.69
2013;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";351.042;2385705.68
2013;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";751;5408861.13
2013;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";498;1474331.59
2013;"BONINAL (BA)";"BA";"BONINAL";426;1234901.12
2013;"BONITO (BA)";"BA";"BONITO";760;2701501.38
2013;"BOQUIRA (BA)";"BA";"BOQUIRA";741;1914315.52
2013;"BOTUPORA (BA)";"BA";"BOTUPORA";204.406;3415744.96
2013;"BREJOES (BA)";"BA";"BREJOES";387;608278
2013;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";318;1110292.09
2013;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";619;1006048.66
2013;"BRUMADO (BA)";"BA";"BRUMADO";1057;3522157.34
2013;"BUERAREMA (BA)";"BA";"BUERAREMA";273;355877.07
2013;"BURITIRAMA (BA)";"BA";"BURITIRAMA";479;1656955.5
2013;"CAATIBA (BA)";"BA";"CAATIBA";241;688367.8
2013;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";507;607222.59
2013;"CACHOEIRA (BA)";"BA";"CACHOEIRA";618;1171584.3
2013;"CACULE (BA)";"BA";"CACULE";398.109;3741234.23
2013;"CAEM (BA)";"BA";"CAEM";248;469684.21
2013;"CAETANOS (BA)";"BA";"CAETANOS";573;1889716.73
2013;"CAETITE (BA)";"BA";"CAETITE";1076;2825403.55
2013;"CAFARNAUM (BA)";"BA";"CAFARNAUM";735;1845202.37
2013;"CAIRU (BA)";"BA";"CAIRU";140;343596.02
2013;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";517;873302.55
2013;"CAMACAN (BA)";"BA";"CAMACAN";129;810179.91
2013;"CAMACARI (BA)";"BA";"CAMACARI";139;233374.73
2013;"CAMAMU (BA)";"BA";"CAMAMU";996;1771732.5
2013;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";1279;2593268.02
2013;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";691.153;5911401.41
2013;"CANAPOLIS (BA)";"BA";"CANAPOLIS";524;1556823.57
2013;"CANARANA (BA)";"BA";"CANARANA";511;1591044.87
2013;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";509;1686335.6
2013;"CANDEAL (BA)";"BA";"CANDEAL";242;513630.61
2013;"CANDEIAS (BA)";"BA";"CANDEIAS";4;19913.46
2013;"CANDIBA (BA)";"BA";"CANDIBA";593;1932847.86
2013;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";294;831047.01
2013;"CANSANCAO (BA)";"BA";"CANSANCAO";1067;2699934.85
2013;"CANUDOS (BA)";"BA";"CANUDOS";446;1828758.63
2013;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";1095;3755697.88
2013;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";445;1160654.58
2013;"CARAIBAS (BA)";"BA";"CARAIBAS";317;715601.31
2013;"CARAVELAS (BA)";"BA";"CARAVELAS";486;1840422.38
2013;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";1;2500
2013;"CARINHANHA (BA)";"BA";"CARINHANHA";774;2226120.65
2013;"CASA NOVA (BA)";"BA";"CASA NOVA";862.97;11135704.54
2013;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";362;877607.12
2013;"CATOLANDIA (BA)";"BA";"CATOLANDIA";316;833639.93
2013;"CATU (BA)";"BA";"CATU";37;79910
2013;"CATURAMA (BA)";"BA";"CATURAMA";435;998215.56
2013;"CENTRAL (BA)";"BA";"CENTRAL";425;1168662.01
2013;"CHORROCHO (BA)";"BA";"CHORROCHO";697;2196653.32
2013;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";1482;4975807.2
2013;"CIPO (BA)";"BA";"CIPO";420;1233089.69
2013;"COARACI (BA)";"BA";"COARACI";115;308031.91
2013;"COCOS (BA)";"BA";"COCOS";549;1357554.92
2013;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";170;230095.14
2013;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";330;589070.65
2013;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";2.524;6741989.35
2013;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";233;336284.57
2013;"CONDE (BA)";"BA";"CONDE";238;1340920.71
2013;"CONDEUBA (BA)";"BA";"CONDEUBA";731;2420529.11
2013;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";234;668747.56
2013;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";348;1084981.14
2013;"CORDEIROS (BA)";"BA";"CORDEIROS";434;1164570.13
2013;"CORIBE (BA)";"BA";"CORIBE";849;2474030.13
2013;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";1026;2954608.35
2013;"CORRENTINA (BA)";"BA";"CORRENTINA";1819;5285606.12
2013;"COTEGIPE (BA)";"BA";"COTEGIPE";478;2118993.34
2013;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";24;60000
2013;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";1283;4401942.05
2013;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";583;1818557.44
2013;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";357;472000.36
2013;"CURACA (BA)";"BA";"CURACA";394;1717853.25
2013;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";235;687560
2013;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";2;10000
2013;"DOM BASILIO (BA)";"BA";"DOM BASILIO";492;3137989
2013;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";141;157500
2013;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";704;969092.33
2013;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";455;2545430.14
2013;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";190;487079.2
2013;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";138;431363.98
2013;"ESPLANADA (BA)";"BA";"ESPLANADA";267;800494.06
2013;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";526.732;6402618.78
2013;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";457;1512950.38
2013;"FATIMA (BA)";"BA";"FATIMA";1219;6319250.81
2013;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";272;913991.59
2013;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";582;1197147.69
2013;"FILADELFIA (BA)";"BA";"FILADELFIA";1201;1694694.67
2013;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";31;88500
2013;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";101;225982.58
2013;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";502;1698625.93
2013;"GANDU (BA)";"BA";"GANDU";292;562513.4
2013;"GAVIAO (BA)";"BA";"GAVIAO";315;876135.66
2013;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";133;365123.62
2013;"GLORIA (BA)";"BA";"GLORIA";524;2817927.03
2013;"GONGOGI (BA)";"BA";"GONGOGI";15;33500
2013;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";1016;1113673.74
2013;"GUAJERU (BA)";"BA";"GUAJERU";840;2551684.56
2013;"GUANAMBI (BA)";"BA";"GUANAMBI";694;2212789.23
2013;"GUARATINGA (BA)";"BA";"GUARATINGA";777;3140293.8
2013;"HELIOPOLIS (BA)";"BA";"HELIOPOLIS";834;2904743.28
2013;"IACU (BA)";"BA";"IACU";685;1488523.2
2013;"IBIASSUCE (BA)";"BA";"IBIASSUCE";717;1704999.6
2013;"IBICARAI (BA)";"BA";"IBICARAI";121;336486.35
2013;"IBICOARA (BA)";"BA";"IBICOARA";764;3606328.73
2013;"IBICUI (BA)";"BA";"IBICUI";154;833026.3
2013;"IBIPEBA (BA)";"BA";"IBIPEBA";392;1194404.31
