"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2013;"PINDOBA (AL)";"AL";"PINDOBA";9;1;3;13
2013;"PIRANHAS (AL)";"AL";"PIRANHAS";59;73;15;147
2013;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";49;55;21;125
2013;"PORTO CALVO (AL)";"AL";"PORTO CALVO";180;120;64;364
2013;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";10;9;9;28
2013;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";18;31;18;67
2013;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";33;6;10;49
2013;"RIO LARGO (AL)";"AL";"RIO LARGO";432;177;190;799
2013;"ROTEIRO (AL)";"AL";"ROTEIRO";10;24;8;42
2013;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";19;6;63;88
2013;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";371;141;42;554
2013;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";62;31;7;100
2013;"SAO BRAS (AL)";"AL";"SAO BRAS";2;5;4;11
2013;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";96;77;48;221
2013;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";104;38;16;158
2013;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";193;25;135;353
2013;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";473;160;153;786
2013;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";23;2;5;30
2013;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";147;42;108;297
2013;"SATUBA (AL)";"AL";"SATUBA";65;16;22;103
2013;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";33;19;11;63
2013;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";12;17;7;36
2013;"TAQUARANA (AL)";"AL";"TAQUARANA";92;51;27;170
2013;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";198;85;172;455
2013;"TRAIPU (AL)";"AL";"TRAIPU";88;16;14;118
2013;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";478;210;167;855
2013;"VICOSA (AL)";"AL";"VICOSA";127;16;48;191
2013;"ALVARAES (AM)";"AM";"ALVARAES";7;0;3;10
2013;"AMATURA (AM)";"AM";"AMATURA";2;0;1;3
2013;"ANAMA (AM)";"AM";"ANAMA";0;0;3;3
2013;"ANORI (AM)";"AM";"ANORI";4;0;3;7
2013;"APUI (AM)";"AM";"APUI";101;1;22;124
2013;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";1;0;1;2
2013;"AUTAZES (AM)";"AM";"AUTAZES";28;4;13;45
2013;"BARCELOS (AM)";"AM";"BARCELOS";11;1;0;12
2013;"BARREIRINHA (AM)";"AM";"BARREIRINHA";5;0;0;5
2013;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";11;4;3;18
2013;"BERURI (AM)";"AM";"BERURI";0;0;0;0
2013;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";2;0;1;3
2013;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";43;3;6;52
2013;"BORBA (AM)";"AM";"BORBA";13;0;5;18
2013;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";8;1;8;17
2013;"CANUTAMA (AM)";"AM";"CANUTAMA";2;0;0;2
2013;"CARAUARI (AM)";"AM";"CARAUARI";37;1;1;39
2013;"CAREIRO (AM)";"AM";"CAREIRO";57;34;53;144
2013;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";13;24;38;75
2013;"COARI (AM)";"AM";"COARI";117;4;12;133
2013;"CODAJAS (AM)";"AM";"CODAJAS";7;0;4;11
2013;"EIRUNEPE (AM)";"AM";"EIRUNEPE";28;1;5;34
2013;"ENVIRA (AM)";"AM";"ENVIRA";15;0;4;19
2013;"FONTE BOA (AM)";"AM";"FONTE BOA";11;0;0;11
2013;"GUAJARA (AM)";"AM";"GUAJARA";0;0;5;5
2013;"HUMAITA (AM)";"AM";"HUMAITA";142;4;15;161
2013;"IPIXUNA (AM)";"AM";"IPIXUNA";2;0;2;4
2013;"IRANDUBA (AM)";"AM";"IRANDUBA";215;20;71;306
2013;"ITACOATIARA (AM)";"AM";"ITACOATIARA";362;34;142;538
2013;"ITAMARATI (AM)";"AM";"ITAMARATI";4;0;0;4
2013;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";14;1;6;21
2013;"JAPURA (AM)";"AM";"JAPURA";4;0;1;5
2013;"JURUA (AM)";"AM";"JURUA";6;0;2;8
2013;"JUTAI (AM)";"AM";"JUTAI";2;0;0;2
2013;"LABREA (AM)";"AM";"LABREA";28;1;5;34
2013;"MANACAPURU (AM)";"AM";"MANACAPURU";295;70;79;444
2013;"MANAQUIRI (AM)";"AM";"MANAQUIRI";12;5;7;24
2013;"MANAUS (AM)";"AM";"MANAUS";16470;2905;7718;27093
2013;"MANICORE (AM)";"AM";"MANICORE";35;1;12;48
2013;"MARAA (AM)";"AM";"MARAA";4;0;0;4
2013;"MAUES (AM)";"AM";"MAUES";38;2;16;56
2013;"NHAMUNDA (AM)";"AM";"NHAMUNDA";7;0;1;8
2013;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";15;6;8;29
2013;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";26;6;11;43
2013;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";21;2;7;30
2013;"PARINTINS (AM)";"AM";"PARINTINS";146;5;22;173
2013;"PAUINI (AM)";"AM";"PAUINI";2;1;1;4
2013;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";255;47;73;375
2013;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";129;13;68;210
2013;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";7;2;3;12
2013;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";6;0;0;6
2013;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";71;11;25;107
2013;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";4;0;5;9
2013;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";5;0;0;5
2013;"SILVES (AM)";"AM";"SILVES";10;5;3;18
2013;"TABATINGA (AM)";"AM";"TABATINGA";63;8;3;74
2013;"TAPAUA (AM)";"AM";"TAPAUA";3;0;2;5
2013;"TEFE (AM)";"AM";"TEFE";65;18;11;94
2013;"TONANTINS (AM)";"AM";"TONANTINS";3;0;1;4
2013;"UARINI (AM)";"AM";"UARINI";10;0;2;12
2013;"URUCARA (AM)";"AM";"URUCARA";14;3;2;19
2013;"URUCURITUBA (AM)";"AM";"URUCURITUBA";5;0;2;7
2013;"AMAPA (AP)";"AP";"AMAPA";8;1;2;11
2013;"CALCOENE (AP)";"AP";"CALCOENE";18;2;3;23
2013;"CUTIAS (AP)";"AP";"CUTIAS";3;2;0;5
2013;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";4;2;1;7
2013;"ITAUBAL (AP)";"AP";"ITAUBAL";5;0;5;10
2013;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";86;6;11;103
2013;"MACAPA (AP)";"AP";"MACAPA";2752;315;689;3756
2013;"MAZAGAO (AP)";"AP";"MAZAGAO";52;13;19;84
2013;"OIAPOQUE (AP)";"AP";"OIAPOQUE";60;4;15;79
2013;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";30;6;7;43
2013;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";34;5;15;54
2013;"PRACUUBA (AP)";"AP";"PRACUUBA";3;1;2;6
2013;"SANTANA (AP)";"AP";"SANTANA";598;46;143;787
2013;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";8;3;3;14
2013;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";15;5;1;21
2013;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";2;0;1;3
2013;"ABAIRA (BA)";"BA";"ABAIRA";54;21;16;91
2013;"ABARE (BA)";"BA";"ABARE";53;31;25;109
2013;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";74;17;18;109
2013;"ADUSTINA (BA)";"BA";"ADUSTINA";15;7;13;35
2013;"AGUA FRIA (BA)";"BA";"AGUA FRIA";21;20;39;80
2013;"AIQUARA (BA)";"BA";"AIQUARA";4;5;6;15
2013;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1288;316;538;2142
2013;"ALCOBACA (BA)";"BA";"ALCOBACA";47;8;30;85
2013;"ALMADINA (BA)";"BA";"ALMADINA";16;0;5;21
2013;"AMARGOSA (BA)";"BA";"AMARGOSA";265;67;82;414
2013;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";184;107;31;322
2013;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";27;18;9;54
2013;"ANAGE (BA)";"BA";"ANAGE";89;71;45;205
2013;"ANDARAI (BA)";"BA";"ANDARAI";32;7;22;61
2013;"ANDORINHA (BA)";"BA";"ANDORINHA";72;15;41;128
2013;"ANGICAL (BA)";"BA";"ANGICAL";30;11;23;64
2013;"ANGUERA (BA)";"BA";"ANGUERA";19;6;14;39
2013;"ANTAS (BA)";"BA";"ANTAS";29;9;11;49
2013;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";3;36;18;57
2013;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";24;9;11;44
2013;"APORA (BA)";"BA";"APORA";37;27;31;95
2013;"APUAREMA (BA)";"BA";"APUAREMA";28;7;8;43
2013;"ARACAS (BA)";"BA";"ARACAS";62;19;31;112
2013;"ARACATU (BA)";"BA";"ARACATU";107;32;33;172
2013;"ARACI (BA)";"BA";"ARACI";282;24;65;371
2013;"ARAMARI (BA)";"BA";"ARAMARI";44;5;10;59
2013;"ARATACA (BA)";"BA";"ARATACA";27;0;3;30
2013;"ARATUIPE (BA)";"BA";"ARATUIPE";36;5;13;54
2013;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";51;4;12;67
2013;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";47;6;39;92
2013;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";95;56;47;198
2013;"BANZAE (BA)";"BA";"BANZAE";21;6;22;49
2013;"BARRA (BA)";"BA";"BARRA";68;35;36;139
2013;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";228;60;64;352
2013;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";130;191;30;351
2013;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";68;26;17;111
2013;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";9;5;4;18
2013;"BARREIRAS (BA)";"BA";"BARREIRAS";2637;152;444;3233
2013;"BARRO ALTO (BA)";"BA";"BARRO ALTO";51;17;22;90
2013;"BARRO PRETO (BA)";"BA";"BARRO PRETO";16;1;11;28
2013;"BARROCAS (BA)";"BA";"BARROCAS";95;4;19;118
2013;"BELMONTE (BA)";"BA";"BELMONTE";54;7;9;70
2013;"BELO CAMPO (BA)";"BA";"BELO CAMPO";113;20;32;165
2013;"BIRITINGA (BA)";"BA";"BIRITINGA";27;14;31;72
2013;"BOA NOVA (BA)";"BA";"BOA NOVA";35;46;25;106
2013;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";56;12;24;92
2013;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";438;74;134;646
2013;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";32;47;20;99
2013;"BONINAL (BA)";"BA";"BONINAL";75;26;38;139
2013;"BONITO (BA)";"BA";"BONITO";80;14;15;109
2013;"BOQUIRA (BA)";"BA";"BOQUIRA";139;9;69;217
2013;"BOTUPORA (BA)";"BA";"BOTUPORA";65;3;47;115
2013;"BREJOES (BA)";"BA";"BREJOES";88;10;37;135
2013;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";33;8;19;60
2013;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";32;55;22;109
2013;"BRUMADO (BA)";"BA";"BRUMADO";1439;253;358;2050
2013;"BUERAREMA (BA)";"BA";"BUERAREMA";162;10;41;213
2013;"BURITIRAMA (BA)";"BA";"BURITIRAMA";32;6;25;63
2013;"CAATIBA (BA)";"BA";"CAATIBA";20;4;2;26
2013;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";69;20;50;139
2013;"CACHOEIRA (BA)";"BA";"CACHOEIRA";111;111;74;296
2013;"CACULE (BA)";"BA";"CACULE";381;28;51;460
2013;"CAEM (BA)";"BA";"CAEM";24;12;20;56
2013;"CAETANOS (BA)";"BA";"CAETANOS";61;14;15;90
2013;"CAETITE (BA)";"BA";"CAETITE";569;103;111;783
2013;"CAFARNAUM (BA)";"BA";"CAFARNAUM";75;5;33;113
2013;"CAIRU (BA)";"BA";"CAIRU";9;12;7;28
2013;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";23;4;16;43
2013;"CAMACAN (BA)";"BA";"CAMACAN";184;23;41;248
2013;"CAMACARI (BA)";"BA";"CAMACARI";2306;541;1247;4094
2013;"CAMAMU (BA)";"BA";"CAMAMU";150;41;37;228
2013;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";109;12;11;132
2013;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";249;31;100;380
2013;"CANAPOLIS (BA)";"BA";"CANAPOLIS";21;25;12;58
2013;"CANARANA (BA)";"BA";"CANARANA";183;26;30;239
2013;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";99;9;15;123
2013;"CANDEAL (BA)";"BA";"CANDEAL";19;23;24;66
2013;"CANDEIAS (BA)";"BA";"CANDEIAS";868;367;350;1585
2013;"CANDIBA (BA)";"BA";"CANDIBA";61;0;26;87
2013;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";319;37;47;403
2013;"CANSANCAO (BA)";"BA";"CANSANCAO";184;68;64;316
2013;"CANUDOS (BA)";"BA";"CANUDOS";57;9;46;112
2013;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";85;24;23;132
2013;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";526;70;65;661
2013;"CARAIBAS (BA)";"BA";"CARAIBAS";51;26;23;100
2013;"CARAVELAS (BA)";"BA";"CARAVELAS";44;16;43;103
2013;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";30;8;8;46
2013;"CARINHANHA (BA)";"BA";"CARINHANHA";118;35;43;196
2013;"CASA NOVA (BA)";"BA";"CASA NOVA";501;213;227;941
2013;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";153;22;59;234
2013;"CATOLANDIA (BA)";"BA";"CATOLANDIA";9;3;9;21
2013;"CATU (BA)";"BA";"CATU";419;133;109;661
2013;"CATURAMA (BA)";"BA";"CATURAMA";40;11;15;66
2013;"CENTRAL (BA)";"BA";"CENTRAL";86;31;14;131
2013;"CHORROCHO (BA)";"BA";"CHORROCHO";30;6;10;46
2013;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";153;35;48;236
2013;"CIPO (BA)";"BA";"CIPO";51;8;16;75
2013;"COARACI (BA)";"BA";"COARACI";118;6;19;143
2013;"COCOS (BA)";"BA";"COCOS";90;7;44;141
2013;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";251;111;15;377
2013;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";121;38;32;191
2013;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";491;115;117;723
2013;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";319;149;28;496
2013;"CONDE (BA)";"BA";"CONDE";61;24;25;110
2013;"CONDEUBA (BA)";"BA";"CONDEUBA";131;47;75;253
2013;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";20;9;10;39
2013;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";95;44;59;198
2013;"CORDEIROS (BA)";"BA";"CORDEIROS";36;18;21;75
2013;"CORIBE (BA)";"BA";"CORIBE";51;17;27;95
2013;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";17;1;24;42
2013;"CORRENTINA (BA)";"BA";"CORRENTINA";160;33;88;281
2013;"COTEGIPE (BA)";"BA";"COTEGIPE";45;13;21;79
2013;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";17;1;9;27
2013;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";69;29;36;134
2013;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";62;10;34;106
2013;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1042;304;88;1434
2013;"CURACA (BA)";"BA";"CURACA";85;33;36;154
2013;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";20;17;5;42
2013;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";652;105;421;1178
2013;"DOM BASILIO (BA)";"BA";"DOM BASILIO";302;16;28;346
2013;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";11;27;8;46
2013;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";31;18;16;65
2013;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";88;34;13;135
2013;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";217;88;102;407
2013;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";34;8;18;60
2013;"ESPLANADA (BA)";"BA";"ESPLANADA";148;37;81;266
2013;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";282;53;164;499
2013;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1333;109;379;1821
2013;"FATIMA (BA)";"BA";"FATIMA";22;9;26;57
2013;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";18;10;13;41
2013;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";8476;1211;1304;10991
2013;"FILADELFIA (BA)";"BA";"FILADELFIA";121;12;27;160
2013;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";14;4;5;23
2013;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";44;2;2;48
2013;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";149;7;27;183
2013;"GANDU (BA)";"BA";"GANDU";294;111;27;432
2013;"GAVIAO (BA)";"BA";"GAVIAO";21;15;8;44
2013;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";19;8;6;33
2013;"GLORIA (BA)";"BA";"GLORIA";51;23;46;120
2013;"GONGOGI (BA)";"BA";"GONGOGI";11;1;2;14
2013;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";185;45;39;269
2013;"GUAJERU (BA)";"BA";"GUAJERU";24;35;15;74
