"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"PE-BETANIA";0;0;0;0;0;0;0;0;0;"PE";"BETANIA";"BETANIA (PE)";2005
"PE-BEZERROS";0;0;0;0;0;0;0;0;0;"PE";"BEZERROS";"BEZERROS (PE)";2005
"PE-BODOCO";0;0;0;0;0;0;0;0;0;"PE";"BODOCO";"BODOCO (PE)";2005
"PE-BOM CONSELHO";0;0;0;0;0;0;0;0;0;"PE";"BOM CONSELHO";"BOM CONSELHO (PE)";2005
"PE-BOM JARDIM";0;0;0;0;0;0;0;0;0;"PE";"BOM JARDIM";"BOM JARDIM (PE)";2005
"PE-BONITO";0;0;0;0;0;0;0;0;0;"PE";"BONITO";"BONITO (PE)";2005
"PE-BREJAO";0;0;0;0;0;0;0;0;0;"PE";"BREJAO";"BREJAO (PE)";2005
"PE-BREJINHO";0;0;0;0;0;0;0;0;0;"PE";"BREJINHO";"BREJINHO (PE)";2005
"PE-BREJO DA MADRE DE DEUS";0;0;0;0;0;0;0;0;0;"PE";"BREJO DA MADRE DE DEUS";"BREJO DA MADRE DE DEUS (PE)";2005
"PE-BUENOS AIRES";0;0;0;0;0;0;0;0;0;"PE";"BUENOS AIRES";"BUENOS AIRES (PE)";2005
"PE-BUIQUE";0;0;0;0;0;0;0;0;0;"PE";"BUIQUE";"BUIQUE (PE)";2005
"PE-CABO DE SANTO AGOSTINHO";0;0;0;0;0;0;0;0;0;"PE";"CABO DE SANTO AGOSTINHO";"CABO DE SANTO AGOSTINHO (PE)";2005
"PE-CABROBO";0;0;0;0;0;0;0;0;0;"PE";"CABROBO";"CABROBO (PE)";2005
"PE-CACHOEIRINHA";0;0;0;0;0;0;0;0;0;"PE";"CACHOEIRINHA";"CACHOEIRINHA (PE)";2005
"PE-CAETES";0;0;0;0;0;0;0;0;0;"PE";"CAETES";"CAETES (PE)";2005
"PE-CALCADO";0;0;0;0;0;0;0;0;0;"PE";"CALCADO";"CALCADO (PE)";2005
"PE-CALUMBI";0;0;0;0;0;0;0;0;0;"PE";"CALUMBI";"CALUMBI (PE)";2005
"PE-CAMARAGIBE";0;0;0;0;0;0;0;0;0;"PE";"CAMARAGIBE";"CAMARAGIBE (PE)";2005
"PE-CAMOCIM DE SAO FELIX";0;0;0;0;0;0;0;0;0;"PE";"CAMOCIM DE SAO FELIX";"CAMOCIM DE SAO FELIX (PE)";2005
"PE-CAMUTANGA";0;0;0;0;0;0;0;0;0;"PE";"CAMUTANGA";"CAMUTANGA (PE)";2005
"PE-CANHOTINHO";0;0;0;0;0;0;0;0;0;"PE";"CANHOTINHO";"CANHOTINHO (PE)";2005
"PE-CAPOEIRAS";0;0;0;0;0;0;0;0;0;"PE";"CAPOEIRAS";"CAPOEIRAS (PE)";2005
"PE-CARNAIBA";0;0;0;0;0;0;0;0;0;"PE";"CARNAIBA";"CARNAIBA (PE)";2005
"PE-CARNAUBEIRA DA PENHA";0;0;0;0;0;0;0;0;0;"PE";"CARNAUBEIRA DA PENHA";"CARNAUBEIRA DA PENHA (PE)";2005
"PE-CARPINA";0;0;0;0;0;0;0;0;0;"PE";"CARPINA";"CARPINA (PE)";2005
"PE-CARUARU";0;0;0;0;0;0;0;0;0;"PE";"CARUARU";"CARUARU (PE)";2005
"PE-CASINHAS";0;0;0;0;0;0;0;0;0;"PE";"CASINHAS";"CASINHAS (PE)";2005
"PE-CATENDE";0;0;0;0;0;0;0;0;0;"PE";"CATENDE";"CATENDE (PE)";2005
"PE-CEDRO";0;0;0;0;0;0;0;0;0;"PE";"CEDRO";"CEDRO (PE)";2005
"PE-CHA DE ALEGRIA";0;0;0;0;0;0;0;0;0;"PE";"CHA DE ALEGRIA";"CHA DE ALEGRIA (PE)";2005
"PE-CHA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"CHA GRANDE";"CHA GRANDE (PE)";2005
"PE-CONDADO";0;0;0;0;0;0;0;0;0;"PE";"CONDADO";"CONDADO (PE)";2005
"PE-CORRENTES";0;0;0;0;0;0;0;0;0;"PE";"CORRENTES";"CORRENTES (PE)";2005
"PE-CORTES";0;0;0;0;0;0;0;0;0;"PE";"CORTES";"CORTES (PE)";2005
"PE-CUMARU";0;0;0;0;0;0;0;0;0;"PE";"CUMARU";"CUMARU (PE)";2005
"PE-CUPIRA";0;0;0;0;0;0;0;0;0;"PE";"CUPIRA";"CUPIRA (PE)";2005
"PE-CUSTODIA";0;0;0;0;0;0;0;0;0;"PE";"CUSTODIA";"CUSTODIA (PE)";2005
"PE-DORMENTES";0;0;0;0;0;0;0;0;0;"PE";"DORMENTES";"DORMENTES (PE)";2005
"PE-ESCADA";0;0;0;0;0;0;0;0;0;"PE";"ESCADA";"ESCADA (PE)";2005
"PE-EXU";0;0;0;0;0;0;0;0;0;"PE";"EXU";"EXU (PE)";2005
"PE-FEIRA NOVA";0;0;0;0;0;0;0;0;0;"PE";"FEIRA NOVA";"FEIRA NOVA (PE)";2005
"PE-FERNANDO DE NORONHA";0;0;0;0;0;0;0;0;0;"PE";"FERNANDO DE NORONHA";"FERNANDO DE NORONHA (PE)";2005
"PE-FERREIROS";0;0;0;0;0;0;0;0;0;"PE";"FERREIROS";"FERREIROS (PE)";2005
"PE-FLORES";0;0;0;0;0;0;0;0;0;"PE";"FLORES";"FLORES (PE)";2005
"PE-FLORESTA";0;0;0;0;0;0;0;0;0;"PE";"FLORESTA";"FLORESTA (PE)";2005
"PE-FREI MIGUELINHO";0;0;0;0;0;0;0;0;0;"PE";"FREI MIGUELINHO";"FREI MIGUELINHO (PE)";2005
"PE-GAMELEIRA";0;0;0;0;0;0;0;0;0;"PE";"GAMELEIRA";"GAMELEIRA (PE)";2005
"PE-GARANHUNS";0;0;0;0;0;0;0;0;0;"PE";"GARANHUNS";"GARANHUNS (PE)";2005
"PE-GLORIA DO GOITA";0;0;0;0;0;0;0;0;0;"PE";"GLORIA DO GOITA";"GLORIA DO GOITA (PE)";2005
"PE-GOIANA";0;0;0;0;0;0;0;0;0;"PE";"GOIANA";"GOIANA (PE)";2005
"PE-GRANITO";0;0;0;0;0;0;0;0;0;"PE";"GRANITO";"GRANITO (PE)";2005
"PE-GRAVATA";0;0;0;0;0;0;0;0;0;"PE";"GRAVATA";"GRAVATA (PE)";2005
"PE-IATI";0;0;0;0;0;0;0;0;0;"PE";"IATI";"IATI (PE)";2005
"PE-IBIMIRIM";0;0;0;0;0;0;0;0;0;"PE";"IBIMIRIM";"IBIMIRIM (PE)";2005
"PE-IBIRAJUBA";0;0;0;0;0;0;0;0;0;"PE";"IBIRAJUBA";"IBIRAJUBA (PE)";2005
"PE-IGARASSU";0;0;0;0;0;0;0;0;0;"PE";"IGARASSU";"IGARASSU (PE)";2005
"PE-IGUARACY";0;0;0;0;0;0;0;0;0;"PE";"IGUARACY";"IGUARACY (PE)";2005
"PE-INAJA";0;0;0;0;0;0;0;0;0;"PE";"INAJA";"INAJA (PE)";2005
"PE-INGAZEIRA";0;0;0;0;0;0;0;0;0;"PE";"INGAZEIRA";"INGAZEIRA (PE)";2005
"PE-IPOJUCA";0;0;0;0;0;0;0;0;0;"PE";"IPOJUCA";"IPOJUCA (PE)";2005
"PE-IPUBI";0;0;0;0;0;0;0;0;0;"PE";"IPUBI";"IPUBI (PE)";2005
"PE-ITACURUBA";0;0;0;0;0;0;0;0;0;"PE";"ITACURUBA";"ITACURUBA (PE)";2005
"PE-ITAIBA";0;0;0;0;0;0;0;0;0;"PE";"ITAIBA";"ITAIBA (PE)";2005
"PE-ILHA DE ITAMARACA";0;0;0;0;0;0;0;0;0;"PE";"ILHA DE ITAMARACA";"ILHA DE ITAMARACA (PE)";2005
"PE-ITAMBE";0;0;0;0;0;0;0;0;0;"PE";"ITAMBE";"ITAMBE (PE)";2005
"PE-ITAPETIM";0;0;0;0;0;0;0;0;0;"PE";"ITAPETIM";"ITAPETIM (PE)";2005
"PE-ITAPISSUMA";0;0;0;0;0;0;0;0;0;"PE";"ITAPISSUMA";"ITAPISSUMA (PE)";2005
"PE-ITAQUITINGA";0;0;0;0;0;0;0;0;0;"PE";"ITAQUITINGA";"ITAQUITINGA (PE)";2005
"PE-JABOATAO DOS GUARARAPES";0;0;0;0;0;0;0;0;0;"PE";"JABOATAO DOS GUARARAPES";"JABOATAO DOS GUARARAPES (PE)";2005
"PE-JAQUEIRA";0;0;0;0;0;0;0;0;0;"PE";"JAQUEIRA";"JAQUEIRA (PE)";2005
"PE-JATAUBA";0;0;0;0;0;0;0;0;0;"PE";"JATAUBA";"JATAUBA (PE)";2005
"PE-JATOBA";0;0;0;0;0;0;0;0;0;"PE";"JATOBA";"JATOBA (PE)";2005
"PE-JOAO ALFREDO";0;0;0;0;0;0;0;0;0;"PE";"JOAO ALFREDO";"JOAO ALFREDO (PE)";2005
"PE-JOAQUIM NABUCO";0;0;0;0;0;0;0;0;0;"PE";"JOAQUIM NABUCO";"JOAQUIM NABUCO (PE)";2005
"PE-JUCATI";0;0;0;0;0;0;0;0;0;"PE";"JUCATI";"JUCATI (PE)";2005
"PE-JUPI";0;0;0;0;0;0;0;0;0;"PE";"JUPI";"JUPI (PE)";2005
"PE-JUREMA";0;0;0;0;0;0;0;0;0;"PE";"JUREMA";"JUREMA (PE)";2005
"PE-LAGOA DO CARRO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO CARRO";"LAGOA DO CARRO (PE)";2005
"PE-LAGOA DO ITAENGA";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO ITAENGA";"LAGOA DO ITAENGA (PE)";2005
"PE-LAGOA DO OURO";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DO OURO";"LAGOA DO OURO (PE)";2005
"PE-LAGOA DOS GATOS";0;0;0;0;0;0;0;0;0;"PE";"LAGOA DOS GATOS";"LAGOA DOS GATOS (PE)";2005
"PE-LAGOA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"LAGOA GRANDE";"LAGOA GRANDE (PE)";2005
"PE-LAJEDO";0;0;0;0;0;0;0;0;0;"PE";"LAJEDO";"LAJEDO (PE)";2005
"PE-LIMOEIRO";0;0;0;0;0;0;0;0;0;"PE";"LIMOEIRO";"LIMOEIRO (PE)";2005
"PE-MACAPARANA";0;0;0;0;0;0;0;0;0;"PE";"MACAPARANA";"MACAPARANA (PE)";2005
"PE-MACHADOS";0;0;0;0;0;0;0;0;0;"PE";"MACHADOS";"MACHADOS (PE)";2005
"PE-MANARI";0;0;0;0;0;0;0;0;0;"PE";"MANARI";"MANARI (PE)";2005
"PE-MARAIAL";0;0;0;0;0;0;0;0;0;"PE";"MARAIAL";"MARAIAL (PE)";2005
"PE-MIRANDIBA";0;0;0;0;0;0;0;0;0;"PE";"MIRANDIBA";"MIRANDIBA (PE)";2005
"PE-MORENO";0;0;0;0;0;0;0;0;0;"PE";"MORENO";"MORENO (PE)";2005
"PE-NAZARE DA MATA";0;0;0;0;0;0;0;0;0;"PE";"NAZARE DA MATA";"NAZARE DA MATA (PE)";2005
"PE-OLINDA";0;0;0;0;0;0;0;0;0;"PE";"OLINDA";"OLINDA (PE)";2005
"PE-OROBO";0;0;0;0;0;0;0;0;0;"PE";"OROBO";"OROBO (PE)";2005
"PE-OROCO";0;0;0;0;0;0;0;0;0;"PE";"OROCO";"OROCO (PE)";2005
"PE-OURICURI";0;0;0;0;0;0;0;0;0;"PE";"OURICURI";"OURICURI (PE)";2005
"PE-PALMARES";0;0;0;0;0;0;0;0;0;"PE";"PALMARES";"PALMARES (PE)";2005
"PE-PALMEIRINA";0;0;0;0;0;0;0;0;0;"PE";"PALMEIRINA";"PALMEIRINA (PE)";2005
"PE-PANELAS";0;0;0;0;0;0;0;0;0;"PE";"PANELAS";"PANELAS (PE)";2005
"PE-PARANATAMA";0;0;0;0;0;0;0;0;0;"PE";"PARANATAMA";"PARANATAMA (PE)";2005
"PE-PARNAMIRIM";0;0;0;0;0;0;0;0;0;"PE";"PARNAMIRIM";"PARNAMIRIM (PE)";2005
"PE-PASSIRA";0;0;0;0;0;0;0;0;0;"PE";"PASSIRA";"PASSIRA (PE)";2005
"PE-PAUDALHO";0;0;0;0;0;0;0;0;0;"PE";"PAUDALHO";"PAUDALHO (PE)";2005
"PE-PAULISTA";0;0;0;0;0;0;0;0;0;"PE";"PAULISTA";"PAULISTA (PE)";2005
"PE-PEDRA";0;0;0;0;0;0;0;0;0;"PE";"PEDRA";"PEDRA (PE)";2005
"PE-PESQUEIRA";0;0;0;0;0;0;0;0;0;"PE";"PESQUEIRA";"PESQUEIRA (PE)";2005
"PE-PETROLANDIA";0;0;0;0;0;0;0;0;0;"PE";"PETROLANDIA";"PETROLANDIA (PE)";2005
"PE-PETROLINA";0;0;0;0;0;0;0;0;0;"PE";"PETROLINA";"PETROLINA (PE)";2005
"PE-POCAO";0;0;0;0;0;0;0;0;0;"PE";"POCAO";"POCAO (PE)";2005
"PE-POMBOS";0;0;0;0;0;0;0;0;0;"PE";"POMBOS";"POMBOS (PE)";2005
"PE-PRIMAVERA";0;0;0;0;0;0;0;0;0;"PE";"PRIMAVERA";"PRIMAVERA (PE)";2005
"PE-QUIPAPA";0;0;0;0;0;0;0;0;0;"PE";"QUIPAPA";"QUIPAPA (PE)";2005
"PE-QUIXABA";0;0;0;0;0;0;0;0;0;"PE";"QUIXABA";"QUIXABA (PE)";2005
"PE-RECIFE";0;0;0;0;0;0;0;0;0;"PE";"RECIFE";"RECIFE (PE)";2005
"PE-RIACHO DAS ALMAS";0;0;0;0;0;0;0;0;0;"PE";"RIACHO DAS ALMAS";"RIACHO DAS ALMAS (PE)";2005
"PE-RIBEIRAO";0;0;0;0;0;0;0;0;0;"PE";"RIBEIRAO";"RIBEIRAO (PE)";2005
"PE-RIO FORMOSO";0;0;0;0;0;0;0;0;0;"PE";"RIO FORMOSO";"RIO FORMOSO (PE)";2005
"PE-SAIRE";0;0;0;0;0;0;0;0;0;"PE";"SAIRE";"SAIRE (PE)";2005
"PE-SALGADINHO";0;0;0;0;0;0;0;0;0;"PE";"SALGADINHO";"SALGADINHO (PE)";2005
"PE-SALGUEIRO";0;0;0;0;0;0;0;0;0;"PE";"SALGUEIRO";"SALGUEIRO (PE)";2005
"PE-SALOA";0;0;0;0;0;0;0;0;0;"PE";"SALOA";"SALOA (PE)";2005
"PE-SANHARO";0;0;0;0;0;0;0;0;0;"PE";"SANHARO";"SANHARO (PE)";2005
"PE-SANTA CRUZ";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ";"SANTA CRUZ (PE)";2005
"PE-SANTA CRUZ DA BAIXA VERDE";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ DA BAIXA VERDE";"SANTA CRUZ DA BAIXA VERDE (PE)";2005
"PE-SANTA CRUZ DO CAPIBARIBE";0;0;0;0;0;0;0;0;0;"PE";"SANTA CRUZ DO CAPIBARIBE";"SANTA CRUZ DO CAPIBARIBE (PE)";2005
"PE-SANTA FILOMENA";0;0;0;0;0;0;0;0;0;"PE";"SANTA FILOMENA";"SANTA FILOMENA (PE)";2005
"PE-SANTA MARIA DA BOA VISTA";0;0;0;0;0;0;0;0;0;"PE";"SANTA MARIA DA BOA VISTA";"SANTA MARIA DA BOA VISTA (PE)";2005
"PE-SANTA MARIA DO CAMBUCA";0;0;0;0;0;0;0;0;0;"PE";"SANTA MARIA DO CAMBUCA";"SANTA MARIA DO CAMBUCA (PE)";2005
"PE-SANTA TEREZINHA";0;0;0;0;0;0;0;0;0;"PE";"SANTA TEREZINHA";"SANTA TEREZINHA (PE)";2005
"PE-SAO BENEDITO DO SUL";0;0;0;0;0;0;0;0;0;"PE";"SAO BENEDITO DO SUL";"SAO BENEDITO DO SUL (PE)";2005
"PE-SAO BENTO DO UNA";0;0;0;0;0;0;0;0;0;"PE";"SAO BENTO DO UNA";"SAO BENTO DO UNA (PE)";2005
"PE-SAO CAITANO";0;0;0;0;0;0;0;0;0;"PE";"SAO CAITANO";"SAO CAITANO (PE)";2005
"PE-SAO JOAO";0;0;0;0;0;0;0;0;0;"PE";"SAO JOAO";"SAO JOAO (PE)";2005
"PE-SAO JOAQUIM DO MONTE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOAQUIM DO MONTE";"SAO JOAQUIM DO MONTE (PE)";2005
"PE-SAO JOSE DA COROA GRANDE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DA COROA GRANDE";"SAO JOSE DA COROA GRANDE (PE)";2005
"PE-SAO JOSE DO BELMONTE";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DO BELMONTE";"SAO JOSE DO BELMONTE (PE)";2005
"PE-SAO JOSE DO EGITO";0;0;0;0;0;0;0;0;0;"PE";"SAO JOSE DO EGITO";"SAO JOSE DO EGITO (PE)";2005
"PE-SAO LOURENCO DA MATA";0;0;0;0;0;0;0;0;0;"PE";"SAO LOURENCO DA MATA";"SAO LOURENCO DA MATA (PE)";2005
"PE-SAO VICENTE FERRER";0;0;0;0;0;0;0;0;0;"PE";"SAO VICENTE FERRER";"SAO VICENTE FERRER (PE)";2005
"PE-SERRA TALHADA";0;0;0;0;0;0;0;0;0;"PE";"SERRA TALHADA";"SERRA TALHADA (PE)";2005
"PE-SERRITA";0;0;0;0;0;0;0;0;0;"PE";"SERRITA";"SERRITA (PE)";2005
"PE-SERTANIA";0;0;0;0;0;0;0;0;0;"PE";"SERTANIA";"SERTANIA (PE)";2005
"PE-SIRINHAEM";0;0;0;0;0;0;0;0;0;"PE";"SIRINHAEM";"SIRINHAEM (PE)";2005
"PE-MOREILANDIA";0;0;0;0;0;0;0;0;0;"PE";"MOREILANDIA";"MOREILANDIA (PE)";2005
"PE-SOLIDAO";0;0;0;0;0;0;0;0;0;"PE";"SOLIDAO";"SOLIDAO (PE)";2005
"PE-SURUBIM";0;0;0;0;0;0;0;0;0;"PE";"SURUBIM";"SURUBIM (PE)";2005
"PE-TABIRA";0;0;0;0;0;0;0;0;0;"PE";"TABIRA";"TABIRA (PE)";2005
"PE-TACAIMBO";0;0;0;0;0;0;0;0;0;"PE";"TACAIMBO";"TACAIMBO (PE)";2005
"PE-TACARATU";0;0;0;0;0;0;0;0;0;"PE";"TACARATU";"TACARATU (PE)";2005
"PE-TAMANDARE";0;0;0;0;0;0;0;0;0;"PE";"TAMANDARE";"TAMANDARE (PE)";2005
"PE-TAQUARITINGA DO NORTE";0;0;0;0;0;0;0;0;0;"PE";"TAQUARITINGA DO NORTE";"TAQUARITINGA DO NORTE (PE)";2005
"PE-TEREZINHA";0;0;0;0;0;0;0;0;0;"PE";"TEREZINHA";"TEREZINHA (PE)";2005
"PE-TERRA NOVA";0;0;0;0;0;0;0;0;0;"PE";"TERRA NOVA";"TERRA NOVA (PE)";2005
"PE-TIMBAUBA";0;0;0;0;0;0;0;0;0;"PE";"TIMBAUBA";"TIMBAUBA (PE)";2005
"PE-TORITAMA";0;0;0;0;0;0;0;0;0;"PE";"TORITAMA";"TORITAMA (PE)";2005
"PE-TRACUNHAEM";0;0;0;0;0;0;0;0;0;"PE";"TRACUNHAEM";"TRACUNHAEM (PE)";2005
"PE-TRINDADE";0;0;0;0;0;0;0;0;0;"PE";"TRINDADE";"TRINDADE (PE)";2005
"PE-TRIUNFO";0;0;0;0;0;0;0;0;0;"PE";"TRIUNFO";"TRIUNFO (PE)";2005
"PE-TUPANATINGA";0;0;0;0;0;0;0;0;0;"PE";"TUPANATINGA";"TUPANATINGA (PE)";2005
"PE-TUPARETAMA";0;0;0;0;0;0;0;0;0;"PE";"TUPARETAMA";"TUPARETAMA (PE)";2005
"PE-VENTUROSA";0;0;0;0;0;0;0;0;0;"PE";"VENTUROSA";"VENTUROSA (PE)";2005
"PE-VERDEJANTE";0;0;0;0;0;0;0;0;0;"PE";"VERDEJANTE";"VERDEJANTE (PE)";2005
"PE-VERTENTE DO LERIO";0;0;0;0;0;0;0;0;0;"PE";"VERTENTE DO LERIO";"VERTENTE DO LERIO (PE)";2005
"PE-VERTENTES";0;0;0;0;0;0;0;0;0;"PE";"VERTENTES";"VERTENTES (PE)";2005
"PE-VICENCIA";0;0;0;0;0;0;0;0;0;"PE";"VICENCIA";"VICENCIA (PE)";2005
"PE-VITORIA DE SANTO ANTAO";0;0;0;0;0;0;0;0;0;"PE";"VITORIA DE SANTO ANTAO";"VITORIA DE SANTO ANTAO (PE)";2005
"PE-XEXEU";0;0;0;0;0;0;0;0;0;"PE";"XEXEU";"XEXEU (PE)";2005
"AL-AGUA BRANCA";0;0;0;0;0;0;0;0;0;"AL";"AGUA BRANCA";"AGUA BRANCA (AL)";2005
"AL-ANADIA";0;0;0;0;0;0;0;0;0;"AL";"ANADIA";"ANADIA (AL)";2005
"AL-ARAPIRACA";0;0;0;0;0;0;0;0;0;"AL";"ARAPIRACA";"ARAPIRACA (AL)";2005
"AL-ATALAIA";0;0;0;0;0;0;0;0;0;"AL";"ATALAIA";"ATALAIA (AL)";2005
"AL-BARRA DE SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"AL";"BARRA DE SANTO ANTONIO";"BARRA DE SANTO ANTONIO (AL)";2005
"AL-BARRA DE SAO MIGUEL";0;0;0;0;0;0;0;0;0;"AL";"BARRA DE SAO MIGUEL";"BARRA DE SAO MIGUEL (AL)";2005
"AL-BATALHA";0;0;0;0;0;0;0;0;0;"AL";"BATALHA";"BATALHA (AL)";2005
"AL-BELEM";0;0;0;0;0;0;0;0;0;"AL";"BELEM";"BELEM (AL)";2005
"AL-BELO MONTE";0;0;0;0;0;0;0;0;0;"AL";"BELO MONTE";"BELO MONTE (AL)";2005
"AL-BOCA DA MATA";0;0;0;0;0;0;0;0;0;"AL";"BOCA DA MATA";"BOCA DA MATA (AL)";2005
"AL-BRANQUINHA";0;0;0;0;0;0;0;0;0;"AL";"BRANQUINHA";"BRANQUINHA (AL)";2005
"AL-CACIMBINHAS";0;0;0;0;0;0;0;0;0;"AL";"CACIMBINHAS";"CACIMBINHAS (AL)";2005
"AL-CAJUEIRO";0;0;0;0;0;0;0;0;0;"AL";"CAJUEIRO";"CAJUEIRO (AL)";2005
"AL-CAMPESTRE";0;0;0;0;0;0;0;0;0;"AL";"CAMPESTRE";"CAMPESTRE (AL)";2005
"AL-CAMPO ALEGRE";0;0;0;0;0;0;0;0;0;"AL";"CAMPO ALEGRE";"CAMPO ALEGRE (AL)";2005
"AL-CAMPO GRANDE";0;0;0;0;0;0;0;0;0;"AL";"CAMPO GRANDE";"CAMPO GRANDE (AL)";2005
"AL-CANAPI";0;0;0;0;0;0;0;0;0;"AL";"CANAPI";"CANAPI (AL)";2005
"AL-CAPELA";0;0;0;0;0;0;0;0;0;"AL";"CAPELA";"CAPELA (AL)";2005
"AL-CARNEIROS";0;0;0;0;0;0;0;0;0;"AL";"CARNEIROS";"CARNEIROS (AL)";2005
"AL-CHA PRETA";0;0;0;0;0;0;0;0;0;"AL";"CHA PRETA";"CHA PRETA (AL)";2005
"AL-COITE DO NOIA";0;0;0;0;0;0;0;0;0;"AL";"COITE DO NOIA";"COITE DO NOIA (AL)";2005
"AL-COLONIA LEOPOLDINA";0;0;0;0;0;0;0;0;0;"AL";"COLONIA LEOPOLDINA";"COLONIA LEOPOLDINA (AL)";2005
"AL-COQUEIRO SECO";0;0;0;0;0;0;0;0;0;"AL";"COQUEIRO SECO";"COQUEIRO SECO (AL)";2005
"AL-CORURIPE";0;0;0;0;0;0;0;0;0;"AL";"CORURIPE";"CORURIPE (AL)";2005
"AL-CRAIBAS";0;0;0;0;0;0;0;0;0;"AL";"CRAIBAS";"CRAIBAS (AL)";2005
"AL-DELMIRO GOUVEIA";0;0;0;0;0;0;0;0;0;"AL";"DELMIRO GOUVEIA";"DELMIRO GOUVEIA (AL)";2005
"AL-DOIS RIACHOS";0;0;0;0;0;0;0;0;0;"AL";"DOIS RIACHOS";"DOIS RIACHOS (AL)";2005
"AL-ESTRELA DE ALAGOAS";0;0;0;0;0;0;0;0;0;"AL";"ESTRELA DE ALAGOAS";"ESTRELA DE ALAGOAS (AL)";2005
"AL-FEIRA GRANDE";0;0;0;0;0;0;0;0;0;"AL";"FEIRA GRANDE";"FEIRA GRANDE (AL)";2005
"AL-FELIZ DESERTO";0;0;0;0;0;0;0;0;0;"AL";"FELIZ DESERTO";"FELIZ DESERTO (AL)";2005
"AL-FLEXEIRAS";0;0;0;0;0;0;0;0;0;"AL";"FLEXEIRAS";"FLEXEIRAS (AL)";2005
"AL-GIRAU DO PONCIANO";0;0;0;0;0;0;0;0;0;"AL";"GIRAU DO PONCIANO";"GIRAU DO PONCIANO (AL)";2005
"AL-IBATEGUARA";0;0;0;0;0;0;0;0;0;"AL";"IBATEGUARA";"IBATEGUARA (AL)";2005
"AL-IGACI";0;0;0;0;0;0;0;0;0;"AL";"IGACI";"IGACI (AL)";2005
"AL-IGREJA NOVA";0;0;0;0;0;0;0;0;0;"AL";"IGREJA NOVA";"IGREJA NOVA (AL)";2005
"AL-INHAPI";0;0;0;0;0;0;0;0;0;"AL";"INHAPI";"INHAPI (AL)";2005
"AL-JACARE DOS HOMENS";0;0;0;0;0;0;0;0;0;"AL";"JACARE DOS HOMENS";"JACARE DOS HOMENS (AL)";2005
"AL-JACUIPE";0;0;0;0;0;0;0;0;0;"AL";"JACUIPE";"JACUIPE (AL)";2005
"AL-JAPARATINGA";0;0;0;0;0;0;0;0;0;"AL";"JAPARATINGA";"JAPARATINGA (AL)";2005
"AL-JARAMATAIA";0;0;0;0;0;0;0;0;0;"AL";"JARAMATAIA";"JARAMATAIA (AL)";2005
"AL-JEQUIA DA PRAIA";0;0;0;0;0;0;0;0;0;"AL";"JEQUIA DA PRAIA";"JEQUIA DA PRAIA (AL)";2005
"AL-JOAQUIM GOMES";0;0;0;0;0;0;0;0;0;"AL";"JOAQUIM GOMES";"JOAQUIM GOMES (AL)";2005
"AL-JUNDIA";0;0;0;0;0;0;0;0;0;"AL";"JUNDIA";"JUNDIA (AL)";2005
"AL-JUNQUEIRO";0;0;0;0;0;0;0;0;0;"AL";"JUNQUEIRO";"JUNQUEIRO (AL)";2005
"AL-LAGOA DA CANOA";0;0;0;0;0;0;0;0;0;"AL";"LAGOA DA CANOA";"LAGOA DA CANOA (AL)";2005
"AL-LIMOEIRO DE ANADIA";0;0;0;0;0;0;0;0;0;"AL";"LIMOEIRO DE ANADIA";"LIMOEIRO DE ANADIA (AL)";2005
"AL-MACEIO";0;0;0;0;0;0;0;0;0;"AL";"MACEIO";"MACEIO (AL)";2005
"AL-MAJOR ISIDORO";0;0;0;0;0;0;0;0;0;"AL";"MAJOR ISIDORO";"MAJOR ISIDORO (AL)";2005
"AL-MARAGOGI";0;0;0;0;0;0;0;0;0;"AL";"MARAGOGI";"MARAGOGI (AL)";2005
"AL-MARAVILHA";0;0;0;0;0;0;0;0;0;"AL";"MARAVILHA";"MARAVILHA (AL)";2005
"AL-MARECHAL DEODORO";0;0;0;0;0;0;0;0;0;"AL";"MARECHAL DEODORO";"MARECHAL DEODORO (AL)";2005
"AL-MARIBONDO";0;0;0;0;0;0;0;0;0;"AL";"MARIBONDO";"MARIBONDO (AL)";2005
"AL-MAR VERMELHO";0;0;0;0;0;0;0;0;0;"AL";"MAR VERMELHO";"MAR VERMELHO (AL)";2005
