"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"MG-MONTE FORMOSO";0;0;0;0;0;0;0;0;0;"MG";"MONTE FORMOSO";"MONTE FORMOSO (MG)";2007
"MG-MONTE SANTO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MONTE SANTO DE MINAS";"MONTE SANTO DE MINAS (MG)";2007
"MG-MONTES CLAROS";0;0;0;0;0;0;0;0;0;"MG";"MONTES CLAROS";"MONTES CLAROS (MG)";2007
"MG-MONTE SIAO";0;0;0;0;0;0;0;0;0;"MG";"MONTE SIAO";"MONTE SIAO (MG)";2007
"MG-MONTEZUMA";0;0;0;0;0;0;0;0;0;"MG";"MONTEZUMA";"MONTEZUMA (MG)";2007
"MG-MORADA NOVA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"MORADA NOVA DE MINAS";"MORADA NOVA DE MINAS (MG)";2007
"MG-MORRO DA GARCA";0;0;0;0;0;0;0;0;0;"MG";"MORRO DA GARCA";"MORRO DA GARCA (MG)";2007
"MG-MORRO DO PILAR";0;0;0;0;0;0;0;0;0;"MG";"MORRO DO PILAR";"MORRO DO PILAR (MG)";2007
"MG-MUNHOZ";0;0;0;0;0;0;0;0;0;"MG";"MUNHOZ";"MUNHOZ (MG)";2007
"MG-MURIAE";0;0;0;0;0;0;0;0;0;"MG";"MURIAE";"MURIAE (MG)";2007
"MG-MUTUM";0;0;0;0;0;0;0;0;0;"MG";"MUTUM";"MUTUM (MG)";2007
"MG-MUZAMBINHO";0;0;0;0;0;0;0;0;0;"MG";"MUZAMBINHO";"MUZAMBINHO (MG)";2007
"MG-NACIP RAYDAN";0;0;0;0;0;0;0;0;0;"MG";"NACIP RAYDAN";"NACIP RAYDAN (MG)";2007
"MG-NANUQUE";0;0;0;0;0;0;0;0;0;"MG";"NANUQUE";"NANUQUE (MG)";2007
"MG-NAQUE";0;0;0;0;0;0;0;0;0;"MG";"NAQUE";"NAQUE (MG)";2007
"MG-NATALANDIA";0;0;0;0;0;0;0;0;0;"MG";"NATALANDIA";"NATALANDIA (MG)";2007
"MG-NATERCIA";0;0;0;0;0;0;0;0;0;"MG";"NATERCIA";"NATERCIA (MG)";2007
"MG-NAZARENO";0;0;0;0;0;0;0;0;0;"MG";"NAZARENO";"NAZARENO (MG)";2007
"MG-NEPOMUCENO";0;0;0;0;0;0;0;0;0;"MG";"NEPOMUCENO";"NEPOMUCENO (MG)";2007
"MG-NINHEIRA";0;0;0;0;0;0;0;0;0;"MG";"NINHEIRA";"NINHEIRA (MG)";2007
"MG-NOVA BELEM";0;0;0;0;0;0;0;0;0;"MG";"NOVA BELEM";"NOVA BELEM (MG)";2007
"MG-NOVA ERA";0;0;0;0;0;0;0;0;0;"MG";"NOVA ERA";"NOVA ERA (MG)";2007
"MG-NOVA LIMA";0;0;0;0;0;0;0;0;0;"MG";"NOVA LIMA";"NOVA LIMA (MG)";2007
"MG-NOVA MODICA";0;0;0;0;0;0;0;0;0;"MG";"NOVA MODICA";"NOVA MODICA (MG)";2007
"MG-NOVA PONTE";0;0;0;0;0;0;0;0;0;"MG";"NOVA PONTE";"NOVA PONTE (MG)";2007
"MG-NOVA PORTEIRINHA";0;0;0;0;0;0;0;0;0;"MG";"NOVA PORTEIRINHA";"NOVA PORTEIRINHA (MG)";2007
"MG-NOVA RESENDE";0;0;0;0;0;0;0;0;0;"MG";"NOVA RESENDE";"NOVA RESENDE (MG)";2007
"MG-NOVA SERRANA";0;0;0;0;0;0;0;0;0;"MG";"NOVA SERRANA";"NOVA SERRANA (MG)";2007
"MG-NOVO CRUZEIRO";0;0;0;0;0;0;0;0;0;"MG";"NOVO CRUZEIRO";"NOVO CRUZEIRO (MG)";2007
"MG-NOVO ORIENTE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"NOVO ORIENTE DE MINAS";"NOVO ORIENTE DE MINAS (MG)";2007
"MG-NOVORIZONTE";0;0;0;0;0;0;0;0;0;"MG";"NOVORIZONTE";"NOVORIZONTE (MG)";2007
"MG-OLARIA";0;0;0;0;0;0;0;0;0;"MG";"OLARIA";"OLARIA (MG)";2007
"MG-OLHOS-D AGUA";0;0;0;0;0;0;0;0;0;"MG";"OLHOS-D AGUA";"OLHOS-D AGUA (MG)";2007
"MG-OLIMPIO NORONHA";0;0;0;0;0;0;0;0;0;"MG";"OLIMPIO NORONHA";"OLIMPIO NORONHA (MG)";2007
"MG-OLIVEIRA";0;0;0;0;0;0;0;0;0;"MG";"OLIVEIRA";"OLIVEIRA (MG)";2007
"MG-OLIVEIRA FORTES";0;0;0;0;0;0;0;0;0;"MG";"OLIVEIRA FORTES";"OLIVEIRA FORTES (MG)";2007
"MG-ONCA DE PITANGUI";0;0;0;0;0;0;0;0;0;"MG";"ONCA DE PITANGUI";"ONCA DE PITANGUI (MG)";2007
"MG-ORATORIOS";0;0;0;0;0;0;0;0;0;"MG";"ORATORIOS";"ORATORIOS (MG)";2007
"MG-ORIZANIA";0;0;0;0;0;0;0;0;0;"MG";"ORIZANIA";"ORIZANIA (MG)";2007
"MG-OURO BRANCO";0;0;0;0;0;0;0;0;0;"MG";"OURO BRANCO";"OURO BRANCO (MG)";2007
"MG-OURO FINO";0;0;0;0;0;0;0;0;0;"MG";"OURO FINO";"OURO FINO (MG)";2007
"MG-OURO PRETO";0;0;0;0;0;0;0;0;0;"MG";"OURO PRETO";"OURO PRETO (MG)";2007
"MG-OURO VERDE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"OURO VERDE DE MINAS";"OURO VERDE DE MINAS (MG)";2007
"MG-PADRE CARVALHO";0;0;0;0;0;0;0;0;0;"MG";"PADRE CARVALHO";"PADRE CARVALHO (MG)";2007
"MG-PADRE PARAISO";0;0;0;0;0;0;0;0;0;"MG";"PADRE PARAISO";"PADRE PARAISO (MG)";2007
"MG-PAINEIRAS";0;0;0;0;0;0;0;0;0;"MG";"PAINEIRAS";"PAINEIRAS (MG)";2007
"MG-PAINS";0;0;0;0;0;0;0;0;0;"MG";"PAINS";"PAINS (MG)";2007
"MG-PAI PEDRO";0;0;0;0;0;0;0;0;0;"MG";"PAI PEDRO";"PAI PEDRO (MG)";2007
"MG-PAIVA";0;0;0;0;0;0;0;0;0;"MG";"PAIVA";"PAIVA (MG)";2007
"MG-PALMA";0;0;0;0;0;0;0;0;0;"MG";"PALMA";"PALMA (MG)";2007
"MG-PALMOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"PALMOPOLIS";"PALMOPOLIS (MG)";2007
"MG-PAPAGAIOS";0;0;0;0;0;0;0;0;0;"MG";"PAPAGAIOS";"PAPAGAIOS (MG)";2007
"MG-PARACATU";0;0;0;0;0;0;2271.94000000041;0;2271.94000000041;"MG";"PARACATU";"PARACATU (MG)";2007
"MG-PARA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"PARA DE MINAS";"PARA DE MINAS (MG)";2007
"MG-PARAGUACU";0;0;0;0;0;0;0;0;0;"MG";"PARAGUACU";"PARAGUACU (MG)";2007
"MG-PARAISOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"PARAISOPOLIS";"PARAISOPOLIS (MG)";2007
"MG-PARAOPEBA";0;0;0;0;0;0;0;0;0;"MG";"PARAOPEBA";"PARAOPEBA (MG)";2007
"MG-PASSABEM";0;0;0;0;0;0;0;0;0;"MG";"PASSABEM";"PASSABEM (MG)";2007
"MG-PASSA QUATRO";0;0;0;0;0;0;0;0;0;"MG";"PASSA QUATRO";"PASSA QUATRO (MG)";2007
"MG-PASSA TEMPO";0;0;0;0;0;0;0;0;0;"MG";"PASSA TEMPO";"PASSA TEMPO (MG)";2007
"MG-PASSA-VINTE";0;0;0;0;0;0;0;0;0;"MG";"PASSA-VINTE";"PASSA-VINTE (MG)";2007
"MG-PASSOS";0;0;0;0;0;0;0;0;0;"MG";"PASSOS";"PASSOS (MG)";2007
"MG-PATIS";0;0;0;0;0;0;0;0;0;"MG";"PATIS";"PATIS (MG)";2007
"MG-PATOS DE MINAS";0;0;0;0;0;0;3371.27000000048;0;3371.27000000048;"MG";"PATOS DE MINAS";"PATOS DE MINAS (MG)";2007
"MG-PATROCINIO";0;0;0;0;0;0;1227.69999999925;0;1227.69999999925;"MG";"PATROCINIO";"PATROCINIO (MG)";2007
"MG-PATROCINIO DO MURIAE";0;0;0;0;0;0;0;0;0;"MG";"PATROCINIO DO MURIAE";"PATROCINIO DO MURIAE (MG)";2007
"MG-PAULA CANDIDO";0;0;0;0;0;0;0;0;0;"MG";"PAULA CANDIDO";"PAULA CANDIDO (MG)";2007
"MG-PAULISTAS";0;0;0;0;0;0;0;0;0;"MG";"PAULISTAS";"PAULISTAS (MG)";2007
"MG-PAVAO";0;0;0;0;0;0;0;0;0;"MG";"PAVAO";"PAVAO (MG)";2007
"MG-PECANHA";0;0;0;0;0;0;0;0;0;"MG";"PECANHA";"PECANHA (MG)";2007
"MG-PEDRA AZUL";0;0;0;0;0;0;0;0;0;"MG";"PEDRA AZUL";"PEDRA AZUL (MG)";2007
"MG-PEDRA BONITA";0;0;0;0;0;0;0;0;0;"MG";"PEDRA BONITA";"PEDRA BONITA (MG)";2007
"MG-PEDRA DO ANTA";0;0;0;0;0;0;0;0;0;"MG";"PEDRA DO ANTA";"PEDRA DO ANTA (MG)";2007
"MG-PEDRA DO INDAIA";0;0;0;0;0;0;0;0;0;"MG";"PEDRA DO INDAIA";"PEDRA DO INDAIA (MG)";2007
"MG-PEDRA DOURADA";0;0;0;0;0;0;0;0;0;"MG";"PEDRA DOURADA";"PEDRA DOURADA (MG)";2007
"MG-PEDRALVA";0;0;0;0;0;0;0;0;0;"MG";"PEDRALVA";"PEDRALVA (MG)";2007
"MG-PEDRAS DE MARIA DA CRUZ";0;0;0;0;0;0;0;0;0;"MG";"PEDRAS DE MARIA DA CRUZ";"PEDRAS DE MARIA DA CRUZ (MG)";2007
"MG-PEDRINOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"PEDRINOPOLIS";"PEDRINOPOLIS (MG)";2007
"MG-PEDRO LEOPOLDO";0;0;0;0;0;0;0;0;0;"MG";"PEDRO LEOPOLDO";"PEDRO LEOPOLDO (MG)";2007
"MG-PEDRO TEIXEIRA";0;0;0;0;0;0;0;0;0;"MG";"PEDRO TEIXEIRA";"PEDRO TEIXEIRA (MG)";2007
"MG-PEQUERI";0;0;0;0;0;0;0;0;0;"MG";"PEQUERI";"PEQUERI (MG)";2007
"MG-PEQUI";0;0;0;0;0;0;0;0;0;"MG";"PEQUI";"PEQUI (MG)";2007
"MG-PERDIGAO";0;0;0;0;0;0;0;0;0;"MG";"PERDIGAO";"PERDIGAO (MG)";2007
"MG-PERDIZES";0;0;0;0;0;0;0;0;0;"MG";"PERDIZES";"PERDIZES (MG)";2007
"MG-PERDOES";0;0;0;0;0;0;0;0;0;"MG";"PERDOES";"PERDOES (MG)";2007
"MG-PERIQUITO";0;0;0;0;0;0;0;0;0;"MG";"PERIQUITO";"PERIQUITO (MG)";2007
"MG-PESCADOR";0;0;0;0;0;0;0;0;0;"MG";"PESCADOR";"PESCADOR (MG)";2007
"MG-PIAU";0;0;0;0;0;0;0;0;0;"MG";"PIAU";"PIAU (MG)";2007
"MG-PIEDADE DE CARATINGA";0;0;0;0;0;0;0;0;0;"MG";"PIEDADE DE CARATINGA";"PIEDADE DE CARATINGA (MG)";2007
"MG-PIEDADE DE PONTE NOVA";0;0;0;0;0;0;0;0;0;"MG";"PIEDADE DE PONTE NOVA";"PIEDADE DE PONTE NOVA (MG)";2007
"MG-PIEDADE DO RIO GRANDE";0;0;0;0;0;0;0;0;0;"MG";"PIEDADE DO RIO GRANDE";"PIEDADE DO RIO GRANDE (MG)";2007
"MG-PIEDADE DOS GERAIS";0;0;0;0;0;0;0;0;0;"MG";"PIEDADE DOS GERAIS";"PIEDADE DOS GERAIS (MG)";2007
"MG-PIMENTA";0;0;0;0;0;0;0;0;0;"MG";"PIMENTA";"PIMENTA (MG)";2007
"MG-PINGO-D AGUA";0;0;0;0;0;0;0;0;0;"MG";"PINGO-D AGUA";"PINGO-D AGUA (MG)";2007
"MG-PINTOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"PINTOPOLIS";"PINTOPOLIS (MG)";2007
"MG-PIRACEMA";0;0;0;0;0;0;0;0;0;"MG";"PIRACEMA";"PIRACEMA (MG)";2007
"MG-PIRAJUBA";0;0;0;0;0;0;818.889999999665;0;818.889999999665;"MG";"PIRAJUBA";"PIRAJUBA (MG)";2007
"MG-PIRANGA";0;0;0;0;0;0;0;0;0;"MG";"PIRANGA";"PIRANGA (MG)";2007
"MG-PIRANGUCU";0;0;0;0;0;0;0;0;0;"MG";"PIRANGUCU";"PIRANGUCU (MG)";2007
"MG-PIRANGUINHO";0;0;0;0;0;0;0;0;0;"MG";"PIRANGUINHO";"PIRANGUINHO (MG)";2007
"MG-PIRAPETINGA";0;0;0;0;0;0;0;0;0;"MG";"PIRAPETINGA";"PIRAPETINGA (MG)";2007
"MG-PIRAPORA";0;0;0;0;0;0;0;0;0;"MG";"PIRAPORA";"PIRAPORA (MG)";2007
"MG-PIRAUBA";0;0;0;0;0;0;0;0;0;"MG";"PIRAUBA";"PIRAUBA (MG)";2007
"MG-PITANGUI";0;0;0;0;0;0;0;0;0;"MG";"PITANGUI";"PITANGUI (MG)";2007
"MG-PIUMHI";0;0;0;0;0;0;0;0;0;"MG";"PIUMHI";"PIUMHI (MG)";2007
"MG-PLANURA";0;0;0;0;0;0;5096.91000000015;0;5096.91000000015;"MG";"PLANURA";"PLANURA (MG)";2007
"MG-POCO FUNDO";0;0;0;0;0;0;0;0;0;"MG";"POCO FUNDO";"POCO FUNDO (MG)";2007
"MG-POCOS DE CALDAS";0;0;0;0;0;0;0;0;0;"MG";"POCOS DE CALDAS";"POCOS DE CALDAS (MG)";2007
"MG-POCRANE";0;0;0;0;0;0;0;0;0;"MG";"POCRANE";"POCRANE (MG)";2007
"MG-POMPEU";0;0;0;0;0;0;0;0;0;"MG";"POMPEU";"POMPEU (MG)";2007
"MG-PONTE NOVA";0;0;0;0;0;0;0;0;0;"MG";"PONTE NOVA";"PONTE NOVA (MG)";2007
"MG-PONTO CHIQUE";0;0;0;0;0;0;0;0;0;"MG";"PONTO CHIQUE";"PONTO CHIQUE (MG)";2007
"MG-PONTO DOS VOLANTES";0;0;0;0;0;0;0;0;0;"MG";"PONTO DOS VOLANTES";"PONTO DOS VOLANTES (MG)";2007
"MG-PORTEIRINHA";0;0;0;0;0;0;0;0;0;"MG";"PORTEIRINHA";"PORTEIRINHA (MG)";2007
"MG-PORTO FIRME";0;0;0;0;0;0;0;0;0;"MG";"PORTO FIRME";"PORTO FIRME (MG)";2007
"MG-POTE";0;0;0;0;0;0;0;0;0;"MG";"POTE";"POTE (MG)";2007
"MG-POUSO ALEGRE";0;0;0;0;0;0;0;0;0;"MG";"POUSO ALEGRE";"POUSO ALEGRE (MG)";2007
"MG-POUSO ALTO";0;0;0;0;0;0;0;0;0;"MG";"POUSO ALTO";"POUSO ALTO (MG)";2007
"MG-PRADOS";0;0;0;0;0;0;0;0;0;"MG";"PRADOS";"PRADOS (MG)";2007
"MG-PRATA";0;0;0;0;0;0;0;0;0;"MG";"PRATA";"PRATA (MG)";2007
"MG-PRATAPOLIS";0;0;0;0;0;0;0;0;0;"MG";"PRATAPOLIS";"PRATAPOLIS (MG)";2007
"MG-PRATINHA";0;0;0;0;0;0;0;0;0;"MG";"PRATINHA";"PRATINHA (MG)";2007
"MG-PRESIDENTE BERNARDES";0;0;0;0;0;0;0;0;0;"MG";"PRESIDENTE BERNARDES";"PRESIDENTE BERNARDES (MG)";2007
"MG-PRESIDENTE JUSCELINO";0;0;0;0;0;0;0;0;0;"MG";"PRESIDENTE JUSCELINO";"PRESIDENTE JUSCELINO (MG)";2007
"MG-PRESIDENTE KUBITSCHEK";0;0;0;0;0;0;0;0;0;"MG";"PRESIDENTE KUBITSCHEK";"PRESIDENTE KUBITSCHEK (MG)";2007
"MG-PRESIDENTE OLEGARIO";0;0;0;0;0;0;0;0;0;"MG";"PRESIDENTE OLEGARIO";"PRESIDENTE OLEGARIO (MG)";2007
"MG-ALTO JEQUITIBA";0;0;0;0;0;0;0;0;0;"MG";"ALTO JEQUITIBA";"ALTO JEQUITIBA (MG)";2007
"MG-PRUDENTE DE MORAIS";0;0;0;0;0;0;0;0;0;"MG";"PRUDENTE DE MORAIS";"PRUDENTE DE MORAIS (MG)";2007
"MG-QUARTEL GERAL";0;0;0;0;0;0;0;0;0;"MG";"QUARTEL GERAL";"QUARTEL GERAL (MG)";2007
"MG-QUELUZITO";0;0;0;0;0;0;0;0;0;"MG";"QUELUZITO";"QUELUZITO (MG)";2007
"MG-RAPOSOS";0;0;0;0;0;0;0;0;0;"MG";"RAPOSOS";"RAPOSOS (MG)";2007
"MG-RAUL SOARES";0;0;0;0;0;0;0;0;0;"MG";"RAUL SOARES";"RAUL SOARES (MG)";2007
"MG-RECREIO";0;0;0;0;0;0;0;0;0;"MG";"RECREIO";"RECREIO (MG)";2007
"MG-REDUTO";0;0;0;0;0;0;0;0;0;"MG";"REDUTO";"REDUTO (MG)";2007
"MG-RESENDE COSTA";0;0;0;0;0;0;0;0;0;"MG";"RESENDE COSTA";"RESENDE COSTA (MG)";2007
"MG-RESPLENDOR";0;0;0;0;0;0;0;0;0;"MG";"RESPLENDOR";"RESPLENDOR (MG)";2007
"MG-RESSAQUINHA";0;0;0;0;0;0;0;0;0;"MG";"RESSAQUINHA";"RESSAQUINHA (MG)";2007
"MG-RIACHINHO";0;0;0;0;0;0;0;0;0;"MG";"RIACHINHO";"RIACHINHO (MG)";2007
"MG-RIACHO DOS MACHADOS";0;0;0;0;0;0;0;0;0;"MG";"RIACHO DOS MACHADOS";"RIACHO DOS MACHADOS (MG)";2007
"MG-RIBEIRAO DAS NEVES";0;0;0;0;0;0;0;0;0;"MG";"RIBEIRAO DAS NEVES";"RIBEIRAO DAS NEVES (MG)";2007
"MG-RIBEIRAO VERMELHO";0;0;0;0;0;0;0;0;0;"MG";"RIBEIRAO VERMELHO";"RIBEIRAO VERMELHO (MG)";2007
"MG-RIO ACIMA";0;0;0;0;0;0;0;0;0;"MG";"RIO ACIMA";"RIO ACIMA (MG)";2007
"MG-RIO CASCA";0;0;0;0;0;0;0;0;0;"MG";"RIO CASCA";"RIO CASCA (MG)";2007
"MG-RIO DOCE";0;0;0;0;0;0;0;0;0;"MG";"RIO DOCE";"RIO DOCE (MG)";2007
"MG-RIO DO PRADO";0;0;0;0;0;0;0;0;0;"MG";"RIO DO PRADO";"RIO DO PRADO (MG)";2007
"MG-RIO ESPERA";0;0;0;0;0;0;0;0;0;"MG";"RIO ESPERA";"RIO ESPERA (MG)";2007
"MG-RIO MANSO";0;0;0;0;0;0;0;0;0;"MG";"RIO MANSO";"RIO MANSO (MG)";2007
"MG-RIO NOVO";0;0;0;0;0;0;0;0;0;"MG";"RIO NOVO";"RIO NOVO (MG)";2007
"MG-RIO PARANAIBA";0;0;0;0;0;0;0;0;0;"MG";"RIO PARANAIBA";"RIO PARANAIBA (MG)";2007
"MG-RIO PARDO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"RIO PARDO DE MINAS";"RIO PARDO DE MINAS (MG)";2007
"MG-RIO PIRACICABA";0;0;0;0;0;0;0;0;0;"MG";"RIO PIRACICABA";"RIO PIRACICABA (MG)";2007
"MG-RIO POMBA";0;0;0;0;0;0;0;0;0;"MG";"RIO POMBA";"RIO POMBA (MG)";2007
"MG-RIO PRETO";0;0;0;0;0;0;0;0;0;"MG";"RIO PRETO";"RIO PRETO (MG)";2007
"MG-RIO VERMELHO";0;0;0;0;0;0;0;0;0;"MG";"RIO VERMELHO";"RIO VERMELHO (MG)";2007
"MG-RITAPOLIS";0;0;0;0;0;0;0;0;0;"MG";"RITAPOLIS";"RITAPOLIS (MG)";2007
"MG-ROCHEDO DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"ROCHEDO DE MINAS";"ROCHEDO DE MINAS (MG)";2007
"MG-RODEIRO";0;0;0;0;0;0;0;0;0;"MG";"RODEIRO";"RODEIRO (MG)";2007
"MG-ROMARIA";0;0;0;0;0;0;0;0;0;"MG";"ROMARIA";"ROMARIA (MG)";2007
"MG-ROSARIO DA LIMEIRA";0;0;0;0;0;0;0;0;0;"MG";"ROSARIO DA LIMEIRA";"ROSARIO DA LIMEIRA (MG)";2007
"MG-RUBELITA";0;0;0;0;0;0;0;0;0;"MG";"RUBELITA";"RUBELITA (MG)";2007
"MG-RUBIM";0;0;0;0;0;0;0;0;0;"MG";"RUBIM";"RUBIM (MG)";2007
"MG-SABARA";0;0;0;0;0;0;0;0;0;"MG";"SABARA";"SABARA (MG)";2007
"MG-SABINOPOLIS";0;0;0;0;0;0;0;0;0;"MG";"SABINOPOLIS";"SABINOPOLIS (MG)";2007
"MG-SACRAMENTO";0;0;0;0;0;0;0;0;0;"MG";"SACRAMENTO";"SACRAMENTO (MG)";2007
"MG-SALINAS";0;0;0;0;0;0;0;0;0;"MG";"SALINAS";"SALINAS (MG)";2007
"MG-SALTO DA DIVISA";0;0;0;0;0;0;0;0;0;"MG";"SALTO DA DIVISA";"SALTO DA DIVISA (MG)";2007
"MG-SANTA BARBARA";0;0;0;0;0;0;0;0;0;"MG";"SANTA BARBARA";"SANTA BARBARA (MG)";2007
"MG-SANTA BARBARA DO LESTE";0;0;0;0;0;0;0;0;0;"MG";"SANTA BARBARA DO LESTE";"SANTA BARBARA DO LESTE (MG)";2007
"MG-SANTA BARBARA DO MONTE VERDE";0;0;0;0;0;0;0;0;0;"MG";"SANTA BARBARA DO MONTE VERDE";"SANTA BARBARA DO MONTE VERDE (MG)";2007
"MG-SANTA BARBARA DO TUGURIO";0;0;0;0;0;0;0;0;0;"MG";"SANTA BARBARA DO TUGURIO";"SANTA BARBARA DO TUGURIO (MG)";2007
"MG-SANTA CRUZ DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA CRUZ DE MINAS";"SANTA CRUZ DE MINAS (MG)";2007
"MG-SANTA CRUZ DE SALINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA CRUZ DE SALINAS";"SANTA CRUZ DE SALINAS (MG)";2007
"MG-SANTA CRUZ DO ESCALVADO";0;0;0;0;0;0;0;0;0;"MG";"SANTA CRUZ DO ESCALVADO";"SANTA CRUZ DO ESCALVADO (MG)";2007
"MG-SANTA EFIGENIA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA EFIGENIA DE MINAS";"SANTA EFIGENIA DE MINAS (MG)";2007
"MG-SANTA FE DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA FE DE MINAS";"SANTA FE DE MINAS (MG)";2007
"MG-SANTA HELENA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA HELENA DE MINAS";"SANTA HELENA DE MINAS (MG)";2007
"MG-SANTA JULIANA";0;0;0;0;0;0;0;0;0;"MG";"SANTA JULIANA";"SANTA JULIANA (MG)";2007
"MG-SANTA LUZIA";0;0;0;0;0;0;0;0;0;"MG";"SANTA LUZIA";"SANTA LUZIA (MG)";2007
"MG-SANTA MARGARIDA";0;0;0;0;0;0;0;0;0;"MG";"SANTA MARGARIDA";"SANTA MARGARIDA (MG)";2007
"MG-SANTA MARIA DE ITABIRA";0;0;0;0;0;0;0;0;0;"MG";"SANTA MARIA DE ITABIRA";"SANTA MARIA DE ITABIRA (MG)";2007
"MG-SANTA MARIA DO SALTO";0;0;0;0;0;0;0;0;0;"MG";"SANTA MARIA DO SALTO";"SANTA MARIA DO SALTO (MG)";2007
"MG-SANTA MARIA DO SUACUI";0;0;0;0;0;0;0;0;0;"MG";"SANTA MARIA DO SUACUI";"SANTA MARIA DO SUACUI (MG)";2007
"MG-SANTANA DA VARGEM";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DA VARGEM";"SANTANA DA VARGEM (MG)";2007
"MG-SANTANA DE CATAGUASES";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DE CATAGUASES";"SANTANA DE CATAGUASES (MG)";2007
"MG-SANTANA DE PIRAPAMA";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DE PIRAPAMA";"SANTANA DE PIRAPAMA (MG)";2007
"MG-SANTANA DO DESERTO";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO DESERTO";"SANTANA DO DESERTO (MG)";2007
"MG-SANTANA DO GARAMBEU";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO GARAMBEU";"SANTANA DO GARAMBEU (MG)";2007
"MG-SANTANA DO JACARE";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO JACARE";"SANTANA DO JACARE (MG)";2007
"MG-SANTANA DO MANHUACU";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO MANHUACU";"SANTANA DO MANHUACU (MG)";2007
"MG-SANTANA DO PARAISO";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO PARAISO";"SANTANA DO PARAISO (MG)";2007
"MG-SANTANA DO RIACHO";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DO RIACHO";"SANTANA DO RIACHO (MG)";2007
"MG-SANTANA DOS MONTES";0;0;0;0;0;0;0;0;0;"MG";"SANTANA DOS MONTES";"SANTANA DOS MONTES (MG)";2007
"MG-SANTA RITA DE CALDAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE CALDAS";"SANTA RITA DE CALDAS (MG)";2007
"MG-SANTA RITA DE JACUTINGA";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE JACUTINGA";"SANTA RITA DE JACUTINGA (MG)";2007
"MG-SANTA RITA DE MINAS";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE MINAS";"SANTA RITA DE MINAS (MG)";2007
"MG-SANTA RITA DE IBITIPOCA";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DE IBITIPOCA";"SANTA RITA DE IBITIPOCA (MG)";2007
"MG-SANTA RITA DO ITUETO";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DO ITUETO";"SANTA RITA DO ITUETO (MG)";2007
"MG-SANTA RITA DO SAPUCAI";0;0;0;0;0;0;0;0;0;"MG";"SANTA RITA DO SAPUCAI";"SANTA RITA DO SAPUCAI (MG)";2007
"MG-SANTA ROSA DA SERRA";0;0;0;0;0;0;0;0;0;"MG";"SANTA ROSA DA SERRA";"SANTA ROSA DA SERRA (MG)";2007
"MG-SANTA VITORIA";0;0;0;0;0;0;0;0;0;"MG";"SANTA VITORIA";"SANTA VITORIA (MG)";2007
"MG-SANTO ANTONIO DO AMPARO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO AMPARO";"SANTO ANTONIO DO AMPARO (MG)";2007
"MG-SANTO ANTONIO DO AVENTUREIRO";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO AVENTUREIRO";"SANTO ANTONIO DO AVENTUREIRO (MG)";2007
"MG-SANTO ANTONIO DO GRAMA";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO GRAMA";"SANTO ANTONIO DO GRAMA (MG)";2007
"MG-SANTO ANTONIO DO ITAMBE";0;0;0;0;0;0;0;0;0;"MG";"SANTO ANTONIO DO ITAMBE";"SANTO ANTONIO DO ITAMBE (MG)";2007
