"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"Total";"Estado";"Mun";"chave";"ano"
"MA-SAO JOSE DOS BASILIOS";0;0;0;0;0;0;0;0;0;"MA";"SAO JOSE DOS BASILIOS";"SAO JOSE DOS BASILIOS (MA)";2009
"MA-SAO LUIS";0;0;0;0;0;0;0;0;0;"MA";"SAO LUIS";"SAO LUIS (MA)";2009
"MA-SAO LUIS GONZAGA DO MARANHAO";0;0;0;0;0;0;0;0;0;"MA";"SAO LUIS GONZAGA DO MARANHAO";"SAO LUIS GONZAGA DO MARANHAO (MA)";2009
"MA-SAO MATEUS DO MARANHAO";0;0;0;0;0;0;0;0;0;"MA";"SAO MATEUS DO MARANHAO";"SAO MATEUS DO MARANHAO (MA)";2009
"MA-SAO PEDRO DA AGUA BRANCA";0;0;0;0;0;0;0;0;0;"MA";"SAO PEDRO DA AGUA BRANCA";"SAO PEDRO DA AGUA BRANCA (MA)";2009
"MA-SAO PEDRO DOS CRENTES";0;0;0;0;0;0;0;0;0;"MA";"SAO PEDRO DOS CRENTES";"SAO PEDRO DOS CRENTES (MA)";2009
"MA-SAO RAIMUNDO DAS MANGABEIRAS";0;0;0;0;0;0;0;0;0;"MA";"SAO RAIMUNDO DAS MANGABEIRAS";"SAO RAIMUNDO DAS MANGABEIRAS (MA)";2009
"MA-SAO RAIMUNDO DO DOCA BEZERRA";0;0;0;0;0;0;0;0;0;"MA";"SAO RAIMUNDO DO DOCA BEZERRA";"SAO RAIMUNDO DO DOCA BEZERRA (MA)";2009
"MA-SAO ROBERTO";0;0;0;0;0;0;0;0;0;"MA";"SAO ROBERTO";"SAO ROBERTO (MA)";2009
"MA-SAO VICENTE FERRER";0;0;0;0;0;0;0;0;0;"MA";"SAO VICENTE FERRER";"SAO VICENTE FERRER (MA)";2009
"MA-SATUBINHA";0;0;0;0;0;0;0;0;0;"MA";"SATUBINHA";"SATUBINHA (MA)";2009
"MA-SENADOR ALEXANDRE COSTA";0;0;0;0;0;0;0;0;0;"MA";"SENADOR ALEXANDRE COSTA";"SENADOR ALEXANDRE COSTA (MA)";2009
"MA-SENADOR LA ROCQUE";0;0;0;0;0;0;0;0;0;"MA";"SENADOR LA ROCQUE";"SENADOR LA ROCQUE (MA)";2009
"MA-SERRANO DO MARANHAO";0;0;0;0;0;0;0;0;0;"MA";"SERRANO DO MARANHAO";"SERRANO DO MARANHAO (MA)";2009
"MA-SITIO NOVO";0;0;0;0;0;0;0;0;0;"MA";"SITIO NOVO";"SITIO NOVO (MA)";2009
"MA-SUCUPIRA DO NORTE";0;0;0;0;0;0;0;0;0;"MA";"SUCUPIRA DO NORTE";"SUCUPIRA DO NORTE (MA)";2009
"MA-SUCUPIRA DO RIACHAO";0;0;0;0;0;0;0;0;0;"MA";"SUCUPIRA DO RIACHAO";"SUCUPIRA DO RIACHAO (MA)";2009
"MA-TASSO FRAGOSO";0;0;0;0;0;0;0;0;0;"MA";"TASSO FRAGOSO";"TASSO FRAGOSO (MA)";2009
"MA-TIMBIRAS";0;0;0;0;0;0;0;0;0;"MA";"TIMBIRAS";"TIMBIRAS (MA)";2009
"MA-TIMON";0;0;0;0;0;0;0;0;0;"MA";"TIMON";"TIMON (MA)";2009
"MA-TRIZIDELA DO VALE";0;0;0;0;0;0;0;0;0;"MA";"TRIZIDELA DO VALE";"TRIZIDELA DO VALE (MA)";2009
"MA-TUFILANDIA";0;0;0;0;0;0;0;0;0;"MA";"TUFILANDIA";"TUFILANDIA (MA)";2009
"MA-TUNTUM";0;0;0;0;0;0;0;0;0;"MA";"TUNTUM";"TUNTUM (MA)";2009
"MA-TURIACU";0;0;0;0;0;0;0;0;0;"MA";"TURIACU";"TURIACU (MA)";2009
"MA-TURILANDIA";0;0;0;0;0;0;0;0;0;"MA";"TURILANDIA";"TURILANDIA (MA)";2009
"MA-TUTOIA";0;0;0;0;0;0;0;0;0;"MA";"TUTOIA";"TUTOIA (MA)";2009
"MA-URBANO SANTOS";0;0;0;0;0;0;0;0;0;"MA";"URBANO SANTOS";"URBANO SANTOS (MA)";2009
"MA-VARGEM GRANDE";0;0;0;0;0;0;0;0;0;"MA";"VARGEM GRANDE";"VARGEM GRANDE (MA)";2009
"MA-VIANA";0;0;0;0;0;0;0;0;0;"MA";"VIANA";"VIANA (MA)";2009
"MA-VILA NOVA DOS MARTIRIOS";0;0;0;0;0;0;0;0;0;"MA";"VILA NOVA DOS MARTIRIOS";"VILA NOVA DOS MARTIRIOS (MA)";2009
"MA-VITORIA DO MEARIM";0;0;0;0;0;0;0;0;0;"MA";"VITORIA DO MEARIM";"VITORIA DO MEARIM (MA)";2009
"MA-VITORINO FREIRE";0;0;0;0;0;0;0;0;0;"MA";"VITORINO FREIRE";"VITORINO FREIRE (MA)";2009
"MA-ZE DOCA";0;0;0;0;0;0;0;0;0;"MA";"ZE DOCA";"ZE DOCA (MA)";2009
"PI-ACAUA";0;0;0;0;0;0;0;0;0;"PI";"ACAUA";"ACAUA (PI)";2009
"PI-AGRICOLANDIA";0;0;0;0;0;0;0;0;0;"PI";"AGRICOLANDIA";"AGRICOLANDIA (PI)";2009
"PI-AGUA BRANCA";0;0;0;0;0;0;0;0;0;"PI";"AGUA BRANCA";"AGUA BRANCA (PI)";2009
"PI-ALAGOINHA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"ALAGOINHA DO PIAUI";"ALAGOINHA DO PIAUI (PI)";2009
"PI-ALEGRETE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"ALEGRETE DO PIAUI";"ALEGRETE DO PIAUI (PI)";2009
"PI-ALTO LONGA";0;0;0;0;0;0;0;0;0;"PI";"ALTO LONGA";"ALTO LONGA (PI)";2009
"PI-ALTOS";0;0;0;0;0;0;0;0;0;"PI";"ALTOS";"ALTOS (PI)";2009
"PI-ALVORADA DO GURGUEIA";0;0;0;0;0;0;0;0;0;"PI";"ALVORADA DO GURGUEIA";"ALVORADA DO GURGUEIA (PI)";2009
"PI-AMARANTE";0;0;0;0;0;0;0;0;0;"PI";"AMARANTE";"AMARANTE (PI)";2009
"PI-ANGICAL DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"ANGICAL DO PIAUI";"ANGICAL DO PIAUI (PI)";2009
"PI-ANISIO DE ABREU";0;0;0;0;0;0;0;0;0;"PI";"ANISIO DE ABREU";"ANISIO DE ABREU (PI)";2009
"PI-ANTONIO ALMEIDA";0;0;0;0;0;0;0;0;0;"PI";"ANTONIO ALMEIDA";"ANTONIO ALMEIDA (PI)";2009
"PI-AROAZES";0;0;0;0;0;0;0;0;0;"PI";"AROAZES";"AROAZES (PI)";2009
"PI-AROEIRAS DO ITAIM";0;0;0;0;0;0;0;0;0;"PI";"AROEIRAS DO ITAIM";"AROEIRAS DO ITAIM (PI)";2009
"PI-ARRAIAL";0;0;0;0;0;0;0;0;0;"PI";"ARRAIAL";"ARRAIAL (PI)";2009
"PI-ASSUNCAO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"ASSUNCAO DO PIAUI";"ASSUNCAO DO PIAUI (PI)";2009
"PI-AVELINO LOPES";0;0;0;0;0;0;0;0;0;"PI";"AVELINO LOPES";"AVELINO LOPES (PI)";2009
"PI-BAIXA GRANDE DO RIBEIRO";0;0;0;0;0;0;33159.2000000011;0;33159.2000000011;"PI";"BAIXA GRANDE DO RIBEIRO";"BAIXA GRANDE DO RIBEIRO (PI)";2009
"PI-BARRA D ALCANTARA";0;0;0;0;0;0;0;0;0;"PI";"BARRA D ALCANTARA";"BARRA D ALCANTARA (PI)";2009
"PI-BARRAS";0;0;0;0;0;0;0;0;0;"PI";"BARRAS";"BARRAS (PI)";2009
"PI-BARREIRAS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BARREIRAS DO PIAUI";"BARREIRAS DO PIAUI (PI)";2009
"PI-BARRO DURO";0;0;0;0;0;0;0;0;0;"PI";"BARRO DURO";"BARRO DURO (PI)";2009
"PI-BATALHA";0;0;0;0;0;0;0;0;0;"PI";"BATALHA";"BATALHA (PI)";2009
"PI-BELA VISTA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BELA VISTA DO PIAUI";"BELA VISTA DO PIAUI (PI)";2009
"PI-BELEM DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BELEM DO PIAUI";"BELEM DO PIAUI (PI)";2009
"PI-BENEDITINOS";0;0;0;0;0;0;0;0;0;"PI";"BENEDITINOS";"BENEDITINOS (PI)";2009
"PI-BERTOLINIA";0;0;0;0;0;0;0;0;0;"PI";"BERTOLINIA";"BERTOLINIA (PI)";2009
"PI-BETANIA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BETANIA DO PIAUI";"BETANIA DO PIAUI (PI)";2009
"PI-BOA HORA";0;0;0;0;0;0;0;0;0;"PI";"BOA HORA";"BOA HORA (PI)";2009
"PI-BOCAINA";0;0;0;0;0;0;0;0;0;"PI";"BOCAINA";"BOCAINA (PI)";2009
"PI-BOM JESUS";0;0;0;0;0;0;0;0;0;"PI";"BOM JESUS";"BOM JESUS (PI)";2009
"PI-BOM PRINCIPIO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BOM PRINCIPIO DO PIAUI";"BOM PRINCIPIO DO PIAUI (PI)";2009
"PI-BONFIM DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BONFIM DO PIAUI";"BONFIM DO PIAUI (PI)";2009
"PI-BOQUEIRAO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BOQUEIRAO DO PIAUI";"BOQUEIRAO DO PIAUI (PI)";2009
"PI-BRASILEIRA";0;0;0;0;0;0;0;0;0;"PI";"BRASILEIRA";"BRASILEIRA (PI)";2009
"PI-BREJO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"BREJO DO PIAUI";"BREJO DO PIAUI (PI)";2009
"PI-BURITI DOS LOPES";0;0;0;0;0;0;0;0;0;"PI";"BURITI DOS LOPES";"BURITI DOS LOPES (PI)";2009
"PI-BURITI DOS MONTES";0;0;0;0;0;0;0;0;0;"PI";"BURITI DOS MONTES";"BURITI DOS MONTES (PI)";2009
"PI-CABECEIRAS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CABECEIRAS DO PIAUI";"CABECEIRAS DO PIAUI (PI)";2009
"PI-CAJAZEIRAS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CAJAZEIRAS DO PIAUI";"CAJAZEIRAS DO PIAUI (PI)";2009
"PI-CAJUEIRO DA PRAIA";0;0;0;0;0;0;0;0;0;"PI";"CAJUEIRO DA PRAIA";"CAJUEIRO DA PRAIA (PI)";2009
"PI-CALDEIRAO GRANDE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CALDEIRAO GRANDE DO PIAUI";"CALDEIRAO GRANDE DO PIAUI (PI)";2009
"PI-CAMPINAS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CAMPINAS DO PIAUI";"CAMPINAS DO PIAUI (PI)";2009
"PI-CAMPO ALEGRE DO FIDALGO";0;0;0;0;0;0;0;0;0;"PI";"CAMPO ALEGRE DO FIDALGO";"CAMPO ALEGRE DO FIDALGO (PI)";2009
"PI-CAMPO GRANDE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CAMPO GRANDE DO PIAUI";"CAMPO GRANDE DO PIAUI (PI)";2009
"PI-CAMPO LARGO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CAMPO LARGO DO PIAUI";"CAMPO LARGO DO PIAUI (PI)";2009
"PI-CAMPO MAIOR";0;0;0;0;0;0;0;0;0;"PI";"CAMPO MAIOR";"CAMPO MAIOR (PI)";2009
"PI-CANAVIEIRA";0;0;0;0;0;0;0;0;0;"PI";"CANAVIEIRA";"CANAVIEIRA (PI)";2009
"PI-CANTO DO BURITI";0;0;0;0;0;0;0;0;0;"PI";"CANTO DO BURITI";"CANTO DO BURITI (PI)";2009
"PI-CAPITAO DE CAMPOS";0;0;0;0;0;0;0;0;0;"PI";"CAPITAO DE CAMPOS";"CAPITAO DE CAMPOS (PI)";2009
"PI-CAPITAO GERVASIO OLIVEIRA";0;0;0;0;0;0;0;0;0;"PI";"CAPITAO GERVASIO OLIVEIRA";"CAPITAO GERVASIO OLIVEIRA (PI)";2009
"PI-CARACOL";0;0;0;0;0;0;0;0;0;"PI";"CARACOL";"CARACOL (PI)";2009
"PI-CARAUBAS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CARAUBAS DO PIAUI";"CARAUBAS DO PIAUI (PI)";2009
"PI-CARIDADE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CARIDADE DO PIAUI";"CARIDADE DO PIAUI (PI)";2009
"PI-CASTELO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CASTELO DO PIAUI";"CASTELO DO PIAUI (PI)";2009
"PI-CAXINGO";0;0;0;0;0;0;0;0;0;"PI";"CAXINGO";"CAXINGO (PI)";2009
"PI-COCAL";0;0;0;0;0;0;0;0;0;"PI";"COCAL";"COCAL (PI)";2009
"PI-COCAL DE TELHA";0;0;0;0;0;0;0;0;0;"PI";"COCAL DE TELHA";"COCAL DE TELHA (PI)";2009
"PI-COCAL DOS ALVES";0;0;0;0;0;0;0;0;0;"PI";"COCAL DOS ALVES";"COCAL DOS ALVES (PI)";2009
"PI-COIVARAS";0;0;0;0;0;0;0;0;0;"PI";"COIVARAS";"COIVARAS (PI)";2009
"PI-COLONIA DO GURGUEIA";0;0;0;0;0;0;0;0;0;"PI";"COLONIA DO GURGUEIA";"COLONIA DO GURGUEIA (PI)";2009
"PI-COLONIA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"COLONIA DO PIAUI";"COLONIA DO PIAUI (PI)";2009
"PI-CONCEICAO DO CANINDE";0;0;0;0;0;0;0;0;0;"PI";"CONCEICAO DO CANINDE";"CONCEICAO DO CANINDE (PI)";2009
"PI-CORONEL JOSE DIAS";0;0;0;0;0;0;0;0;0;"PI";"CORONEL JOSE DIAS";"CORONEL JOSE DIAS (PI)";2009
"PI-CORRENTE";0;0;0;0;0;0;0;0;0;"PI";"CORRENTE";"CORRENTE (PI)";2009
"PI-CRISTALANDIA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CRISTALANDIA DO PIAUI";"CRISTALANDIA DO PIAUI (PI)";2009
"PI-CRISTINO CASTRO";0;0;0;0;0;0;0;0;0;"PI";"CRISTINO CASTRO";"CRISTINO CASTRO (PI)";2009
"PI-CURIMATA";0;0;0;0;0;0;0;0;0;"PI";"CURIMATA";"CURIMATA (PI)";2009
"PI-CURRAIS";0;0;0;0;0;0;0;0;0;"PI";"CURRAIS";"CURRAIS (PI)";2009
"PI-CURRALINHOS";0;0;0;0;0;0;0;0;0;"PI";"CURRALINHOS";"CURRALINHOS (PI)";2009
"PI-CURRAL NOVO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"CURRAL NOVO DO PIAUI";"CURRAL NOVO DO PIAUI (PI)";2009
"PI-DEMERVAL LOBAO";0;0;0;0;0;0;0;0;0;"PI";"DEMERVAL LOBAO";"DEMERVAL LOBAO (PI)";2009
"PI-DIRCEU ARCOVERDE";0;0;0;0;0;0;0;0;0;"PI";"DIRCEU ARCOVERDE";"DIRCEU ARCOVERDE (PI)";2009
"PI-DOM EXPEDITO LOPES";0;0;0;0;0;0;0;0;0;"PI";"DOM EXPEDITO LOPES";"DOM EXPEDITO LOPES (PI)";2009
"PI-DOMINGOS MOURAO";0;0;0;0;0;0;0;0;0;"PI";"DOMINGOS MOURAO";"DOMINGOS MOURAO (PI)";2009
"PI-DOM INOCENCIO";0;0;0;0;0;0;0;0;0;"PI";"DOM INOCENCIO";"DOM INOCENCIO (PI)";2009
"PI-ELESBAO VELOSO";0;0;0;0;0;0;0;0;0;"PI";"ELESBAO VELOSO";"ELESBAO VELOSO (PI)";2009
"PI-ELISEU MARTINS";0;0;0;0;0;0;0;0;0;"PI";"ELISEU MARTINS";"ELISEU MARTINS (PI)";2009
"PI-ESPERANTINA";0;0;0;0;0;0;0;0;0;"PI";"ESPERANTINA";"ESPERANTINA (PI)";2009
"PI-FARTURA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"FARTURA DO PIAUI";"FARTURA DO PIAUI (PI)";2009
"PI-FLORES DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"FLORES DO PIAUI";"FLORES DO PIAUI (PI)";2009
"PI-FLORESTA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"FLORESTA DO PIAUI";"FLORESTA DO PIAUI (PI)";2009
"PI-FLORIANO";0;0;0;0;0;0;0;0;0;"PI";"FLORIANO";"FLORIANO (PI)";2009
"PI-FRANCINOPOLIS";0;0;0;0;0;0;0;0;0;"PI";"FRANCINOPOLIS";"FRANCINOPOLIS (PI)";2009
"PI-FRANCISCO AYRES";0;0;0;0;0;0;0;0;0;"PI";"FRANCISCO AYRES";"FRANCISCO AYRES (PI)";2009
"PI-FRANCISCO MACEDO";0;0;0;0;0;0;0;0;0;"PI";"FRANCISCO MACEDO";"FRANCISCO MACEDO (PI)";2009
"PI-FRANCISCO SANTOS";0;0;0;0;0;0;0;0;0;"PI";"FRANCISCO SANTOS";"FRANCISCO SANTOS (PI)";2009
"PI-FRONTEIRAS";0;0;0;0;0;0;0;0;0;"PI";"FRONTEIRAS";"FRONTEIRAS (PI)";2009
"PI-GEMINIANO";0;0;0;0;0;0;0;0;0;"PI";"GEMINIANO";"GEMINIANO (PI)";2009
"PI-GILBUES";0;0;0;0;0;0;0;0;0;"PI";"GILBUES";"GILBUES (PI)";2009
"PI-GUADALUPE";0;0;0;0;0;0;0;0;0;"PI";"GUADALUPE";"GUADALUPE (PI)";2009
"PI-GUARIBAS";0;0;0;0;0;0;0;0;0;"PI";"GUARIBAS";"GUARIBAS (PI)";2009
"PI-HUGO NAPOLEAO";0;0;0;0;0;0;0;0;0;"PI";"HUGO NAPOLEAO";"HUGO NAPOLEAO (PI)";2009
"PI-ILHA GRANDE";0;0;0;0;0;0;0;0;0;"PI";"ILHA GRANDE";"ILHA GRANDE (PI)";2009
"PI-INHUMA";0;0;0;0;0;0;0;0;0;"PI";"INHUMA";"INHUMA (PI)";2009
"PI-IPIRANGA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"IPIRANGA DO PIAUI";"IPIRANGA DO PIAUI (PI)";2009
"PI-ISAIAS COELHO";0;0;0;0;0;0;0;0;0;"PI";"ISAIAS COELHO";"ISAIAS COELHO (PI)";2009
"PI-ITAINOPOLIS";0;0;0;0;0;0;0;0;0;"PI";"ITAINOPOLIS";"ITAINOPOLIS (PI)";2009
"PI-ITAUEIRA";0;0;0;0;0;0;0;0;0;"PI";"ITAUEIRA";"ITAUEIRA (PI)";2009
"PI-JACOBINA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JACOBINA DO PIAUI";"JACOBINA DO PIAUI (PI)";2009
"PI-JAICOS";0;0;0;0;0;0;0;0;0;"PI";"JAICOS";"JAICOS (PI)";2009
"PI-JARDIM DO MULATO";0;0;0;0;0;0;0;0;0;"PI";"JARDIM DO MULATO";"JARDIM DO MULATO (PI)";2009
"PI-JATOBA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JATOBA DO PIAUI";"JATOBA DO PIAUI (PI)";2009
"PI-JERUMENHA";0;0;0;0;0;0;0;0;0;"PI";"JERUMENHA";"JERUMENHA (PI)";2009
"PI-JOAO COSTA";0;0;0;0;0;0;0;0;0;"PI";"JOAO COSTA";"JOAO COSTA (PI)";2009
"PI-JOAQUIM PIRES";0;0;0;0;0;0;0;0;0;"PI";"JOAQUIM PIRES";"JOAQUIM PIRES (PI)";2009
"PI-JOCA MARQUES";0;0;0;0;0;0;0;0;0;"PI";"JOCA MARQUES";"JOCA MARQUES (PI)";2009
"PI-JOSE DE FREITAS";0;0;0;0;0;0;0;0;0;"PI";"JOSE DE FREITAS";"JOSE DE FREITAS (PI)";2009
"PI-JUAZEIRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"JUAZEIRO DO PIAUI";"JUAZEIRO DO PIAUI (PI)";2009
"PI-JULIO BORGES";0;0;0;0;0;0;0;0;0;"PI";"JULIO BORGES";"JULIO BORGES (PI)";2009
"PI-JUREMA";0;0;0;0;0;0;0;0;0;"PI";"JUREMA";"JUREMA (PI)";2009
"PI-LAGOINHA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOINHA DO PIAUI";"LAGOINHA DO PIAUI (PI)";2009
"PI-LAGOA ALEGRE";0;0;0;0;0;0;0;0;0;"PI";"LAGOA ALEGRE";"LAGOA ALEGRE (PI)";2009
"PI-LAGOA DO BARRO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO BARRO DO PIAUI";"LAGOA DO BARRO DO PIAUI (PI)";2009
"PI-LAGOA DE SAO FRANCISCO";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DE SAO FRANCISCO";"LAGOA DE SAO FRANCISCO (PI)";2009
"PI-LAGOA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO PIAUI";"LAGOA DO PIAUI (PI)";2009
"PI-LAGOA DO SITIO";0;0;0;0;0;0;0;0;0;"PI";"LAGOA DO SITIO";"LAGOA DO SITIO (PI)";2009
"PI-LANDRI SALES";0;0;0;0;0;0;0;0;0;"PI";"LANDRI SALES";"LANDRI SALES (PI)";2009
"PI-LUIS CORREIA";0;0;0;0;0;0;0;0;0;"PI";"LUIS CORREIA";"LUIS CORREIA (PI)";2009
"PI-LUZILANDIA";0;0;0;0;0;0;0;0;0;"PI";"LUZILANDIA";"LUZILANDIA (PI)";2009
"PI-MADEIRO";0;0;0;0;0;0;0;0;0;"PI";"MADEIRO";"MADEIRO (PI)";2009
"PI-MANOEL EMIDIO";0;0;0;0;0;0;0;0;0;"PI";"MANOEL EMIDIO";"MANOEL EMIDIO (PI)";2009
"PI-MARCOLANDIA";0;0;0;0;0;0;0;0;0;"PI";"MARCOLANDIA";"MARCOLANDIA (PI)";2009
"PI-MARCOS PARENTE";0;0;0;0;0;0;0;0;0;"PI";"MARCOS PARENTE";"MARCOS PARENTE (PI)";2009
"PI-MASSAPE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MASSAPE DO PIAUI";"MASSAPE DO PIAUI (PI)";2009
"PI-MATIAS OLIMPIO";0;0;0;0;0;0;0;0;0;"PI";"MATIAS OLIMPIO";"MATIAS OLIMPIO (PI)";2009
"PI-MIGUEL ALVES";0;0;0;0;0;0;0;0;0;"PI";"MIGUEL ALVES";"MIGUEL ALVES (PI)";2009
"PI-MIGUEL LEAO";0;0;0;0;0;0;0;0;0;"PI";"MIGUEL LEAO";"MIGUEL LEAO (PI)";2009
"PI-MILTON BRANDAO";0;0;0;0;0;0;0;0;0;"PI";"MILTON BRANDAO";"MILTON BRANDAO (PI)";2009
"PI-MONSENHOR GIL";0;0;0;0;0;0;0;0;0;"PI";"MONSENHOR GIL";"MONSENHOR GIL (PI)";2009
"PI-MONSENHOR HIPOLITO";0;0;0;0;0;0;0;0;0;"PI";"MONSENHOR HIPOLITO";"MONSENHOR HIPOLITO (PI)";2009
"PI-MONTE ALEGRE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MONTE ALEGRE DO PIAUI";"MONTE ALEGRE DO PIAUI (PI)";2009
"PI-MORRO CABECA NO TEMPO";0;0;0;0;0;0;0;0;0;"PI";"MORRO CABECA NO TEMPO";"MORRO CABECA NO TEMPO (PI)";2009
"PI-MORRO DO CHAPEU DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"MORRO DO CHAPEU DO PIAUI";"MORRO DO CHAPEU DO PIAUI (PI)";2009
"PI-MURICI DOS PORTELAS";0;0;0;0;0;0;0;0;0;"PI";"MURICI DOS PORTELAS";"MURICI DOS PORTELAS (PI)";2009
"PI-NAZARE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"NAZARE DO PIAUI";"NAZARE DO PIAUI (PI)";2009
"PI-NAZARIA";0;0;0;0;0;0;0;0;0;"PI";"NAZARIA";"NAZARIA (PI)";2009
"PI-NOSSA SENHORA DE NAZARE";0;0;0;0;0;0;0;0;0;"PI";"NOSSA SENHORA DE NAZARE";"NOSSA SENHORA DE NAZARE (PI)";2009
"PI-NOSSA SENHORA DOS REMEDIOS";0;0;0;0;0;0;0;0;0;"PI";"NOSSA SENHORA DOS REMEDIOS";"NOSSA SENHORA DOS REMEDIOS (PI)";2009
"PI-NOVO ORIENTE DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"NOVO ORIENTE DO PIAUI";"NOVO ORIENTE DO PIAUI (PI)";2009
"PI-NOVO SANTO ANTONIO";0;0;0;0;0;0;0;0;0;"PI";"NOVO SANTO ANTONIO";"NOVO SANTO ANTONIO (PI)";2009
"PI-OEIRAS";0;0;0;0;0;0;0;0;0;"PI";"OEIRAS";"OEIRAS (PI)";2009
"PI-OLHO D AGUA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"OLHO D AGUA DO PIAUI";"OLHO D AGUA DO PIAUI (PI)";2009
"PI-PADRE MARCOS";0;0;0;0;0;0;0;0;0;"PI";"PADRE MARCOS";"PADRE MARCOS (PI)";2009
"PI-PAES LANDIM";0;0;0;0;0;0;0;0;0;"PI";"PAES LANDIM";"PAES LANDIM (PI)";2009
"PI-PAJEU DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PAJEU DO PIAUI";"PAJEU DO PIAUI (PI)";2009
"PI-PALMEIRA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PALMEIRA DO PIAUI";"PALMEIRA DO PIAUI (PI)";2009
"PI-PALMEIRAIS";0;0;0;0;0;0;0;0;0;"PI";"PALMEIRAIS";"PALMEIRAIS (PI)";2009
"PI-PAQUETA";0;0;0;0;0;0;0;0;0;"PI";"PAQUETA";"PAQUETA (PI)";2009
"PI-PARNAGUA";0;0;0;0;0;0;0;0;0;"PI";"PARNAGUA";"PARNAGUA (PI)";2009
"PI-PARNAIBA";0;0;0;0;0;0;0;0;0;"PI";"PARNAIBA";"PARNAIBA (PI)";2009
"PI-PASSAGEM FRANCA DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PASSAGEM FRANCA DO PIAUI";"PASSAGEM FRANCA DO PIAUI (PI)";2009
"PI-PATOS DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PATOS DO PIAUI";"PATOS DO PIAUI (PI)";2009
"PI-PAU D ARCO DO PIAUI";0;0;0;0;0;0;0;0;0;"PI";"PAU D ARCO DO PIAUI";"PAU D ARCO DO PIAUI (PI)";2009
"PI-PAULISTANA";0;0;0;0;0;0;0;0;0;"PI";"PAULISTANA";"PAULISTANA (PI)";2009
"PI-PAVUSSU";0;0;0;0;0;0;0;0;0;"PI";"PAVUSSU";"PAVUSSU (PI)";2009
"PI-PEDRO II";0;0;0;0;0;0;0;0;0;"PI";"PEDRO II";"PEDRO II (PI)";2009
"PI-PEDRO LAURENTINO";0;0;0;0;0;0;0;0;0;"PI";"PEDRO LAURENTINO";"PEDRO LAURENTINO (PI)";2009
"PI-NOVA SANTA RITA";0;0;0;0;0;0;0;0;0;"PI";"NOVA SANTA RITA";"NOVA SANTA RITA (PI)";2009
