"ano";"Cód.";"Município";"Dendê..cacho.de.coco.";"Girassol..em.grão.";"Mamona..baga.";"Soja..em.grão."
2006;"2517001";"UMBUZEIRO (PB)";0;0;8;0
2006;"2517100";"VARZEA (PB)";0;0;0;0
2006;"2517209";"VIEIROPOLIS (PB)";0;0;0;0
2006;"2517407";"ZABELE (PB)";0;0;0;0
2006;"2600054";"ABREU E LIMA (PE)";0;0;0;0
2006;"2600104";"AFOGADOS DA INGAZEIRA (PE)";0;0;0;0
2006;"2600203";"AFRANIO (PE)";0;0;30;0
2006;"2600302";"AGRESTINA (PE)";0;0;5;0
2006;"2600401";"AGUA PRETA (PE)";0;0;0;0
2006;"2600500";"AGUAS BELAS (PE)";0;0;5;0
2006;"2600609";"ALAGOINHA (PE)";0;0;30;0
2006;"2600708";"ALIANCA (PE)";0;0;0;0
2006;"2600807";"ALTINHO (PE)";0;0;0;0
2006;"2600906";"AMARAJI (PE)";0;0;0;0
2006;"2601003";"ANGELIM (PE)";0;0;4;0
2006;"2601052";"ARACOIABA (PE)";0;0;0;0
2006;"2601102";"ARARIPINA (PE)";0;0;18;0
2006;"2601201";"ARCOVERDE (PE)";0;0;0;0
2006;"2601300";"BARRA DE GUABIRABA (PE)";0;0;0;0
2006;"2601409";"BARREIROS (PE)";0;0;0;0
2006;"2601508";"BELEM DE MARIA (PE)";0;0;0;0
2006;"2601607";"BELEM DO SAO FRANCISCO (PE)";0;0;240;0
2006;"2601706";"BELO JARDIM (PE)";0;0;0;0
2006;"2601805";"BETANIA (PE)";0;0;98;0
2006;"2601904";"BEZERROS (PE)";0;0;8;0
2006;"2602001";"BODOCO (PE)";0;0;12;0
2006;"2602100";"BOM CONSELHO (PE)";0;0;24;0
2006;"2602209";"BOM JARDIM (PE)";0;0;0;0
2006;"2602308";"BONITO (PE)";0;0;0;0
2006;"2602407";"BREJAO (PE)";0;0;16;0
2006;"2602506";"BREJINHO (PE)";0;0;0;0
2006;"2602605";"BREJO DA MADRE DE DEUS (PE)";0;0;0;0
2006;"2602704";"BUENOS AIRES (PE)";0;0;0;0
2006;"2602803";"BUIQUE (PE)";0;0;0;0
2006;"2602902";"CABO DE SANTO AGOSTINHO (PE)";0;0;0;0
2006;"2603009";"CABROBO (PE)";0;0;0;0
2006;"2603108";"CACHOEIRINHA (PE)";0;0;0;0
2006;"2603207";"CAETES (PE)";0;0;64;0
2006;"2603306";"CALCADO (PE)";0;0;4;0
2006;"2603405";"CALUMBI (PE)";0;0;5;0
2006;"2603454";"CAMARAGIBE (PE)";0;0;0;0
2006;"2603504";"CAMOCIM DE SAO FELIX (PE)";0;0;0;0
2006;"2603603";"CAMUTANGA (PE)";0;0;0;0
2006;"2603702";"CANHOTINHO (PE)";0;0;3;0
2006;"2603801";"CAPOEIRAS (PE)";0;0;60;0
2006;"2603900";"CARNAIBA (PE)";0;0;0;0
2006;"2603926";"CARNAUBEIRA DA PENHA (PE)";0;0;360;0
2006;"2604007";"CARPINA (PE)";0;0;0;0
2006;"2604106";"CARUARU (PE)";0;0;0;0
2006;"2604155";"CASINHAS (PE)";0;0;0;0
2006;"2604205";"CATENDE (PE)";0;0;0;0
2006;"2604304";"CEDRO (PE)";0;0;0;0
2006;"2604403";"CHA DE ALEGRIA (PE)";0;0;0;0
2006;"2604502";"CHA GRANDE (PE)";0;0;0;0
2006;"2604601";"CONDADO (PE)";0;0;0;0
2006;"2604700";"CORRENTES (PE)";0;0;4;0
2006;"2604809";"CORTES (PE)";0;0;0;0
2006;"2604908";"CUMARU (PE)";0;0;0;0
2006;"2605004";"CUPIRA (PE)";0;0;0;0
2006;"2605103";"CUSTODIA (PE)";0;0;8;0
2006;"2605152";"DORMENTES (PE)";0;0;120;0
2006;"2605202";"ESCADA (PE)";0;0;0;0
2006;"2605301";"EXU (PE)";0;0;72;0
2006;"2605400";"FEIRA NOVA (PE)";0;0;0;0
2006;"2605459";"FERNANDO DE NORONHA (PE)";0;0;0;0
2006;"2605509";"FERREIROS (PE)";0;0;0;0
2006;"2605608";"FLORES (PE)";0;0;102;0
2006;"2605707";"FLORESTA (PE)";0;0;1;0
2006;"2605806";"FREI MIGUELINHO (PE)";0;0;0;0
2006;"2605905";"GAMELEIRA (PE)";0;0;0;0
2006;"2606002";"GARANHUNS (PE)";0;0;42;0
2006;"2606101";"GLORIA DO GOITA (PE)";0;0;0;0
2006;"2606200";"GOIANA (PE)";0;0;0;0
2006;"2606309";"GRANITO (PE)";0;0;0;0
2006;"2606408";"GRAVATA (PE)";0;0;0;0
2006;"2606507";"IATI (PE)";0;0;12;0
2006;"2606606";"IBIMIRIM (PE)";0;0;200;0
2006;"2606705";"IBIRAJUBA (PE)";0;0;15;0
2006;"2606804";"IGARASSU (PE)";0;0;0;0
2006;"2606903";"IGUARACY (PE)";0;0;0;0
2006;"2607000";"INAJA (PE)";0;0;20;0
2006;"2607109";"INGAZEIRA (PE)";0;0;5;0
2006;"2607208";"IPOJUCA (PE)";0;0;0;0
2006;"2607307";"IPUBI (PE)";0;0;0;0
2006;"2607406";"ITACURUBA (PE)";0;0;0;0
2006;"2607505";"ITAIBA (PE)";0;0;0;0
2006;"2607604";"ILHA DE ITAMARACA (PE)";0;0;0;0
2006;"2607653";"ITAMBE (PE)";0;0;0;0
2006;"2607703";"ITAPETIM (PE)";0;0;6;0
2006;"2607752";"ITAPISSUMA (PE)";0;0;0;0
2006;"2607802";"ITAQUITINGA (PE)";0;0;0;0
2006;"2607901";"JABOATAO DOS GUARARAPES (PE)";0;0;0;0
2006;"2607950";"JAQUEIRA (PE)";0;0;0;0
2006;"2608008";"JATAUBA (PE)";0;0;0;0
2006;"2608057";"JATOBA (PE)";0;0;87;0
2006;"2608107";"JOAO ALFREDO (PE)";0;0;0;0
2006;"2608206";"JOAQUIM NABUCO (PE)";0;0;0;0
2006;"2608255";"JUCATI (PE)";0;0;12;0
2006;"2608305";"JUPI (PE)";0;0;7;0
2006;"2608404";"JUREMA (PE)";0;0;0;0
2006;"2608453";"LAGOA DO CARRO (PE)";0;0;0;0
2006;"2608503";"LAGOA DE ITAENGA (PE)";0;0;0;0
2006;"2608602";"LAGOA DO OURO (PE)";0;0;3;0
2006;"2608701";"LAGOA DOS GATOS (PE)";0;0;0;0
2006;"2608750";"LAGOA GRANDE (PE)";0;0;40;0
2006;"2608800";"LAJEDO (PE)";0;0;30;0
2006;"2608909";"LIMOEIRO (PE)";0;0;0;0
2006;"2609006";"MACAPARANA (PE)";0;0;0;0
2006;"2609105";"MACHADOS (PE)";0;0;0;0
2006;"2609154";"MANARI (PE)";0;0;0;0
2006;"2609204";"MARAIAL (PE)";0;0;0;0
2006;"2609303";"MIRANDIBA (PE)";0;0;90;0
2006;"2609402";"MORENO (PE)";0;0;0;0
2006;"2609501";"NAZARE DA MATA (PE)";0;0;0;0
2006;"2609600";"OLINDA (PE)";0;0;0;0
2006;"2609709";"OROBO (PE)";0;0;0;0
2006;"2609808";"OROCO (PE)";0;0;0;0
2006;"2609907";"OURICURI (PE)";0;0;100;0
2006;"2610004";"PALMARES (PE)";0;0;0;0
2006;"2610103";"PALMEIRINA (PE)";0;0;4;0
2006;"2610202";"PANELAS (PE)";0;0;0;0
2006;"2610301";"PARANATAMA (PE)";0;0;34;0
2006;"2610400";"PARNAMIRIM (PE)";0;0;180;0
2006;"2610509";"PASSIRA (PE)";0;0;0;0
2006;"2610608";"PAUDALHO (PE)";0;0;0;0
2006;"2610707";"PAULISTA (PE)";0;0;0;0
2006;"2610806";"PEDRA (PE)";0;0;20;0
2006;"2610905";"PESQUEIRA (PE)";0;0;75;0
2006;"2611002";"PETROLANDIA (PE)";0;0;82;0
2006;"2611101";"PETROLINA (PE)";0;0;152;0
2006;"2611200";"POCAO (PE)";0;0;0;0
2006;"2611309";"POMBOS (PE)";0;0;0;0
2006;"2611408";"PRIMAVERA (PE)";0;0;0;0
2006;"2611507";"QUIPAPA (PE)";0;0;0;0
2006;"2611533";"QUIXABA (PE)";0;0;0;0
2006;"2611606";"RECIFE (PE)";0;0;0;0
2006;"2611705";"RIACHO DAS ALMAS (PE)";0;0;0;0
2006;"2611804";"RIBEIRAO (PE)";0;0;0;0
2006;"2611903";"RIO FORMOSO (PE)";0;0;0;0
2006;"2612000";"SAIRE (PE)";0;0;0;0
2006;"2612109";"SALGADINHO (PE)";0;0;0;0
2006;"2612208";"SALGUEIRO (PE)";0;0;0;0
2006;"2612307";"SALOA (PE)";0;0;8;0
2006;"2612406";"SANHARO (PE)";0;0;12;0
2006;"2612455";"SANTA CRUZ (PE)";0;0;114;0
2006;"2612471";"SANTA CRUZ DA BAIXA VERDE (PE)";0;0;17;0
2006;"2612505";"SANTA CRUZ DO CAPIBARIBE (PE)";0;0;0;0
2006;"2612554";"SANTA FILOMENA (PE)";0;0;210;0
2006;"2612604";"SANTA MARIA DA BOA VISTA (PE)";0;0;70;0
2006;"2612703";"SANTA MARIA DO CAMBUCA (PE)";0;0;0;0
2006;"2612802";"SANTA TEREZINHA (PE)";0;0;10;0
2006;"2612901";"SAO BENEDITO DO SUL (PE)";0;0;0;0
2006;"2613008";"SAO BENTO DO UNA (PE)";0;0;25;0
2006;"2613107";"SAO CAITANO (PE)";0;0;2;0
2006;"2613206";"SAO JOAO (PE)";0;0;9;0
2006;"2613305";"SAO JOAQUIM DO MONTE (PE)";0;0;0;0
2006;"2613404";"SAO JOSE DA COROA GRANDE (PE)";0;0;0;0
2006;"2613503";"SAO JOSE DO BELMONTE (PE)";0;0;47;0
2006;"2613602";"SAO JOSE DO EGITO (PE)";0;0;13;0
2006;"2613701";"SAO LOURENCO DA MATA (PE)";0;0;0;0
2006;"2613800";"SAO VICENTE FERRER (PE)";0;0;0;0
2006;"2613909";"SERRA TALHADA (PE)";0;0;255;0
2006;"2614006";"SERRITA (PE)";0;0;9;0
2006;"2614105";"SERTANIA (PE)";0;0;60;0
2006;"2614204";"SIRINHAEM (PE)";0;0;0;0
2006;"2614303";"MOREILANDIA (PE)";0;0;240;0
2006;"2614402";"SOLIDAO (PE)";0;0;0;0
2006;"2614501";"SURUBIM (PE)";0;0;0;0
2006;"2614600";"TABIRA (PE)";0;0;4;0
2006;"2614709";"TACAIMBO (PE)";0;0;0;0
2006;"2614808";"TACARATU (PE)";0;0;48;0
2006;"2614857";"TAMANDARE (PE)";0;0;0;0
2006;"2615003";"TAQUARITINGA DO NORTE (PE)";0;0;0;0
2006;"2615102";"TEREZINHA (PE)";0;0;3;0
2006;"2615201";"TERRA NOVA (PE)";0;0;0;0
2006;"2615300";"TIMBAUBA (PE)";0;0;0;0
2006;"2615409";"TORITAMA (PE)";0;0;0;0
2006;"2615508";"TRACUNHAEM (PE)";0;0;0;0
2006;"2615607";"TRINDADE (PE)";0;0;0;0
2006;"2615706";"TRIUNFO (PE)";0;0;21;0
2006;"2615805";"TUPANATINGA (PE)";0;0;8;0
2006;"2615904";"TUPARETAMA (PE)";0;0;4;0
2006;"2616001";"VENTUROSA (PE)";0;0;0;0
2006;"2616100";"VERDEJANTE (PE)";0;0;0;0
2006;"2616183";"VERTENTE DO LERIO (PE)";0;0;0;0
2006;"2616209";"VERTENTES (PE)";0;0;0;0
2006;"2616308";"VICENCIA (PE)";0;0;0;0
2006;"2616407";"VITORIA DE SANTO ANTAO (PE)";0;0;0;0
2006;"2616506";"XEXEU (PE)";0;0;0;0
2006;"2700102";"AGUA BRANCA (AL)";0;0;0;0
2006;"2700201";"ANADIA (AL)";0;0;0;0
2006;"2700300";"ARAPIRACA (AL)";0;0;0;264
2006;"2700409";"ATALAIA (AL)";0;0;0;0
2006;"2700508";"BARRA DE SANTO ANTONIO (AL)";0;0;0;0
2006;"2700607";"BARRA DE SAO MIGUEL (AL)";0;0;0;0
2006;"2700706";"BATALHA (AL)";0;0;0;0
2006;"2700805";"BELEM (AL)";0;0;0;0
2006;"2700904";"BELO MONTE (AL)";0;0;0;0
2006;"2701001";"BOCA DA MATA (AL)";0;0;0;0
2006;"2701100";"BRANQUINHA (AL)";0;0;0;0
2006;"2701209";"CACIMBINHAS (AL)";0;0;0;0
2006;"2701308";"CAJUEIRO (AL)";0;0;0;0
2006;"2701357";"CAMPESTRE (AL)";0;0;0;0
2006;"2701407";"CAMPO ALEGRE (AL)";0;0;0;0
2006;"2701506";"CAMPO GRANDE (AL)";0;0;0;0
2006;"2701605";"CANAPI (AL)";0;0;0;0
2006;"2701704";"CAPELA (AL)";0;0;0;0
2006;"2701803";"CARNEIROS (AL)";0;0;0;0
2006;"2701902";"CHA PRETA (AL)";0;0;0;0
2006;"2702009";"COITE DO NOIA (AL)";0;0;0;0
2006;"2702108";"COLONIA LEOPOLDINA (AL)";0;0;0;0
2006;"2702207";"COQUEIRO SECO (AL)";0;0;0;0
2006;"2702306";"CORURIPE (AL)";0;0;0;0
2006;"2702355";"CRAIBAS (AL)";0;0;0;0
2006;"2702405";"DELMIRO GOUVEIA (AL)";0;0;0;0
2006;"2702504";"DOIS RIACHOS (AL)";0;0;0;0
2006;"2702553";"ESTRELA DE ALAGOAS (AL)";0;0;0;0
2006;"2702603";"FEIRA GRANDE (AL)";0;0;0;0
2006;"2702702";"FELIZ DESERTO (AL)";0;0;0;0
2006;"2702801";"FLEXEIRAS (AL)";0;0;0;0
2006;"2702900";"GIRAU DO PONCIANO (AL)";0;0;0;0
2006;"2703007";"IBATEGUARA (AL)";0;0;0;0
2006;"2703106";"IGACI (AL)";0;0;0;0
2006;"2703205";"IGREJA NOVA (AL)";0;0;0;0
2006;"2703304";"INHAPI (AL)";0;0;0;0
2006;"2703403";"JACARE DOS HOMENS (AL)";0;0;0;0
2006;"2703502";"JACUIPE (AL)";0;0;0;0
2006;"2703601";"JAPARATINGA (AL)";0;0;0;0
2006;"2703700";"JARAMATAIA (AL)";0;0;0;0
2006;"2703759";"JEQUIA DA PRAIA (AL)";0;0;0;0
2006;"2703809";"JOAQUIM GOMES (AL)";0;0;0;0
2006;"2703908";"JUNDIA (AL)";0;0;0;0
2006;"2704005";"JUNQUEIRO (AL)";0;0;0;0
2006;"2704104";"LAGOA DA CANOA (AL)";0;0;0;0
2006;"2704203";"LIMOEIRO DE ANADIA (AL)";0;0;0;0
2006;"2704302";"MACEIO (AL)";0;0;0;0
2006;"2704401";"MAJOR ISIDORO (AL)";0;0;0;0
2006;"2704500";"MARAGOGI (AL)";0;0;0;0
2006;"2704609";"MARAVILHA (AL)";0;0;0;0
2006;"2704708";"MARECHAL DEODORO (AL)";0;0;0;0
2006;"2704807";"MARIBONDO (AL)";0;0;0;0
2006;"2704906";"MAR VERMELHO (AL)";0;0;0;0
2006;"2705002";"MATA GRANDE (AL)";0;0;4;0
2006;"2705101";"MATRIZ DE CAMARAGIBE (AL)";0;0;0;0
2006;"2705200";"MESSIAS (AL)";0;0;0;0
2006;"2705309";"MINADOR DO NEGRAO (AL)";0;0;0;0
2006;"2705408";"MONTEIROPOLIS (AL)";0;0;0;0
2006;"2705507";"MURICI (AL)";0;0;0;0
2006;"2705606";"NOVO LINO (AL)";0;0;0;0
2006;"2705705";"OLHO D AGUA DAS FLORES (AL)";0;0;0;0
2006;"2705804";"OLHO D AGUA DO CASADO (AL)";0;0;0;0
2006;"2705903";"OLHO D AGUA GRANDE (AL)";0;0;0;0
2006;"2706000";"OLIVENCA (AL)";0;0;0;0
2006;"2706109";"OURO BRANCO (AL)";0;0;0;0
2006;"2706208";"PALESTINA (AL)";0;0;0;0
2006;"2706307";"PALMEIRA DOS INDIOS (AL)";0;0;0;0
2006;"2706406";"PAO DE ACUCAR (AL)";0;0;0;0
2006;"2706422";"PARICONHA (AL)";0;0;0;0
2006;"2706448";"PARIPUEIRA (AL)";0;0;0;0
2006;"2706505";"PASSO DE CAMARAGIBE (AL)";0;0;0;0
2006;"2706604";"PAULO JACINTO (AL)";0;0;0;0
2006;"2706703";"PENEDO (AL)";0;0;0;0
2006;"2706802";"PIACABUCU (AL)";0;0;0;0
2006;"2706901";"PILAR (AL)";0;0;0;0
2006;"2707008";"PINDOBA (AL)";0;0;0;0
2006;"2707107";"PIRANHAS (AL)";0;0;0;0
2006;"2707206";"POCO DAS TRINCHEIRAS (AL)";0;0;0;0
2006;"2707305";"PORTO CALVO (AL)";0;0;0;0
2006;"2707404";"PORTO DE PEDRAS (AL)";0;0;0;0
2006;"2707503";"PORTO REAL DO COLEGIO (AL)";0;0;0;0
2006;"2707602";"QUEBRANGULO (AL)";0;0;0;0
2006;"2707701";"RIO LARGO (AL)";0;0;0;0
2006;"2707800";"ROTEIRO (AL)";0;0;0;0
2006;"2707909";"SANTA LUZIA DO NORTE (AL)";0;0;0;0
2006;"2708006";"SANTANA DO IPANEMA (AL)";0;0;0;0
2006;"2708105";"SANTANA DO MUNDAU (AL)";0;0;0;0
2006;"2708204";"SAO BRAS (AL)";0;0;0;0
2006;"2708303";"SAO JOSE DA LAJE (AL)";0;0;0;0
2006;"2708402";"SAO JOSE DA TAPERA (AL)";0;0;0;0
2006;"2708501";"SAO LUIS DO QUITUNDE (AL)";0;0;0;0
2006;"2708600";"SAO MIGUEL DOS CAMPOS (AL)";0;0;0;0
2006;"2708709";"SAO MIGUEL DOS MILAGRES (AL)";0;0;0;0
2006;"2708808";"SAO SEBASTIAO (AL)";0;0;0;0
2006;"2708907";"SATUBA (AL)";0;0;0;0
2006;"2708956";"SENADOR RUI PALMEIRA (AL)";0;0;0;0
2006;"2709004";"TANQUE D ARCA (AL)";0;0;0;0
2006;"2709103";"TAQUARANA (AL)";0;0;0;0
2006;"2709152";"TEOTONIO VILELA (AL)";0;0;0;0
2006;"2709202";"TRAIPU (AL)";0;0;0;0
2006;"2709301";"UNIAO DOS PALMARES (AL)";0;0;0;0
2006;"2709400";"VICOSA (AL)";0;0;0;0
2006;"2800100";"AMPARO DE SAO FRANCISCO (SE)";0;0;0;0
2006;"2800209";"AQUIDABA (SE)";0;0;0;0
2006;"2800308";"ARACAJU (SE)";0;0;0;0
2006;"2800407";"ARAUA (SE)";0;0;0;0
2006;"2800506";"AREIA BRANCA (SE)";0;0;0;0
2006;"2800605";"BARRA DOS COQUEIROS (SE)";0;0;0;0
2006;"2800670";"BOQUIM (SE)";0;0;0;0
2006;"2800704";"BREJO GRANDE (SE)";0;0;0;0
2006;"2801009";"CAMPO DO BRITO (SE)";0;0;0;0
2006;"2801108";"CANHOBA (SE)";0;0;0;0
2006;"2801207";"CANINDE DE SAO FRANCISCO (SE)";0;0;0;0
2006;"2801306";"CAPELA (SE)";0;0;0;0
2006;"2801405";"CARIRA (SE)";0;0;0;0
2006;"2801504";"CARMOPOLIS (SE)";0;0;0;0
2006;"2801603";"CEDRO DE SAO JOAO (SE)";0;0;0;0
2006;"2801702";"CRISTINAPOLIS (SE)";0;0;0;0
2006;"2801900";"CUMBE (SE)";0;0;0;0
2006;"2802007";"DIVINA PASTORA (SE)";0;0;0;0
2006;"2802106";"ESTANCIA (SE)";0;0;0;0
2006;"2802205";"FEIRA NOVA (SE)";0;0;0;0
2006;"2802304";"FREI PAULO (SE)";0;0;0;0
2006;"2802403";"GARARU (SE)";0;0;0;0
2006;"2802502";"GENERAL MAYNARD (SE)";0;0;0;0
2006;"2802601";"GRACHO CARDOSO (SE)";0;0;0;0
2006;"2802700";"ILHA DAS FLORES (SE)";0;0;0;0
2006;"2802809";"INDIAROBA (SE)";0;0;0;0
2006;"2802908";"ITABAIANA (SE)";0;0;0;0
2006;"2803005";"ITABAIANINHA (SE)";0;0;0;0
2006;"2803104";"ITABI (SE)";0;0;0;0
2006;"2803203";"ITAPORANGA D AJUDA (SE)";0;0;0;0
2006;"2803302";"JAPARATUBA (SE)";0;0;0;0
2006;"2803401";"JAPOATA (SE)";0;0;0;0
2006;"2803500";"LAGARTO (SE)";0;0;0;0
2006;"2803609";"LARANJEIRAS (SE)";0;0;0;0
2006;"2803708";"MACAMBIRA (SE)";0;0;0;0
2006;"2803807";"MALHADA DOS BOIS (SE)";0;0;0;0
2006;"2803906";"MALHADOR (SE)";0;0;0;0
2006;"2804003";"MARUIM (SE)";0;0;0;0
2006;"2804102";"MOITA BONITA (SE)";0;0;0;0
2006;"2804201";"MONTE ALEGRE DE SERGIPE (SE)";0;0;0;0
2006;"2804300";"MURIBECA (SE)";0;0;0;0
2006;"2804409";"NEOPOLIS (SE)";0;0;0;0
2006;"2804458";"NOSSA SENHORA APARECIDA (SE)";0;0;0;0
2006;"2804508";"NOSSA SENHORA DA GLORIA (SE)";0;0;0;0
2006;"2804607";"NOSSA SENHORA DAS DORES (SE)";0;0;0;0
2006;"2804706";"NOSSA SENHORA DE LOURDES (SE)";0;0;0;0
2006;"2804805";"NOSSA SENHORA DO SOCORRO (SE)";0;0;0;0
2006;"2804904";"PACATUBA (SE)";0;0;0;0
2006;"2805000";"PEDRA MOLE (SE)";0;0;0;0
2006;"2805109";"PEDRINHAS (SE)";0;0;0;0
2006;"2805208";"PINHAO (SE)";0;0;0;0
2006;"2805307";"PIRAMBU (SE)";0;0;0;0
2006;"2805406";"POCO REDONDO (SE)";0;0;0;0
2006;"2805505";"POCO VERDE (SE)";0;0;0;0
2006;"2805604";"PORTO DA FOLHA (SE)";0;0;0;0
2006;"2805703";"PROPRIA (SE)";0;0;0;0
2006;"2805802";"RIACHAO DO DANTAS (SE)";0;0;0;0
2006;"2805901";"RIACHUELO (SE)";0;0;0;0
2006;"2806008";"RIBEIROPOLIS (SE)";0;0;0;0
2006;"2806107";"ROSARIO DO CATETE (SE)";0;0;0;0
2006;"2806206";"SALGADO (SE)";0;0;0;0
2006;"2806305";"SANTA LUZIA DO ITANHY (SE)";0;0;0;0
2006;"2806404";"SANTANA DO SAO FRANCISCO (SE)";0;0;0;0
2006;"2806503";"SANTA ROSA DE LIMA (SE)";0;0;0;0
2006;"2806602";"SANTO AMARO DAS BROTAS (SE)";0;0;0;0
2006;"2806701";"SAO CRISTOVAO (SE)";0;0;0;0
2006;"2806800";"SAO DOMINGOS (SE)";0;0;0;0
2006;"2806909";"SAO FRANCISCO (SE)";0;0;0;0
2006;"2807006";"SAO MIGUEL DO ALEIXO (SE)";0;0;0;0
2006;"2807105";"SIMAO DIAS (SE)";0;0;0;0
2006;"2807204";"SIRIRI (SE)";0;0;0;0
2006;"2807303";"TELHA (SE)";0;0;0;0
2006;"2807402";"TOBIAS BARRETO (SE)";0;0;0;0
2006;"2807501";"TOMAR DO GERU (SE)";0;0;0;0
2006;"2807600";"UMBAUBA (SE)";0;0;0;0
2006;"2900108";"ABAIRA (BA)";0;0;0;0
2006;"2900207";"ABARE (BA)";0;0;0;0
2006;"2900306";"ACAJUTIBA (BA)";0;0;0;0
2006;"2900355";"ADUSTINA (BA)";0;0;0;0
2006;"2900405";"AGUA FRIA (BA)";0;0;0;0
2006;"2900504";"ERICO CARDOSO (BA)";0;0;0;0
2006;"2900603";"AIQUARA (BA)";0;0;0;0
2006;"2900702";"ALAGOINHAS (BA)";0;0;0;0
2006;"2900801";"ALCOBACA (BA)";473;0;0;0
2006;"2900900";"ALMADINA (BA)";0;0;0;0
2006;"2901007";"AMARGOSA (BA)";0;0;0;0
2006;"2901106";"AMELIA RODRIGUES (BA)";0;0;0;0
2006;"2901155";"AMERICA DOURADA (BA)";0;0;300;0
2006;"2901205";"ANAGE (BA)";0;0;120;0
2006;"2901304";"ANDARAI (BA)";0;0;840;0
2006;"2901353";"ANDORINHA (BA)";0;0;33;0
2006;"2901403";"ANGICAL (BA)";0;0;0;0
2006;"2901502";"ANGUERA (BA)";0;0;0;0
2006;"2901601";"ANTAS (BA)";0;0;0;0
2006;"2901700";"ANTONIO CARDOSO (BA)";0;0;0;0
2006;"2901809";"ANTONIO GONCALVES (BA)";0;0;152;0
2006;"2901908";"APORA (BA)";0;0;0;0
2006;"2901957";"APUAREMA (BA)";0;0;0;0
2006;"2902005";"ARACATU (BA)";0;0;18;0
2006;"2902054";"ARACAS (BA)";0;0;0;0
2006;"2902104";"ARACI (BA)";0;0;11;0
2006;"2902203";"ARAMARI (BA)";0;0;0;0
2006;"2902252";"ARATACA (BA)";0;0;0;0
2006;"2902302";"ARATUIPE (BA)";225;0;0;0
2006;"2902401";"AURELINO LEAL (BA)";0;0;0;0
2006;"2902500";"BAIANOPOLIS (BA)";0;0;0;23256
2006;"2902609";"BAIXA GRANDE (BA)";0;0;18;0
2006;"2902658";"BANZAE (BA)";0;0;24;0
2006;"2902708";"BARRA (BA)";0;0;60;0
2006;"2902807";"BARRA DA ESTIVA (BA)";0;0;0;0
2006;"2902906";"BARRA DO CHOCA (BA)";0;0;0;0
2006;"2903003";"BARRA DO MENDES (BA)";0;0;36;0
2006;"2903102";"BARRA DO ROCHA (BA)";0;0;0;0
2006;"2903201";"BARREIRAS (BA)";0;0;0;336072
2006;"2903235";"BARRO ALTO (BA)";0;0;1296;0
2006;"2903276";"BARROCAS (BA)";0;0;0;0
2006;"2903300";"BARRO PRETO (BA)";0;0;0;0
2006;"2903409";"BELMONTE (BA)";8;0;0;0
2006;"2903508";"BELO CAMPO (BA)";0;0;60;0
2006;"2903607";"BIRITINGA (BA)";0;0;0;0
2006;"2903706";"BOA NOVA (BA)";0;0;12;0
2006;"2903805";"BOA VISTA DO TUPIM (BA)";0;0;225;0
2006;"2903904";"BOM JESUS DA LAPA (BA)";0;0;0;0
2006;"2903953";"BOM JESUS DA SERRA (BA)";0;0;135;0
2006;"2904001";"BONINAL (BA)";0;0;13;0
2006;"2904050";"BONITO (BA)";0;0;18;0
2006;"2904100";"BOQUIRA (BA)";0;0;0;0
2006;"2904209";"BOTUPORA (BA)";0;0;22;0
2006;"2904308";"BREJOES (BA)";0;0;13;0
2006;"2904407";"BREJOLANDIA (BA)";0;0;0;0
2006;"2904506";"BROTAS DE MACAUBAS (BA)";0;0;2;0
2006;"2904605";"BRUMADO (BA)";0;0;35;0
2006;"2904704";"BUERAREMA (BA)";0;0;0;0
2006;"2904753";"BURITIRAMA (BA)";0;0;0;0
2006;"2904803";"CAATIBA (BA)";0;0;0;0
2006;"2904852";"CABACEIRAS DO PARAGUACU (BA)";0;0;0;0
2006;"2904902";"CACHOEIRA (BA)";3150;0;0;0
2006;"2905008";"CACULE (BA)";0;0;0;0
2006;"2905107";"CAEM (BA)";0;0;380;0
2006;"2905156";"CAETANOS (BA)";0;0;37;0
2006;"2905206";"CAETITE (BA)";0;0;0;0
2006;"2905305";"CAFARNAUM (BA)";0;30;3312;0
2006;"2905404";"CAIRU (BA)";16485;0;0;0
2006;"2905503";"CALDEIRAO GRANDE (BA)";0;0;504;0
2006;"2905602";"CAMACAN (BA)";0;0;0;0
2006;"2905701";"CAMACARI (BA)";0;0;0;0
2006;"2905800";"CAMAMU (BA)";18120;0;0;0
2006;"2905909";"CAMPO ALEGRE DE LOURDES (BA)";0;0;160;0
2006;"2906006";"CAMPO FORMOSO (BA)";0;0;900;0
2006;"2906105";"CANAPOLIS (BA)";0;0;0;0
2006;"2906204";"CANARANA (BA)";0;0;2000;0
2006;"2906303";"CANAVIEIRAS (BA)";0;0;0;0
2006;"2906402";"CANDEAL (BA)";0;0;0;0
2006;"2906501";"CANDEIAS (BA)";0;0;0;0
2006;"2906600";"CANDIBA (BA)";0;0;8;0
2006;"2906709";"CANDIDO SALES (BA)";0;0;24;0
2006;"2906808";"CANSANCAO (BA)";0;0;593;0
2006;"2906824";"CANUDOS (BA)";0;0;60;0
2006;"2906857";"CAPELA DO ALTO ALEGRE (BA)";0;0;0;0
2006;"2906873";"CAPIM GROSSO (BA)";0;0;7;0
2006;"2906899";"CARAIBAS (BA)";0;0;600;0
2006;"2906907";"CARAVELAS (BA)";1092;0;0;0
2006;"2907004";"CARDEAL DA SILVA (BA)";0;0;0;0
2006;"2907103";"CARINHANHA (BA)";0;0;21;0
