"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2012;"CAMPO GRANDE (AL)";"AL";"CAMPO GRANDE";43;22;10;75
2012;"CANAPI (AL)";"AL";"CANAPI";27;22;13;62
2012;"CAPELA (AL)";"AL";"CAPELA";63;6;40;109
2012;"CARNEIROS (AL)";"AL";"CARNEIROS";20;7;2;29
2012;"CHA PRETA (AL)";"AL";"CHA PRETA";22;6;4;32
2012;"COITE DO NOIA (AL)";"AL";"COITE DO NOIA";43;5;16;64
2012;"COLONIA LEOPOLDINA (AL)";"AL";"COLONIA LEOPOLDINA";58;21;25;104
2012;"COQUEIRO SECO (AL)";"AL";"COQUEIRO SECO";7;4;5;16
2012;"CORURIPE (AL)";"AL";"CORURIPE";332;60;174;566
2012;"CRAIBAS (AL)";"AL";"CRAIBAS";95;30;20;145
2012;"DELMIRO GOUVEIA (AL)";"AL";"DELMIRO GOUVEIA";395;338;32;765
2012;"DOIS RIACHOS (AL)";"AL";"DOIS RIACHOS";50;10;5;65
2012;"ESTRELA DE ALAGOAS (AL)";"AL";"ESTRELA DE ALAGOAS";39;63;18;120
2012;"FEIRA GRANDE (AL)";"AL";"FEIRA GRANDE";52;2;37;91
2012;"FELIZ DESERTO (AL)";"AL";"FELIZ DESERTO";4;6;6;16
2012;"FLEXEIRAS (AL)";"AL";"FLEXEIRAS";22;19;32;73
2012;"GIRAU DO PONCIANO (AL)";"AL";"GIRAU DO PONCIANO";131;39;41;211
2012;"IBATEGUARA (AL)";"AL";"IBATEGUARA";35;52;17;104
2012;"IGACI (AL)";"AL";"IGACI";71;42;25;138
2012;"IGREJA NOVA (AL)";"AL";"IGREJA NOVA";71;20;68;159
2012;"INHAPI (AL)";"AL";"INHAPI";44;20;8;72
2012;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";31;5;4;40
2012;"JACUIPE (AL)";"AL";"JACUIPE";9;9;10;28
2012;"JAPARATINGA (AL)";"AL";"JAPARATINGA";10;15;5;30
2012;"JARAMATAIA (AL)";"AL";"JARAMATAIA";17;13;4;34
2012;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";31;12;33;76
2012;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";84;23;69;176
2012;"JUNDIA (AL)";"AL";"JUNDIA";9;5;9;23
2012;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";203;24;97;324
2012;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";68;13;24;105
2012;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";87;19;37;143
2012;"MACEIO (AL)";"AL";"MACEIO";6533;984;1791;9308
2012;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";64;20;17;101
2012;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";11;2;5;18
2012;"MARAGOGI (AL)";"AL";"MARAGOGI";54;87;28;169
2012;"MARAVILHA (AL)";"AL";"MARAVILHA";26;33;7;66
2012;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";243;76;98;417
2012;"MARIBONDO (AL)";"AL";"MARIBONDO";53;19;14;86
2012;"MATA GRANDE (AL)";"AL";"MATA GRANDE";44;24;9;77
2012;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";126;30;112;268
2012;"MESSIAS (AL)";"AL";"MESSIAS";61;31;70;162
2012;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";30;13;5;48
2012;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";6;3;5;14
2012;"MURICI (AL)";"AL";"MURICI";102;23;92;217
2012;"NOVO LINO (AL)";"AL";"NOVO LINO";40;21;42;103
2012;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";106;67;17;190
2012;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";22;15;5;42
2012;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";12;1;8;21
2012;"OLIVENCA (AL)";"AL";"OLIVENCA";34;12;6;52
2012;"OURO BRANCO (AL)";"AL";"OURO BRANCO";45;31;18;94
2012;"PALESTINA (AL)";"AL";"PALESTINA";6;4;2;12
2012;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";561;145;54;760
2012;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";65;15;7;87
2012;"PARICONHA (AL)";"AL";"PARICONHA";25;17;5;47
2012;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";48;3;11;62
2012;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";33;7;25;65
2012;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";13;10;6;29
2012;"PENEDO (AL)";"AL";"PENEDO";234;71;177;482
2012;"PIACABUCU (AL)";"AL";"PIACABUCU";24;16;11;51
2012;"PILAR (AL)";"AL";"PILAR";154;57;58;269
2012;"PINDOBA (AL)";"AL";"PINDOBA";10;1;2;13
2012;"PIRANHAS (AL)";"AL";"PIRANHAS";49;66;10;125
2012;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";45;50;19;114
2012;"PORTO CALVO (AL)";"AL";"PORTO CALVO";181;119;59;359
2012;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";8;8;6;22
2012;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";18;29;18;65
2012;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";27;5;4;36
2012;"RIO LARGO (AL)";"AL";"RIO LARGO";424;169;169;762
2012;"ROTEIRO (AL)";"AL";"ROTEIRO";10;22;7;39
2012;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";17;5;62;84
2012;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";332;110;37;479
2012;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";60;32;3;95
2012;"SAO BRAS (AL)";"AL";"SAO BRAS";2;2;3;7
2012;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";95;79;39;213
2012;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";86;30;16;132
2012;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";190;21;116;327
2012;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";457;152;160;769
2012;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";20;2;5;27
2012;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";142;31;96;269
2012;"SATUBA (AL)";"AL";"SATUBA";72;17;21;110
2012;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";23;13;12;48
2012;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";11;13;5;29
2012;"TAQUARANA (AL)";"AL";"TAQUARANA";88;42;23;153
2012;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";202;84;163;449
2012;"TRAIPU (AL)";"AL";"TRAIPU";75;14;14;103
2012;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";462;184;161;807
2012;"VICOSA (AL)";"AL";"VICOSA";128;13;39;180
2012;"ALVARAES (AM)";"AM";"ALVARAES";5;0;3;8
2012;"AMATURA (AM)";"AM";"AMATURA";2;0;1;3
2012;"ANAMA (AM)";"AM";"ANAMA";0;0;3;3
2012;"ANORI (AM)";"AM";"ANORI";2;0;3;5
2012;"APUI (AM)";"AM";"APUI";80;1;21;102
2012;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";1;0;1;2
2012;"AUTAZES (AM)";"AM";"AUTAZES";24;2;11;37
2012;"BARCELOS (AM)";"AM";"BARCELOS";10;1;0;11
2012;"BARREIRINHA (AM)";"AM";"BARREIRINHA";2;0;0;2
2012;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";10;4;3;17
2012;"BERURI (AM)";"AM";"BERURI";0;0;0;0
2012;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";3;0;1;4
2012;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";36;2;5;43
2012;"BORBA (AM)";"AM";"BORBA";12;0;5;17
2012;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";8;1;3;12
2012;"CANUTAMA (AM)";"AM";"CANUTAMA";2;0;0;2
2012;"CARAUARI (AM)";"AM";"CARAUARI";33;1;1;35
2012;"CAREIRO (AM)";"AM";"CAREIRO";55;23;48;126
2012;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";12;23;36;71
2012;"COARI (AM)";"AM";"COARI";104;4;13;121
2012;"CODAJAS (AM)";"AM";"CODAJAS";8;0;4;12
2012;"EIRUNEPE (AM)";"AM";"EIRUNEPE";23;0;5;28
2012;"ENVIRA (AM)";"AM";"ENVIRA";15;0;4;19
2012;"FONTE BOA (AM)";"AM";"FONTE BOA";12;0;0;12
2012;"GUAJARA (AM)";"AM";"GUAJARA";0;0;1;1
2012;"HUMAITA (AM)";"AM";"HUMAITA";134;3;14;151
2012;"IPIXUNA (AM)";"AM";"IPIXUNA";2;0;0;2
2012;"IRANDUBA (AM)";"AM";"IRANDUBA";184;14;58;256
2012;"ITACOATIARA (AM)";"AM";"ITACOATIARA";331;25;127;483
2012;"ITAMARATI (AM)";"AM";"ITAMARATI";2;0;0;2
2012;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";12;1;2;15
2012;"JAPURA (AM)";"AM";"JAPURA";4;0;1;5
2012;"JURUA (AM)";"AM";"JURUA";6;0;1;7
2012;"JUTAI (AM)";"AM";"JUTAI";2;0;0;2
2012;"LABREA (AM)";"AM";"LABREA";21;1;3;25
2012;"MANACAPURU (AM)";"AM";"MANACAPURU";261;59;69;389
2012;"MANAQUIRI (AM)";"AM";"MANAQUIRI";8;4;5;17
2012;"MANAUS (AM)";"AM";"MANAUS";16102;2812;7338;26252
2012;"MANICORE (AM)";"AM";"MANICORE";31;1;10;42
2012;"MARAA (AM)";"AM";"MARAA";4;0;0;4
2012;"MAUES (AM)";"AM";"MAUES";35;2;9;46
2012;"NHAMUNDA (AM)";"AM";"NHAMUNDA";7;0;1;8
2012;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";15;6;6;27
2012;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";20;6;12;38
2012;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";14;2;6;22
2012;"PARINTINS (AM)";"AM";"PARINTINS";133;6;22;161
2012;"PAUINI (AM)";"AM";"PAUINI";2;1;1;4
2012;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";241;40;69;350
2012;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";117;13;62;192
2012;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";7;2;3;12
2012;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";6;0;0;6
2012;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";72;11;24;107
2012;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";4;0;5;9
2012;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";5;0;0;5
2012;"SILVES (AM)";"AM";"SILVES";10;5;3;18
2012;"TABATINGA (AM)";"AM";"TABATINGA";55;7;3;65
2012;"TAPAUA (AM)";"AM";"TAPAUA";3;0;2;5
2012;"TEFE (AM)";"AM";"TEFE";60;14;11;85
2012;"TONANTINS (AM)";"AM";"TONANTINS";3;0;1;4
2012;"UARINI (AM)";"AM";"UARINI";8;0;2;10
2012;"URUCARA (AM)";"AM";"URUCARA";13;2;2;17
2012;"URUCURITUBA (AM)";"AM";"URUCURITUBA";5;0;2;7
2012;"AMAPA (AP)";"AP";"AMAPA";7;2;2;11
2012;"CALCOENE (AP)";"AP";"CALCOENE";14;2;2;18
2012;"CUTIAS (AP)";"AP";"CUTIAS";3;1;0;4
2012;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";4;1;1;6
2012;"ITAUBAL (AP)";"AP";"ITAUBAL";3;0;4;7
2012;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";79;7;9;95
2012;"MACAPA (AP)";"AP";"MACAPA";2671;303;657;3631
2012;"MAZAGAO (AP)";"AP";"MAZAGAO";47;9;17;73
2012;"OIAPOQUE (AP)";"AP";"OIAPOQUE";50;4;9;63
2012;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";30;4;6;40
2012;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";27;3;9;39
2012;"PRACUUBA (AP)";"AP";"PRACUUBA";3;0;2;5
2012;"SANTANA (AP)";"AP";"SANTANA";535;42;136;713
2012;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";3;3;1;7
2012;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";12;3;1;16
2012;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";1;0;1;2
2012;"ABAIRA (BA)";"BA";"ABAIRA";52;23;15;90
2012;"ABARE (BA)";"BA";"ABARE";51;25;21;97
2012;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";69;13;13;95
2012;"ADUSTINA (BA)";"BA";"ADUSTINA";12;8;10;30
2012;"AGUA FRIA (BA)";"BA";"AGUA FRIA";20;17;32;69
2012;"AIQUARA (BA)";"BA";"AIQUARA";4;4;4;12
2012;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1087;307;482;1876
2012;"ALCOBACA (BA)";"BA";"ALCOBACA";41;4;24;69
2012;"ALMADINA (BA)";"BA";"ALMADINA";13;0;5;18
2012;"AMARGOSA (BA)";"BA";"AMARGOSA";256;51;72;379
2012;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";178;100;30;308
2012;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";18;11;9;38
2012;"ANAGE (BA)";"BA";"ANAGE";81;67;39;187
2012;"ANDARAI (BA)";"BA";"ANDARAI";28;2;16;46
2012;"ANDORINHA (BA)";"BA";"ANDORINHA";68;12;33;113
2012;"ANGICAL (BA)";"BA";"ANGICAL";27;9;23;59
2012;"ANGUERA (BA)";"BA";"ANGUERA";19;5;12;36
2012;"ANTAS (BA)";"BA";"ANTAS";29;7;10;46
2012;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";3;30;13;46
2012;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";22;9;7;38
2012;"APORA (BA)";"BA";"APORA";29;22;28;79
2012;"APUAREMA (BA)";"BA";"APUAREMA";28;4;9;41
2012;"ARACAS (BA)";"BA";"ARACAS";60;17;26;103
2012;"ARACATU (BA)";"BA";"ARACATU";94;28;19;141
2012;"ARACI (BA)";"BA";"ARACI";237;22;56;315
2012;"ARAMARI (BA)";"BA";"ARAMARI";45;4;11;60
2012;"ARATACA (BA)";"BA";"ARATACA";24;0;3;27
2012;"ARATUIPE (BA)";"BA";"ARATUIPE";33;2;12;47
2012;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";48;3;12;63
2012;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";43;5;33;81
2012;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";86;54;44;184
2012;"BANZAE (BA)";"BA";"BANZAE";20;6;19;45
2012;"BARRA (BA)";"BA";"BARRA";58;30;27;115
2012;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";205;48;61;314
2012;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";123;188;27;338
2012;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";62;24;11;97
2012;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";8;5;2;15
2012;"BARREIRAS (BA)";"BA";"BARREIRAS";2554;132;402;3088
2012;"BARRO ALTO (BA)";"BA";"BARRO ALTO";44;13;18;75
2012;"BARRO PRETO (BA)";"BA";"BARRO PRETO";10;1;9;20
2012;"BARROCAS (BA)";"BA";"BARROCAS";87;3;17;107
2012;"BELMONTE (BA)";"BA";"BELMONTE";47;5;10;62
2012;"BELO CAMPO (BA)";"BA";"BELO CAMPO";97;18;24;139
2012;"BIRITINGA (BA)";"BA";"BIRITINGA";21;11;28;60
2012;"BOA NOVA (BA)";"BA";"BOA NOVA";30;36;22;88
2012;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";42;12;17;71
2012;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";420;54;107;581
2012;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";29;42;18;89
2012;"BONINAL (BA)";"BA";"BONINAL";68;21;29;118
2012;"BONITO (BA)";"BA";"BONITO";75;12;15;102
2012;"BOQUIRA (BA)";"BA";"BOQUIRA";125;8;60;193
2012;"BOTUPORA (BA)";"BA";"BOTUPORA";50;3;38;91
2012;"BREJOES (BA)";"BA";"BREJOES";78;6;35;119
2012;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";29;10;17;56
2012;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";31;44;15;90
2012;"BRUMADO (BA)";"BA";"BRUMADO";1266;225;286;1777
2012;"BUERAREMA (BA)";"BA";"BUERAREMA";145;8;33;186
2012;"BURITIRAMA (BA)";"BA";"BURITIRAMA";22;3;19;44
2012;"CAATIBA (BA)";"BA";"CAATIBA";20;4;2;26
2012;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";53;16;47;116
2012;"CACHOEIRA (BA)";"BA";"CACHOEIRA";102;104;71;277
2012;"CACULE (BA)";"BA";"CACULE";348;23;52;423
2012;"CAEM (BA)";"BA";"CAEM";19;9;14;42
2012;"CAETANOS (BA)";"BA";"CAETANOS";51;13;14;78
2012;"CAETITE (BA)";"BA";"CAETITE";533;85;90;708
2012;"CAFARNAUM (BA)";"BA";"CAFARNAUM";59;6;28;93
2012;"CAIRU (BA)";"BA";"CAIRU";8;9;7;24
2012;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";23;5;14;42
2012;"CAMACAN (BA)";"BA";"CAMACAN";181;25;37;243
2012;"CAMACARI (BA)";"BA";"CAMACARI";2194;470;1222;3886
2012;"CAMAMU (BA)";"BA";"CAMAMU";145;40;31;216
2012;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";81;5;11;97
2012;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";217;27;78;322
2012;"CANAPOLIS (BA)";"BA";"CANAPOLIS";19;19;11;49
2012;"CANARANA (BA)";"BA";"CANARANA";153;17;18;188
2012;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";97;9;15;121
2012;"CANDEAL (BA)";"BA";"CANDEAL";19;21;17;57
2012;"CANDEIAS (BA)";"BA";"CANDEIAS";850;362;350;1562
2012;"CANDIBA (BA)";"BA";"CANDIBA";56;1;25;82
2012;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";303;33;44;380
2012;"CANSANCAO (BA)";"BA";"CANSANCAO";154;51;57;262
2012;"CANUDOS (BA)";"BA";"CANUDOS";43;6;37;86
2012;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";74;24;19;117
2012;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";466;56;55;577
2012;"CARAIBAS (BA)";"BA";"CARAIBAS";39;22;17;78
2012;"CARAVELAS (BA)";"BA";"CARAVELAS";38;18;43;99
2012;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";25;7;6;38
2012;"CARINHANHA (BA)";"BA";"CARINHANHA";120;27;37;184
2012;"CASA NOVA (BA)";"BA";"CASA NOVA";413;191;186;790
2012;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";144;20;55;219
2012;"CATOLANDIA (BA)";"BA";"CATOLANDIA";7;3;8;18
2012;"CATU (BA)";"BA";"CATU";372;116;101;589
2012;"CATURAMA (BA)";"BA";"CATURAMA";34;9;9;52
2012;"CENTRAL (BA)";"BA";"CENTRAL";80;23;9;112
2012;"CHORROCHO (BA)";"BA";"CHORROCHO";22;5;8;35
2012;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";138;26;44;208
2012;"CIPO (BA)";"BA";"CIPO";49;11;13;73
2012;"COARACI (BA)";"BA";"COARACI";100;4;18;122
2012;"COCOS (BA)";"BA";"COCOS";78;6;37;121
2012;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";236;104;12;352
2012;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";114;30;24;168
2012;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";451;100;103;654
2012;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";297;139;24;460
2012;"CONDE (BA)";"BA";"CONDE";55;18;21;94
2012;"CONDEUBA (BA)";"BA";"CONDEUBA";117;43;66;226
2012;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";19;9;5;33
2012;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";95;41;49;185
2012;"CORDEIROS (BA)";"BA";"CORDEIROS";34;16;19;69
2012;"CORIBE (BA)";"BA";"CORIBE";49;15;23;87
2012;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";16;1;22;39
2012;"CORRENTINA (BA)";"BA";"CORRENTINA";154;27;77;258
2012;"COTEGIPE (BA)";"BA";"COTEGIPE";41;11;19;71
2012;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";16;2;6;24
2012;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";59;25;32;116
2012;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";56;10;28;94
2012;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1006;253;88;1347
2012;"CURACA (BA)";"BA";"CURACA";70;28;27;125
2012;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";18;13;5;36
2012;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";628;86;409;1123
2012;"DOM BASILIO (BA)";"BA";"DOM BASILIO";288;14;22;324
2012;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";11;31;7;49
2012;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";28;10;13;51
2012;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";87;34;13;134
2012;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";200;80;101;381
2012;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";32;8;17;57
2012;"ESPLANADA (BA)";"BA";"ESPLANADA";133;34;68;235
2012;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";261;39;136;436
2012;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1293;110;356;1759
2012;"FATIMA (BA)";"BA";"FATIMA";16;9;22;47
2012;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";15;9;13;37
2012;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";8321;1119;1201;10641
2012;"FILADELFIA (BA)";"BA";"FILADELFIA";102;9;28;139
2012;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";13;3;2;18
2012;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";52;2;2;56
2012;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";141;4;23;168
2012;"GANDU (BA)";"BA";"GANDU";287;77;22;386
2012;"GAVIAO (BA)";"BA";"GAVIAO";19;13;8;40
2012;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";17;5;3;25
2012;"GLORIA (BA)";"BA";"GLORIA";44;22;39;105
2012;"GONGOGI (BA)";"BA";"GONGOGI";9;1;2;12
2012;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";175;39;37;251
2012;"GUAJERU (BA)";"BA";"GUAJERU";18;23;11;52
