"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2012;" IBATEGUARA (AL)";"AL";" IBATEGUARA";414;7016308.33
2012;" IGACI (AL)";"AL";" IGACI";953;3571863.69
2012;" IGREJA NOVA (AL)";"AL";" IGREJA NOVA";1768;7968002.64
2012;" INHAPI (AL)";"AL";" INHAPI";1004;2747525.65
2012;" JACARE DOS HOMENS (AL)";"AL";" JACARE DOS HOMENS";463;908662.57
2012;" JACUIPE (AL)";"AL";" JACUIPE";35;840738.23
2012;" JAPARATINGA (AL)";"AL";" JAPARATINGA";69;413348.24
2012;" JARAMATAIA (AL)";"AL";" JARAMATAIA";120;400988.1
2012;" JEQUIA DA PRAIA (AL)";"AL";" JEQUIA DA PRAIA";71;244482.26
2012;" JOAQUIM GOMES (AL)";"AL";" JOAQUIM GOMES";412;1866960.06
2012;" JUNDIA (AL)";"AL";" JUNDIA";51;1602438.36
2012;" JUNQUEIRO (AL)";"AL";" JUNQUEIRO";891;6569538.27
2012;" LAGOA DA CANOA (AL)";"AL";" LAGOA DA CANOA";360;1366990.21
2012;" LIMOEIRO DE ANADIA (AL)";"AL";" LIMOEIRO DE ANADIA";314;4198318.89
2012;" MACEIO (AL)";"AL";" MACEIO";118;3292892.1
2012;" MAJOR ISIDORO (AL)";"AL";" MAJOR ISIDORO";1503;5930373.09
2012;" MAR VERMELHO (AL)";"AL";" MAR VERMELHO";153;1327778.25
2012;" MARAGOGI (AL)";"AL";" MARAGOGI";177;726125.06
2012;" MARAVILHA (AL)";"AL";" MARAVILHA";308;1315711.73
2012;" MARECHAL DEODORO (AL)";"AL";" MARECHAL DEODORO";74;5390089.46
2012;" MARIBONDO (AL)";"AL";" MARIBONDO";89;1281357.32
2012;" MATA GRANDE (AL)";"AL";" MATA GRANDE";1018;3489773.03
2012;" MATRIZ DE CAMARAGIBE (AL)";"AL";" MATRIZ DE CAMARAGIBE";43;1124405.16
2012;" MESSIAS (AL)";"AL";" MESSIAS";4;15400
2012;" MINADOR DO NEGRAO (AL)";"AL";" MINADOR DO NEGRAO";404;4667596.03
2012;" MONTEIROPOLIS (AL)";"AL";" MONTEIROPOLIS";477;1225891.66
2012;" MURICI (AL)";"AL";" MURICI";30;1965651.63
2012;" NOVO LINO (AL)";"AL";" NOVO LINO";165;976736.45
2012;" OLHO D AGUA DAS FLORES (AL)";"AL";" OLHO D AGUA DAS FLORES";377;793176.3
2012;" OLHO D AGUA DO CASADO (AL)";"AL";" OLHO D AGUA DO CASADO";609;1879308.09
2012;" OLHO D AGUA GRANDE (AL)";"AL";" OLHO D AGUA GRANDE";396;1573907.37
2012;" OLIVENCA (AL)";"AL";" OLIVENCA";503;1097903.49
2012;" OURO BRANCO (AL)";"AL";" OURO BRANCO";1090;2464367.11
2012;" PALESTINA (AL)";"AL";" PALESTINA";85;560610.2
2012;" PALMEIRA DOS INDIOS (AL)";"AL";" PALMEIRA DOS INDIOS";1823;6639148.28
2012;" PAO DE ACUCAR (AL)";"AL";" PAO DE ACUCAR";1178;3285946.99
2012;" PARICONHA (AL)";"AL";" PARICONHA";295;623727.48
2012;" PARIPUEIRA (AL)";"AL";" PARIPUEIRA";20;104850.4
2012;" PASSO DE CAMARAGIBE (AL)";"AL";" PASSO DE CAMARAGIBE";35;771039.82
2012;" PAULO JACINTO (AL)";"AL";" PAULO JACINTO";156;1986099.27
2012;" PENEDO (AL)";"AL";" PENEDO";503;2476630.43
2012;" PIACABUCU (AL)";"AL";" PIACABUCU";192;821524.84
2012;" PILAR (AL)";"AL";" PILAR";26;1206212.96
2012;" PINDOBA (AL)";"AL";" PINDOBA";51;792558.09
2012;" PIRANHAS (AL)";"AL";" PIRANHAS";1242;4519035.61
2012;" POCO DAS TRINCHEIRAS (AL)";"AL";" POCO DAS TRINCHEIRAS";727;1521391.84
2012;" PORTO CALVO (AL)";"AL";" PORTO CALVO";61;3228573.4
2012;" PORTO DE PEDRAS (AL)";"AL";" PORTO DE PEDRAS";33;820839.28
2012;" PORTO REAL DO COLEGIO (AL)";"AL";" PORTO REAL DO COLEGIO";584;3277875.93
2012;" QUEBRANGULO (AL)";"AL";" QUEBRANGULO";521;3642836.84
2012;" RIO LARGO (AL)";"AL";" RIO LARGO";5;232218.04
2012;" ROTEIRO (AL)";"AL";" ROTEIRO";5;165000
2012;" SANTA LUZIA DO NORTE (AL)";"AL";" SANTA LUZIA DO NORTE";22;202999.49
2012;" SANTANA DO IPANEMA (AL)";"AL";" SANTANA DO IPANEMA";1653;4270550.33
2012;" SANTANA DO MUNDAU (AL)";"AL";" SANTANA DO MUNDAU";195;1001340.52
2012;" SAO BRAS (AL)";"AL";" SAO BRAS";263;879229.3
2012;" SAO JOSE DA LAJE (AL)";"AL";" SAO JOSE DA LAJE";591;28369295.59
2012;" SAO JOSE DA TAPERA (AL)";"AL";" SAO JOSE DA TAPERA";2012;5913794.21
2012;" SAO LUIS DO QUITUNDE (AL)";"AL";" SAO LUIS DO QUITUNDE";86;1420279.3
2012;" SAO MIGUEL DOS CAMPOS (AL)";"AL";" SAO MIGUEL DOS CAMPOS";36;3407523.43
2012;" SAO MIGUEL DOS MILAGRES (AL)";"AL";" SAO MIGUEL DOS MILAGRES";123;903907.83
2012;" SAO SEBASTIAO (AL)";"AL";" SAO SEBASTIAO";1798;8330050.02
2012;" SATUBA (AL)";"AL";" SATUBA";5;298700
2012;" SENADOR RUI PALMEIRA (AL)";"AL";" SENADOR RUI PALMEIRA";632;2021071.97
2012;" TANQUE D ARCA (AL)";"AL";" TANQUE D ARCA";206;1016949.85
2012;" TAQUARANA (AL)";"AL";" TAQUARANA";347;5540472.47
2012;" TEOTONIO VILELA (AL)";"AL";" TEOTONIO VILELA";236;7004821.01
2012;" TRAIPU (AL)";"AL";" TRAIPU";1339;4358441.55
2012;" UNIAO DOS PALMARES (AL)";"AL";" UNIAO DOS PALMARES";992;5913681
2012;" VICOSA (AL)";"AL";" VICOSA";509;5311753.01
2012;" ALVARAES (AM)";"AM";" ALVARAES";502;2474923.48
2012;" AMATURA (AM)";"AM";" AMATURA";265;580338.12
2012;" ANAMA (AM)";"AM";" ANAMA";196;505581.4
2012;" ANORI (AM)";"AM";" ANORI";128;746521.68
2012;" APUI (AM)";"AM";" APUI";131;1410679.95
2012;" ATALAIA DO NORTE (AM)";"AM";" ATALAIA DO NORTE";125;288750
2012;" AUTAZES (AM)";"AM";" AUTAZES";1004;7269808.4
2012;" BARCELOS (AM)";"AM";" BARCELOS";73;169500
2012;" BARREIRINHA (AM)";"AM";" BARREIRINHA";849;5502608.78
2012;" BENJAMIN CONSTANT (AM)";"AM";" BENJAMIN CONSTANT";80;149903.04
2012;" BERURI (AM)";"AM";" BERURI";371;840695.97
2012;" BOA VISTA DO RAMOS (AM)";"AM";" BOA VISTA DO RAMOS";149;669192.1
2012;" BOCA DO ACRE (AM)";"AM";" BOCA DO ACRE";1119;9979624.16
2012;" BORBA (AM)";"AM";" BORBA";862;6900589.89
2012;" CAAPIRANGA (AM)";"AM";" CAAPIRANGA";394;1453023.36
2012;" CANUTAMA (AM)";"AM";" CANUTAMA";298;2226380.45
2012;" CARAUARI (AM)";"AM";" CARAUARI";633;2687264.98
2012;" CAREIRO (AM)";"AM";" CAREIRO";516;2593220.46
2012;" CAREIRO DA VARZEA (AM)";"AM";" CAREIRO DA VARZEA";255;1311860.15
2012;" COARI (AM)";"AM";" COARI";563;3746827.16
2012;" CODAJAS (AM)";"AM";" CODAJAS";170;880732.08
2012;" EIRUNEPE (AM)";"AM";" EIRUNEPE";413;1177583.92
2012;" ENVIRA (AM)";"AM";" ENVIRA";123;318605.8
2012;" FONTE BOA (AM)";"AM";" FONTE BOA";238;588656.5
2012;" GUAJARA (AM)";"AM";" GUAJARA";258;620000
2012;" HUMAITA (AM)";"AM";" HUMAITA";195;1615511.07
2012;" IPIXUNA (AM)";"AM";" IPIXUNA";371;950036.16
2012;" IRANDUBA (AM)";"AM";" IRANDUBA";405;3509954.2
2012;" ITACOATIARA (AM)";"AM";" ITACOATIARA";3894;72336191.46
2012;" ITAMARATI (AM)";"AM";" ITAMARATI";60;203278.6
2012;" ITAPIRANGA (AM)";"AM";" ITAPIRANGA";108;747487.68
2012;" JAPURA (AM)";"AM";" JAPURA";57;159093
2012;" JURUA (AM)";"AM";" JURUA";244;633234.7
2012;" JUTAI (AM)";"AM";" JUTAI";605;2063360.54
2012;" LABREA (AM)";"AM";" LABREA";596;8051236.09
2012;" MANACAPURU (AM)";"AM";" MANACAPURU";2222;12772553.44
2012;" MANAQUIRI (AM)";"AM";" MANAQUIRI";277;1525593.15
2012;" MANAUS (AM)";"AM";" MANAUS";635;6562564.54
2012;" MANICORE (AM)";"AM";" MANICORE";266;1024149.28
2012;" MARAA (AM)";"AM";" MARAA";341;2391676.28
2012;" MAUES (AM)";"AM";" MAUES";552;3018720.52
2012;" NHAMUNDA (AM)";"AM";" NHAMUNDA";1060;5378785.87
2012;" NOVA OLINDA DO NORTE (AM)";"AM";" NOVA OLINDA DO NORTE";7;105955
2012;" NOVO AIRAO (AM)";"AM";" NOVO AIRAO";151;591481.4
2012;" NOVO ARIPUANA (AM)";"AM";" NOVO ARIPUANA";294;2430591.98
2012;" PARINTINS (AM)";"AM";" PARINTINS";1595;9828196.39
2012;" PAUINI (AM)";"AM";" PAUINI";17;266795.26
2012;" PRESIDENTE FIGUEIREDO (AM)";"AM";" PRESIDENTE FIGUEIREDO";85;851627.16
2012;" RIO PRETO DA EVA (AM)";"AM";" RIO PRETO DA EVA";94;4065063.14
2012;" SANTO ANTONIO DO ICA (AM)";"AM";" SANTO ANTONIO DO ICA";300;725068.83
2012;" SAO GABRIEL DA CACHOEIRA (AM)";"AM";" SAO GABRIEL DA CACHOEIRA";12;151449.61
2012;" SAO PAULO DE OLIVENCA (AM)";"AM";" SAO PAULO DE OLIVENCA";192;1671856.93
2012;" SAO SEBASTIAO DO UATUMA (AM)";"AM";" SAO SEBASTIAO DO UATUMA";100;1489375.25
2012;" SILVES (AM)";"AM";" SILVES";129;436518.28
2012;" TABATINGA (AM)";"AM";" TABATINGA";85;178160.9
2012;" TAPAUA (AM)";"AM";" TAPAUA";809;2307825.3
2012;" TEFE (AM)";"AM";" TEFE";720;4540666.2
2012;" TONANTINS (AM)";"AM";" TONANTINS";244;726046.96
2012;" UARINI (AM)";"AM";" UARINI";229;842017.14
2012;" URUCARA (AM)";"AM";" URUCARA";509;4487685.55
2012;" URUCURITUBA (AM)";"AM";" URUCURITUBA";471;1777404.68
2012;" AMAPA (AP)";"AP";" AMAPA";11;27500
2012;" CALCOENE (AP)";"AP";" CALCOENE";17;1443558.41
2012;" CUTIAS (AP)";"AP";" CUTIAS";20;76779.28
2012;" FERREIRA GOMES (AP)";"AP";" FERREIRA GOMES";5;208728.31
2012;" ITAUBAL (AP)";"AP";" ITAUBAL";251;1509570.11
2012;" MACAPA (AP)";"AP";" MACAPA";382;3007876.9
2012;" MAZAGAO (AP)";"AP";" MAZAGAO";391;3071484.69
2012;" OIAPOQUE (AP)";"AP";" OIAPOQUE";6;15000
2012;" PEDRA BRANCA DO AMAPARI (AP)";"AP";" PEDRA BRANCA DO AMAPARI";2;38097
2012;" PORTO GRANDE (AP)";"AP";" PORTO GRANDE";92;1353690.62
2012;" PRACUUBA (AP)";"AP";" PRACUUBA";52;259236.34
2012;" SANTANA (AP)";"AP";" SANTANA";65;1047513.71
2012;" SERRA DO NAVIO (AP)";"AP";" SERRA DO NAVIO";13;49439
2012;" TARTARUGALZINHO (AP)";"AP";" TARTARUGALZINHO";104;1968610.67
2012;" VITORIA DO JARI (AP)";"AP";" VITORIA DO JARI";25;341606.16
2012;" ABAIRA (BA)";"BA";" ABAIRA";308;639417.73
2012;" ABARE (BA)";"BA";" ABARE";1316;3182966.38
2012;" ACAJUTIBA (BA)";"BA";" ACAJUTIBA";122;962223.58
2012;" ADUSTINA (BA)";"BA";" ADUSTINA";1222;10479866.73
2012;" AGUA FRIA (BA)";"BA";" AGUA FRIA";704;1839631.6
2012;" AIQUARA (BA)";"BA";" AIQUARA";89;3097896.94
2012;" ALAGOINHAS (BA)";"BA";" ALAGOINHAS";189;929776.38
2012;" ALCOBACA (BA)";"BA";" ALCOBACA";466;5008930.12
2012;" ALMADINA (BA)";"BA";" ALMADINA";80;1765643.85
2012;" AMARGOSA (BA)";"BA";" AMARGOSA";624;3298468.94
2012;" AMELIA RODRIGUES (BA)";"BA";" AMELIA RODRIGUES";111;7628852.87
2012;" AMERICA DOURADA (BA)";"BA";" AMERICA DOURADA";478;2196091.3
2012;" ANAGE (BA)";"BA";" ANAGE";524;1596550.8
2012;" ANDARAI (BA)";"BA";" ANDARAI";205;1025985.5
2012;" ANDORINHA (BA)";"BA";" ANDORINHA";642;2004580.68
2012;" ANGICAL (BA)";"BA";" ANGICAL";613;2905945.17
2012;" ANGUERA (BA)";"BA";" ANGUERA";99;539645.8
2012;" ANTAS (BA)";"BA";" ANTAS";565;2994568.09
2012;" ANTONIO CARDOSO (BA)";"BA";" ANTONIO CARDOSO";311;1286022.98
2012;" ANTONIO GONCALVES (BA)";"BA";" ANTONIO GONCALVES";130;300405.8
2012;" APORA (BA)";"BA";" APORA";329;3098481.11
2012;" APUAREMA (BA)";"BA";" APUAREMA";41;107530.43
2012;" ARACAS (BA)";"BA";" ARACAS";13;140000
2012;" ARACATU (BA)";"BA";" ARACATU";694;2335296.24
2012;" ARACI (BA)";"BA";" ARACI";1371;5755061.9
2012;" ARAMARI (BA)";"BA";" ARAMARI";94;840112.36
2012;" ARATACA (BA)";"BA";" ARATACA";73;2798987.58
2012;" ARATUIPE (BA)";"BA";" ARATUIPE";263;354860.73
2012;" AURELINO LEAL (BA)";"BA";" AURELINO LEAL";181;1868331.35
2012;" BAIANOPOLIS (BA)";"BA";" BAIANOPOLIS";785;20830429.88
2012;" BAIXA GRANDE (BA)";"BA";" BAIXA GRANDE";1540;5709297.82
2012;" BANZAE (BA)";"BA";" BANZAE";315;741888.96
2012;" BARRA (BA)";"BA";" BARRA";152;2909574.05
2012;" BARRA DA ESTIVA (BA)";"BA";" BARRA DA ESTIVA";1345;7562505.07
2012;" BARRA DO CHOCA (BA)";"BA";" BARRA DO CHOCA";449;16014298.1
2012;" BARRA DO MENDES (BA)";"BA";" BARRA DO MENDES";115;260292.83
2012;" BARRA DO ROCHA (BA)";"BA";" BARRA DO ROCHA";11;370455.88
2012;" BARREIRAS (BA)";"BA";" BARREIRAS";1433;431885997.63
2012;" BARRO ALTO (BA)";"BA";" BARRO ALTO";393;831557.86
2012;" BARRO PRETO (BA)";"BA";" BARRO PRETO";127;346565.18
2012;" BARROCAS (BA)";"BA";" BARROCAS";378;691630.41
2012;" BELMONTE (BA)";"BA";" BELMONTE";160;7400678.68
2012;" BELO CAMPO (BA)";"BA";" BELO CAMPO";553;1746183.76
2012;" BIRITINGA (BA)";"BA";" BIRITINGA";696;2247292.74
2012;" BOA NOVA (BA)";"BA";" BOA NOVA";180;1781309.87
2012;" BOA VISTA DO TUPIM (BA)";"BA";" BOA VISTA DO TUPIM";717;3911061.71
2012;" BOM JESUS DA LAPA (BA)";"BA";" BOM JESUS DA LAPA";885;14007612.31
2012;" BOM JESUS DA SERRA (BA)";"BA";" BOM JESUS DA SERRA";348;1110569.44
2012;" BONINAL (BA)";"BA";" BONINAL";396;575139.06
2012;" BONITO (BA)";"BA";" BONITO";679;3285179.15
2012;" BOQUIRA (BA)";"BA";" BOQUIRA";591;1632292.3
2012;" BOTUPORA (BA)";"BA";" BOTUPORA";686;1443641.63
2012;" BREJOES (BA)";"BA";" BREJOES";33;727887.03
2012;" BREJOLANDIA (BA)";"BA";" BREJOLANDIA";403;2596464.52
2012;" BROTAS DE MACAUBAS (BA)";"BA";" BROTAS DE MACAUBAS";231;563413.72
2012;" BRUMADO (BA)";"BA";" BRUMADO";782;4040896.73
2012;" BUERAREMA (BA)";"BA";" BUERAREMA";345;694097.65
2012;" BURITIRAMA (BA)";"BA";" BURITIRAMA";421;1854055
2012;" CAATIBA (BA)";"BA";" CAATIBA";178;6009639.2
2012;" CABACEIRAS DO PARAGUACU (BA)";"BA";" CABACEIRAS DO PARAGUACU";524;1524034.23
2012;" CACHOEIRA (BA)";"BA";" CACHOEIRA";805;3576523.18
2012;" CACULE (BA)";"BA";" CACULE";639;2178083.47
2012;" CAEM (BA)";"BA";" CAEM";344;1642622.29
2012;" CAETANOS (BA)";"BA";" CAETANOS";637;1367569.15
2012;" CAETITE (BA)";"BA";" CAETITE";450;2826652.63
2012;" CAFARNAUM (BA)";"BA";" CAFARNAUM";483;1538409.09
2012;" CAIRU (BA)";"BA";" CAIRU";101;318927.27
2012;" CALDEIRAO GRANDE (BA)";"BA";" CALDEIRAO GRANDE";548;1068459.8
2012;" CAMACAN (BA)";"BA";" CAMACAN";110;2310346.2
2012;" CAMACARI (BA)";"BA";" CAMACARI";121;458761.04
2012;" CAMAMU (BA)";"BA";" CAMAMU";353;1457908.28
2012;" CAMPO ALEGRE DE LOURDES (BA)";"BA";" CAMPO ALEGRE DE LOURDES";625;1994416.25
2012;" CAMPO FORMOSO (BA)";"BA";" CAMPO FORMOSO";1082;3949688.86
2012;" CANAPOLIS (BA)";"BA";" CANAPOLIS";702;2335323.63
2012;" CANARANA (BA)";"BA";" CANARANA";515;10022547.33
2012;" CANAVIEIRAS (BA)";"BA";" CANAVIEIRAS";359;8771692.22
2012;" CANDEAL (BA)";"BA";" CANDEAL";143;2021408.18
2012;" CANDEIAS (BA)";"BA";" CANDEIAS";12;513037.5
2012;" CANDIBA (BA)";"BA";" CANDIBA";592;2927444.12
2012;" CANDIDO SALES (BA)";"BA";" CANDIDO SALES";288;917816.76
2012;" CANSANCAO (BA)";"BA";" CANSANCAO";1203;2550633.38
2012;" CANUDOS (BA)";"BA";" CANUDOS";302;575060.66
2012;" CAPELA DO ALTO ALEGRE (BA)";"BA";" CAPELA DO ALTO ALEGRE";1257;4147911.72
2012;" CAPIM GROSSO (BA)";"BA";" CAPIM GROSSO";526;1558051.26
2012;" CARAIBAS (BA)";"BA";" CARAIBAS";201;1072144.53
2012;" CARAVELAS (BA)";"BA";" CARAVELAS";262;3828589.02
2012;" CARDEAL DA SILVA (BA)";"BA";" CARDEAL DA SILVA";6;1661610.12
2012;" CARINHANHA (BA)";"BA";" CARINHANHA";595;4301990.93
2012;" CASA NOVA (BA)";"BA";" CASA NOVA";3728;31294284.38
2012;" CASTRO ALVES (BA)";"BA";" CASTRO ALVES";448;2812694.73
2012;" CATOLANDIA (BA)";"BA";" CATOLANDIA";65;982430.92
2012;" CATU (BA)";"BA";" CATU";53;379213.46
2012;" CATURAMA (BA)";"BA";" CATURAMA";483;1337242.89
2012;" CENTRAL (BA)";"BA";" CENTRAL";440;1211054.37
2012;" CHORROCHO (BA)";"BA";" CHORROCHO";427;958340.38
2012;" CICERO DANTAS (BA)";"BA";" CICERO DANTAS";1232;4135007.57
2012;" CIPO (BA)";"BA";" CIPO";205;436289.96
2012;" COARACI (BA)";"BA";" COARACI";196;2552129.5
2012;" COCOS (BA)";"BA";" COCOS";207;29789829.14
2012;" CONCEICAO DA FEIRA (BA)";"BA";" CONCEICAO DA FEIRA";78;7989618.66
2012;" CONCEICAO DO ALMEIDA (BA)";"BA";" CONCEICAO DO ALMEIDA";302;905570.29
2012;" CONCEICAO DO COITE (BA)";"BA";" CONCEICAO DO COITE";2243;7075786.63
2012;" CONCEICAO DO JACUIPE (BA)";"BA";" CONCEICAO DO JACUIPE";114;1202521.66
2012;" CONDE (BA)";"BA";" CONDE";183;2936868.36
2012;" CONDEUBA (BA)";"BA";" CONDEUBA";1500;4750718.87
2012;" CONTENDAS DO SINCORA (BA)";"BA";" CONTENDAS DO SINCORA";99;413203.58
2012;" CORACAO DE MARIA (BA)";"BA";" CORACAO DE MARIA";331;1324009.42
2012;" CORDEIROS (BA)";"BA";" CORDEIROS";704;2053493.78
2012;" CORIBE (BA)";"BA";" CORIBE";456;14139968.25
2012;" CORONEL JOAO SA (BA)";"BA";" CORONEL JOAO SA";986;25550401.01
2012;" CORRENTINA (BA)";"BA";" CORRENTINA";1563;303206091.89
2012;" COTEGIPE (BA)";"BA";" COTEGIPE";337;6482257.17
2012;" CRAVOLANDIA (BA)";"BA";" CRAVOLANDIA";10;1085848.82
2012;" CRISOPOLIS (BA)";"BA";" CRISOPOLIS";971;4058451.28
2012;" CRISTOPOLIS (BA)";"BA";" CRISTOPOLIS";962;8019931.95
2012;" CRUZ DAS ALMAS (BA)";"BA";" CRUZ DAS ALMAS";333;690257.06
2012;" CURACA (BA)";"BA";" CURACA";844;4749632.57
2012;" DARIO MEIRA (BA)";"BA";" DARIO MEIRA";74;744340.93
2012;" DOM BASILIO (BA)";"BA";" DOM BASILIO";517;7116130.97
2012;" DOM MACEDO COSTA (BA)";"BA";" DOM MACEDO COSTA";76;1243461.87
2012;" ELISIO MEDRADO (BA)";"BA";" ELISIO MEDRADO";635;1186268.67
2012;" ENCRUZILHADA (BA)";"BA";" ENCRUZILHADA";445;22236819.04
2012;" ENTRE RIOS (BA)";"BA";" ENTRE RIOS";205;16742485.11
2012;" ERICO CARDOSO (BA)";"BA";" ERICO CARDOSO";85;197049.47
2012;" ESPLANADA (BA)";"BA";" ESPLANADA";203;1312527.08
2012;" EUCLIDES DA CUNHA (BA)";"BA";" EUCLIDES DA CUNHA";1991;7365456.23
2012;" EUNAPOLIS (BA)";"BA";" EUNAPOLIS";374;20300456.03
2012;" FATIMA (BA)";"BA";" FATIMA";1039;4335626.63
2012;" FEIRA DA MATA (BA)";"BA";" FEIRA DA MATA";149;1372998.71
2012;" FEIRA DE SANTANA (BA)";"BA";" FEIRA DE SANTANA";642;12398266.47
2012;" FILADELFIA (BA)";"BA";" FILADELFIA";1066;2812610.14
2012;" FIRMINO ALVES (BA)";"BA";" FIRMINO ALVES";35;1741370.62
2012;" FLORESTA AZUL (BA)";"BA";" FLORESTA AZUL";261;28012925.44
2012;" FORMOSA DO RIO PRETO (BA)";"BA";" FORMOSA DO RIO PRETO";1719;388093376.03
2012;" GANDU (BA)";"BA";" GANDU";137;1635538.67
2012;" GAVIAO (BA)";"BA";" GAVIAO";528;1913937.71
2012;" GENTIO DO OURO (BA)";"BA";" GENTIO DO OURO";184;364577.46
2012;" GLORIA (BA)";"BA";" GLORIA";737;2701590.43
2012;" GONGOGI (BA)";"BA";" GONGOGI";43;3233623.9
2012;" GOVERNADOR MANGABEIRA (BA)";"BA";" GOVERNADOR MANGABEIRA";598;878326.42
2012;" GUAJERU (BA)";"BA";" GUAJERU";172;772878.81
2012;" GUANAMBI (BA)";"BA";" GUANAMBI";875;9883766.41
2012;" GUARATINGA (BA)";"BA";" GUARATINGA";539;18735937.2
2012;" HELIOPOLIS (BA)";"BA";" HELIOPOLIS";596;1840659.97
2012;" IACU (BA)";"BA";" IACU";586;7062432.13
2012;" IBIASSUCE (BA)";"BA";" IBIASSUCE";583;1662980.51
2012;" IBICARAI (BA)";"BA";" IBICARAI";157;991960.58
2012;" IBICOARA (BA)";"BA";" IBICOARA";721;23426316.12
2012;" IBICUI (BA)";"BA";" IBICUI";203;8145453.13
2012;" IBIPEBA (BA)";"BA";" IBIPEBA";372;934433.67
2012;" IBIPITANGA (BA)";"BA";" IBIPITANGA";238;730943.36
2012;" IBIQUERA (BA)";"BA";" IBIQUERA";157;758071.28
