"ano";"cod_mun";"amc";"regiao";"polos";"cod_uf";"uf";"semiarido";"chave";"q.dende";"q.girassol";"q.mamona";"q.soja";"h.dende";"h.girassol";"h.mamona";"h.soja";"v.dende";"v.girassol";"v.mamona";"v.soja";"s.dende";"s.girassol";"s.mamona";"s.soja";"d.bio";"total.contratos";"valores.totais";"vaba";"vabi";"vabs";"vabadm";"vabt";"t";"pib";"pib.per.capta";"est_pop"
2003;"1100023";"1002";"Norte";0;11;"RO";0;"ARIQUEMES (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435;898;9292356.92624048;19824.6590236474;45140.1803181674;84267.7224846633;54307.1936592359;203539.755904771;22598.7790365133;226138.535360342;2783.99929048447;79680
2003;"1100031";"1001";"Norte";0;11;"RO";0;"CABIXI (RO)";0;0;0;4500;0;0;0;1500;0;0;0;1169.17007659415;0;0;0;0;51;486;2107402.61215943;7260.2285301593;795.589645933932;2651.32865892204;5464.62844107514;16171.774857033;1003.10979149664;17174.8846485297;2300.41127016588;7478
2003;"1100049";"1003";"Norte";0;11;"RO";0;"CACOAL (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.051228795639;0;1281;1650;8740827.45217674;24016.0319172952;49169.5255158385;105095.207597964;52894.1414095823;231174.90644068;29661.9898370452;260836.896277726;3472.59436928716;74758
2003;"1100056";"1001";"Norte";0;11;"RO";0;"CEREJEIRAS (RO)";0;0;0;13548;0;0;0;4516;0;0;0;3520.08195103614;0;0;0;0;331;588;5571209.70867959;6822.77160286641;2916.46961262159;14568.9872568169;12609.8370363122;36918.0655086171;4980.70978448757;41898.7752931046;2371.18167967671;17794
2003;"1100064";"1001";"Norte";0;11;"RO";0;"COLORADO DO OESTE (RO)";0;0;0;3300;0;0;0;1100;0;0;0;857.391389502373;0;0;0;0;297;787;4483408.9203488;8637.84864063155;5561.79988427611;11663.0963285729;13781.7875585903;39644.5319930135;3670.44183251727;43314.9738255308;2169.0032584747;20412
2003;"1100072";"1001";"Norte";0;11;"RO";0;"CORUMBIARA (RO)";0;0;0;1800;0;0;0;600;0;0;0;467.668030637658;0;0;0;0;24;669;1736716.84546132;12373.5766787914;890.747518447441;2508.61825076641;6999.64985410272;22772.592302108;1232.61242978619;24005.2047318942;2426.97497860063;10022
2003;"1100080";"1001";"Norte";0;11;"RO";0;"COSTA MARQUES (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;339;808257.356469978;2370.89253008787;5638.09849867957;4791.8485876096;7442.5951758376;20243.4343731573;1126.68059215826;21370.1149653155;2021.5788739063;10255
2003;"1100098";"1004";"Norte";0;11;"RO";0;"ESPIGAO D OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;1033;5866464.59469976;14411.577573114;10784.2839832264;15811.3327131977;17782.4231354918;58789.6169859725;5504.11202695926;64293.7290129317;2407.91624918002;26468
2003;"1100106";"1001";"Norte";0;11;"RO";0;"GUAJARA MIRIM (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;198;1290856.89168041;3659.46127211691;3947.47144394906;48576.8141169231;27348.7185341516;83532.4649480833;20078.7620060862;103611.226954169;2575.40929144307;39728
2003;"1100114";"1002";"Norte";0;11;"RO";0;"JARU (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;870;2069;7909190.17654167;23514.3033222649;25523.2689882374;54698.4520252657;38580.7556843776;142316.779601088;19232.5975827207;161549.377183809;2935.60586765659;54701
2003;"1100122";"1005";"Norte";0;11;"RO";0;"JI PARANA (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2307;1055;5488503.99196951;18998.1605438391;44570.4609211954;141706.969404096;75902.485752615;281178.076621745;43186.8457759147;324364.92239766;2938.03640043231;109573
2003;"1100130";"1002";"Norte";0;11;"RO";0;"MACHADINHO D OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;1854;3363792.57112938;12282.7112109713;6782.81532026315;12711.2095296988;18473.1440923584;50249.8801532917;4007.87144059772;54257.7515938894;2046.38287993985;25645
2003;"1100148";"1005";"Norte";0;11;"RO";0;"NOVA BRASILANDIA D OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;1009;1605820.46091943;11427.4511472788;3111.01280844885;7480.00778017386;12823.2319472168;34841.7041021756;2798.33063365631;37640.034735832;2141.68071761665;17458
2003;"1100155";"1005";"Norte";0;11;"RO";0;"OURO PRETO DO OESTE (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;682;1128;3810858.32898262;19288.8082627903;9189.45176821954;35388.0614695418;28227.4881356459;92093.8096361975;9787.88455747756;101881.694193675;2496.91565450872;40822
2003;"1100189";"1004";"Norte";0;11;"RO";0;"PIMENTA BUENO (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;823;5703951.84819251;10482.0250225253;13878.114182123;35350.8047545491;22370.6316297749;82081.5755889723;13045.9441797998;95127.5197687721;3013.22367467694;31612
2003;"1100205";"1006";"Norte";0;11;"RO";0;"PORTO VELHO (RO)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3360;1132;5039819.00899052;33154.7492472233;155183.99706757;541948.603011456;245853.75377896;976141.103524267;182575.084816691;1158716.18834096;3221.07194216437;353961
