"ano";"chave";"Estado";"Mun";"Município";"PRODUTOR.DA.CULTURA.DE.DENDE";"TRABALHADOR.NA.CULTURA.DE.DENDE";"PRODUTOR.DA.CULTURA.DE.GIRASSOL";"TRABALHADOR.NA.CULTURA.DO.GIRASSOL";"PRODUTOR.DA.CULTURA.DE.MAMONA";"TRABALHADOR.NA.CULTURA.DE.MAMONA";"PRODUTOR.DA.CULTURA.DE.SOJA";"TRABALHADOR.NA.CULTURA.DE.SOJA";"Total"
2003;"PORTO VELHO (RO)";"RO";"PORTO VELHO";"RO-PORTO VELHO";0;0;0;0;0;0;0;0;0
2003;"PRESIDENTE MEDICI (RO)";"RO";"PRESIDENTE MEDICI";"RO-PRESIDENTE MEDICI";0;0;0;0;0;0;0;0;0
2003;"RIO CRESPO (RO)";"RO";"RIO CRESPO";"RO-RIO CRESPO";0;0;0;0;0;0;0;0;0
2003;"ROLIM DE MOURA (RO)";"RO";"ROLIM DE MOURA";"RO-ROLIM DE MOURA";0;0;0;0;0;0;0;0;0
2003;"SANTA LUZIA D OESTE (RO)";"RO";"SANTA LUZIA D OESTE";"RO-SANTA LUZIA D OESTE";0;0;0;0;0;0;0;0;0
2003;"VILHENA (RO)";"RO";"VILHENA";"RO-VILHENA";0;0;0;0;0;0;0;8330.66999999946;8330.66999999946
2003;"SAO MIGUEL DO GUAPORE (RO)";"RO";"SAO MIGUEL DO GUAPORE";"RO-SAO MIGUEL DO GUAPORE";0;0;0;0;0;0;0;0;0
2003;"NOVA MAMORE (RO)";"RO";"NOVA MAMORE";"RO-NOVA MAMORE";0;0;0;0;0;0;0;0;0
2003;"ALVORADA D OESTE (RO)";"RO";"ALVORADA D OESTE";"RO-ALVORADA D OESTE";0;0;0;0;0;0;0;0;0
2003;"ALTO ALEGRE DOS PARECIS (RO)";"RO";"ALTO ALEGRE DOS PARECIS";"RO-ALTO ALEGRE DOS PARECIS";0;0;0;0;0;0;0;0;0
2003;"ALTO PARAISO (RO)";"RO";"ALTO PARAISO";"RO-ALTO PARAISO";0;0;0;0;0;0;0;0;0
2003;"BURITIS (RO)";"RO";"BURITIS";"RO-BURITIS";0;0;0;0;0;0;0;0;0
2003;"NOVO HORIZONTE DO OESTE (RO)";"RO";"NOVO HORIZONTE DO OESTE";"RO-NOVO HORIZONTE DO OESTE";0;0;0;0;0;0;0;0;0
2003;"CACAULANDIA (RO)";"RO";"CACAULANDIA";"RO-CACAULANDIA";0;0;0;0;0;0;0;0;0
2003;"CAMPO NOVO DE RONDONIA (RO)";"RO";"CAMPO NOVO DE RONDONIA";"RO-CAMPO NOVO DE RONDONIA";0;0;0;0;0;0;0;0;0
2003;"CANDEIAS DO JAMARI (RO)";"RO";"CANDEIAS DO JAMARI";"RO-CANDEIAS DO JAMARI";0;0;0;0;0;0;0;0;0
2003;"CASTANHEIRAS (RO)";"RO";"CASTANHEIRAS";"RO-CASTANHEIRAS";0;0;0;0;0;0;0;0;0
2003;"CHUPINGUAIA (RO)";"RO";"CHUPINGUAIA";"RO-CHUPINGUAIA";0;0;0;0;0;0;0;0;0
2003;"CUJUBIM (RO)";"RO";"CUJUBIM";"RO-CUJUBIM";0;0;0;0;0;0;0;0;0
2003;"GOVERNADOR JORGE TEIXEIRA (RO)";"RO";"GOVERNADOR JORGE TEIXEIRA";"RO-GOVERNADOR JORGE TEIXEIRA";0;0;0;0;0;0;0;0;0
2003;"ITAPUA DO OESTE (RO)";"RO";"ITAPUA DO OESTE";"RO-ITAPUA DO OESTE";0;0;0;0;0;0;0;0;0
2003;"MINISTRO ANDREAZZA (RO)";"RO";"MINISTRO ANDREAZZA";"RO-MINISTRO ANDREAZZA";0;0;0;0;0;0;0;0;0
2003;"MIRANTE DA SERRA (RO)";"RO";"MIRANTE DA SERRA";"RO-MIRANTE DA SERRA";0;0;0;0;0;0;0;0;0
2003;"MONTE NEGRO (RO)";"RO";"MONTE NEGRO";"RO-MONTE NEGRO";0;0;0;0;0;0;0;0;0
2003;"NOVA UNIAO (RO)";"RO";"NOVA UNIAO";"RO-NOVA UNIAO";0;0;0;0;0;0;0;0;0
2003;"PARECIS (RO)";"RO";"PARECIS";"RO-PARECIS";0;0;0;0;0;0;0;0;0
2003;"PIMENTEIRAS DO OESTE (RO)";"RO";"PIMENTEIRAS DO OESTE";"RO-PIMENTEIRAS DO OESTE";0;0;0;0;0;0;0;0;0
2003;"PRIMAVERA DE RONDONIA (RO)";"RO";"PRIMAVERA DE RONDONIA";"RO-PRIMAVERA DE RONDONIA";0;0;0;0;0;0;0;0;0
2003;"SAO FELIPE D OESTE (RO)";"RO";"SAO FELIPE D OESTE";"RO-SAO FELIPE D OESTE";0;0;0;0;0;0;0;0;0
2003;"SAO FRANCISCO DO GUAPORE (RO)";"RO";"SAO FRANCISCO DO GUAPORE";"RO-SAO FRANCISCO DO GUAPORE";0;0;0;0;0;0;0;0;0
2003;"SERINGUEIRAS (RO)";"RO";"SERINGUEIRAS";"RO-SERINGUEIRAS";0;0;0;0;0;0;0;0;0
2003;"TEIXEIROPOLIS (RO)";"RO";"TEIXEIROPOLIS";"RO-TEIXEIROPOLIS";0;0;0;0;0;0;0;0;0
2003;"THEOBROMA (RO)";"RO";"THEOBROMA";"RO-THEOBROMA";0;0;0;0;0;0;0;0;0
2003;"URUPA (RO)";"RO";"URUPA";"RO-URUPA";0;0;0;0;0;0;0;0;0
2003;"VALE DO ANARI (RO)";"RO";"VALE DO ANARI";"RO-VALE DO ANARI";0;0;0;0;0;0;0;0;0
2003;"VALE DO PARAISO (RO)";"RO";"VALE DO PARAISO";"RO-VALE DO PARAISO";0;0;0;0;0;0;0;0;0
2003;"ACRELANDIA (AC)";"AC";"ACRELANDIA";"AC-ACRELANDIA";0;0;0;0;0;0;0;0;0
2003;"ASSIS BRASIL (AC)";"AC";"ASSIS BRASIL";"AC-ASSIS BRASIL";0;0;0;0;0;0;0;0;0
2003;"BRASILEIA (AC)";"AC";"BRASILEIA";"AC-BRASILEIA";0;0;0;0;0;0;0;0;0
2003;"BUJARI (AC)";"AC";"BUJARI";"AC-BUJARI";0;0;0;0;0;0;0;0;0
2003;"CAPIXABA (AC)";"AC";"CAPIXABA";"AC-CAPIXABA";0;0;0;0;0;0;0;0;0
2003;"CRUZEIRO DO SUL (AC)";"AC";"CRUZEIRO DO SUL";"AC-CRUZEIRO DO SUL";0;0;0;0;0;0;0;0;0
2003;"EPITACIOLANDIA (AC)";"AC";"EPITACIOLANDIA";"AC-EPITACIOLANDIA";0;0;0;0;0;0;0;0;0
2003;"FEIJO (AC)";"AC";"FEIJO";"AC-FEIJO";0;0;0;0;0;0;0;0;0
2003;"JORDAO (AC)";"AC";"JORDAO";"AC-JORDAO";0;0;0;0;0;0;0;0;0
2003;"MANCIO LIMA (AC)";"AC";"MANCIO LIMA";"AC-MANCIO LIMA";0;0;0;0;0;0;0;0;0
2003;"MANOEL URBANO (AC)";"AC";"MANOEL URBANO";"AC-MANOEL URBANO";0;0;0;0;0;0;0;0;0
2003;"MARECHAL THAUMATURGO (AC)";"AC";"MARECHAL THAUMATURGO";"AC-MARECHAL THAUMATURGO";0;0;0;0;0;0;0;0;0
2003;"PLACIDO DE CASTRO (AC)";"AC";"PLACIDO DE CASTRO";"AC-PLACIDO DE CASTRO";0;0;0;0;0;0;0;0;0
2003;"PORTO WALTER (AC)";"AC";"PORTO WALTER";"AC-PORTO WALTER";0;0;0;0;0;0;0;0;0
2003;"RIO BRANCO (AC)";"AC";"RIO BRANCO";"AC-RIO BRANCO";0;0;0;0;0;0;0;0;0
2003;"RODRIGUES ALVES (AC)";"AC";"RODRIGUES ALVES";"AC-RODRIGUES ALVES";0;0;0;0;0;0;0;0;0
2003;"SANTA ROSA DO PURUS (AC)";"AC";"SANTA ROSA DO PURUS";"AC-SANTA ROSA DO PURUS";0;0;0;0;0;0;0;0;0
2003;"SENADOR GUIOMARD (AC)";"AC";"SENADOR GUIOMARD";"AC-SENADOR GUIOMARD";0;0;0;0;0;0;0;0;0
2003;"SENA MADUREIRA (AC)";"AC";"SENA MADUREIRA";"AC-SENA MADUREIRA";0;0;0;0;0;0;0;0;0
2003;"TARAUACA (AC)";"AC";"TARAUACA";"AC-TARAUACA";0;0;0;0;0;0;0;0;0
2003;"XAPURI (AC)";"AC";"XAPURI";"AC-XAPURI";0;0;0;0;0;0;0;0;0
2003;"PORTO ACRE (AC)";"AC";"PORTO ACRE";"AC-PORTO ACRE";0;0;0;0;0;0;0;0;0
2003;"ALVARAES (AM)";"AM";"ALVARAES";"AM-ALVARAES";0;0;0;0;0;0;0;0;0
2003;"AMATURA (AM)";"AM";"AMATURA";"AM-AMATURA";0;0;0;0;0;0;0;0;0
2003;"ANAMA (AM)";"AM";"ANAMA";"AM-ANAMA";0;0;0;0;0;0;0;0;0
2003;"ANORI (AM)";"AM";"ANORI";"AM-ANORI";0;0;0;0;0;0;0;0;0
2003;"APUI (AM)";"AM";"APUI";"AM-APUI";0;0;0;0;0;0;0;0;0
2003;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";"AM-ATALAIA DO NORTE";0;0;0;0;0;0;0;0;0
2003;"AUTAZES (AM)";"AM";"AUTAZES";"AM-AUTAZES";0;0;0;0;0;0;0;0;0
2003;"BARCELOS (AM)";"AM";"BARCELOS";"AM-BARCELOS";0;0;0;0;0;0;0;0;0
2003;"BARREIRINHA (AM)";"AM";"BARREIRINHA";"AM-BARREIRINHA";0;0;0;0;0;0;0;0;0
2003;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";"AM-BENJAMIN CONSTANT";0;0;0;0;0;0;0;0;0
2003;"BERURI (AM)";"AM";"BERURI";"AM-BERURI";0;0;0;0;0;0;0;0;0
2003;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";"AM-BOA VISTA DO RAMOS";0;0;0;0;0;0;0;0;0
2003;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";"AM-BOCA DO ACRE";0;0;0;0;0;0;0;0;0
2003;"BORBA (AM)";"AM";"BORBA";"AM-BORBA";0;0;0;0;0;0;0;0;0
2003;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";"AM-CAAPIRANGA";0;0;0;0;0;0;0;0;0
2003;"CANUTAMA (AM)";"AM";"CANUTAMA";"AM-CANUTAMA";0;0;0;0;0;0;0;0;0
2003;"CARAUARI (AM)";"AM";"CARAUARI";"AM-CARAUARI";0;0;0;0;0;0;0;0;0
2003;"CAREIRO (AM)";"AM";"CAREIRO";"AM-CAREIRO";0;0;0;0;0;0;0;0;0
2003;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";"AM-CAREIRO DA VARZEA";0;0;0;0;0;0;0;0;0
2003;"COARI (AM)";"AM";"COARI";"AM-COARI";0;0;0;0;0;0;0;0;0
2003;"CODAJAS (AM)";"AM";"CODAJAS";"AM-CODAJAS";0;0;0;0;0;0;0;0;0
2003;"EIRUNEPE (AM)";"AM";"EIRUNEPE";"AM-EIRUNEPE";0;0;0;0;0;0;0;0;0
2003;"ENVIRA (AM)";"AM";"ENVIRA";"AM-ENVIRA";0;0;0;0;0;0;0;0;0
2003;"FONTE BOA (AM)";"AM";"FONTE BOA";"AM-FONTE BOA";0;0;0;0;0;0;0;0;0
2003;"GUAJARA (AM)";"AM";"GUAJARA";"AM-GUAJARA";0;0;0;0;0;0;0;0;0
2003;"HUMAITA (AM)";"AM";"HUMAITA";"AM-HUMAITA";0;0;0;0;0;0;0;0;0
2003;"IPIXUNA (AM)";"AM";"IPIXUNA";"AM-IPIXUNA";0;0;0;0;0;0;0;0;0
2003;"IRANDUBA (AM)";"AM";"IRANDUBA";"AM-IRANDUBA";0;0;0;0;0;0;0;0;0
2003;"ITACOATIARA (AM)";"AM";"ITACOATIARA";"AM-ITACOATIARA";0;0;0;0;0;0;0;0;0
2003;"ITAMARATI (AM)";"AM";"ITAMARATI";"AM-ITAMARATI";0;0;0;0;0;0;0;0;0
2003;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";"AM-ITAPIRANGA";0;0;0;0;0;0;0;0;0
2003;"JAPURA (AM)";"AM";"JAPURA";"AM-JAPURA";0;0;0;0;0;0;0;0;0
2003;"JURUA (AM)";"AM";"JURUA";"AM-JURUA";0;0;0;0;0;0;0;0;0
2003;"JUTAI (AM)";"AM";"JUTAI";"AM-JUTAI";0;0;0;0;0;0;0;0;0
2003;"LABREA (AM)";"AM";"LABREA";"AM-LABREA";0;0;0;0;0;0;0;0;0
2003;"MANACAPURU (AM)";"AM";"MANACAPURU";"AM-MANACAPURU";0;0;0;0;0;0;0;0;0
2003;"MANAQUIRI (AM)";"AM";"MANAQUIRI";"AM-MANAQUIRI";0;0;0;0;0;0;0;0;0
2003;"MANAUS (AM)";"AM";"MANAUS";"AM-MANAUS";0;0;0;478.85999999987;0;0;0;0;478.85999999987
2003;"MANICORE (AM)";"AM";"MANICORE";"AM-MANICORE";0;0;0;0;0;0;0;0;0
2003;"MARAA (AM)";"AM";"MARAA";"AM-MARAA";0;0;0;0;0;0;0;0;0
2003;"MAUES (AM)";"AM";"MAUES";"AM-MAUES";0;0;0;0;0;0;0;0;0
2003;"NHAMUNDA (AM)";"AM";"NHAMUNDA";"AM-NHAMUNDA";0;0;0;0;0;0;0;0;0
2003;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";"AM-NOVA OLINDA DO NORTE";0;0;0;0;0;0;0;0;0
2003;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";"AM-NOVO AIRAO";0;0;0;0;0;0;0;0;0
2003;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";"AM-NOVO ARIPUANA";0;0;0;0;0;0;0;0;0
2003;"PARINTINS (AM)";"AM";"PARINTINS";"AM-PARINTINS";0;0;0;0;0;0;0;0;0
2003;"PAUINI (AM)";"AM";"PAUINI";"AM-PAUINI";0;0;0;0;0;0;0;0;0
2003;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";"AM-PRESIDENTE FIGUEIREDO";0;0;0;0;0;0;0;0;0
2003;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";"AM-RIO PRETO DA EVA";0;0;0;0;0;0;0;0;0
2003;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";"AM-SANTA ISABEL DO RIO NEGRO";0;0;0;0;0;0;0;0;0
2003;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";"AM-SANTO ANTONIO DO ICA";0;0;0;0;0;0;0;0;0
2003;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";"AM-SAO GABRIEL DA CACHOEIRA";0;0;0;0;0;0;0;0;0
2003;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";"AM-SAO PAULO DE OLIVENCA";0;0;0;0;0;0;0;0;0
2003;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";"AM-SAO SEBASTIAO DO UATUMA";0;0;0;0;0;0;0;0;0
2003;"SILVES (AM)";"AM";"SILVES";"AM-SILVES";0;0;0;0;0;0;0;0;0
2003;"TABATINGA (AM)";"AM";"TABATINGA";"AM-TABATINGA";0;0;0;0;0;0;0;0;0
2003;"TAPAUA (AM)";"AM";"TAPAUA";"AM-TAPAUA";0;0;0;0;0;0;0;0;0
2003;"TEFE (AM)";"AM";"TEFE";"AM-TEFE";0;0;0;0;0;0;0;0;0
2003;"TONANTINS (AM)";"AM";"TONANTINS";"AM-TONANTINS";0;0;0;0;0;0;0;0;0
2003;"UARINI (AM)";"AM";"UARINI";"AM-UARINI";0;0;0;0;0;0;0;0;0
2003;"URUCARA (AM)";"AM";"URUCARA";"AM-URUCARA";0;0;0;0;0;0;0;0;0
2003;"URUCURITUBA (AM)";"AM";"URUCURITUBA";"AM-URUCURITUBA";0;0;0;0;0;0;0;0;0
2003;"AMAJARI (RR)";"RR";"AMAJARI";"RR-AMAJARI";0;0;0;0;0;0;0;0;0
2003;"ALTO ALEGRE (RR)";"RR";"ALTO ALEGRE";"RR-ALTO ALEGRE";0;0;0;0;0;0;0;0;0
2003;"BOA VISTA (RR)";"RR";"BOA VISTA";"RR-BOA VISTA";0;0;0;0;0;0;0;0;0
2003;"BONFIM (RR)";"RR";"BONFIM";"RR-BONFIM";0;0;0;0;0;0;0;0;0
2003;"CANTA (RR)";"RR";"CANTA";"RR-CANTA";0;0;0;0;0;0;0;0;0
2003;"CARACARAI (RR)";"RR";"CARACARAI";"RR-CARACARAI";0;0;0;0;0;0;0;0;0
2003;"CAROEBE (RR)";"RR";"CAROEBE";"RR-CAROEBE";0;0;0;0;0;0;0;0;0
2003;"IRACEMA (RR)";"RR";"IRACEMA";"RR-IRACEMA";0;0;0;0;0;0;0;0;0
2003;"MUCAJAI (RR)";"RR";"MUCAJAI";"RR-MUCAJAI";0;0;0;0;0;0;0;0;0
2003;"NORMANDIA (RR)";"RR";"NORMANDIA";"RR-NORMANDIA";0;0;0;0;0;0;0;0;0
2003;"PACARAIMA (RR)";"RR";"PACARAIMA";"RR-PACARAIMA";0;0;0;0;0;0;0;0;0
2003;"RORAINOPOLIS (RR)";"RR";"RORAINOPOLIS";"RR-RORAINOPOLIS";0;0;0;0;0;0;0;0;0
2003;"SAO JOAO DA BALIZA (RR)";"RR";"SAO JOAO DA BALIZA";"RR-SAO JOAO DA BALIZA";0;0;0;0;0;0;0;0;0
2003;"SAO LUIZ (RR)";"RR";"SAO LUIZ";"RR-SAO LUIZ";0;0;0;0;0;0;0;0;0
2003;"UIRAMUTA (RR)";"RR";"UIRAMUTA";"RR-UIRAMUTA";0;0;0;0;0;0;0;0;0
2003;"ABAETETUBA (PA)";"PA";"ABAETETUBA";"PA-ABAETETUBA";0;0;0;0;0;0;0;0;0
2003;"ABEL FIGUEIREDO (PA)";"PA";"ABEL FIGUEIREDO";"PA-ABEL FIGUEIREDO";0;0;0;0;0;0;0;0;0
2003;"ACARA (PA)";"PA";"ACARA";"PA-ACARA";0;76664.4300000034;0;0;0;0;0;0;76664.4300000034
2003;"AFUA (PA)";"PA";"AFUA";"PA-AFUA";0;0;0;0;0;0;0;0;0
2003;"AGUA AZUL DO NORTE (PA)";"PA";"AGUA AZUL DO NORTE";"PA-AGUA AZUL DO NORTE";0;0;0;0;0;0;0;0;0
2003;"ALENQUER (PA)";"PA";"ALENQUER";"PA-ALENQUER";0;0;0;0;0;0;0;0;0
2003;"ALMEIRIM (PA)";"PA";"ALMEIRIM";"PA-ALMEIRIM";0;0;0;0;0;0;0;0;0
2003;"ALTAMIRA (PA)";"PA";"ALTAMIRA";"PA-ALTAMIRA";0;0;0;0;0;0;0;0;0
2003;"ANAJAS (PA)";"PA";"ANAJAS";"PA-ANAJAS";0;0;0;0;0;0;0;0;0
2003;"ANANINDEUA (PA)";"PA";"ANANINDEUA";"PA-ANANINDEUA";0;0;0;0;0;0;0;0;0
2003;"ANAPU (PA)";"PA";"ANAPU";"PA-ANAPU";0;0;0;0;0;0;0;0;0
2003;"AUGUSTO CORREA (PA)";"PA";"AUGUSTO CORREA";"PA-AUGUSTO CORREA";0;0;0;0;0;0;0;0;0
2003;"AURORA DO PARA (PA)";"PA";"AURORA DO PARA";"PA-AURORA DO PARA";0;0;0;0;0;0;0;0;0
2003;"AVEIRO (PA)";"PA";"AVEIRO";"PA-AVEIRO";0;0;0;0;0;0;0;0;0
2003;"BAGRE (PA)";"PA";"BAGRE";"PA-BAGRE";0;0;0;0;0;0;0;0;0
2003;"BAIAO (PA)";"PA";"BAIAO";"PA-BAIAO";0;0;0;0;0;0;0;0;0
2003;"BANNACH (PA)";"PA";"BANNACH";"PA-BANNACH";0;0;0;0;0;0;0;0;0
2003;"BARCARENA (PA)";"PA";"BARCARENA";"PA-BARCARENA";0;0;0;0;0;0;0;0;0
2003;"BELEM (PA)";"PA";"BELEM";"PA-BELEM";0;146763.260000006;0;0;0;0;0;0;146763.260000006
2003;"BELTERRA (PA)";"PA";"BELTERRA";"PA-BELTERRA";0;0;0;0;0;0;0;0;0
2003;"BENEVIDES (PA)";"PA";"BENEVIDES";"PA-BENEVIDES";0;0;0;0;0;0;0;0;0
2003;"BOM JESUS DO TOCANTINS (PA)";"PA";"BOM JESUS DO TOCANTINS";"PA-BOM JESUS DO TOCANTINS";0;0;0;0;0;0;0;0;0
2003;"BONITO (PA)";"PA";"BONITO";"PA-BONITO";0;0;0;0;0;0;0;0;0
2003;"BRAGANCA (PA)";"PA";"BRAGANCA";"PA-BRAGANCA";0;0;0;0;0;0;0;0;0
2003;"BRASIL NOVO (PA)";"PA";"BRASIL NOVO";"PA-BRASIL NOVO";0;0;0;0;0;0;0;0;0
2003;"BREJO GRANDE DO ARAGUAIA (PA)";"PA";"BREJO GRANDE DO ARAGUAIA";"PA-BREJO GRANDE DO ARAGUAIA";0;0;0;0;0;0;0;0;0
2003;"BREU BRANCO (PA)";"PA";"BREU BRANCO";"PA-BREU BRANCO";0;0;0;0;0;0;0;0;0
2003;"BREVES (PA)";"PA";"BREVES";"PA-BREVES";0;0;0;0;0;0;0;0;0
2003;"BUJARU (PA)";"PA";"BUJARU";"PA-BUJARU";0;0;0;0;0;0;0;0;0
2003;"CACHOEIRA DO PIRIA (PA)";"PA";"CACHOEIRA DO PIRIA";"PA-CACHOEIRA DO PIRIA";0;0;0;0;0;0;0;0;0
2003;"CACHOEIRA DO ARARI (PA)";"PA";"CACHOEIRA DO ARARI";"PA-CACHOEIRA DO ARARI";0;0;0;0;0;0;0;0;0
2003;"CAMETA (PA)";"PA";"CAMETA";"PA-CAMETA";0;0;0;0;0;0;0;0;0
2003;"CANAA DOS CARAJAS (PA)";"PA";"CANAA DOS CARAJAS";"PA-CANAA DOS CARAJAS";0;0;0;0;0;0;0;0;0
2003;"CAPANEMA (PA)";"PA";"CAPANEMA";"PA-CAPANEMA";0;0;0;0;0;0;0;0;0
2003;"CAPITAO POCO (PA)";"PA";"CAPITAO POCO";"PA-CAPITAO POCO";0;0;0;0;0;0;0;0;0
2003;"CASTANHAL (PA)";"PA";"CASTANHAL";"PA-CASTANHAL";0;27424.2599999995;0;0;0;0;0;0;27424.2599999995
2003;"CHAVES (PA)";"PA";"CHAVES";"PA-CHAVES";0;0;0;0;0;0;0;0;0
2003;"COLARES (PA)";"PA";"COLARES";"PA-COLARES";0;0;0;0;0;0;0;0;0
2003;"CONCEICAO DO ARAGUAIA (PA)";"PA";"CONCEICAO DO ARAGUAIA";"PA-CONCEICAO DO ARAGUAIA";0;0;0;0;0;0;0;0;0
2003;"CONCORDIA DO PARA (PA)";"PA";"CONCORDIA DO PARA";"PA-CONCORDIA DO PARA";482.35999999987;11611.3800000004;0;0;0;0;0;0;12093.7400000002
2003;"CUMARU DO NORTE (PA)";"PA";"CUMARU DO NORTE";"PA-CUMARU DO NORTE";0;0;0;0;0;0;0;0;0
2003;"CURIONOPOLIS (PA)";"PA";"CURIONOPOLIS";"PA-CURIONOPOLIS";0;0;0;0;0;0;0;0;0
2003;"CURRALINHO (PA)";"PA";"CURRALINHO";"PA-CURRALINHO";0;0;0;0;0;0;0;0;0
2003;"CURUA (PA)";"PA";"CURUA";"PA-CURUA";0;0;0;0;0;0;0;0;0
2003;"CURUCA (PA)";"PA";"CURUCA";"PA-CURUCA";0;0;0;0;0;0;0;0;0
2003;"DOM ELISEU (PA)";"PA";"DOM ELISEU";"PA-DOM ELISEU";0;0;0;0;0;0;0;0;0
2003;"ELDORADO DO CARAJAS (PA)";"PA";"ELDORADO DO CARAJAS";"PA-ELDORADO DO CARAJAS";0;0;0;0;0;0;0;0;0
2003;"FARO (PA)";"PA";"FARO";"PA-FARO";0;0;0;0;0;0;0;0;0
2003;"FLORESTA DO ARAGUAIA (PA)";"PA";"FLORESTA DO ARAGUAIA";"PA-FLORESTA DO ARAGUAIA";0;0;0;0;0;0;0;0;0
2003;"GARRAFAO DO NORTE (PA)";"PA";"GARRAFAO DO NORTE";"PA-GARRAFAO DO NORTE";0;0;0;0;0;0;0;0;0
2003;"GOIANESIA DO PARA (PA)";"PA";"GOIANESIA DO PARA";"PA-GOIANESIA DO PARA";0;0;0;0;0;0;0;0;0
2003;"GURUPA (PA)";"PA";"GURUPA";"PA-GURUPA";0;0;0;0;0;0;0;0;0
2003;"IGARAPE ACU (PA)";"PA";"IGARAPE ACU";"PA-IGARAPE-ACU";0;67361.1700000078;0;0;0;0;0;0;67361.1700000078
2003;"IGARAPE MIRI (PA)";"PA";"IGARAPE MIRI";"PA-IGARAPE-MIRI";0;0;0;0;0;0;0;0;0
2003;"INHANGAPI (PA)";"PA";"INHANGAPI";"PA-INHANGAPI";0;0;0;0;0;0;0;0;0
2003;"IPIXUNA DO PARA (PA)";"PA";"IPIXUNA DO PARA";"PA-IPIXUNA DO PARA";0;0;0;0;0;0;0;0;0
