"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2003;" PIACABUCU (AL)";"AL";" PIACABUCU";224;592331.36
2003;" PILAR (AL)";"AL";" PILAR";118;292353.24
2003;" PINDOBA (AL)";"AL";" PINDOBA";85;464464
2003;" PIRANHAS (AL)";"AL";" PIRANHAS";127;169670.02
2003;" POCO DAS TRINCHEIRAS (AL)";"AL";" POCO DAS TRINCHEIRAS";159;95880
2003;" PORTO CALVO (AL)";"AL";" PORTO CALVO";11;392420
2003;" PORTO DE PEDRAS (AL)";"AL";" PORTO DE PEDRAS";78;496794.67
2003;" PORTO REAL DO COLEGIO (AL)";"AL";" PORTO REAL DO COLEGIO";896;1286919.73
2003;" QUEBRANGULO (AL)";"AL";" QUEBRANGULO";209;566793.76
2003;" RIO LARGO (AL)";"AL";" RIO LARGO";1;6669.31
2003;" ROTEIRO (AL)";"AL";" ROTEIRO";2;79800
2003;" SANTANA DO IPANEMA (AL)";"AL";" SANTANA DO IPANEMA";1286;2203385.92
2003;" SANTANA DO MUNDAU (AL)";"AL";" SANTANA DO MUNDAU";27;106625.52
2003;" SAO BRAS (AL)";"AL";" SAO BRAS";502;383561.18
2003;" SAO JOSE DA LAJE (AL)";"AL";" SAO JOSE DA LAJE";142;522307.7
2003;" SAO JOSE DA TAPERA (AL)";"AL";" SAO JOSE DA TAPERA";451;908406.26
2003;" SAO LUIS DO QUITUNDE (AL)";"AL";" SAO LUIS DO QUITUNDE";28;209351.43
2003;" SAO MIGUEL DOS CAMPOS (AL)";"AL";" SAO MIGUEL DOS CAMPOS";11;411536
2003;" SAO MIGUEL DOS MILAGRES (AL)";"AL";" SAO MIGUEL DOS MILAGRES";3;100862.71
2003;" SAO SEBASTIAO (AL)";"AL";" SAO SEBASTIAO";1140;1777127.78
2003;" SENADOR RUI PALMEIRA (AL)";"AL";" SENADOR RUI PALMEIRA";72;176961
2003;" TANQUE D ARCA (AL)";"AL";" TANQUE D ARCA";12;10271.66
2003;" TAQUARANA (AL)";"AL";" TAQUARANA";177;514799.1
2003;" TEOTONIO VILELA (AL)";"AL";" TEOTONIO VILELA";11;238825.26
2003;" TRAIPU (AL)";"AL";" TRAIPU";667;1173754.61
2003;" UNIAO DOS PALMARES (AL)";"AL";" UNIAO DOS PALMARES";503;2396521.38
2003;" VICOSA (AL)";"AL";" VICOSA";52;2899913.39
2003;" ANORI (AM)";"AM";" ANORI";27;348634.22
2003;" AUTAZES (AM)";"AM";" AUTAZES";19;666251.65
2003;" BARREIRINHA (AM)";"AM";" BARREIRINHA";113;449830.34
2003;" BERURI (AM)";"AM";" BERURI";48;359741.52
2003;" BOA VISTA DO RAMOS (AM)";"AM";" BOA VISTA DO RAMOS";3;50040
2003;" BOCA DO ACRE (AM)";"AM";" BOCA DO ACRE";231;1398609.37
2003;" CANUTAMA (AM)";"AM";" CANUTAMA";1;4000
2003;" CARAUARI (AM)";"AM";" CARAUARI";72;287845.37
2003;" CAREIRO (AM)";"AM";" CAREIRO";119;1194040.18
2003;" CAREIRO DA VARZEA (AM)";"AM";" CAREIRO DA VARZEA";2;57950
2003;" COARI (AM)";"AM";" COARI";229;747526.43
2003;" CODAJAS (AM)";"AM";" CODAJAS";38;331388.76
2003;" EIRUNEPE (AM)";"AM";" EIRUNEPE";1;2950.61
2003;" ENVIRA (AM)";"AM";" ENVIRA";1;24300
2003;" GUAJARA (AM)";"AM";" GUAJARA";4;116000
2003;" HUMAITA (AM)";"AM";" HUMAITA";26;2402377.07
2003;" IRANDUBA (AM)";"AM";" IRANDUBA";7;39659.15
2003;" ITACOATIARA (AM)";"AM";" ITACOATIARA";218;2429399.43
2003;" ITAPIRANGA (AM)";"AM";" ITAPIRANGA";6;69680
2003;" LABREA (AM)";"AM";" LABREA";18;1196388.15
2003;" MANACAPURU (AM)";"AM";" MANACAPURU";321;1374223.51
2003;" MANAQUIRI (AM)";"AM";" MANAQUIRI";28;123881.13
2003;" MANAUS (AM)";"AM";" MANAUS";368;5778892.98
2003;" MANICORE (AM)";"AM";" MANICORE";8;74874.63
2003;" MAUES (AM)";"AM";" MAUES";146;1089379.83
2003;" NHAMUNDA (AM)";"AM";" NHAMUNDA";14;198483
2003;" NOVA OLINDA DO NORTE (AM)";"AM";" NOVA OLINDA DO NORTE";156;507724.44
2003;" PARINTINS (AM)";"AM";" PARINTINS";479;3792203.64
2003;" PAUINI (AM)";"AM";" PAUINI";2;120000
2003;" PRESIDENTE FIGUEIREDO (AM)";"AM";" PRESIDENTE FIGUEIREDO";36;407714.43
2003;" RIO PRETO DA EVA (AM)";"AM";" RIO PRETO DA EVA";89;1638109.79
2003;" SANTO ANTONIO DO ICA (AM)";"AM";" SANTO ANTONIO DO ICA";1;5000
2003;" SAO PAULO DE OLIVENCA (AM)";"AM";" SAO PAULO DE OLIVENCA";28;14744525.73
2003;" SILVES (AM)";"AM";" SILVES";32;134634.11
2003;" TABATINGA (AM)";"AM";" TABATINGA";1;20962.07
2003;" TEFE (AM)";"AM";" TEFE";3;49749.21
2003;" URUCARA (AM)";"AM";" URUCARA";9;272941.92
2003;" URUCURITUBA (AM)";"AM";" URUCURITUBA";314;1090804.84
2003;" AMAPA (AP)";"AP";" AMAPA";1;50000
2003;" CALCOENE (AP)";"AP";" CALCOENE";1;30000
2003;" CUTIAS (AP)";"AP";" CUTIAS";5;40442.3
2003;" ITAUBAL (AP)";"AP";" ITAUBAL";7;913748.23
2003;" MACAPA (AP)";"AP";" MACAPA";189;1495498.5
2003;" MAZAGAO (AP)";"AP";" MAZAGAO";2;35486.75
2003;" OIAPOQUE (AP)";"AP";" OIAPOQUE";9;30801.6
2003;" PORTO GRANDE (AP)";"AP";" PORTO GRANDE";80;286866.04
2003;" SANTANA (AP)";"AP";" SANTANA";5;49339.85
2003;" TARTARUGALZINHO (AP)";"AP";" TARTARUGALZINHO";43;192175.09
2003;" ABARE (BA)";"BA";" ABARE";62;93844.71
2003;" ACAJUTIBA (BA)";"BA";" ACAJUTIBA";89;312657.56
2003;" ADUSTINA (BA)";"BA";" ADUSTINA";776;926729.28
2003;" AGUA FRIA (BA)";"BA";" AGUA FRIA";244;181324.35
2003;" AIQUARA (BA)";"BA";" AIQUARA";10;140372.37
2003;" ALAGOINHAS (BA)";"BA";" ALAGOINHAS";71;997599.64
2003;" ALCOBACA (BA)";"BA";" ALCOBACA";43;280022.42
2003;" ALMADINA (BA)";"BA";" ALMADINA";5;63918.92
2003;" AMARGOSA (BA)";"BA";" AMARGOSA";21;279113.25
2003;" AMELIA RODRIGUES (BA)";"BA";" AMELIA RODRIGUES";35;105871.16
2003;" AMERICA DOURADA (BA)";"BA";" AMERICA DOURADA";137;843806.23
2003;" ANAGE (BA)";"BA";" ANAGE";851;1231784.88
2003;" ANDARAI (BA)";"BA";" ANDARAI";1446;2077041
2003;" ANDORINHA (BA)";"BA";" ANDORINHA";180;173487.2
2003;" ANGICAL (BA)";"BA";" ANGICAL";1170;2401049.7
2003;" ANGUERA (BA)";"BA";" ANGUERA";20;143996.73
2003;" ANTAS (BA)";"BA";" ANTAS";202;542807.31
2003;" ANTONIO CARDOSO (BA)";"BA";" ANTONIO CARDOSO";9;83592
2003;" ANTONIO GONCALVES (BA)";"BA";" ANTONIO GONCALVES";312;309396
2003;" APORA (BA)";"BA";" APORA";535;1259305.53
2003;" APUAREMA (BA)";"BA";" APUAREMA";34;116637.58
2003;" ARACATU (BA)";"BA";" ARACATU";850;1239779.9
2003;" ARACI (BA)";"BA";" ARACI";125;769369.26
2003;" ARAMARI (BA)";"BA";" ARAMARI";16;177019.9
2003;" ARATACA (BA)";"BA";" ARATACA";42;824628.75
2003;" ARATUIPE (BA)";"BA";" ARATUIPE";32;163809.54
2003;" AURELINO LEAL (BA)";"BA";" AURELINO LEAL";20;455818.64
2003;" BAIANOPOLIS (BA)";"BA";" BAIANOPOLIS";601;2873071.37
2003;" BAIXA GRANDE (BA)";"BA";" BAIXA GRANDE";196;270381.45
2003;" BANZAE (BA)";"BA";" BANZAE";1;6237
2003;" BARRA (BA)";"BA";" BARRA";889;1477632.92
2003;" BARRA DA ESTIVA (BA)";"BA";" BARRA DA ESTIVA";264;347653.7
2003;" BARRA DO CHOCA (BA)";"BA";" BARRA DO CHOCA";59;1474044.22
2003;" BARRA DO MENDES (BA)";"BA";" BARRA DO MENDES";251;386684.01
2003;" BARRA DO ROCHA (BA)";"BA";" BARRA DO ROCHA";13;289314.08
2003;" BARREIRAS (BA)";"BA";" BARREIRAS";666;100183557.08
2003;" BARRO ALTO (BA)";"BA";" BARRO ALTO";199;522718.2
2003;" BARRO PRETO (BA)";"BA";" BARRO PRETO";7;402390.65
2003;" BELMONTE (BA)";"BA";" BELMONTE";97;903812.44
2003;" BELO CAMPO (BA)";"BA";" BELO CAMPO";265;307106.78
2003;" BIRITINGA (BA)";"BA";" BIRITINGA";4;170685.7
2003;" BOA NOVA (BA)";"BA";" BOA NOVA";123;515090.61
2003;" BOA VISTA DO TUPIM (BA)";"BA";" BOA VISTA DO TUPIM";2234;2686312.89
2003;" BOM JESUS DA LAPA (BA)";"BA";" BOM JESUS DA LAPA";2283;4189251.82
2003;" BOM JESUS DA SERRA (BA)";"BA";" BOM JESUS DA SERRA";5;6802.46
2003;" BONINAL (BA)";"BA";" BONINAL";104;212105.92
2003;" BONITO (BA)";"BA";" BONITO";216;1209008.78
2003;" BOQUIRA (BA)";"BA";" BOQUIRA";462;268053.92
2003;" BOTUPORA (BA)";"BA";" BOTUPORA";206;161312.98
2003;" BREJOES (BA)";"BA";" BREJOES";11;153823.09
2003;" BREJOLANDIA (BA)";"BA";" BREJOLANDIA";295;857682.13
2003;" BROTAS DE MACAUBAS (BA)";"BA";" BROTAS DE MACAUBAS";271;485732.91
2003;" BRUMADO (BA)";"BA";" BRUMADO";1198;2356970.77
2003;" BUERAREMA (BA)";"BA";" BUERAREMA";7;243990.67
2003;" BURITIRAMA (BA)";"BA";" BURITIRAMA";189;244500
2003;" CAATIBA (BA)";"BA";" CAATIBA";125;334823.68
2003;" CABACEIRAS DO PARAGUACU (BA)";"BA";" CABACEIRAS DO PARAGUACU";273;257829.03
2003;" CACHOEIRA (BA)";"BA";" CACHOEIRA";11;419325.96
2003;" CACULE (BA)";"BA";" CACULE";387;380893.68
2003;" CAEM (BA)";"BA";" CAEM";4;29847.02
2003;" CAETANOS (BA)";"BA";" CAETANOS";477;435292.24
2003;" CAETITE (BA)";"BA";" CAETITE";1378;2170037.23
2003;" CAFARNAUM (BA)";"BA";" CAFARNAUM";259;410917.92
2003;" CAIRU (BA)";"BA";" CAIRU";3;157200
2003;" CALDEIRAO GRANDE (BA)";"BA";" CALDEIRAO GRANDE";31;147689.6
2003;" CAMACAN (BA)";"BA";" CAMACAN";40;885654.79
2003;" CAMACARI (BA)";"BA";" CAMACARI";6;288939.55
2003;" CAMAMU (BA)";"BA";" CAMAMU";190;1119711.98
2003;" CAMPO FORMOSO (BA)";"BA";" CAMPO FORMOSO";369;476399.17
2003;" CANAPOLIS (BA)";"BA";" CANAPOLIS";100;179290.24
2003;" CANARANA (BA)";"BA";" CANARANA";114;1053325.18
2003;" CANAVIEIRAS (BA)";"BA";" CANAVIEIRAS";162;3061385.46
2003;" CANDEAL (BA)";"BA";" CANDEAL";52;445374.75
2003;" CANDEIAS (BA)";"BA";" CANDEIAS";1;13590
2003;" CANDIBA (BA)";"BA";" CANDIBA";929;1074050.72
2003;" CANDIDO SALES (BA)";"BA";" CANDIDO SALES";428;1473702.38
2003;" CANSANCAO (BA)";"BA";" CANSANCAO";423;788689.5
2003;" CANUDOS (BA)";"BA";" CANUDOS";16;74607.63
2003;" CAPELA DO ALTO ALEGRE (BA)";"BA";" CAPELA DO ALTO ALEGRE";33;231449.46
2003;" CAPIM GROSSO (BA)";"BA";" CAPIM GROSSO";162;174494.71
2003;" CARAIBAS (BA)";"BA";" CARAIBAS";241;564211.14
2003;" CARAVELAS (BA)";"BA";" CARAVELAS";40;572584.95
2003;" CARDEAL DA SILVA (BA)";"BA";" CARDEAL DA SILVA";3;51106.25
2003;" CARINHANHA (BA)";"BA";" CARINHANHA";80;409031.1
2003;" CASA NOVA (BA)";"BA";" CASA NOVA";1323;4325280.29
2003;" CASTRO ALVES (BA)";"BA";" CASTRO ALVES";44;476388.26
2003;" CATOLANDIA (BA)";"BA";" CATOLANDIA";127;294761.59
2003;" CATU (BA)";"BA";" CATU";13;40237
2003;" CATURAMA (BA)";"BA";" CATURAMA";156;179726.17
2003;" CENTRAL (BA)";"BA";" CENTRAL";547;484420.05
2003;" CICERO DANTAS (BA)";"BA";" CICERO DANTAS";329;930427.44
2003;" CIPO (BA)";"BA";" CIPO";78;77400
2003;" COARACI (BA)";"BA";" COARACI";17;272245.04
2003;" COCOS (BA)";"BA";" COCOS";327;2111082.13
2003;" CONCEICAO DA FEIRA (BA)";"BA";" CONCEICAO DA FEIRA";68;2695718.15
2003;" CONCEICAO DO ALMEIDA (BA)";"BA";" CONCEICAO DO ALMEIDA";203;473492.91
2003;" CONCEICAO DO COITE (BA)";"BA";" CONCEICAO DO COITE";94;3200792.18
2003;" CONCEICAO DO JACUIPE (BA)";"BA";" CONCEICAO DO JACUIPE";17;286472.16
2003;" CONDE (BA)";"BA";" CONDE";65;653904.55
2003;" CONDEUBA (BA)";"BA";" CONDEUBA";449;752579.61
2003;" CONTENDAS DO SINCORA (BA)";"BA";" CONTENDAS DO SINCORA";2;4071.6
2003;" CORACAO DE MARIA (BA)";"BA";" CORACAO DE MARIA";48;111439.91
2003;" CORDEIROS (BA)";"BA";" CORDEIROS";137;195752.52
2003;" CORIBE (BA)";"BA";" CORIBE";316;934397.84
2003;" CORONEL JOAO SA (BA)";"BA";" CORONEL JOAO SA";1186;1187223.34
2003;" CORRENTINA (BA)";"BA";" CORRENTINA";1979;44891392.69
2003;" COTEGIPE (BA)";"BA";" COTEGIPE";157;888497.4
2003;" CRAVOLANDIA (BA)";"BA";" CRAVOLANDIA";6;33725.95
2003;" CRISOPOLIS (BA)";"BA";" CRISOPOLIS";313;587558.15
2003;" CRISTOPOLIS (BA)";"BA";" CRISTOPOLIS";335;1418377.67
2003;" CRUZ DAS ALMAS (BA)";"BA";" CRUZ DAS ALMAS";247;434294.67
2003;" CURACA (BA)";"BA";" CURACA";102;675896.41
2003;" DARIO MEIRA (BA)";"BA";" DARIO MEIRA";19;170854.52
2003;" DOM BASILIO (BA)";"BA";" DOM BASILIO";115;194340.28
2003;" DOM MACEDO COSTA (BA)";"BA";" DOM MACEDO COSTA";4;9254.66
2003;" ELISIO MEDRADO (BA)";"BA";" ELISIO MEDRADO";521;423156.59
2003;" ENCRUZILHADA (BA)";"BA";" ENCRUZILHADA";289;1513998.97
2003;" ENTRE RIOS (BA)";"BA";" ENTRE RIOS";43;533563.32
2003;" ERICO CARDOSO (BA)";"BA";" ERICO CARDOSO";41;56661.36
2003;" ESPLANADA (BA)";"BA";" ESPLANADA";493;1704865.99
2003;" EUCLIDES DA CUNHA (BA)";"BA";" EUCLIDES DA CUNHA";1782;4362464.67
2003;" EUNAPOLIS (BA)";"BA";" EUNAPOLIS";164;3299765.92
2003;" FATIMA (BA)";"BA";" FATIMA";421;1030899.58
2003;" FEIRA DA MATA (BA)";"BA";" FEIRA DA MATA";48;304066.49
2003;" FEIRA DE SANTANA (BA)";"BA";" FEIRA DE SANTANA";58;1623817.38
2003;" FILADELFIA (BA)";"BA";" FILADELFIA";280;452837.23
2003;" FIRMINO ALVES (BA)";"BA";" FIRMINO ALVES";12;65461.04
2003;" FLORESTA AZUL (BA)";"BA";" FLORESTA AZUL";44;290044.94
2003;" FORMOSA DO RIO PRETO (BA)";"BA";" FORMOSA DO RIO PRETO";1558;60601363.41
2003;" GANDU (BA)";"BA";" GANDU";18;319868.14
2003;" GAVIAO (BA)";"BA";" GAVIAO";118;57228.49
2003;" GENTIO DO OURO (BA)";"BA";" GENTIO DO OURO";66;63998
2003;" GLORIA (BA)";"BA";" GLORIA";695;441106.18
2003;" GONGOGI (BA)";"BA";" GONGOGI";5;175107.24
2003;" GOVERNADOR MANGABEIRA (BA)";"BA";" GOVERNADOR MANGABEIRA";462;319911.06
2003;" GUAJERU (BA)";"BA";" GUAJERU";587;744226.35
2003;" GUANAMBI (BA)";"BA";" GUANAMBI";1853;2639788.94
2003;" GUARATINGA (BA)";"BA";" GUARATINGA";267;2516892.07
2003;" HELIOPOLIS (BA)";"BA";" HELIOPOLIS";247;585667.21
2003;" IACU (BA)";"BA";" IACU";41;404881.01
2003;" IBIASSUCE (BA)";"BA";" IBIASSUCE";579;470153.23
2003;" IBICARAI (BA)";"BA";" IBICARAI";49;151861.28
2003;" IBICOARA (BA)";"BA";" IBICOARA";130;7000460.98
2003;" IBICUI (BA)";"BA";" IBICUI";109;2283986.96
2003;" IBIPEBA (BA)";"BA";" IBIPEBA";29;176685.56
2003;" IBIPITANGA (BA)";"BA";" IBIPITANGA";554;295674.9
2003;" IBIQUERA (BA)";"BA";" IBIQUERA";613;1120025
2003;" IBIRAPITANGA (BA)";"BA";" IBIRAPITANGA";38;591700.16
2003;" IBIRAPUA (BA)";"BA";" IBIRAPUA";298;1576210.8
2003;" IBIRATAIA (BA)";"BA";" IBIRATAIA";17;266725.04
2003;" IBITIARA (BA)";"BA";" IBITIARA";106;157369.97
2003;" IBITITA (BA)";"BA";" IBITITA";514;2324814.23
2003;" IBOTIRAMA (BA)";"BA";" IBOTIRAMA";2875;2655186.47
2003;" ICHU (BA)";"BA";" ICHU";34;67189.8
2003;" IGAPORA (BA)";"BA";" IGAPORA";134;206571.84
2003;" IGRAPIUNA (BA)";"BA";" IGRAPIUNA";40;3325230.79
2003;" IGUAI (BA)";"BA";" IGUAI";7;79843.75
2003;" ILHEUS (BA)";"BA";" ILHEUS";118;2236888.87
2003;" INHAMBUPE (BA)";"BA";" INHAMBUPE";152;1142921.05
2003;" IPECAETA (BA)";"BA";" IPECAETA";30;47018.2
2003;" IPIAU (BA)";"BA";" IPIAU";33;744657.91
2003;" IPIRA (BA)";"BA";" IPIRA";327;1446713.25
2003;" IPUPIARA (BA)";"BA";" IPUPIARA";358;653325.18
2003;" IRAJUBA (BA)";"BA";" IRAJUBA";12;109576.22
2003;" IRAMAIA (BA)";"BA";" IRAMAIA";4;116063.77
2003;" IRAQUARA (BA)";"BA";" IRAQUARA";276;575492.88
2003;" IRARA (BA)";"BA";" IRARA";13;87278.8
2003;" IRECE (BA)";"BA";" IRECE";153;707902.5
2003;" ITABELA (BA)";"BA";" ITABELA";31;1194638.89
2003;" ITABERABA (BA)";"BA";" ITABERABA";507;2562850.9
2003;" ITABUNA (BA)";"BA";" ITABUNA";37;1222777.72
2003;" ITACARE (BA)";"BA";" ITACARE";33;736424.28
2003;" ITAETE (BA)";"BA";" ITAETE";1783;1637488.8
2003;" ITAGI (BA)";"BA";" ITAGI";60;45145.15
2003;" ITAGIBA (BA)";"BA";" ITAGIBA";60;1017577.68
2003;" ITAGIMIRIM (BA)";"BA";" ITAGIMIRIM";15;533023.3
2003;" ITAGUACU DA BAHIA (BA)";"BA";" ITAGUACU DA BAHIA";345;490072.04
2003;" ITAJU DO COLONIA (BA)";"BA";" ITAJU DO COLONIA";24;1253586.01
2003;" ITAJUIPE (BA)";"BA";" ITAJUIPE";31;900916.77
2003;" ITAMARAJU (BA)";"BA";" ITAMARAJU";90;2094681.55
2003;" ITAMARI (BA)";"BA";" ITAMARI";21;236068.13
2003;" ITAMBE (BA)";"BA";" ITAMBE";133;2086265.4
2003;" ITANAGRA (BA)";"BA";" ITANAGRA";2;22488.76
2003;" ITANHEM (BA)";"BA";" ITANHEM";704;4253606.7
2003;" ITAPE (BA)";"BA";" ITAPE";2;64621.98
2003;" ITAPEBI (BA)";"BA";" ITAPEBI";24;477032.48
2003;" ITAPETINGA (BA)";"BA";" ITAPETINGA";115;4122806.35
2003;" ITAPICURU (BA)";"BA";" ITAPICURU";464;1125005.23
2003;" ITAPITANGA (BA)";"BA";" ITAPITANGA";13;488333.64
2003;" ITAQUARA (BA)";"BA";" ITAQUARA";212;773148.68
2003;" ITARANTIM (BA)";"BA";" ITARANTIM";205;2990312.54
2003;" ITATIM (BA)";"BA";" ITATIM";6;40728.26
2003;" ITIRUCU (BA)";"BA";" ITIRUCU";16;173966.28
2003;" ITIUBA (BA)";"BA";" ITIUBA";331;997018.75
2003;" ITORORO (BA)";"BA";" ITORORO";13;363089.11
2003;" ITUACU (BA)";"BA";" ITUACU";471;1227299.96
2003;" ITUBERA (BA)";"BA";" ITUBERA";74;321519.06
2003;" IUIU (BA)";"BA";" IUIU";593;1388286.99
2003;" JABORANDI (BA)";"BA";" JABORANDI";626;11768424.49
