"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2016;"INHAPI (AL)";"AL";"INHAPI";72;24;7;103
2016;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";37;7;11;55
2016;"JACUIPE (AL)";"AL";"JACUIPE";12;13;16;41
2016;"JAPARATINGA (AL)";"AL";"JAPARATINGA";15;24;13;52
2016;"JARAMATAIA (AL)";"AL";"JARAMATAIA";29;10;7;46
2016;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";38;7;38;83
2016;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";108;26;75;209
2016;"JUNDIA (AL)";"AL";"JUNDIA";15;5;14;34
2016;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";192;25;111;328
2016;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";97;24;31;152
2016;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";127;26;46;199
2016;"MACEIO (AL)";"AL";"MACEIO";7273;1159;2141;10573
2016;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";91;33;25;149
2016;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";13;2;9;24
2016;"MARAGOGI (AL)";"AL";"MARAGOGI";79;129;39;247
2016;"MARAVILHA (AL)";"AL";"MARAVILHA";57;45;9;111
2016;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";293;65;154;512
2016;"MARIBONDO (AL)";"AL";"MARIBONDO";72;16;15;103
2016;"MATA GRANDE (AL)";"AL";"MATA GRANDE";63;33;12;108
2016;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";136;27;123;286
2016;"MESSIAS (AL)";"AL";"MESSIAS";67;47;90;204
2016;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";54;12;8;74
2016;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";14;4;6;24
2016;"MURICI (AL)";"AL";"MURICI";116;24;97;237
2016;"NOVO LINO (AL)";"AL";"NOVO LINO";64;45;63;172
2016;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";118;96;30;244
2016;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";35;17;10;62
2016;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";14;2;12;28
2016;"OLIVENCA (AL)";"AL";"OLIVENCA";60;28;12;100
2016;"OURO BRANCO (AL)";"AL";"OURO BRANCO";83;45;30;158
2016;"PALESTINA (AL)";"AL";"PALESTINA";11;14;5;30
2016;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";623;273;70;966
2016;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";74;37;14;125
2016;"PARICONHA (AL)";"AL";"PARICONHA";41;34;18;93
2016;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";59;5;18;82
2016;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";39;9;31;79
2016;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";18;9;9;36
2016;"PENEDO (AL)";"AL";"PENEDO";243;64;251;558
2016;"PIACABUCU (AL)";"AL";"PIACABUCU";33;12;19;64
2016;"PILAR (AL)";"AL";"PILAR";153;55;73;281
2016;"PINDOBA (AL)";"AL";"PINDOBA";7;1;4;12
2016;"PIRANHAS (AL)";"AL";"PIRANHAS";82;97;16;195
2016;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";66;58;24;148
2016;"PORTO CALVO (AL)";"AL";"PORTO CALVO";194;124;72;390
2016;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";18;9;10;37
2016;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";31;32;21;84
2016;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";38;9;13;60
2016;"RIO LARGO (AL)";"AL";"RIO LARGO";462;191;203;856
2016;"ROTEIRO (AL)";"AL";"ROTEIRO";13;29;13;55
2016;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";20;5;56;81
2016;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";432;213;39;684
2016;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";74;35;11;120
2016;"SAO BRAS (AL)";"AL";"SAO BRAS";4;4;6;14
2016;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";111;73;53;237
2016;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";127;75;29;231
2016;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";233;33;190;456
2016;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";441;151;160;752
2016;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";30;3;8;41
2016;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";159;45;134;338
2016;"SATUBA (AL)";"AL";"SATUBA";60;16;25;101
2016;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";42;17;15;74
2016;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";14;18;10;42
2016;"TAQUARANA (AL)";"AL";"TAQUARANA";107;68;40;215
2016;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";187;84;186;457
2016;"TRAIPU (AL)";"AL";"TRAIPU";98;15;23;136
2016;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";511;258;195;964
2016;"VICOSA (AL)";"AL";"VICOSA";140;30;45;215
2016;"ALVARAES (AM)";"AM";"ALVARAES";9;0;3;12
2016;"AMATURA (AM)";"AM";"AMATURA";3;0;1;4
2016;"ANAMA (AM)";"AM";"ANAMA";1;0;6;7
2016;"ANORI (AM)";"AM";"ANORI";7;1;3;11
2016;"APUI (AM)";"AM";"APUI";154;3;27;184
2016;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";2;1;1;4
2016;"AUTAZES (AM)";"AM";"AUTAZES";37;4;21;62
2016;"BARCELOS (AM)";"AM";"BARCELOS";11;1;1;13
2016;"BARREIRINHA (AM)";"AM";"BARREIRINHA";9;0;6;15
2016;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";12;6;4;22
2016;"BERURI (AM)";"AM";"BERURI";2;0;0;2
2016;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";3;0;1;4
2016;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";60;4;8;72
2016;"BORBA (AM)";"AM";"BORBA";20;0;6;26
2016;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";9;1;8;18
2016;"CANUTAMA (AM)";"AM";"CANUTAMA";5;0;1;6
2016;"CARAUARI (AM)";"AM";"CARAUARI";40;1;1;42
2016;"CAREIRO (AM)";"AM";"CAREIRO";76;48;70;194
2016;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";23;26;43;92
2016;"COARI (AM)";"AM";"COARI";135;7;13;155
2016;"CODAJAS (AM)";"AM";"CODAJAS";9;2;4;15
2016;"EIRUNEPE (AM)";"AM";"EIRUNEPE";35;1;5;41
2016;"ENVIRA (AM)";"AM";"ENVIRA";17;0;4;21
2016;"FONTE BOA (AM)";"AM";"FONTE BOA";16;0;0;16
2016;"GUAJARA (AM)";"AM";"GUAJARA";3;0;7;10
2016;"HUMAITA (AM)";"AM";"HUMAITA";202;6;25;233
2016;"IPIXUNA (AM)";"AM";"IPIXUNA";4;0;3;7
2016;"IRANDUBA (AM)";"AM";"IRANDUBA";354;40;121;515
2016;"ITACOATIARA (AM)";"AM";"ITACOATIARA";393;38;159;590
2016;"ITAMARATI (AM)";"AM";"ITAMARATI";11;0;0;11
2016;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";18;2;6;26
2016;"JAPURA (AM)";"AM";"JAPURA";4;0;4;8
2016;"JURUA (AM)";"AM";"JURUA";10;0;4;14
2016;"JUTAI (AM)";"AM";"JUTAI";4;0;0;4
2016;"LABREA (AM)";"AM";"LABREA";42;1;7;50
2016;"MANACAPURU (AM)";"AM";"MANACAPURU";382;89;111;582
2016;"MANAQUIRI (AM)";"AM";"MANAQUIRI";13;7;8;28
2016;"MANAUS (AM)";"AM";"MANAUS";16524;3039;7740;27303
2016;"MANICORE (AM)";"AM";"MANICORE";51;1;16;68
2016;"MARAA (AM)";"AM";"MARAA";5;1;0;6
2016;"MAUES (AM)";"AM";"MAUES";51;4;20;75
2016;"NHAMUNDA (AM)";"AM";"NHAMUNDA";8;0;1;9
2016;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";21;6;10;37
2016;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";30;9;10;49
2016;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";32;2;7;41
2016;"PARINTINS (AM)";"AM";"PARINTINS";164;6;26;196
2016;"PAUINI (AM)";"AM";"PAUINI";3;1;1;5
2016;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";331;51;93;475
2016;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";163;17;77;257
2016;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";10;3;3;16
2016;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";7;0;0;7
2016;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";95;13;30;138
2016;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";7;0;5;12
2016;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";6;0;1;7
2016;"SILVES (AM)";"AM";"SILVES";13;6;4;23
2016;"TABATINGA (AM)";"AM";"TABATINGA";72;10;6;88
2016;"TAPAUA (AM)";"AM";"TAPAUA";5;0;2;7
2016;"TEFE (AM)";"AM";"TEFE";73;19;13;105
2016;"TONANTINS (AM)";"AM";"TONANTINS";6;0;1;7
2016;"UARINI (AM)";"AM";"UARINI";11;0;4;15
2016;"URUCARA (AM)";"AM";"URUCARA";21;4;1;26
2016;"URUCURITUBA (AM)";"AM";"URUCURITUBA";7;0;2;9
2016;"AMAPA (AP)";"AP";"AMAPA";12;1;2;15
2016;"CALCOENE (AP)";"AP";"CALCOENE";19;2;3;24
2016;"CUTIAS (AP)";"AP";"CUTIAS";5;2;0;7
2016;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";5;4;5;14
2016;"ITAUBAL (AP)";"AP";"ITAUBAL";9;0;5;14
2016;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";99;10;18;127
2016;"MACAPA (AP)";"AP";"MACAPA";2957;352;879;4188
2016;"MAZAGAO (AP)";"AP";"MAZAGAO";56;15;21;92
2016;"OIAPOQUE (AP)";"AP";"OIAPOQUE";69;7;18;94
2016;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";32;7;17;56
2016;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";55;5;15;75
2016;"PRACUUBA (AP)";"AP";"PRACUUBA";7;1;2;10
2016;"SANTANA (AP)";"AP";"SANTANA";657;47;179;883
2016;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";15;4;3;22
2016;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";26;5;5;36
2016;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";4;1;4;9
2016;"ABAIRA (BA)";"BA";"ABAIRA";58;28;15;101
2016;"ABARE (BA)";"BA";"ABARE";52;45;25;122
2016;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";73;16;19;108
2016;"ADUSTINA (BA)";"BA";"ADUSTINA";14;9;12;35
2016;"AGUA FRIA (BA)";"BA";"AGUA FRIA";30;17;46;93
2016;"AIQUARA (BA)";"BA";"AIQUARA";6;6;5;17
2016;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";1380;353;598;2331
2016;"ALCOBACA (BA)";"BA";"ALCOBACA";52;10;34;96
2016;"ALMADINA (BA)";"BA";"ALMADINA";17;2;6;25
2016;"AMARGOSA (BA)";"BA";"AMARGOSA";332;86;83;501
2016;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";213;124;39;376
2016;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";38;16;14;68
2016;"ANAGE (BA)";"BA";"ANAGE";132;76;49;257
2016;"ANDARAI (BA)";"BA";"ANDARAI";40;13;23;76
2016;"ANDORINHA (BA)";"BA";"ANDORINHA";86;19;57;162
2016;"ANGICAL (BA)";"BA";"ANGICAL";39;12;26;77
2016;"ANGUERA (BA)";"BA";"ANGUERA";17;6;17;40
2016;"ANTAS (BA)";"BA";"ANTAS";31;9;10;50
2016;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";9;34;24;67
2016;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";28;14;12;54
2016;"APORA (BA)";"BA";"APORA";53;33;43;129
2016;"APUAREMA (BA)";"BA";"APUAREMA";25;6;10;41
2016;"ARACAS (BA)";"BA";"ARACAS";80;28;37;145
2016;"ARACATU (BA)";"BA";"ARACATU";137;36;35;208
2016;"ARACI (BA)";"BA";"ARACI";301;31;68;400
2016;"ARAMARI (BA)";"BA";"ARAMARI";43;6;16;65
2016;"ARATACA (BA)";"BA";"ARATACA";30;0;4;34
2016;"ARATUIPE (BA)";"BA";"ARATUIPE";44;9;16;69
2016;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";54;6;13;73
2016;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";60;6;42;108
2016;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";117;70;54;241
2016;"BANZAE (BA)";"BA";"BANZAE";25;5;23;53
2016;"BARRA (BA)";"BA";"BARRA";98;39;37;174
2016;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";286;71;65;422
2016;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";148;206;38;392
2016;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";79;32;26;137
2016;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";11;6;6;23
2016;"BARREIRAS (BA)";"BA";"BARREIRAS";2623;183;494;3300
2016;"BARRO ALTO (BA)";"BA";"BARRO ALTO";60;21;24;105
2016;"BARRO PRETO (BA)";"BA";"BARRO PRETO";21;2;11;34
2016;"BARROCAS (BA)";"BA";"BARROCAS";109;11;24;144
2016;"BELMONTE (BA)";"BA";"BELMONTE";59;8;12;79
2016;"BELO CAMPO (BA)";"BA";"BELO CAMPO";134;24;38;196
2016;"BIRITINGA (BA)";"BA";"BIRITINGA";33;17;37;87
2016;"BOA NOVA (BA)";"BA";"BOA NOVA";43;53;23;119
2016;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";72;16;24;112
2016;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";493;79;147;719
2016;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";40;53;23;116
2016;"BONINAL (BA)";"BA";"BONINAL";93;30;40;163
2016;"BONITO (BA)";"BA";"BONITO";109;19;25;153
2016;"BOQUIRA (BA)";"BA";"BOQUIRA";152;12;73;237
2016;"BOTUPORA (BA)";"BA";"BOTUPORA";67;5;53;125
2016;"BREJOES (BA)";"BA";"BREJOES";99;11;41;151
2016;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";34;7;19;60
2016;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";37;60;26;123
2016;"BRUMADO (BA)";"BA";"BRUMADO";1610;293;355;2258
2016;"BUERAREMA (BA)";"BA";"BUERAREMA";156;12;44;212
2016;"BURITIRAMA (BA)";"BA";"BURITIRAMA";48;11;26;85
2016;"CAATIBA (BA)";"BA";"CAATIBA";20;6;3;29
2016;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";95;30;66;191
2016;"CACHOEIRA (BA)";"BA";"CACHOEIRA";123;125;85;333
2016;"CACULE (BA)";"BA";"CACULE";420;39;51;510
2016;"CAEM (BA)";"BA";"CAEM";30;21;19;70
2016;"CAETANOS (BA)";"BA";"CAETANOS";91;15;18;124
2016;"CAETITE (BA)";"BA";"CAETITE";629;137;135;901
2016;"CAFARNAUM (BA)";"BA";"CAFARNAUM";84;8;40;132
2016;"CAIRU (BA)";"BA";"CAIRU";15;15;13;43
2016;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";31;7;21;59
2016;"CAMACAN (BA)";"BA";"CAMACAN";196;24;47;267
2016;"CAMACARI (BA)";"BA";"CAMACARI";2607;562;1204;4373
2016;"CAMAMU (BA)";"BA";"CAMAMU";177;49;38;264
2016;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";68;10;18;96
2016;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";324;31;118;473
2016;"CANAPOLIS (BA)";"BA";"CANAPOLIS";20;32;13;65
2016;"CANARANA (BA)";"BA";"CANARANA";198;35;37;270
2016;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";99;9;18;126
2016;"CANDEAL (BA)";"BA";"CANDEAL";24;23;27;74
2016;"CANDEIAS (BA)";"BA";"CANDEIAS";867;371;365;1603
2016;"CANDIBA (BA)";"BA";"CANDIBA";70;0;26;96
2016;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";339;62;58;459
2016;"CANSANCAO (BA)";"BA";"CANSANCAO";220;68;86;374
2016;"CANUDOS (BA)";"BA";"CANUDOS";67;12;49;128
2016;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";98;28;28;154
2016;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";624;108;76;808
2016;"CARAIBAS (BA)";"BA";"CARAIBAS";68;34;25;127
2016;"CARAVELAS (BA)";"BA";"CARAVELAS";52;18;43;113
2016;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";30;14;25;69
2016;"CARINHANHA (BA)";"BA";"CARINHANHA";123;51;52;226
2016;"CASA NOVA (BA)";"BA";"CASA NOVA";436;229;250;915
2016;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";154;25;65;244
2016;"CATOLANDIA (BA)";"BA";"CATOLANDIA";10;3;9;22
2016;"CATU (BA)";"BA";"CATU";444;156;120;720
2016;"CATURAMA (BA)";"BA";"CATURAMA";44;11;18;73
2016;"CENTRAL (BA)";"BA";"CENTRAL";97;30;14;141
2016;"CHORROCHO (BA)";"BA";"CHORROCHO";43;6;15;64
2016;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";144;35;62;241
2016;"CIPO (BA)";"BA";"CIPO";61;11;20;92
2016;"COARACI (BA)";"BA";"COARACI";129;8;30;167
2016;"COCOS (BA)";"BA";"COCOS";87;7;43;137
2016;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";245;138;21;404
2016;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";133;49;39;221
2016;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";618;144;141;903
2016;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";377;160;32;569
2016;"CONDE (BA)";"BA";"CONDE";66;22;26;114
2016;"CONDEUBA (BA)";"BA";"CONDEUBA";132;57;79;268
2016;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";32;11;11;54
2016;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";116;57;67;240
2016;"CORDEIROS (BA)";"BA";"CORDEIROS";44;17;24;85
2016;"CORIBE (BA)";"BA";"CORIBE";53;23;30;106
2016;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";11;2;24;37
2016;"CORRENTINA (BA)";"BA";"CORRENTINA";158;41;91;290
2016;"COTEGIPE (BA)";"BA";"COTEGIPE";62;25;25;112
2016;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";21;5;8;34
2016;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";71;35;38;144
2016;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";60;12;36;108
2016;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";1102;363;110;1575
2016;"CURACA (BA)";"BA";"CURACA";103;39;47;189
2016;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";23;22;5;50
2016;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";712;156;412;1280
2016;"DOM BASILIO (BA)";"BA";"DOM BASILIO";360;18;36;414
2016;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";12;30;10;52
2016;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";43;24;19;86
2016;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";81;33;20;134
2016;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";253;107;113;473
2016;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";41;9;26;76
2016;"ESPLANADA (BA)";"BA";"ESPLANADA";146;44;108;298
2016;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";308;85;211;604
2016;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";1418;136;476;2030
2016;"FATIMA (BA)";"BA";"FATIMA";19;10;21;50
2016;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";25;12;12;49
2016;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";8987;1449;1510;11946
2016;"FILADELFIA (BA)";"BA";"FILADELFIA";148;17;27;192
2016;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";17;3;4;24
2016;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";41;3;3;47
2016;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";172;11;28;211
2016;"GANDU (BA)";"BA";"GANDU";315;175;32;522
2016;"GAVIAO (BA)";"BA";"GAVIAO";24;14;9;47
2016;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";28;14;8;50
2016;"GLORIA (BA)";"BA";"GLORIA";65;27;50;142
2016;"GONGOGI (BA)";"BA";"GONGOGI";14;6;4;24
2016;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";236;50;45;331
2016;"GUAJERU (BA)";"BA";"GUAJERU";36;33;18;87
