"ano";"chave";"UF";"MUNICIPIO";"CAMINHAO";"MICRO_ONIBUS";"ONIBUS";"total"
2008;"ARAPIRACA (AL)";"AL";"ARAPIRACA";2200;338;213;2751
2008;"ATALAIA (AL)";"AL";"ATALAIA";170;44;74;288
2008;"BARRA DE SANTO ANTONIO (AL)";"AL";"BARRA DE SANTO ANTONIO";21;9;8;38
2008;"BARRA DE SAO MIGUEL (AL)";"AL";"BARRA DE SAO MIGUEL";16;2;4;22
2008;"BATALHA (AL)";"AL";"BATALHA";59;11;1;71
2008;"BELEM (AL)";"AL";"BELEM";6;17;1;24
2008;"BELO MONTE (AL)";"AL";"BELO MONTE";19;2;0;21
2008;"BOCA DA MATA (AL)";"AL";"BOCA DA MATA";195;60;80;335
2008;"BRANQUINHA (AL)";"AL";"BRANQUINHA";8;20;5;33
2008;"CACIMBINHAS (AL)";"AL";"CACIMBINHAS";31;16;4;51
2008;"CAJUEIRO (AL)";"AL";"CAJUEIRO";88;12;36;136
2008;"CAMPESTRE (AL)";"AL";"CAMPESTRE";4;39;6;49
2008;"CAMPO ALEGRE (AL)";"AL";"CAMPO ALEGRE";114;103;101;318
2008;"CAMPO GRANDE (AL)";"AL";"CAMPO GRANDE";34;10;3;47
2008;"CANAPI (AL)";"AL";"CANAPI";21;16;9;46
2008;"CAPELA (AL)";"AL";"CAPELA";51;6;16;73
2008;"CARNEIROS (AL)";"AL";"CARNEIROS";22;1;0;23
2008;"CHA PRETA (AL)";"AL";"CHA PRETA";19;5;1;25
2008;"COITE DO NOIA (AL)";"AL";"COITE DO NOIA";20;4;12;36
2008;"COLONIA LEOPOLDINA (AL)";"AL";"COLONIA LEOPOLDINA";36;15;11;62
2008;"COQUEIRO SECO (AL)";"AL";"COQUEIRO SECO";5;2;2;9
2008;"CORURIPE (AL)";"AL";"CORURIPE";269;38;128;435
2008;"CRAIBAS (AL)";"AL";"CRAIBAS";58;18;12;88
2008;"DELMIRO GOUVEIA (AL)";"AL";"DELMIRO GOUVEIA";350;232;22;604
2008;"DOIS RIACHOS (AL)";"AL";"DOIS RIACHOS";39;7;2;48
2008;"ESTRELA DE ALAGOAS (AL)";"AL";"ESTRELA DE ALAGOAS";20;33;9;62
2008;"FEIRA GRANDE (AL)";"AL";"FEIRA GRANDE";21;0;15;36
2008;"FELIZ DESERTO (AL)";"AL";"FELIZ DESERTO";3;6;3;12
2008;"FLEXEIRAS (AL)";"AL";"FLEXEIRAS";20;12;24;56
2008;"GIRAU DO PONCIANO (AL)";"AL";"GIRAU DO PONCIANO";65;20;28;113
2008;"IBATEGUARA (AL)";"AL";"IBATEGUARA";27;59;6;92
2008;"IGACI (AL)";"AL";"IGACI";47;38;19;104
2008;"IGREJA NOVA (AL)";"AL";"IGREJA NOVA";55;16;51;122
2008;"INHAPI (AL)";"AL";"INHAPI";27;4;0;31
2008;"JACARE DOS HOMENS (AL)";"AL";"JACARE DOS HOMENS";24;2;4;30
2008;"JACUIPE (AL)";"AL";"JACUIPE";4;7;6;17
2008;"JAPARATINGA (AL)";"AL";"JAPARATINGA";10;12;3;25
2008;"JARAMATAIA (AL)";"AL";"JARAMATAIA";14;7;2;23
2008;"JEQUIA DA PRAIA (AL)";"AL";"JEQUIA DA PRAIA";11;7;13;31
2008;"JOAQUIM GOMES (AL)";"AL";"JOAQUIM GOMES";74;29;36;139
2008;"JUNDIA (AL)";"AL";"JUNDIA";8;4;8;20
2008;"JUNQUEIRO (AL)";"AL";"JUNQUEIRO";117;22;65;204
2008;"LAGOA DA CANOA (AL)";"AL";"LAGOA DA CANOA";41;9;14;64
2008;"LIMOEIRO DE ANADIA (AL)";"AL";"LIMOEIRO DE ANADIA";43;9;20;72
2008;"MACEIO (AL)";"AL";"MACEIO";4450;691;1297;6438
2008;"MAJOR ISIDORO (AL)";"AL";"MAJOR ISIDORO";44;16;6;66
2008;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";5;1;4;10
2008;"MARAGOGI (AL)";"AL";"MARAGOGI";24;64;16;104
2008;"MARAVILHA (AL)";"AL";"MARAVILHA";26;12;5;43
2008;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";164;67;53;284
2008;"MARIBONDO (AL)";"AL";"MARIBONDO";37;17;8;62
2008;"MATA GRANDE (AL)";"AL";"MATA GRANDE";40;17;2;59
2008;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";98;31;72;201
2008;"MESSIAS (AL)";"AL";"MESSIAS";47;30;55;132
2008;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";20;9;3;32
2008;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";6;2;2;10
2008;"MURICI (AL)";"AL";"MURICI";91;24;39;154
2008;"NOVO LINO (AL)";"AL";"NOVO LINO";43;19;21;83
2008;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";91;28;5;124
2008;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";14;10;5;29
2008;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";9;1;8;18
2008;"OLIVENCA (AL)";"AL";"OLIVENCA";12;6;4;22
2008;"OURO BRANCO (AL)";"AL";"OURO BRANCO";31;23;13;67
2008;"PALESTINA (AL)";"AL";"PALESTINA";5;5;1;11
2008;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";430;88;26;544
2008;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";44;13;3;60
2008;"PARICONHA (AL)";"AL";"PARICONHA";11;8;3;22
2008;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";35;2;8;45
2008;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";23;4;14;41
2008;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";9;5;4;18
2008;"PENEDO (AL)";"AL";"PENEDO";215;60;120;395
2008;"PIACABUCU (AL)";"AL";"PIACABUCU";18;22;8;48
2008;"PILAR (AL)";"AL";"PILAR";124;51;59;234
2008;"PINDOBA (AL)";"AL";"PINDOBA";10;1;1;12
2008;"PIRANHAS (AL)";"AL";"PIRANHAS";26;32;4;62
2008;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";31;16;12;59
2008;"PORTO CALVO (AL)";"AL";"PORTO CALVO";143;75;35;253
2008;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";6;9;3;18
2008;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";11;21;12;44
2008;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";13;4;2;19
2008;"RIO LARGO (AL)";"AL";"RIO LARGO";308;111;114;533
2008;"ROTEIRO (AL)";"AL";"ROTEIRO";13;13;5;31
2008;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";6;3;60;69
2008;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";265;59;18;342
2008;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";42;19;0;61
2008;"SAO BRAS (AL)";"AL";"SAO BRAS";1;1;2;4
2008;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";69;57;35;161
2008;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";57;8;7;72
2008;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";212;14;76;302
2008;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";421;126;142;689
2008;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";15;1;4;20
2008;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";93;27;63;183
2008;"SATUBA (AL)";"AL";"SATUBA";42;15;9;66
2008;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";21;4;5;30
2008;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";8;7;2;17
2008;"TAQUARANA (AL)";"AL";"TAQUARANA";36;18;15;69
2008;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";154;62;127;343
2008;"TRAIPU (AL)";"AL";"TRAIPU";40;7;5;52
2008;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";382;172;94;648
2008;"VICOSA (AL)";"AL";"VICOSA";106;10;25;141
2008;"ALVARAES (AM)";"AM";"ALVARAES";1;0;1;2
2008;"AMATURA (AM)";"AM";"AMATURA";1;0;0;1
2008;"ANAMA (AM)";"AM";"ANAMA";0;0;2;2
2008;"ANORI (AM)";"AM";"ANORI";1;0;1;2
2008;"APUI (AM)";"AM";"APUI";34;2;5;41
2008;"ATALAIA DO NORTE (AM)";"AM";"ATALAIA DO NORTE";1;0;1;2
2008;"AUTAZES (AM)";"AM";"AUTAZES";7;3;3;13
2008;"BARCELOS (AM)";"AM";"BARCELOS";4;1;0;5
2008;"BARREIRINHA (AM)";"AM";"BARREIRINHA";1;0;0;1
2008;"BENJAMIN CONSTANT (AM)";"AM";"BENJAMIN CONSTANT";9;2;1;12
2008;"BERURI (AM)";"AM";"BERURI";0;0;0;0
2008;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";1;0;0;1
2008;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";17;2;0;19
2008;"BORBA (AM)";"AM";"BORBA";2;0;0;2
2008;"CAAPIRANGA (AM)";"AM";"CAAPIRANGA";4;1;1;6
2008;"CANUTAMA (AM)";"AM";"CANUTAMA";0;0;0;0
2008;"CARAUARI (AM)";"AM";"CARAUARI";11;1;0;12
2008;"CAREIRO (AM)";"AM";"CAREIRO";30;11;29;70
2008;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";9;18;13;40
2008;"COARI (AM)";"AM";"COARI";70;3;2;75
2008;"CODAJAS (AM)";"AM";"CODAJAS";3;0;2;5
2008;"EIRUNEPE (AM)";"AM";"EIRUNEPE";15;0;0;15
2008;"ENVIRA (AM)";"AM";"ENVIRA";8;0;1;9
2008;"FONTE BOA (AM)";"AM";"FONTE BOA";12;0;0;12
2008;"GUAJARA (AM)";"AM";"GUAJARA";0;0;0;0
2008;"HUMAITA (AM)";"AM";"HUMAITA";83;1;7;91
2008;"IPIXUNA (AM)";"AM";"IPIXUNA";1;0;0;1
2008;"IRANDUBA (AM)";"AM";"IRANDUBA";108;8;33;149
2008;"ITACOATIARA (AM)";"AM";"ITACOATIARA";234;20;74;328
2008;"ITAMARATI (AM)";"AM";"ITAMARATI";2;0;0;2
2008;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";1;1;0;2
2008;"JAPURA (AM)";"AM";"JAPURA";3;0;0;3
2008;"JURUA (AM)";"AM";"JURUA";4;0;0;4
2008;"JUTAI (AM)";"AM";"JUTAI";2;0;0;2
2008;"LABREA (AM)";"AM";"LABREA";10;1;1;12
2008;"MANACAPURU (AM)";"AM";"MANACAPURU";182;21;49;252
2008;"MANAQUIRI (AM)";"AM";"MANAQUIRI";6;0;1;7
2008;"MANAUS (AM)";"AM";"MANAUS";12986;2042;5335;20363
2008;"MANICORE (AM)";"AM";"MANICORE";10;1;3;14
2008;"MARAA (AM)";"AM";"MARAA";0;0;0;0
2008;"MAUES (AM)";"AM";"MAUES";24;0;4;28
2008;"NHAMUNDA (AM)";"AM";"NHAMUNDA";4;0;0;4
2008;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";9;4;3;16
2008;"NOVO AIRAO (AM)";"AM";"NOVO AIRAO";11;2;12;25
2008;"NOVO ARIPUANA (AM)";"AM";"NOVO ARIPUANA";8;1;4;13
2008;"PARINTINS (AM)";"AM";"PARINTINS";99;2;8;109
2008;"PAUINI (AM)";"AM";"PAUINI";2;1;0;3
2008;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";157;24;37;218
2008;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";49;6;19;74
2008;"SANTA ISABEL DO RIO NEGRO (AM)";"AM";"SANTA ISABEL DO RIO NEGRO";5;2;3;10
2008;"SANTO ANTONIO DO ICA (AM)";"AM";"SANTO ANTONIO DO ICA";5;0;0;5
2008;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";54;7;12;73
2008;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";3;0;0;3
2008;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";3;0;0;3
2008;"SILVES (AM)";"AM";"SILVES";5;1;1;7
2008;"TABATINGA (AM)";"AM";"TABATINGA";34;2;0;36
2008;"TAPAUA (AM)";"AM";"TAPAUA";1;0;1;2
2008;"TEFE (AM)";"AM";"TEFE";33;6;4;43
2008;"TONANTINS (AM)";"AM";"TONANTINS";1;1;0;2
2008;"UARINI (AM)";"AM";"UARINI";1;0;0;1
2008;"URUCARA (AM)";"AM";"URUCARA";11;1;1;13
2008;"URUCURITUBA (AM)";"AM";"URUCURITUBA";2;0;0;2
2008;"AMAPA (AP)";"AP";"AMAPA";7;2;0;9
2008;"AMAPARI (AP)";"AP";"AMAPARI";10;0;1;11
2008;"CALCOENE (AP)";"AP";"CALCOENE";1;0;1;2
2008;"CUTIAS (AP)";"AP";"CUTIAS";1;1;0;2
2008;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";1;0;0;1
2008;"ITAUBAL (AP)";"AP";"ITAUBAL";1;0;2;3
2008;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";48;5;6;59
2008;"MACAPA (AP)";"AP";"MACAPA";2156;203;447;2806
2008;"MAZAGAO (AP)";"AP";"MAZAGAO";36;3;8;47
2008;"OIAPOQUE (AP)";"AP";"OIAPOQUE";35;4;2;41
2008;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";13;0;5;18
2008;"PRACUUBA (AP)";"AP";"PRACUUBA";2;0;0;2
2008;"SANTANA (AP)";"AP";"SANTANA";436;25;43;504
2008;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";0;3;1;4
2008;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";5;0;0;5
2008;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";4;0;1;5
2008;"ABAIRA (BA)";"BA";"ABAIRA";38;6;14;58
2008;"ABARE (BA)";"BA";"ABARE";33;4;10;47
2008;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";37;8;10;55
2008;"ADUSTINA (BA)";"BA";"ADUSTINA";6;6;1;13
2008;"AGUA FRIA (BA)";"BA";"AGUA FRIA";9;8;19;36
2008;"AIQUARA (BA)";"BA";"AIQUARA";5;3;2;10
2008;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";890;154;327;1371
2008;"ALCOBACA (BA)";"BA";"ALCOBACA";22;4;10;36
2008;"ALMADINA (BA)";"BA";"ALMADINA";14;1;3;18
2008;"AMARGOSA (BA)";"BA";"AMARGOSA";207;33;41;281
2008;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";124;45;21;190
2008;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";18;5;3;26
2008;"ANAGE (BA)";"BA";"ANAGE";42;29;26;97
2008;"ANDARAI (BA)";"BA";"ANDARAI";15;2;3;20
2008;"ANDORINHA (BA)";"BA";"ANDORINHA";52;7;25;84
2008;"ANGICAL (BA)";"BA";"ANGICAL";24;7;14;45
2008;"ANGUERA (BA)";"BA";"ANGUERA";13;5;5;23
2008;"ANTAS (BA)";"BA";"ANTAS";21;6;5;32
2008;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";1;15;6;22
2008;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";16;4;4;24
2008;"APORA (BA)";"BA";"APORA";24;14;16;54
2008;"APUAREMA (BA)";"BA";"APUAREMA";22;2;7;31
2008;"ARACAS (BA)";"BA";"ARACAS";51;17;19;87
2008;"ARACATU (BA)";"BA";"ARACATU";50;11;13;74
2008;"ARACI (BA)";"BA";"ARACI";138;7;39;184
2008;"ARAMARI (BA)";"BA";"ARAMARI";19;3;5;27
2008;"ARATACA (BA)";"BA";"ARATACA";16;0;2;18
2008;"ARATUIPE (BA)";"BA";"ARATUIPE";21;1;9;31
2008;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";37;3;11;51
2008;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";39;4;16;59
2008;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";53;23;28;104
2008;"BANZAE (BA)";"BA";"BANZAE";15;1;16;32
2008;"BARRA (BA)";"BA";"BARRA";33;6;16;55
2008;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";135;20;36;191
2008;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";82;89;19;190
2008;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";49;10;4;63
2008;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";4;3;0;7
2008;"BARREIRAS (BA)";"BA";"BARREIRAS";1885;85;242;2212
2008;"BARRO ALTO (BA)";"BA";"BARRO ALTO";31;8;7;46
2008;"BARRO PRETO (BA)";"BA";"BARRO PRETO";10;1;7;18
2008;"BARROCAS (BA)";"BA";"BARROCAS";52;1;12;65
2008;"BELMONTE (BA)";"BA";"BELMONTE";36;1;6;43
2008;"BELO CAMPO (BA)";"BA";"BELO CAMPO";59;6;15;80
2008;"BIRITINGA (BA)";"BA";"BIRITINGA";17;10;22;49
2008;"BOA NOVA (BA)";"BA";"BOA NOVA";18;8;14;40
2008;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";41;6;7;54
2008;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";354;32;71;457
2008;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";12;19;10;41
2008;"BONINAL (BA)";"BA";"BONINAL";50;8;16;74
2008;"BONITO (BA)";"BA";"BONITO";39;4;5;48
2008;"BOQUIRA (BA)";"BA";"BOQUIRA";79;6;37;122
2008;"BOTUPORA (BA)";"BA";"BOTUPORA";24;3;20;47
2008;"BREJOES (BA)";"BA";"BREJOES";60;2;20;82
2008;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";21;4;12;37
2008;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";18;8;7;33
2008;"BRUMADO (BA)";"BA";"BRUMADO";882;127;179;1188
2008;"BUERAREMA (BA)";"BA";"BUERAREMA";98;5;19;122
2008;"BURITIRAMA (BA)";"BA";"BURITIRAMA";11;2;11;24
2008;"CAATIBA (BA)";"BA";"CAATIBA";9;3;0;12
2008;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";35;12;23;70
2008;"CACHOEIRA (BA)";"BA";"CACHOEIRA";74;75;58;207
2008;"CACULE (BA)";"BA";"CACULE";223;15;31;269
2008;"CAEM (BA)";"BA";"CAEM";14;4;10;28
2008;"CAETANOS (BA)";"BA";"CAETANOS";25;6;7;38
2008;"CAETITE (BA)";"BA";"CAETITE";367;44;57;468
2008;"CAFARNAUM (BA)";"BA";"CAFARNAUM";34;3;9;46
2008;"CAIRU (BA)";"BA";"CAIRU";7;3;2;12
2008;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";19;0;7;26
2008;"CAMACAN (BA)";"BA";"CAMACAN";180;20;33;233
2008;"CAMACARI (BA)";"BA";"CAMACARI";1488;286;913;2687
2008;"CAMAMU (BA)";"BA";"CAMAMU";94;31;18;143
2008;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";39;5;3;47
2008;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";155;17;56;228
2008;"CANAPOLIS (BA)";"BA";"CANAPOLIS";8;12;12;32
2008;"CANARANA (BA)";"BA";"CANARANA";93;4;5;102
2008;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";62;8;12;82
2008;"CANDEAL (BA)";"BA";"CANDEAL";16;14;2;32
2008;"CANDEIAS (BA)";"BA";"CANDEIAS";640;201;221;1062
2008;"CANDIBA (BA)";"BA";"CANDIBA";41;0;13;54
2008;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";269;17;30;316
2008;"CANSANCAO (BA)";"BA";"CANSANCAO";96;18;25;139
2008;"CANUDOS (BA)";"BA";"CANUDOS";30;2;25;57
2008;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";34;13;17;64
2008;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";385;21;37;443
2008;"CARAIBAS (BA)";"BA";"CARAIBAS";25;11;11;47
2008;"CARAVELAS (BA)";"BA";"CARAVELAS";23;5;29;57
2008;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";15;6;3;24
2008;"CARINHANHA (BA)";"BA";"CARINHANHA";103;10;25;138
2008;"CASA NOVA (BA)";"BA";"CASA NOVA";242;126;115;483
2008;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";117;13;44;174
2008;"CATOLANDIA (BA)";"BA";"CATOLANDIA";4;3;3;10
2008;"CATU (BA)";"BA";"CATU";301;83;75;459
2008;"CATURAMA (BA)";"BA";"CATURAMA";18;3;9;30
2008;"CENTRAL (BA)";"BA";"CENTRAL";65;9;6;80
2008;"CHORROCHO (BA)";"BA";"CHORROCHO";11;2;4;17
2008;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";73;12;22;107
2008;"CIPO (BA)";"BA";"CIPO";38;3;4;45
2008;"COARACI (BA)";"BA";"COARACI";70;2;14;86
2008;"COCOS (BA)";"BA";"COCOS";46;3;23;72
2008;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";191;82;13;286
2008;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";83;28;14;125
2008;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";336;53;69;458
2008;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";173;105;12;290
2008;"CONDE (BA)";"BA";"CONDE";38;9;9;56
2008;"CONDEUBA (BA)";"BA";"CONDEUBA";83;23;37;143
2008;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";11;7;3;21
2008;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";84;12;30;126
2008;"CORDEIROS (BA)";"BA";"CORDEIROS";24;6;12;42
2008;"CORIBE (BA)";"BA";"CORIBE";33;12;11;56
2008;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";14;0;23;37
2008;"CORRENTINA (BA)";"BA";"CORRENTINA";104;17;52;173
2008;"COTEGIPE (BA)";"BA";"COTEGIPE";25;7;8;40
2008;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";15;1;3;19
2008;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";44;13;18;75
2008;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";48;8;15;71
2008;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";767;157;50;974
2008;"CURACA (BA)";"BA";"CURACA";45;25;21;91
2008;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";8;9;5;22
2008;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";526;52;334;912
2008;"DOM BASILIO (BA)";"BA";"DOM BASILIO";203;6;14;223
2008;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";11;8;4;23
2008;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";20;8;10;38
2008;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";61;20;13;94
2008;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";162;64;63;289
2008;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";20;2;11;33
2008;"ESPLANADA (BA)";"BA";"ESPLANADA";103;29;50;182
2008;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";200;18;93;311
2008;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";986;71;227;1284
2008;"FATIMA (BA)";"BA";"FATIMA";10;4;12;26
2008;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";14;5;4;23
2008;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";6326;743;968;8037
2008;"FILADELFIA (BA)";"BA";"FILADELFIA";65;8;17;90
2008;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";10;0;1;11
2008;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";29;1;1;31
2008;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";72;2;12;86
2008;"GANDU (BA)";"BA";"GANDU";216;14;15;245
2008;"GAVIAO (BA)";"BA";"GAVIAO";10;5;4;19
2008;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";8;1;1;10
2008;"GLORIA (BA)";"BA";"GLORIA";38;17;30;85
2008;"GONGOGI (BA)";"BA";"GONGOGI";5;1;1;7
2008;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";131;23;26;180
2008;"GUAJERU (BA)";"BA";"GUAJERU";9;20;7;36
2008;"GUANAMBI (BA)";"BA";"GUANAMBI";930;54;115;1099
